Score,Label
0.005769553,1
0.0009365362,1
0.00015235,1
0.9999849,1
1,1
1,1
1,1
0.9999895,1
1,1
1,1
0.9626631,1
0.003071843,1
0.9805617,1
0.9969022,1
0.9949676,1
0.0002707927,1
1,1
1,1
1,1
0.02327548,1
0.005769553,1
1,1
1,1
1,1
1,1
1,1
1,1
0.01337709,0
0.0003313298,0
0.005650893,0
0.0001936451,0
0.0002868218,0
0.0001038148,0
0.002087252,0
0.02449725,0
0.006691615,0
0.02327548,0
0.001610215,0
0.003659391,0
0.002807087,0
0.0005249888,0
0.02327548,0
0.0004023184,0
0.04587652,0
0.000735083,0
0.1053103,0
0.007425409,0
0.0002128847,0
0.06633288,0
0.01860232,0
0.0001573306,0
0.002111564,0
0.02327548,0
0.008789726,0
0.0009365362,0
0.004219922,0
0.01570382,0
0.1053103,0
0.01860232,0
0.00682625,0
0.0009365362,0
0.003902776,0
0.04587652,0
0.006691615,0
0.01179342,0
0.03278892,0
0.02449725,0
0.0002603162,0
0.03406453,0
0.0003956271,0
0.0001941043,0
0.0007187733,0
0.02327548,0
0.0001871173,0
0.0007525159,0
0.0002550067,0
0.006126621,0
0.02327548,0
0.0004157354,0
0.01570382,0
0.02327548,0
