"consumer","resource","res_group","flux.mte","flux.mte.2","flux.new","flux.new.2"
"Capnia vidua","Achnanthes","plant",3.13733929282693e-06,3.80930393800592e-06,2.96237980277273e-06,3.99890484017187e-06
"Capnia vidua","Diatoma","plant",4.00310265831459e-06,4.86049907175308e-06,3.77986228347384e-06,5.10242122445575e-06
"Capnia vidua","Epithemia","plant",2.4812767195451e-07,3.01272393478642e-07,2.3429037643064e-07,3.16267657319717e-07
"Capnia vidua","FPOM","detritus",7.09274513493594e-07,8.61189034783632e-07,6.69720517063242e-07,9.04053090943948e-07
"Capnia vidua","Gomphonema","plant",3.79399827431289e-07,4.6066080899096e-07,3.58241898964389e-07,4.83589329896253e-07
"Capnia vidua","Melosira","plant",3.46166954639175e-07,4.20310020828618e-07,3.26862318383939e-07,4.41230157534804e-07
"Capnia vidua","Meridion","plant",2.53511654362976e-06,3.07809533225565e-06,2.39374111167839e-06,3.23130170839322e-06
"Capnia vidua","Rhopalodia","plant",2.03155891270415e-06,2.4666842327665e-06,1.91826529725286e-06,2.58945877727708e-06
"Capnia vidua","Synedra","plant",7.13209526164953e-06,8.6596686015285e-06,6.73436086522989e-06,9.09068723538616e-06
"Eukiefferiella minor","Achnanthes","plant",0.000122096217399955,0.000148247147772848,0.000120650175569285,0.000151470533356477
"Eukiefferiella minor","Diatoma","plant",0.000155789236300136,0.000189156637502956,0.000153944152502658,0.000193269531326107
"Eukiefferiella minor","Epithemia","plant",9.65641499061599e-06,1.17246546252982e-05,9.54204961298113e-06,1.19795875751727e-05
"Eukiefferiella minor","FPOM","detritus",2.76029230863741e-05,3.35149991120836e-05,2.72760089338996e-05,3.4243726555385e-05
"Eukiefferiella minor","Gomphonema","plant",1.47651495384855e-05,1.79275931075721e-05,1.45902790607311e-05,1.83173985509839e-05
"Eukiefferiella minor","Melosira","plant",1.34718217589469e-05,1.63572565440411e-05,1.33122687587508e-05,1.67129176526958e-05
"Eukiefferiella minor","Meridion","plant",9.86594409322996e-05,0.000119790612932474,9.74909716576846e-05,0.000122395258894178
"Eukiefferiella minor","Rhopalodia","plant",7.90624269531391e-05,9.59962523114687e-05,7.81260541559871e-05,9.80835298101046e-05
"Eukiefferiella minor","Synedra","plant",0.000277560624563148,0.000337009383269823,0.000274273346036327,0.000344337087066487
"Macropelopia sp.","Achnanthes","plant",5.57514479328221e-06,6.76924585892238e-06,5.57036070865198e-06,6.87079565142865e-06
"Macropelopia sp.","Diatoma","plant",7.11363192164244e-06,8.63725072853703e-06,7.10752764661403e-06,8.76682365845971e-06
"Macropelopia sp.","Epithemia","plant",4.40930218012839e-07,5.35369961324351e-07,4.40551851610312e-07,5.43401388992902e-07
"Macropelopia sp.","Eukiefferiella minor","invertebrate",4.96161017703025e-06,6.02430257684414e-06,4.95735257227392e-06,6.11467699807559e-06
"Macropelopia sp.","FPOM","detritus",1.26040180606303e-06,1.53035840729215e-06,1.25932024331769e-06,1.55331629388093e-06
"Macropelopia sp.","Gomphonema","plant",6.74204724146936e-07,8.1860789382489e-07,6.73626182677967e-07,8.30888355119163e-07
"Macropelopia sp.","Melosira","plant",6.1514892545268e-07,7.46903348816814e-07,6.14621060324745e-07,7.58108124308106e-07
"Macropelopia sp.","Meridion","plant",4.50497714126603e-06,5.46986652163733e-06,4.50111137764909e-06,5.55192349251499e-06
"Macropelopia sp.","Micropsectra atrofasciata","invertebrate",2.92924780808454e-06,3.55664280119263e-06,2.926734192755e-06,3.60999827771207e-06
"Macropelopia sp.","Rhopalodia","plant",3.61014032505328e-06,4.3833708991634e-06,3.60704242939632e-06,4.44912865336011e-06
"Macropelopia sp.","Synedra","plant",1.26739444006229e-05,1.53884874440402e-05,1.26630687687139e-05,1.56193399997747e-05
"Micropsectra atrofasciata","Achnanthes","plant",7.69623301028256e-05,9.34463504821118e-05,7.58149871383867e-05,9.56554489971944e-05
"Micropsectra atrofasciata","Diatoma","plant",9.82004429451113e-05,0.000119233305393525,9.67364853548548e-05,0.000122052014915452
"Micropsectra atrofasciata","Epithemia","plant",6.08684047666441e-06,7.39053804310693e-06,5.99609876461863e-06,7.56525248120384e-06
"Micropsectra atrofasciata","FPOM","detritus",1.73992718498191e-05,2.11258995568281e-05,1.71398860942608e-05,2.16253218788342e-05
"Micropsectra atrofasciata","Gomphonema","plant",9.3070885978072e-06,1.13005084684517e-05,9.16833990597527e-06,1.15676557283344e-05
"Micropsectra atrofasciata","Melosira","plant",8.49185024219176e-06,1.03106599412109e-05,8.36525500245005e-06,1.05544068981347e-05
"Micropsectra atrofasciata","Meridion","plant",6.21891539515841e-05,7.55090115980308e-05,6.12620472988174e-05,7.72940662795242e-05
"Micropsectra atrofasciata","Rhopalodia","plant",4.98363399904991e-05,6.05104352645747e-05,4.90933872500468e-05,6.19409193016754e-05
"Micropsectra atrofasciata","Synedra","plant",0.000174958019716534,0.000212431047867757,0.000172349771594034,0.000217452978740187
"Oligochaeta indet.","Achnanthes","plant",0.00264004612502933,0.00320549904295809,0.00258490266827178,0.00329162849629664
"Oligochaeta indet.","Diatoma","plant",0.00336857912860784,0.00409007140841566,0.00329821857855846,0.00419996868487761
"Oligochaeta indet.","Epithemia","plant",0.000208797467444396,0.000253518328986637,0.000204436250415667,0.000260330184112562
"Oligochaeta indet.","FPOM","detritus",0.000596848876119988,0.000724683740581227,0.000584382309767571,0.000744155471373572
"Oligochaeta indet.","Gomphonema","plant",0.000319261944838693,0.000387642416142255,0.00031259342223879,0.000398058089004961
"Oligochaeta indet.","Melosira","plant",0.000291296746035041,0.000353687548024091,0.000285212341158053,0.000363190878006638
"Oligochaeta indet.","Meridion","plant",0.00213328045927633,0.00259019280221685,0.00208872197310347,0.00265978941950067
"Oligochaeta indet.","Rhopalodia","plant",0.00170954070779532,0.00207569521258834,0.00167383300435717,0.00213146764975391
"Oligochaeta indet.","Synedra","plant",0.00600160158064761,0.00728704242724846,0.00587624427946226,0.00748284001517554
"Orthocladius sp.","Achnanthes","plant",0.000196588965206768,0.000238694973490061,0.000193155494081212,0.000244717094121193
"Orthocladius sp.","Diatoma","plant",0.000250838604231876,0.00030456396128052,0.000246457650784672,0.000312247914100762
"Orthocladius sp.","Epithemia","plant",1.55479397399663e-05,1.887804363868e-05,1.52763914254263e-05,1.93543245356326e-05
"Orthocladius sp.","FPOM","detritus",4.44438836991709e-05,5.39630066733967e-05,4.3667661131296e-05,5.53244586179191e-05
"Orthocladius sp.","Gomphonema","plant",2.37735904576445e-05,2.8865488650813e-05,2.33583792767867e-05,2.95937463606009e-05
"Orthocladius sp.","Melosira","plant",2.16911838502409e-05,2.63370660131184e-05,2.13123423758448e-05,2.70015332462656e-05
"Orthocladius sp.","Meridion","plant",0.000158853057152663,0.000192876676602827,0.000156078652270038,0.000197742831077933
"Orthocladius sp.","Rhopalodia","plant",0.000127299608722023,0.000154565016898275,0.000125076292014588,0.000158464592844532
"Orthocladius sp.","Synedra","plant",0.00044690455713523,0.000542623902139085,0.000439099267091665,0.000556313954125676
"Potamophylax cingulatus","Achnanthes","plant",1.18986322698934e-05,1.4447116659081e-05,1.19143378634261e-05,1.46448395980262e-05
"Potamophylax cingulatus","Diatoma","plant",1.51821151696345e-05,1.84338656756621e-05,1.52021547947286e-05,1.86861511789581e-05
"Potamophylax cingulatus","Epithemia","plant",9.41045787212639e-07,1.14260176808704e-06,9.42287920114503e-07,1.15823939218611e-06
"Potamophylax cingulatus","Eukiefferiella minor","invertebrate",1.05892092765339e-05,1.28572375610427e-05,1.06031864978613e-05,1.30332014476282e-05
"Potamophylax cingulatus","FPOM","detritus",2.68998531136345e-06,3.26613435250153e-06,2.6935359560889e-06,3.31083459950622e-06
"Potamophylax cingulatus","Gomphonema","plant",1.43890685976723e-06,1.74709620341896e-06,1.44080614413524e-06,1.77100692582203e-06
"Potamophylax cingulatus","Melosira","plant",1.31286829787831e-06,1.59406232810882e-06,1.3146012177115e-06,1.6158786320685e-06
"Potamophylax cingulatus","Meridion","plant",9.61465008994733e-06,1.16739443941952e-05,9.62734094237865e-06,1.18337137550422e-05
"Potamophylax cingulatus","Micropsectra atrofasciata","invertebrate",6.25168381954614e-06,7.59068802262273e-06,6.25993572638195e-06,7.69457402146014e-06
"Potamophylax cingulatus","Orthocladius sp.","invertebrate",1.53407511259895e-05,1.86264787521738e-05,1.53610001425324e-05,1.888140035404e-05
"Potamophylax cingulatus","Rheocricotopus effesus","invertebrate",4.80413902464929e-07,5.83310378548019e-07,4.81048024547907e-07,5.91293552290253e-07
"Potamophylax cingulatus","Rhopalodia","plant",7.70486395658856e-06,9.35511459622414e-06,7.71503398779736e-06,9.48314850055148e-06
"Potamophylax cingulatus","Simulium aureum","invertebrate",9.34503223466959e-06,1.13465789861202e-05,9.35736720515179e-06,1.15018680307822e-05
"Potamophylax cingulatus","Synedra","plant",2.70490918933257e-05,3.28425467096631e-05,2.70847953282306e-05,3.32920291227367e-05
"Potamophylax cingulatus","Thienemanniella sp.","invertebrate",7.9024793100747e-06,9.59505579288281e-06,7.91291018356749e-06,9.72637352745095e-06
"Prionocera turcica","Achnanthes","plant",9.04230650605021e-06,1.09790145620867e-05,9.00318234581452e-06,1.11610028678725e-05
"Prionocera turcica","Diatoma","plant",1.15375730302504e-05,1.40087246794281e-05,1.14876523760828e-05,1.42409335043833e-05
"Prionocera turcica","Epithemia","plant",7.15143072850021e-07,8.68314539608045e-07,7.12048799043342e-07,8.82707734102763e-07
"Prionocera turcica","FPOM","detritus",2.04424097916416e-06,2.48208258187672e-06,2.03539597799376e-06,2.52322561901742e-06
"Prionocera turcica","Gomphonema","plant",1.09349012260802e-06,1.32769708387773e-06,1.08875882061727e-06,1.34970501013789e-06
"Prionocera turcica","Melosira","plant",9.97707743395823e-07,1.21139975028719e-06,9.93390871633636e-07,1.23147993024664e-06
"Prionocera turcica","Meridion","plant",7.30660559043445e-06,8.87155607069162e-06,7.27499144334622e-06,9.01861111373385e-06
"Prionocera turcica","Rhopalodia","plant",5.8552731022014e-06,7.10937288080764e-06,5.8299385658283e-06,7.22721794954866e-06
"Prionocera turcica","Synedra","plant",2.05558230611627e-05,2.49585302791028e-05,2.04668823340723e-05,2.53722432416562e-05
"Radix balthica","Achnanthes","plant",0.010013234882558,0.012157899261172,0.0103531699212106,0.0120908469894071
"Radix balthica","Diatoma","plant",0.0127764336067643,0.0155129280926657,0.0132101752999233,0.0154273724347355
"Radix balthica","Epithemia","plant",0.000791932407764564,0.000961550842278787,0.000818817383179719,0.000956247774124724
"Radix balthica","FPOM","detritus",0.00226374377679245,0.00274859914045248,0.00234059464839281,0.00273344028672461
"Radix balthica","Gomphonema","plant",0.00121090492034361,0.00147026013162234,0.00125201341482412,0.00146215147075973
"Radix balthica","Melosira","plant",0.00110483779465834,0.00134147523402148,0.00114234546154492,0.00133407683730629
"Radix balthica","Meridion","plant",0.00809116102426722,0.00982414991685806,0.00836584439760147,0.00976996855246824
"Radix balthica","Rhopalodia","plant",0.00648398999023501,0.00787275021871719,0.00670411219987112,0.00782933105757244
"Radix balthica","Synedra","plant",0.0227630289216587,0.0276384820444732,0.023535801278154,0.0274860525030364
