Prey,Predator,PreyMass,PredatorMass
Cystoseira sp.,PhytoP,0.000228,0.0001
Sphaeromatidae,Polychaeta,0.162,0.0035
Insecta,Atherina boyeri,0.0006,0.01
Insecta,Palaemon longirostris,0.0006,0.102
Caprella sp.,Palaemon longirostris,0.0002,0.102
Palaemon longirostris,Aulactinia verrucosa,0.102,0.2
Atherina boyeri,Gobius niger,0.01,0.2
Chthamalus sp.,Gobius niger,0.01,0.2
Palaemon longirostris,Gobius niger,0.102,0.2
Sphaeromatidae,Gobius niger,0.162,0.2
Leptochiton algesirensis,Aulactinia verrucosa,0.113,0.2
Chthamalus sp.,Aeolidia papillosa,0.01,0.237
Palaemon longirostris,Gobius paganellus,0.102,0.285
Palaemon longirostris,Asterina gibbosa,0.102,0.552
Nemertea,Coryphoblennius galerita,0.0003,0.6575
Turbellaria,Ophiuroidea,0.0008,0.778
Sphaeromatidae,Palaemon elegans,0.162,1.62
Asterina gibbosa,Palaemon elegans,0.552,1.62
Acanthochitona crinita,Lipophrys pholis,0.152,4.58
Lepidochitona cinerea,Lipophrys pholis,0.162,4.58
Leptochiton algesirensis,Lipophrys pholis,0.113,4.58
Mytilus galloprovincialis,Lipophrys pholis,0.156,4.58
Patella vulgata,Lipophrys pholis,0.635,4.58
Musculus costulatus,Lipophrys pholis,0.0085,4.58
Palaemon longirostris,Anemonia sulcata,0.102,35.33
Atherina boyeri,Anemonia sulcata,0.01,35.33
