[INFO] Processing dataset: Weddell Sea_tax_mass
Processing with K = 10, node selection: random
[DivideNet] Using WLNM original logic (undirected upper-triangular).
Experiment 1 (node selection: random) - Running WLNM_original...
[NegPool] pool=111995 need_total=15620 a=2 eval_all=0 role_filter=0 | k_train=14058 k_test=1562
[sample_neg] Final link counts (use_role_filter = 0):
    Train Positive: 7029
    Train Negative: 14058
    Test  Positive: 781
    Test  Negative: 1562
Encoding 21087 subgraphs (K = 10)...
Progress: 10% - Elapsed: 7.0s
Progress: 20% - Elapsed: 14.4s
Progress: 30% - Elapsed: 21.5s
Progress: 40% - Elapsed: 28.8s
Progress: 50% - Elapsed: 36.0s
Progress: 60% - Elapsed: 43.0s
Progress: 70% - Elapsed: 49.2s
Progress: 80% - Elapsed: 55.0s
Progress: 90% - Elapsed: 60.8s
Progress: 100% - Elapsed: 66.8s
Progress: 100% - Elapsed: 66.9s
Done. Total time: 66.9s
Encoding 2343 subgraphs (K = 10)...
Progress: 10% - Elapsed: 0.7s
Progress: 20% - Elapsed: 1.4s
Progress: 30% - Elapsed: 2.1s
Progress: 40% - Elapsed: 2.8s
Progress: 50% - Elapsed: 3.4s
Progress: 60% - Elapsed: 4.1s
Progress: 70% - Elapsed: 4.7s
Progress: 80% - Elapsed: 5.3s
Progress: 90% - Elapsed: 6.0s
Progress: 100% - Elapsed: 6.6s
Progress: 100% - Elapsed: 6.6s
Done. Total time: 6.6s
|========================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Mini-batch  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |     Loss     |      Rate       |
|========================================================================================|
|       1 |           1 |       00:00:00 |       62.50% |       0.6683 |          0.1000 |
|       1 |          50 |       00:00:00 |       82.81% |       0.4342 |          0.1000 |
|       1 |         100 |       00:00:00 |       71.09% |       0.5451 |          0.1000 |
|       1 |         150 |       00:00:00 |       81.25% |       0.4427 |          0.1000 |
|       2 |         200 |       00:00:00 |       78.91% |       0.5085 |          0.1000 |
|       2 |         250 |       00:00:00 |       73.44% |       0.4855 |          0.1000 |
|       2 |         300 |       00:00:00 |       78.91% |       0.4460 |          0.1000 |
|       3 |         350 |       00:00:00 |       71.88% |       0.5244 |          0.1000 |
|       3 |         400 |       00:00:00 |       75.00% |       0.4702 |          0.1000 |
|       3 |         450 |       00:00:00 |       78.12% |       0.4860 |          0.1000 |
|       4 |         500 |       00:00:00 |       70.31% |       0.5420 |          0.1000 |
|       4 |         550 |       00:00:00 |       77.34% |       0.4687 |          0.1000 |
|       4 |         600 |       00:00:00 |       73.44% |       0.4836 |          0.1000 |
|       4 |         650 |       00:00:00 |       71.09% |       0.5755 |          0.1000 |
|       5 |         700 |       00:00:00 |       71.88% |       0.5096 |          0.1000 |
|       5 |         750 |       00:00:00 |       73.44% |       0.5030 |          0.1000 |
|       5 |         800 |       00:00:00 |       74.22% |       0.5267 |          0.1000 |
|       6 |         850 |       00:00:00 |       70.31% |       0.5185 |          0.1000 |
|       6 |         900 |       00:00:01 |       77.34% |       0.4943 |          0.1000 |
