Prey,Predator,PreyMass,PredatorMass
Chroococcus dispersus,Kellicottia sp.,2.39e-10,2e-08
Chromulina sp.,Conochiloides dossuarius,3.03e-11,1.6e-07
Chroococcus dispersus,Filinia longispina,2.39e-10,1.8e-07
Chromulina sp.,Trichocerca multicrinis,3.03e-11,2.5e-07
Trachelomonas sp.,Trichocerca cylindrica,1.75e-10,3.8e-07
Chromulina sp.,Diaphanosoma leuchtenbergianum,3.03e-11,2.24e-06
Cyclops varians rubellus,Tropocyclops prasinus,2.04e-05,6.85e-06
Kellicottia sp.,Tropocyclops prasinus,2e-08,6.85e-06
Conochiloides dossuarius,Cyclops varians rubellus,1.6e-07,2.04e-05
Ascomorpha eucadis,Orthocyclops modestus,1.4e-07,2.29e-05
Filinia longispina,Orthocyclops modestus,1.8e-07,2.29e-05
Chaoborys punctipennis,Phoxinus eos,0.0003,1.01
Orthocyclops modestus,Phoxinys neogaeus,2.29e-05,1.17
