Scenario,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,FoodwebGroups,RetainedFoodwebGroups,TotalRunUnits,ValidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,30,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,30,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,790,28210
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,30,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,28994,667,28327
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,30,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,787,28213
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,502,28498
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,626,28374
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,546,28454
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,433,28567
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,466,28534
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,26855,2224,24631
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,465,28535
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,888,28112
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,435,28565
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,475,28525
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,435,28565
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,455,28545
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,743,28257
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,28996,583,28413
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,40,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,660,28340
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,523,28477
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,620,28380
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,676,28324
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,469,28531
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,465,28535
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,26872,2216,24656
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,494,28506
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,905,28095
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,436,28564
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,503,28497
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,436,28564
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,421,28579
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,708,28292
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,28998,325,28673
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,50,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,800,28200
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,544,28456
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,620,28380
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,735,28265
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,471,28529
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,525,28475
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,27304,2275,25029
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,503,28497
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,972,28028
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,443,28557
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,501,28499
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,443,28557
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,433,28567
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,653,28347
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,28999,226,28773
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,60,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,837,28163
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,566,28434
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,605,28395
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,770,28230
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,503,28497
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,609,28391
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,27589,2279,25310
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,521,28479
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,967,28033
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,499,28501
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,544,28456
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,499,28501
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,473,28527
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,712,28288
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,29000,231,28769
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,70,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,904,28096
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,583,28417
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,565,28435
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,1099,27901
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,668,28332
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,798,28202
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,27983,2942,25041
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,705,28295
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,922,28078
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,543,28457
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,528,28472
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,543,28457
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,491,28509
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,811,28189
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,29000,609,28391
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,80,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,894,28106
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,750,28250
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,467,28533
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,1849,27151
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,861,28139
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,1712,27288
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,28411,5107,23304
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,1447,27553
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,1334,27666
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,715,28285
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,694,28306
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,715,28285
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,566,28434
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,1548,27452
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,29000,2471,26529
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,90,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,1405,27595
