Prey,Predator,PreyMass,PredatorMass
Brachysira brebissonii,CPOM,8.31e-09,-999
Brachysira vitrea,CPOM,5.51e-10,-999
Centroptilum luteolum,FPOM,0.001275979,-999
Chironomidae,CPOM,7.94e-05,-999
Chironomidae,FPOM,7.94e-05,-999
Eunotia exigua,CPOM,3.07e-10,-999
Eunotia exigua,FPOM,3.07e-10,-999
Nemoura cinerea,CPOM,0.000355366,-999
Nemoura cinerea,FPOM,0.000355366,-999
Brachysira brebissonii,Eunotia rhomboidea,8.31e-09,3.05e-10
Brachysira vitrea,Eunotia rhomboidea,5.51e-10,3.05e-10
CPOM,Eunotia rhomboidea,-999,3.05e-10
Eunotia exigua,Eunotia rhomboidea,3.07e-10,3.05e-10
Eunotia incisa,Eunotia rhomboidea,1.51e-09,3.05e-10
Siphonoperla torrentium,Eunotia rhomboidea,0.00103837,3.05e-10
CPOM,Eunotia exigua,-999,3.07e-10
Chironomidae,Eunotia exigua,7.94e-05,3.07e-10
Nemoura cinerea,Eunotia exigua,0.000355366,3.07e-10
Salmo trutta,Eunotia exigua,9.503717786,3.07e-10
Siphonoperla torrentium,Eunotia exigua,0.00103837,3.07e-10
CPOM,Brachysira vitrea,-999,5.51e-10
Eunotia vanheurckii,Brachysira vitrea,7.67e-10,5.51e-10
Nemoura cinerea,Brachysira vitrea,0.000355366,5.51e-10
Siphonoperla torrentium,Brachysira vitrea,0.00103837,5.51e-10
Brachysira brebissonii,Frustulia rhomboides viridula,8.31e-09,6.79e-10
Brachysira vitrea,Frustulia rhomboides viridula,5.51e-10,6.79e-10
Eunotia exigua,Frustulia rhomboides viridula,3.07e-10,6.79e-10
Eunotia rhomboidea,Frustulia rhomboides viridula,3.05e-10,6.79e-10
Siphonoperla torrentium,Frustulia rhomboides viridula,0.00103837,6.79e-10
Chironomidae,Eunotia vanheurckii,7.94e-05,7.67e-10
Plectrocnemia conspersa,Eunotia vanheurckii,0.00281551,7.67e-10
Siphonoperla torrentium,Eunotia vanheurckii,0.00103837,7.67e-10
CPOM,Frustulia rhomboides saxonica,-999,1e-09
Nemoura cinerea,Frustulia rhomboides saxonica,0.000355366,1e-09
Siphonoperla torrentium,Frustulia rhomboides saxonica,0.00103837,1e-09
Brachysira brebissonii,Eunotia incisa,8.31e-09,1.51e-09
Eunotia exigua,Eunotia incisa,3.07e-10,1.51e-09
