Prey,Predator,PreyMass,PredatorMass
Acnantidium linearis,Oligochaeta type I,-999,2.85e-05
Eukiefidrella,Pycnocentrodes spp.,0.000133862,3.94e-05
Baraeoptera roria,Costachorema xanthoptera,3.94e-05,8.03e-05
Unknown green algae filaments,Psychodidae sp.,-999,9.68e-05
Gomphonema subclavatum,Aphrophila noevaezelandiae,-999,0.00019164
Cyclotella sp.,Unknown orthoclad,-999,0.000265281
Oligochaeta type II,Unknown orthoclad,7.05e-06,0.000265281
Cocconeis sp.,Deleatidium spp.,-999,0.00033247
Cymbella minuta,Potamopyrgus antipodarum,-999,0.001883904
Polypedellum,Zealandoperla sp.,0.000465631,0.002292933
Philorheithrus agilis,Archichauliodes diversus,7.04e-05,0.005028481
Austrosimulium australense,Galaxiidae new sp.,0.000118421,30
