Prey,Predator,PreyMass,PredatorMass
PhytoP,Copepoda,0.0001,0.001
PhytoP,Zooplankton,0.0001,0.001
Zooplankton,Copepoda,0.001,0.001
Bryopsis sp,Eriphia gonagra,0.000228,0.01
Bryopsis sp,Sebidae,0.000228,0.01
Bryopsis sp,Tanaidacea,0.000228,0.01
Copepoda,Odontesthes argentinensis,0.001,0.01
Isopoda,Odontesthes argentinensis,0.01,0.01
Tanaidacea,Odontesthes argentinensis,0.01,0.01
Zooplankton,Isopoda,0.001,0.01
Zooplankton,Odontesthes argentinensis,0.001,0.01
Zooplankton,Polychaeta,0.001,0.01
Zooplankton,Tanaidacea,0.001,0.01
Alpheus formosus,Bunodosoma caissarum,0.01,1.83
Clibanarius vittatus,Bunodosoma caissarum,0.01,1.83
Isopoda,Bunodosoma caissarum,0.01,1.83
Odontesthes argentinensis,Bunodosoma caissarum,0.01,1.83
Palaemon northropi,Bunodosoma caissarum,0.01,1.83
Scartella cristata,Bunodosoma caissarum,0.57,1.83
Zooplankton,Crassostrea virginica,0.001,9.56
