Prey,Predator,PreyMass,PredatorMass
Rhodymenia skottsbergii,adenocystis utricularis,-999,-999
Rhodymenia skottsbergii,petroglossum spp.,-999,-999
Trematocarpus dichotomus,petroglossum spp.,-999,-999
acanthocyclus gayi,adenocystis utricularis,6.01,-999
acanthocyclus gayi,chaetomorpha_spp,6.01,-999
acanthocyclus gayi,petrolisthes angulosus,6.01,-999
acanthocyclus gayi,schyzimenia doryophora,6.01,-999
acanthocyclus hassleri,Rhodymenia skottsbergii,6.65,-999
acanthocyclus hassleri,corallina offcinalis var. chilensis,6.65,-999
acanthocyclus hassleri,gelidium rex,6.65,-999
acanthocyclus hassleri,schottera nicaensis,6.65,-999
austrolittorina araucana,petrolisthes tuberculosus,0.0068,-999
balanus laevis,trimusculus peruvianus,0.05,-999
chaetomorpha_spp,petrolisthes spinifrons,-999,-999
chaetopleura peruviana,glossophora kunthii,0.18,-999
codium dimorpha,trimusculus peruvianus,-999,-999
colpomenia sinuosa,laurencia chilensis,-999,-999
colpomenia sinuosa,schottera nicaensis,-999,-999
enoplochiton  niger,trimusculus peruvianus,6,-999
fissurella  puhlcra,chaetomorpha_spp,15,-999
gymnogongrus furcellatus,ulvella spp.,-999,-999
laurencia chilensis,Gelidium chilensis,-999,-999
laurencia chilensis,Trematocarpus dichotomus,-999,-999
laurencia chilensis,ahnfeltiopsis spp.,-999,-999
laurencia chilensis,lessonia nigrescens,-999,-999
laurencia chilensis,trimusculus peruvianus,-999,-999
lithothamnion spp.,trimusculus peruvianus,-999,-999
mazzaella laminarioides,trimusculus peruvianus,-999,-999
montemaria horridula,petrolisthes tuberculosus,-999,-999
petrolisthes punctatus,Prionitis decipiens,-999,-999
petrolisthes punctatus,Rhodymenia skottsbergii,-999,-999
petrolisthes punctatus,colpomenia sinuosa,-999,-999
petrolisthes punctatus,enteromorpha compressa,-999,-999
petrolisthes punctatus,montemaria horridula,-999,-999
petrolisthes spinifrons,lessonia nigrescens,-999,-999
polysiphonia_spp,petrolisthes tuberculatus,-999,-999
schyzimenia doryophora,codium dimorpha,-999,-999
schyzimenia doryophora,ulva rigida,-999,-999
scurria  ceciliana,trimusculus peruvianus,0.045,-999
scythosiphon lomentaria,trimusculus peruvianus,-999,-999
semimytilus algosus,petrolisthes tuberculatus,0.04,-999
