Scenario,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,FoodwebGroups,RetainedFoodwebGroups,TotalRunUnits,ValidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,10,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,1103,27897
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,357,28643
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,311,28689
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,409,28591
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,318,28682
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,671,28329
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,26242,2705,23537
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,584,28416
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,475,28525
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,302,28698
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,344,28656
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,302,28698
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,332,28668
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,920,28080
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,28979,675,28304
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,20,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,848,28152
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,441,28559
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,278,28722
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,442,28558
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,318,28682
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,621,28379
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,26761,2534,24227
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,495,28505
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,607,28393
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,301,28699
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,364,28636
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,301,28699
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,328,28672
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,790,28210
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,28994,667,28327
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,30,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,787,28213
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,422,28578
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,341,28659
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,393,28607
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,364,28636
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,508,28492
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,27049,2261,24788
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,451,28549
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,708,28292
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,370,28630
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,384,28616
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,370,28630
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,356,28644
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,743,28257
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,28996,583,28413
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,40,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,660,28340
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,466,28534
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,362,28638
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,454,28546
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,436,28564
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,506,28494
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,27274,2153,25121
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,412,28588
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,784,28216
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,397,28603
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,401,28599
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,397,28603
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,382,28618
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,708,28292
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,28998,325,28673
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,50,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,800,28200
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,508,28492
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,371,28629
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,481,28519
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,407,28593
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,582,28418
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,27457,2123,25334
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,373,28627
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,662,28338
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,406,28594
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,448,28552
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,406,28594
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,403,28597
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,653,28347
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,28999,226,28773
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,60,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,837,28163
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,494,28506
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,378,28622
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,590,28410
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,456,28544
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,562,28438
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,27803,2220,25583
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,449,28551
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,672,28328
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,439,28561
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,402,28598
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,439,28561
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,373,28627
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,712,28288
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,29000,231,28769
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,70,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,904,28096
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,465,28535
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,444,28556
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,772,28228
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,385,28615
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,613,28387
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,28212,2604,25608
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,463,28537
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,669,28331
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,459,28541
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,377,28623
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,TestTPR,TPR,predictive,290,290,29000,29000,459,28541
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,TestTSS,TSS,predictive,290,290,29000,29000,356,28644
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,29000,29000,0,29000
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,29000,29000,811,28189
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,29000,29000,609,28391
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,80,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,29000,29000,894,28106
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,90,0.5,10,0,F1Score,F1,predictive,290,290,29000,29000,584,28416
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,90,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,29000,29000,435,28565
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,90,0.5,10,0,Precision,Precision,predictive,290,290,29000,29000,1638,27362
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,29000,29000,634,28366
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,90,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,29000,29000,1329,27671
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,90,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,29000,28559,4782,23777
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,90,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,29000,29000,948,28052
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,90,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,29000,29000,787,28213
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,90,0.5,10,0,Recall,Recall,predictive,290,290,29000,29000,501,28499
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,90,0.5,10,0,TestMCC,MCC,predictive,290,290,29000,29000,605,28395
