"consumer","resource","res_group","flux.mte","flux.mte.2","flux.new","flux.new.2"
"Dicranota exclusa","Cricotopus sp. A","invertebrate",2.29243920689671e-07,2.82053107809112e-07,2.54289624270889e-07,2.91568769668422e-07
"Dicranota exclusa","Diamesa bertrami","invertebrate",2.83480923560414e-05,3.48784278572211e-05,3.14452210219027e-05,3.60551258494952e-05
"Dicranota exclusa","Diamesa zernyi","invertebrate",4.65974231992008e-06,5.73317189380246e-06,5.16883553625695e-06,5.92659264901585e-06
"Dicranota exclusa","Diatoma","plant",0.00026468816750189,0.000325662377521756,0.000293606279549373,0.00033664929090437
"Dicranota exclusa","Eukiefferiella minor","invertebrate",0.000399104374512714,0.000491043028896316,0.000442707929328654,0.000507609410517294
"Dicranota exclusa","FPOM","detritus",1.48092714666984e-06,1.8220771259734e-06,1.64272363937196e-06,1.88354877557522e-06
"Dicranota exclusa","Fragilaria","plant",1.40716646978787e-05,1.73132476016988e-05,1.5609043494477e-05,1.7897346855715e-05
"Dicranota exclusa","Meridion","plant",8.72878372418945e-05,0.000107395675723677,9.68243400692282e-05,0.000111018897404433
"Dicranota exclusa","Metriocnemus sp. A","invertebrate",4.92325450974264e-07,6.05738739256655e-07,5.46113735843475e-07,6.2617462476284e-07
"Dicranota exclusa","Micropsectra atrofasciata","invertebrate",3.19308696886574e-06,3.92865424899331e-06,3.54194293630282e-06,4.06119576107217e-06
"Dicranota exclusa","Oligochaeta indet.","invertebrate",3.35331736835054e-05,4.12579571300344e-05,3.7196790697592e-05,4.2649882119285e-05
"Dicranota exclusa","Orthocladius sp.","invertebrate",1.49977413638339e-07,1.84526575407556e-07,1.66362972891396e-07,1.9075197213966e-07
"Dicranota exclusa","Rheocricotopus effesus","invertebrate",8.35974784917675e-08,1.02855196956465e-07,9.27307966628366e-08,1.06325235922931e-07
"Dicranota exclusa","Synedra","plant",4.26100652527904e-06,5.24258235173349e-06,4.72653645544562e-06,5.41945202466913e-06
"Dicranota exclusa","Thienemanniella sp.","invertebrate",1.17133538502282e-05,1.44116705314818e-05,1.29930789028802e-05,1.4897878907878e-05
"Eukiefferiella minor","Achnanthes","plant",0.00352881629267387,0.00434172299636882,0.00352879495230166,0.00440459685098145
"Eukiefferiella minor","Cocconeis","plant",5.06282592713373e-05,6.22911082112269e-05,5.062795309901e-05,6.3193165317267e-05
"Eukiefferiella minor","CPOM","detritus",0.000101479017769991,0.000124855971112921,0.000101478404079782,0.00012666404965267
"Eukiefferiella minor","Diatoma","plant",0.018137485907954,0.0223156812743035,0.0181373762222498,0.0226388416650506
"Eukiefferiella minor","FPOM","detritus",0.000101479017769991,0.000124855971112921,0.000101478404079782,0.00012666404965267
"Eukiefferiella minor","Fragilaria","plant",0.000964246428421877,0.00118637258083887,0.000964240597181036,0.00120355281486727
"Eukiefferiella minor","Meridion","plant",0.00598130975348316,0.00735917881557544,0.00598127358175705,0.00746574939580495
"Eukiefferiella minor","Synedra","plant",0.000291981113229766,0.0003592425926073,0.000291979347485925,0.000364444897442764
"Metriocnemus sp. A","Achnanthes","plant",2.44274482155588e-06,3.00546145970489e-06,2.55839656763805e-06,3.07467139289846e-06
"Metriocnemus sp. A","Cocconeis","plant",3.50462897193604e-08,4.31196382559929e-08,3.67055561986008e-08,4.41125996774051e-08
"Metriocnemus sp. A","CPOM","detritus",7.02465995945607e-08,8.6428777125521e-08,7.35724246368472e-08,8.84190637989845e-08
"Metriocnemus sp. A","Diatoma","plant",1.25552723925241e-05,1.54475354768303e-05,1.31497017254283e-05,1.58032621805963e-05
"Metriocnemus sp. A","FPOM","detritus",7.02465995945607e-08,8.6428777125521e-08,7.35724246368472e-08,8.84190637989845e-08
"Metriocnemus sp. A","Fragilaria","plant",6.67478206394967e-07,8.21240109409083e-07,6.990799600289e-07,8.40151672199064e-07
"Metriocnemus sp. A","Meridion","plant",4.14042903190398e-06,5.09422833372528e-06,4.33645763171656e-06,5.21153850634833e-06
"Metriocnemus sp. A","Synedra","plant",2.02117450493206e-07,2.48677717963283e-07,2.11686700566707e-07,2.5440428224558e-07
"Micropsectra atrofasciata","Achnanthes","plant",1.69953161189848e-05,2.09103984748502e-05,1.77014951800984e-05,2.13704110193737e-05
"Micropsectra atrofasciata","Cocconeis","plant",2.43833398937955e-07,3.00003453750074e-07,2.53965016350931e-07,3.06603296995117e-07
"Micropsectra atrofasciata","CPOM","detritus",4.88738388004398e-07,6.01325351736874e-07,5.09046148893034e-07,6.14554042977342e-07
"Micropsectra atrofasciata","Diatoma","plant",8.73528914637097e-05,0.00010747571599425,9.09825257963417e-05,0.000109840098368333
"Micropsectra atrofasciata","FPOM","detritus",4.88738388004398e-07,6.01325351736874e-07,5.09046148893034e-07,6.14554042977342e-07
"Micropsectra atrofasciata","Fragilaria","plant",4.64395749409062e-06,5.71375083710429e-06,4.83692039752052e-06,5.83944892289212e-06
"Micropsectra atrofasciata","Meridion","plant",2.88068977342507e-05,3.54429247582257e-05,3.00038644663284e-05,3.62226416069025e-05
"Micropsectra atrofasciata","Synedra","plant",1.40622546161305e-06,1.73016697906326e-06,1.46465608857189e-06,1.76822931036922e-06
"Oligochaeta indet.","Achnanthes","plant",0.000308126524704455,0.000379107300336923,0.000307154818052625,0.000384377606555462
"Oligochaeta indet.","Cocconeis","plant",4.42072023230568e-06,5.43908809675413e-06,4.40677906557318e-06,5.51470167579634e-06
"Oligochaeta indet.","CPOM","detritus",8.86086848465446e-06,1.09020796994998e-05,8.83292488305838e-06,1.10536391613836e-05
"Oligochaeta indet.","Diatoma","plant",0.00158371534140114,0.00194854385923651,0.00157872094264459,0.00197563229253575
"Oligochaeta indet.","FPOM","detritus",8.86086848465446e-06,1.09020796994998e-05,8.83292488305838e-06,1.10536391613836e-05
"Oligochaeta indet.","Fragilaria","plant",8.41953437942185e-05,0.000103590787964071,8.39298256740359e-05,0.000105030895219999
"Oligochaeta indet.","Meridion","plant",0.000522271502585118,0.000642583236149062,0.000520624469134786,0.00065151635461551
"Oligochaeta indet.","Synedra","plant",2.5494987054329e-05,3.13680742791039e-05,2.54145861588438e-05,3.18041496508781e-05
"Orthocladius sp.","Achnanthes","plant",1.10616940680875e-06,1.36098928170106e-06,1.12236693811359e-06,1.3843431216702e-06
"Orthocladius sp.","Cocconeis","plant",1.58703165257434e-08,1.95262412391725e-08,1.61027040309132e-08,1.98613009778712e-08
"Orthocladius sp.","CPOM","detritus",3.18103793397273e-08,3.91382956911761e-08,3.22761756381988e-08,3.98098876768927e-08
"Orthocladius sp.","Diatoma","plant",5.68551331772537e-06,6.99524199346321e-06,5.76876573763598e-06,7.1152765626235e-06
"Orthocladius sp.","FPOM","detritus",3.18103793397273e-08,3.91382956911761e-08,3.22761756381988e-08,3.98098876768927e-08
"Orthocladius sp.","Fragilaria","plant",3.02259968012299e-07,3.71889309376975e-07,3.06685931399049e-07,3.78270728785781e-07
"Orthocladius sp.","Meridion","plant",1.87494652971479e-06,2.30686377240011e-06,1.90240118984462e-06,2.34644830704384e-06
"Orthocladius sp.","Synedra","plant",9.15266049670152e-08,1.12610896291161e-07,9.28668201637594e-08,1.14543238364772e-07
"Potamophylax cingulatus","Achnanthes","plant",9.1902261116076e-07,1.13073089504361e-06,9.66209068766872e-07,1.15758422960746e-06
"Potamophylax cingulatus","Cocconeis","plant",1.31853038455603e-08,1.62227025077018e-08,1.38622923911918e-08,1.66079698245131e-08
"Potamophylax cingulatus","CPOM","detritus",2.64285539835626e-08,3.25166999567051e-08,2.77855062793948e-08,3.32889277490801e-08
"Potamophylax cingulatus","Cricotopus sp. A","invertebrate",4.09107588241221e-09,5.03350607268366e-09,4.30112879769904e-09,5.15304505688532e-09
"Potamophylax cingulatus","Diamesa bertrami","invertebrate",5.05898680328321e-07,6.22438730736473e-07,5.3187363060963e-07,6.37220811561566e-07
"Potamophylax cingulatus","Diamesa zernyi","invertebrate",8.3157535283506e-08,1.02313907360753e-07,8.7427190312263e-08,1.04743724744302e-07
"Potamophylax cingulatus","Diatoma","plant",4.7236121907579e-06,5.81175498342585e-06,4.96614216083708e-06,5.94977633019999e-06
"Potamophylax cingulatus","Eukiefferiella minor","invertebrate",7.12239729726339e-06,8.76313006120592e-06,7.48809090919392e-06,8.97124258770677e-06
"Potamophylax cingulatus","FPOM","detritus",2.64285539835626e-08,3.25166999567051e-08,2.77855062793948e-08,3.32889277490801e-08
"Potamophylax cingulatus","Fragilaria","plant",2.51122245238571e-07,3.08971376411869e-07,2.64015909697963e-07,3.16309030116927e-07
"Potamophylax cingulatus","Meridion","plant",1.55773450695623e-06,1.91657801658029e-06,1.6377150997963e-06,1.96209416098082e-06
"Potamophylax cingulatus","Micropsectra atrofasciata","invertebrate",5.69836750718246e-08,7.01105730526662e-08,5.99094548462972e-08,7.17756046555869e-08
"Potamophylax cingulatus","Orthocladius sp.","invertebrate",2.67648964472634e-09,3.29305230883701e-09,2.81391179693493e-09,3.37125786223002e-09
"Potamophylax cingulatus","Rheocricotopus effesus","invertebrate",1.4918765438108e-09,1.83554885287003e-09,1.56847571387819e-09,1.87914066385748e-09
"Potamophylax cingulatus","Synedra","plant",7.60417156447437e-08,9.35588702034581e-08,7.99460147860181e-08,9.57807672560652e-08
"Potamophylax cingulatus","Thienemanniella sp.","invertebrate",2.09035944310596e-07,2.57189972843073e-07,2.19768722377838e-07,2.63297888013248e-07
"Prionocera turcica","Achnanthes","plant",4.45904235630649e-06,5.48623819844389e-06,4.64766331339816e-06,5.60774932013512e-06
"Prionocera turcica","Cocconeis","plant",6.39743001033078e-08,7.87115754684605e-08,6.66804627163831e-08,8.04549069606967e-08
"Prionocera turcica","CPOM","detritus",1.2822975212742e-07,1.57769069697998e-07,1.33653970298322e-07,1.61263394212129e-07
"Prionocera turcica","Diatoma","plant",2.2918681844783e-05,2.81982851355961e-05,2.38881598984571e-05,2.88228306133275e-05
"Prionocera turcica","FPOM","detritus",1.2822975212742e-07,1.57769069697998e-07,1.33653970298322e-07,1.61263394212129e-07
"Prionocera turcica","Fragilaria","plant",1.21843000871901e-06,1.49911050889894e-06,1.26997054501124e-06,1.53231333256181e-06
"Prionocera turcica","Meridion","plant",7.55803400487063e-06,9.29912110029954e-06,7.87774471713014e-06,9.50508128554277e-06
"Prionocera turcica","Synedra","plant",3.68949824289812e-07,4.53942003144497e-07,3.84556688592844e-07,4.63996069335151e-07
"Rheocricotopus effesus","Achnanthes","plant",7.50700544515132e-07,9.23633747745556e-07,7.49764051491658e-07,9.36798218498582e-07
"Rheocricotopus effesus","Cocconeis","plant",1.07703713230273e-08,1.32514602558657e-08,1.0756935369533e-08,1.3440332156009e-08
"Rheocricotopus effesus","CPOM","detritus",2.15880758811249e-08,2.65611575459526e-08,2.1561144926298e-08,2.69397313935775e-08
"Rheocricotopus effesus","Diatoma","plant",3.85846681095421e-06,4.74731260979077e-06,3.85365340396235e-06,4.81497563981712e-06
"Rheocricotopus effesus","FPOM","detritus",2.15880758811249e-08,2.65611575459526e-08,2.1561144926298e-08,2.69397313935775e-08
"Rheocricotopus effesus","Fragilaria","plant",2.05128365669211e-07,2.52382234882148e-07,2.04872469646796e-07,2.55979416728089e-07
"Rheocricotopus effesus","Meridion","plant",1.27243021921415e-06,1.56555033921889e-06,1.27084287252597e-06,1.58786399081871e-06
"Rheocricotopus effesus","Synedra","plant",6.21144209588858e-08,7.64232500408749e-08,6.20369337073977e-08,7.75125039171759e-08
"Thienemanniella sp.","Achnanthes","plant",0.000139334787872366,0.00017143228848596,0.00013606462000838,0.000173168125464177
"Thienemanniella sp.","Cocconeis","plant",1.99904930743043e-06,2.45955516782353e-06,1.95213190149395e-06,2.48445938422279e-06
"Thienemanniella sp.","CPOM","detritus",4.00688396384724e-06,4.92991949899298e-06,3.91284296106985e-06,4.97983737993341e-06
"Thienemanniella sp.","Diatoma","plant",0.00071615594066754,0.000881131364938914,0.000699347861518501,0.000890053257188246
"Thienemanniella sp.","FPOM","detritus",4.00688396384724e-06,4.92991949899298e-06,3.91284296106985e-06,4.97983737993341e-06
"Thienemanniella sp.","Fragilaria","plant",3.80731271955917e-05,4.68437453748894e-05,3.71795562580129e-05,4.73180615386533e-05
"Thienemanniella sp.","Meridion","plant",0.00023617112838396,0.000290576083915678,0.000230628225235108,0.000293518310936626
"Thienemanniella sp.","Synedra","plant",1.15288309451156e-05,1.41846404811652e-05,1.12582509051864e-05,1.43282670038429e-05
