Score,Label
4.437632e-13,1
1.44508e-14,1
0.0004303232,1
0.0004303232,1
0.0004303232,1
0.9080884,1
0.0002229166,1
2.970468e-13,1
0.0006232351,1
0.0006232351,1
4.577939e-09,1
4.577939e-09,1
4.577939e-09,1
0.5287371,1
0.5127192,1
0.000287521,1
3.852883e-11,1
0.9989057,1
0.9989057,1
1.317876e-05,1
1.317876e-05,1
1.317876e-05,1
9.583029e-09,1
0.01198237,1
0.000287521,1
1.317876e-05,1
1.909673e-05,1
1.909673e-05,1
0.005661516,1
0.003999657,1
1.155483e-10,1
2.635341e-09,1
9.865937e-05,1
9.865937e-05,1
0.0001464606,1
1.013317e-08,1
1.013317e-08,1
1.013317e-08,1
0.0001762127,1
1.965182e-06,1
0.001889469,1
0.0001464606,1
1.155483e-10,1
1.013317e-08,1
1.013317e-08,1
1.013317e-08,1
0.9796643,1
3.946948e-10,0
9.925455e-08,0
1.693778e-09,0
0.6522022,0
1.898564e-08,0
0.0006746768,0
5.634072e-05,0
9.885441e-05,0
0.0006746768,0
1.589704e-13,0
1.484598e-10,0
0.9995537,0
0.01198237,0
0.0001846762,0
0.6522022,0
0.0006746768,0
0.6522022,0
5.634072e-05,0
2.329366e-08,0
0.003422192,0
1.344538e-08,0
2.33733e-10,0
1.344538e-08,0
1.336188e-09,0
5.634072e-05,0
5.634072e-05,0
0.01030098,0
4.613601e-07,0
5.508072e-07,0
0.0006746768,0
0.001117794,0
0.0004333546,0
2.857462e-05,0
0.6522022,0
3.220045e-07,0
0.0002072405,0
5.634072e-05,0
0.000135559,0
1.589704e-13,0
5.634072e-05,0
0.001889469,0
0.0006746768,0
1.285487e-10,0
0.002963891,0
1.344538e-08,0
3.220045e-07,0
0.6522022,0
0.002963891,0
6.92455e-09,0
8.402312e-09,0
3.67843e-08,0
0.0004333546,0
0.02344133,0
1.280722e-09,0
1.344538e-08,0
5.634072e-05,0
1.090069e-06,0
2.33733e-10,0
0.0006746768,0
1.909673e-05,0
2.329366e-08,0
0.0006746768,0
1.280722e-09,0
2.33733e-10,0
8.646419e-10,0
5.634072e-05,0
0.005661516,0
2.329366e-08,0
5.634072e-05,0
2.450525e-09,0
0.000135559,0
0.0006746768,0
0.0002365836,0
0.000135559,0
0.6522022,0
0.6522022,0
1.344538e-08,0
5.634072e-05,0
1.336188e-09,0
4.462149e-11,0
1.693778e-09,0
5.634072e-05,0
2.33733e-10,0
0.002963891,0
2.33733e-10,0
0.01198237,0
1.336188e-09,0
0.0006746768,0
5.634072e-05,0
1.336188e-09,0
1.344538e-08,0
0.6522022,0
1.344538e-08,0
5.634072e-05,0
