Score,Label
0.581634,1
0.9637862,1
6.820086e-05,1
0.03918052,1
0.5185744,1
0.9731202,1
0.7739482,1
6.469331e-08,1
0.004641987,1
0.7739482,1
0.9233438,1
0.9233438,1
0.581634,1
4.881545e-09,1
0.9995443,1
0.2339038,1
1.083855e-09,0
1.044994e-09,0
7.28391e-08,0
0.419848,0
0.0002796468,0
0.0001663047,0
0.5185744,0
0.5185744,0
5.598526e-08,0
5.423053e-05,0
0.419848,0
0.00258274,0
0.581634,0
0.7678577,0
1.102109e-10,0
3.480553e-10,0
0.1507872,0
0.581634,0
0.03750615,0
0.4574664,0
2.927966e-12,0
3.34103e-06,0
3.34103e-06,0
0.581634,0
0.04245635,0
3.480553e-10,0
0.00258274,0
0.581634,0
0.5185744,0
0.000361385,0
1.157e-11,0
0.419848,0
