Scenario,Version,FoodWeb,FW_KEY,Ecosystem,Metric,EmpiricalValue,MeanPseudoAfterFiltering,ValidRunsAfterFiltering,OutlierRunsRemoved,Difference,DifferenceDirection
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SF2I3,sf2i3,marine,MeanTrophicHeight,1.67777777778,1.67884015567,91,8,0.00106237789,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SF2I4,sf2i4,marine,MeanTrophicHeight,1.415,1.39803359775,93,6,-0.01696640225,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SF2M1,sf2m1,marine,MeanTrophicHeight,1.77857142857,1.83452920034,97,1,0.05595777177,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SF2M2,sf2m2,marine,MeanTrophicHeight,2.38888888889,2.27417033593,69,9,-0.11471855296,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SF2M3,sf2m3,marine,MeanTrophicHeight,2.16607142857,2.44873056872,78,10,0.28265914015,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SF2M4,sf2m4,marine,MeanTrophicHeight,2.19287925697,2.41451955814,83,7,0.22164030117,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SP1,sp1,marine,MeanTrophicHeight,3.04338842975,2.69737010469,76,3,-0.34601832506,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Weddell Sea,weddell sea,marine,MeanTrophicHeight,2.64669443439,2.44839356633,81,19,-0.19830086806,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,WP1,wp1,marine,MeanTrophicHeight,1.88794205365,1.87315784331,86,5,-0.01478421034,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,WP2,wp2,marine,MeanTrophicHeight,2.04109264791,2.31589734995,92,5,0.27480470204,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,WP3,wp3,marine,MeanTrophicHeight,2.0995847791,2.50361185195,95,3,0.40402707285,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,WP4,wp4,marine,MeanTrophicHeight,2.24752288208,2.70295785014,80,7,0.45543496806,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Ythan Estuary,ythan estuary,marine,MeanTrophicHeight,2.69797963116,20.5380743047,42,9,17.84009467354,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Afon Hafren 2005,afon hafren 2005,streams,MeanTrophicHeight,1.78792953458,1.79081524787,71,29,0.00288571329,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Allt a Mharcaidh,allt a mharcaidh,streams,MeanTrophicHeight,1.89619940263,1.88017250751,76,24,-0.01602689512,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Blackrock Stream,blackrock stream,streams,MeanTrophicHeight,1.48388363511,1.52723862173,95,5,0.04335498662,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Broad Stream,broad stream,streams,MeanTrophicHeight,1.51383458647,1.57029063578,96,4,0.05645604931,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Broadstone Stream,broadstone stream,streams,MeanTrophicHeight,2.18974518502,4.04306908007,81,14,1.85332389505,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Bure Stream,bure stream,streams,MeanTrophicHeight,1.76734420076,1.75484693695,98,2,-0.01249726381,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Canton Creek,canton creek,streams,MeanTrophicHeight,1.5375755404,1.55048051175,93,7,0.01290497135,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Dargall Lane,dargall lane,streams,MeanTrophicHeight,1.88888888889,1.90133846563,85,14,0.01244957674,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Dempsters Stream,dempsters stream,streams,MeanTrophicHeight,1.73606094123,1.7242858381,89,11,-0.01177510313,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Duddon Pike Beck,duddon pike beck,streams,MeanTrophicHeight,1.91076558937,2.01587031434,95,5,0.10510472497,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,German Creek,german creek,streams,MeanTrophicHeight,1.50726744186,1.57374311901,94,6,0.06647567715,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Hardknott Gill,hardknott gill,streams,MeanTrophicHeight,1.89636678975,1.95297536896,93,7,0.05660857921,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Healy Creek,healy creek,streams,MeanTrophicHeight,1.65016751447,1.6787948629,92,8,0.02862734843,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Iceland stream IS7 April 2009,iceland stream is7 april 2009,streams,MeanTrophicHeight,1.50166666667,1.51836513647,88,12,0.0166984698,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Iceland stream IS7 August 2008,iceland stream is7 august 2008,streams,MeanTrophicHeight,1.37374109555,1.3688890167,89,11,-0.00485207885,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Iceland stream IS8  April 2009,iceland stream is8 april 2009,streams,MeanTrophicHeight,1.32432432432,1.32986250567,93,7,0.00553818135,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Iceland stream IS8 August 2008,iceland stream is8 august 2008,streams,MeanTrophicHeight,1.34601832276,1.34350426204,92,7,-0.00251406072,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Kye Burn,kye burn,streams,MeanTrophicHeight,1.50085366376,1.49850012038,89,11,-0.00235354338,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Little Kye Burn,little kye burn,streams,MeanTrophicHeight,1.54529616539,1.59169747007,98,2,0.04640130468,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Loddon Stream,loddon stream,streams,MeanTrophicHeight,1.82129705973,1.80565270359,81,19,-0.01564435614,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Lyde Stream,lyde stream,streams,MeanTrophicHeight,1.60147217444,1.60556007619,98,2,0.00408790175,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Mill Stream,mill stream,streams,MeanTrophicHeight,1.74725527606,1.73266697987,90,10,-0.01458829619,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Mosendale Beck,mosendale beck,streams,MeanTrophicHeight,1.79039328019,1.90169690103,94,6,0.11130362084,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Old Lodge,old lodge,streams,MeanTrophicHeight,1.66596119929,1.70977292783,89,11,0.04381172854,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Stony Stream,stony stream,streams,MeanTrophicHeight,1.51944503838,1.52930513952,91,9,0.00986010114,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Sutton Stream,sutton stream,streams,MeanTrophicHeight,1.28319951575,1.26828357619,97,3,-0.01491593956,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Test Stream,test stream,streams,MeanTrophicHeight,1.89492238341,1.8723674065,83,17,-0.02255497691,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Wensum Stream,wensum stream,streams,MeanTrophicHeight,1.83236253016,1.80560332339,94,6,-0.02675920677,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Alert,alert,terrestrial aboveground,MeanTrophicHeight,1.85416666667,2.06210943723,92,5,0.20794277056,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Bylot,bylot,terrestrial aboveground,MeanTrophicHeight,2.121875,2.36159319502,80,12,0.23971819502,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Carpinteria,carpinteria,terrestrial aboveground,MeanTrophicHeight,7.61803857383,9.30103522368,86,6,1.68299664985,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FloridaIslandE1,floridaislande1,terrestrial aboveground,MeanTrophicHeight,2.72092740526,3.21294642945,72,11,0.49201902419,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FloridaIslandE2,floridaislande2,terrestrial aboveground,MeanTrophicHeight,2.6240281257,3.05725122911,61,12,0.43322310341,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FloridaIslandE3,floridaislande3,terrestrial aboveground,MeanTrophicHeight,2.72722410524,3.62198614239,72,7,0.89476203715,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FloridaIslandE7,floridaislande7,terrestrial aboveground,MeanTrophicHeight,2.77752014616,3.29854933693,58,14,0.52102919077,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FloridaIslandE9,floridaislande9,terrestrial aboveground,MeanTrophicHeight,2.7017286614,3.87131791585,53,11,1.16958925445,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1","grand caricaie marsh dominated by cladietum marisci, mown clmown1",terrestrial aboveground,MeanTrophicHeight,1.83047029743,1.89474272945,94,5,0.06427243202,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2","grand caricaie marsh dominated by cladietum marisci, mown clmown2",terrestrial aboveground,MeanTrophicHeight,1.93463951917,1.95905367689,91,4,0.02441415772,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1","grand caricaie marsh dominated by cladietum marisci, not mown clcontrol1",terrestrial aboveground,MeanTrophicHeight,1.79093330373,1.83475522386,94,4,0.04382192013,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2","grand caricaie marsh dominated by cladietum marisci, not mown clcontrol2",terrestrial aboveground,MeanTrophicHeight,1.95221944919,2.13352537215,97,1,0.18130592296,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ","grand caricaie marsh dominated by schoenus nigricans, mown scmown1",terrestrial aboveground,MeanTrophicHeight,2.03147770803,2.12676773132,94,5,0.09529002329,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown2 ","grand caricaie marsh dominated by schoenus nigricans, mown scmown2",terrestrial aboveground,MeanTrophicHeight,1.94835770944,2.01974972599,97,3,0.07139201655,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,"Grand Caricaie  marsh dominated by Schoenus nigricans, not mown  ScControl1 ","grand caricaie marsh dominated by schoenus nigricans, not mown sccontrol1",terrestrial aboveground,MeanTrophicHeight,2.00591201972,2.14330914559,97,2,0.13739712587,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,"Grand Caricaie  marsh dominated by Schoenus nigricans, not mown  ScControl2 ","grand caricaie marsh dominated by schoenus nigricans, not mown sccontrol2",terrestrial aboveground,MeanTrophicHeight,1.89589433889,1.95428635304,96,4,0.05839201415,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Herschel,herschel,terrestrial aboveground,MeanTrophicHeight,2.11231884058,2.45344190311,88,9,0.34112306253,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Nenetsky,nenetsky,terrestrial aboveground,MeanTrophicHeight,2.13541666667,2.69071133811,90,7,0.55529467144,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Svalbard,svalbard,terrestrial aboveground,MeanTrophicHeight,1.69230769231,1.9111893308,89,4,0.21888163849,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Yamal,yamal,terrestrial aboveground,MeanTrophicHeight,2.07954545455,2.45413140159,88,8,0.37458594704,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Zackenberg,zackenberg,terrestrial aboveground,MeanTrophicHeight,1.88235294118,2.0872975961,82,12,0.20494465492,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW01,aew01,terrestrial belowground,MeanTrophicHeight,3.42170224172,3.62252355884,77,8,0.20082131712,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW02,aew02,terrestrial belowground,MeanTrophicHeight,3.58455714827,4.24770261722,78,11,0.66314546895,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW03,aew03,terrestrial belowground,MeanTrophicHeight,3.43083807259,3.61613970829,66,10,0.1853016357,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW04,aew04,terrestrial belowground,MeanTrophicHeight,3.56692157093,3.6904588731,77,13,0.12353730217,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW05,aew05,terrestrial belowground,MeanTrophicHeight,3.38200297739,3.49054115634,83,7,0.10853817895,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW06,aew06,terrestrial belowground,MeanTrophicHeight,3.32480823797,3.62350062586,82,9,0.29869238789,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW07,aew07,terrestrial belowground,MeanTrophicHeight,3.30015135332,3.2763996162,76,12,-0.02375173712,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW08,aew08,terrestrial belowground,MeanTrophicHeight,3.54345151705,3.95803912479,88,5,0.41458760774,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW09,aew09,terrestrial belowground,MeanTrophicHeight,3.46039531875,3.65958403739,78,12,0.19918871864,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW11,aew11,terrestrial belowground,MeanTrophicHeight,3.63453141786,4.2408420992,76,5,0.60631068134,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW17,aew17,terrestrial belowground,MeanTrophicHeight,3.5284400829,3.96272394088,85,6,0.43428385798,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW18,aew18,terrestrial belowground,MeanTrophicHeight,3.51047090404,3.52443863699,87,8,0.01396773295,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW25,aew25,terrestrial belowground,MeanTrophicHeight,3.564032602,3.8817437101,83,9,0.3177111081,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW27,aew27,terrestrial belowground,MeanTrophicHeight,3.07670140429,3.44642978889,77,4,0.3697283846,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW30,aew30,terrestrial belowground,MeanTrophicHeight,3.32209338609,3.59657093985,91,7,0.27447755376,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AEW49,aew49,terrestrial belowground,MeanTrophicHeight,3.43668446206,3.47140837911,76,11,0.03472391705,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Dutch Microfauna food web PlotA,dutch microfauna food web plota,terrestrial belowground,MeanTrophicHeight,1.85784763736,2.04616496024,76,3,0.18831732288,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Dutch Microfauna food web PlotB,dutch microfauna food web plotb,terrestrial belowground,MeanTrophicHeight,1.83578367157,1.88583173925,60,16,0.05004806768,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Dutch Microfauna food web PlotC,dutch microfauna food web plotc,terrestrial belowground,MeanTrophicHeight,1.83620139899,2.008991766,68,6,0.17279036701,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Gearagh,gearagh,terrestrial belowground,MeanTrophicHeight,2.51765153868,3.49391069644,87,10,0.97625915776,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW01,hew01,terrestrial belowground,MeanTrophicHeight,3.25171046482,4.33708596952,72,11,1.0853755047,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW02,hew02,terrestrial belowground,MeanTrophicHeight,3.35021095487,3.55685455668,78,12,0.20664360181,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW03,hew03,terrestrial belowground,MeanTrophicHeight,3.39903235745,4.0846174239,73,12,0.68558506645,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW04,hew04,terrestrial belowground,MeanTrophicHeight,3.16385073108,3.08467624783,75,13,-0.07917448325,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW05,hew05,terrestrial belowground,MeanTrophicHeight,3.65609801594,3.51246586028,79,18,-0.14363215566,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW06,hew06,terrestrial belowground,MeanTrophicHeight,3.41487082549,3.31282952493,82,12,-0.10204130056,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW10,hew10,terrestrial belowground,MeanTrophicHeight,3.39309214856,3.51343724604,78,13,0.12034509748,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW11,hew11,terrestrial belowground,MeanTrophicHeight,3.3314171118,3.4353461751,84,12,0.1039290633,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW12,hew12,terrestrial belowground,MeanTrophicHeight,3.44265627922,3.75503005097,73,10,0.31237377175,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW13,hew13,terrestrial belowground,MeanTrophicHeight,3.28340051934,3.59019155578,87,5,0.30679103644,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW16,hew16,terrestrial belowground,MeanTrophicHeight,3.52952093858,3.64650753444,84,11,0.11698659586,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW17,hew17,terrestrial belowground,MeanTrophicHeight,3.51286973993,3.63253130597,83,12,0.11966156604,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW21,hew21,terrestrial belowground,MeanTrophicHeight,3.3881041584,3.33091872037,82,10,-0.05718543803,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW22,hew22,terrestrial belowground,MeanTrophicHeight,3.51892659005,3.49890363407,80,9,-0.02002295598,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW36,hew36,terrestrial belowground,MeanTrophicHeight,3.43712960841,3.32048807058,87,9,-0.11664153783,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,HEW47,hew47,terrestrial belowground,MeanTrophicHeight,3.6050759006,3.67901384847,80,9,0.07393794787,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SEW01,sew01,terrestrial belowground,MeanTrophicHeight,3.6263294729,4.02678864542,78,11,0.40045917252,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SEW02,sew02,terrestrial belowground,MeanTrophicHeight,3.23971234766,4.06979433746,73,12,0.8300819898,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SEW03,sew03,terrestrial belowground,MeanTrophicHeight,3.67541781444,3.80324376696,79,6,0.12782595252,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SEW04,sew04,terrestrial belowground,MeanTrophicHeight,3.50928287288,3.69476677318,81,12,0.1854839003,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SEW05,sew05,terrestrial belowground,MeanTrophicHeight,3.20917384457,3.56577257753,72,15,0.35659873296,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SEW06,sew06,terrestrial belowground,MeanTrophicHeight,3.65584129191,3.95353062913,81,7,0.29768933722,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SEW07,sew07,terrestrial belowground,MeanTrophicHeight,3.55961593665,3.54521972493,84,9,-0.01439621172,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SEW08,sew08,terrestrial belowground,MeanTrophicHeight,3.61981545712,3.63617283888,83,11,0.01635738176,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SEW09,sew09,terrestrial belowground,MeanTrophicHeight,3.41147413219,3.59286916656,77,11,0.18139503437,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SEW18,sew18,terrestrial belowground,MeanTrophicHeight,3.67357568071,3.86410355081,84,5,0.1905278701,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,SEW35,sew35,terrestrial belowground,MeanTrophicHeight,3.51753487231,3.73201222514,77,5,0.21447735283,Pseudo > empirical
