Score,Label
4.624018e-05,1
0.9974136,1
0.9653209,1
0.9653209,1
0.9653209,1
0.9653209,1
0.9653209,1
0.9653209,1
0.9653209,1
0.9974136,1
0.9974136,1
0.9974136,1
0.0005714233,0
1.179741e-05,0
1.327765e-05,0
0.0001415264,0
1.800511e-05,0
2.448107e-05,0
1.800511e-05,0
4.34642e-05,0
4.34642e-05,0
1.579191e-05,0
4.416464e-05,0
0.003871882,0
2.523288e-05,0
0.000941282,0
7.330528e-06,0
0.000104258,0
5.006617e-05,0
5.851051e-06,0
0.003871882,0
2.063115e-05,0
5.895708e-05,0
4.416464e-05,0
2.998259e-05,0
0.0005714233,0
