Scenario,Foodweb,Version,TrainRatio,Threshold,K,Metric,MetricLabel,MetricFamily,Formula,ReferenceFormula,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW27,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.695324036095,0.908149746386,0.212825710291,0.376085470658,1.22738831182,0.79679028823,0.791410273316,0.149412838175,0.0150165552451,0.949579831929,-0.158169558613,-0.166567942257
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW30,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.878266259779,1.08173913044,0.203472870657,0.573056953793,1.38694843642,0.97160854284,0.96660795573,0.150193052641,0.0150949697494,1.00943396226,-0.0428260065324,-0.0424257634807
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW49,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.857158687944,1.04103730172,0.183878613775,0.581340767281,1.31685522238,0.944615359569,0.944615359569,0.135646673628,0.0135646673628,0.973684210529,-0.0290688509595,-0.0298544955799
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP1,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,1,1,0,1,1,1,1,0,0,2.19999999999,-1.19999999999,-0.545454545453
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP2,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,39,61,100,25,1,1,1,0,1,1,1.28288365801,1,0,0,1.36363636364,-0.363636363636,-0.266666666666
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP3,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,12,88,100,25,1,0.674999999999,1.33333333333,0.658333333331,-0.312499999998,2.32083333333,1.2218597081,0.883173910722,0.45590589,0.0485997311694,0.937499999999,-0.0543260892767,-0.0579478285618
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP4,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,17,83,100,25,1,1,1,0,1,1,0.915666666667,1,0,0,0.900000000001,0.0999999999987,0.11111111111
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Afon Hafren 2005,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.660714285714,1.33928571429,0.678571428572,-0.357142857144,2.35714285714,1.00088283775,0.98501873943,0.415431991939,0.0417524861567,0.571428571429,0.413590168002,0.723782794003
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Alert,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,41,59,100,25,1,0.897222222223,1,0.102777777777,0.743055555557,1.15416666667,1.31605952381,0.990065913371,0.0403963553451,0.00525915750997,0.916666666666,0.0733992467051,0.0800719054966
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Alford lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.236363636363,0.527807486631,0.291443850268,-0.200802139039,0.964973262032,0.426867124292,0.418085011444,0.198084008021,0.019908191866,0.581818181818,-0.163733170374,-0.281416386581
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Allt a Mharcaidh,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.903246753246,1.36647727273,0.463230519481,0.208400974024,2.06132305195,1.08417740387,1.08417740387,0.324625092359,0.0324625092359,0.676470588234,0.407706815638,0.602697031814
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,BP1,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,12,88,100,25,1,0.75,1.20054945055,0.450549450549,0.0741758241759,1.87637362637,1.13599650834,0.88694137852,0.315494634958,0.0336318410897,1.05555555555,-0.168614177034,-0.159739746664
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,BP2,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,4,96,100,25,1,0.333333333333,1,0.666666666667,-0.666666666667,2,0.709737345987,0.641219457626,0.389491465868,0.0397523062727,0.899999999999,-0.258780542373,-0.287533935971
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,BP3,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,18,82,100,25,1,0.584615384613,1.14930555555,0.564690170942,-0.262419871799,1.99634081197,1.23796608947,0.766828564389,0.377461189016,0.0416836151371,1.5,-0.733171435609,-0.488780957073
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Balsam lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,2,98,100,25,1,0.358664772727,0.732453957193,0.373789184465,-0.202019003971,1.29313773389,0.578473144603,0.558463759748,0.223786901439,0.0226058907926,0.521739130434,0.0367246293136,0.0703888728512
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Beaver lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.290909090909,0.660714285714,0.369805194804,-0.263798701297,1.21542207792,0.515974581846,0.506236951359,0.220284230784,0.0221393982043,0.464285714287,0.0419512370726,0.0903565106178
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Big hope lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.30141509434,0.590771098967,0.289356004627,-0.132618912601,1.02480510591,0.474927818042,0.467867361219,0.197847283002,0.0198844001064,0.557377049181,-0.0895096879613,-0.160590910754
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Blackrock Stream,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.617857142857,1.062403698,0.44454655514,-0.0489626898526,1.72922353071,0.866514055887,0.866514055887,0.312027213756,0.0312027213756,0.521126760566,0.345387295321,0.662770215344
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Brandy lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,4,96,100,25,1,0.333333333333,0.6,0.266666666667,-0.066666666667,1,0.531261225198,0.487612778172,0.222268517278,0.0226851855507,0.92,-0.432387221827,-0.469986110682
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Bridge brook lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.416172561848,0.733108108108,0.316935546261,-0.0592307575436,1.2085114275,0.603041112152,0.603041112152,0.199314483305,0.0199314483305,0.486486486487,0.116554625665,0.239584508311
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Broad Stream,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.739577129244,1.07644504343,0.336867914182,0.234275257971,1.5817469147,0.906884477668,0.8964370838,0.231389063106,0.0232554758459,0.569444444443,0.326992639357,0.574230976433
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Broadstone Stream,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,2,98,100,25,1,0.411096256684,1.06354166667,0.652445409983,-0.567571858291,2.04220978164,0.790564952197,0.755961969362,0.374430423129,0.0378231844682,0.681818181818,0.0741437875439,0.108744221731
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Brook trout lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,1,1,0,1,1,1,1,0,0,0.499999999998,0.500000000002,1.00000000001
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Buck pond,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.368421052632,0.930944055945,0.562523003314,-0.475363452339,1.77472856092,0.706772095921,0.690823184913,0.372163840679,0.0374038733354,0.555555555555,0.135267629358,0.243481732844
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Bure Stream,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.790719696968,1.01569264069,0.224972943724,0.453260281382,1.35315205628,0.905616999079,0.905616999079,0.166000307985,0.0166000307985,0.599999999999,0.305616999079,0.509361665133
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Burntbridge lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,4,96,100,25,1,0.223922902494,0.512643678162,0.288720775668,-0.209158261008,0.945724841664,0.430393593514,0.385116432638,0.205285551211,0.0209518688347,0.423076923077,-0.037960490439,-0.089724795583
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Bylot,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,32,68,100,25,1,0.874999999999,1,0.125000000001,0.687499999997,1.1875,1.12746031746,0.980800653595,0.0607533916193,0.00736743090473,1.1,-0.119199346406,-0.108363042187
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CGP1,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,12,88,100,25,1,0.5,1,0.5,-0.25,1.75,0.953484126984,0.810777417027,0.297566941169,0.0317207425104,2.66666666667,-1.85588924964,-0.695958468615
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CGP2,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,14,86,100,25,1,0.571428571429,1,0.428571428571,-0.0714285714271,1.64285714286,1.08493921356,0.794724445451,0.32977682017,0.0355607490571,1.33333333333,-0.538608887882,-0.403956665912
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CGP3,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,6,94,100,25,1,0.587301587301,1.30192307692,0.71462148962,-0.484630647129,2.37385531135,1.0224155209,0.899289561246,0.468330122343,0.0483045638448,0.821428571427,0.0778609898192,0.094787291954
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR1P1,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,5,95,100,25,1,0.98,1.27676282051,0.296762820513,0.534855769231,1.72190705128,1.17226059096,1.12146152938,0.204098709489,0.0209400857624,0.910714285715,0.210747243665,0.231408738142
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR1P2,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,3,97,100,25,1,1,1.32876955903,0.328769559033,0.50684566145,1.82192389758,1.18375966193,1.15612782858,0.234595808406,0.0238195954422,0.888888888889,0.267238939693,0.300643807155
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR1P3,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.937912087913,1.34375,0.405837912088,0.329155219781,1.95250686813,1.14759636134,1.13898622358,0.314136319034,0.0315718879776,0.885714285714,0.253271937864,0.285952187911
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR1P4,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,2,98,100,25,1,1,1.55833333333,0.558333333332,0.162500000002,2.39583333333,1.32242167284,1.29872959813,0.372847135425,0.0376632482578,0.828571428572,0.470158169561,0.567432273608
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR2P1,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,2,98,100,25,1,0.929381735678,1.1806680162,0.251286280517,0.552452314903,1.55759743697,1.04681648844,1.04689226477,0.210283777363,0.0212418692781,0.79069767442,0.256194590345,0.324010805436
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR2P2,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,5,95,100,25,1,1.01829268293,1.44911012236,0.430817439432,0.372066523778,2.09533628151,1.2556132714,1.20216945666,0.292473675118,0.0300071659225,0.874999999999,0.327169456656,0.373907950464
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR2P3,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,2,98,100,25,1,1.03101325758,1.64393939394,0.612926136363,0.111624053031,2.56332859848,1.34579949461,1.31197488984,0.458405513572,0.0463059495972,0.935483870968,0.37649101887,0.402455916723
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR2P4,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,5,95,100,25,1,0.782327586206,1.39575098814,0.613423401937,-0.137807516699,2.31588609105,1.17337699556,1.08833860326,0.459878705459,0.0471825596386,1,0.0883386032632,0.0883386032632
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Canton Creek,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,pseudo_ratio,PseudoMeanVulnerability/PseudoMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,2,98,100,25,1,0.886252813203,1.1795090811,0.293256267896,0.446368411359,1.61939348294,1.04297541866,1.03279593622,0.204294313139,0.0206368420255,0.701298701298,0.331497234926,0.472690501654
