"node","mass","abundance","biomass","group","mode","efficiency","growth","mte","mte.2","mte.3","new","new.2","new.3"
"Pinnularia",2.49296666666667e-06,1185241.05273333,2.9547664364291,"plant","basal",0.519437809777475,3.04157383084118,0.00257706018001899,0.00312902258122648,0.00761461092457805,0.00221422021814536,0.00347538758524598,0.00654250358343864
"Potamophylax cingulatus",0.106138702,12,1.273664424,"invertebrate","predator",0.897042821784468,NA,6.29972667310898e-05,7.64902083721132e-05,8.02373774446278e-05,6.25762966916362e-05,7.78688186214711e-05,7.97012028818059e-05
"Prionocera turcica",0.126319069,4,0.505276276,"invertebrate","predator",0.897042821784468,NA,5.92926166240543e-05,7.19920853052425e-05,2.99591525220978e-05,5.90360699307918e-05,7.31854271630749e-05,2.9829525564306e-05
"Radix balthica",0.801445195,1208,968.14579556,"invertebrate","scraper",0.897042821784468,NA,3.11612815644804e-05,3.78354973745694e-05,0.0301686637309131,3.18163949090259e-05,3.78861768407366e-05,0.03080290896105
"Rheocricotopus effesus",0.022324188,8,0.178593504,"invertebrate","collector gatherer",0.897042821784468,NA,0.000108411928057679,0.000131631916707618,1.93616661072169e-05,0.000105426918471203,0.000135722942060857,1.88285627856945e-05
"Rhoicosphenia",1.08e-07,224251.9602,0.0242192117016,"plant","basal",0.519437809777475,3.97960182541935,0.00768780841479649,0.00933440604784943,0.000186192659519298,0.0063291823612134,0.0106371240612796,0.00015328780750426
"Rhopalodia",1.89e-06,1515490.653,2.86427733417,"plant","basal",0.519437809777475,3.11452334472077,0.00283788912958497,0.00344571664966827,0.00812850151075767,0.00242915537367455,0.00383580941770929,0.00695777467799328
"Salmo trutta",11909.31001,0.210434783,2506.13306763408,"fish","predator",0.897042821784468,NA,1.09896357353263e-06,1.33434285477323e-06,0.00275414895175545,1.2787633980361e-06,1.23523182380673e-06,0.00320475123749838
"Simulium aureum",0.434251081,8,3.474008648,"invertebrate","filter feeder",0.897042821784468,NA,3.85725886221882e-05,4.68341801836764e-05,0.000134001506449228,3.90564713138426e-05,4.71323958887445e-05,0.000135682519104653
"Sperchon glandulosus",0.166922746,108,18.027656568,"invertebrate","collector gatherer",0.897042821784468,NA,5.38088873512528e-05,6.533383461441e-05,0.000970048141474585,5.37796525833806e-05,6.62656744932616e-05,0.000969521107119539
"Surirella",1.82e-06,1461217.584,2.65941600288,"plant","basal",0.519437809777475,3.12460125906422,0.00287542682870811,0.00349129428464718,0.00764695612337685,0.00246002293026485,0.00388774602149963,0.00654222434819809
"Synedra",4.51e-06,2229596.32,10.0554794032,"plant","basal",0.519437809777475,2.89110712151413,0.00209643229600457,0.00254545238992534,0.0210806317726772,0.00181585228414315,0.00281355335258156,0.0182592652424551
"Terrestrial",1,1,1,"detritus","basal",0.145391973263698,0,2.88499872577991e-05,3.50291631905486e-05,2.88499872577991e-05,2.95453632509369e-05,3.50126838185091e-05,2.95453632509369e-05
"Thienemanniella sp.",0.017913053,164,2.937740692,"invertebrate","collector gatherer",0.897042821784468,NA,0.000117048447723616,0.000142118231799307,0.000343857987813101,0.000113485174633206,0.000146799068474169,0.000333390015458695
