"consumer","resource","res_group","flux.mte","flux.mte.2","flux.new","flux.new.2"
"Capnia vidua","Achnanthes","plant",1.35965173700001e-06,1.65086598313179e-06,1.28375631706405e-06,1.73308411120812e-06
"Capnia vidua","Amphora","plant",4.17828839929078e-09,5.07320661489605e-09,3.94505738575389e-09,5.32586767611069e-09
"Capnia vidua","Caloneis","plant",3.46574965790488e-08,4.20805421019793e-08,3.27229237871958e-08,4.41762806025079e-08
"Capnia vidua","CPOM","detritus",3.07383497375079e-07,3.73219807531196e-07,2.90225427422447e-07,3.91807284800558e-07
"Capnia vidua","Cymbella","plant",9.00451515043213e-08,1.09331289417116e-07,8.50188536659526e-08,1.14776318903395e-07
"Capnia vidua","Diatoma","plant",1.73485395577425e-06,2.10643012717993e-06,1.63801484181735e-06,2.21133672998713e-06
"Capnia vidua","Diploneis","plant",1.97361597805779e-07,2.39633090833242e-07,1.86344922772692e-07,2.51567544843906e-07
"Capnia vidua","Epithemia","plant",1.07532908838409e-07,1.30564626541966e-07,1.01530448759012e-07,1.37067140553977e-07
"Capnia vidua","Filamentous algae","plant",3.07383497375079e-07,3.73219807531196e-07,2.90225427422447e-07,3.91807284800558e-07
"Capnia vidua","FPOM","detritus",3.07383497375079e-07,3.73219807531196e-07,2.90225427422447e-07,3.91807284800558e-07
"Capnia vidua","Fragilaria","plant",1.49755001357127e-06,1.818299722029e-06,1.41395714632288e-06,1.90885655762588e-06
"Capnia vidua","Frustulia","plant",2.67024113722318e-06,3.24216131251915e-06,2.52118894472058e-06,3.40363076961654e-06
"Capnia vidua","Gomphonema","plant",1.64423196379127e-07,1.99639844787767e-07,1.552451346764e-07,2.09582513966013e-07
"Capnia vidua","Macrophytes","plant",3.07383497375079e-07,3.73219807531196e-07,2.90225427422447e-07,3.91807284800558e-07
"Capnia vidua","Melosira","plant",1.50020911746226e-07,1.82152836068682e-07,1.41646781969967e-07,1.91224599227162e-07
"Capnia vidua","Meridion","plant",1.09866204778184e-06,1.33397674734184e-06,1.03733500702942e-06,1.4004128313029e-06
"Capnia vidua","Navicula","plant",4.29975495038704e-06,5.22068923256666e-06,4.05974370434446e-06,5.48069537501296e-06
"Capnia vidua","Nitzschia","plant",1.06362477891397e-07,1.29143509219459e-07,1.00425350974759e-07,1.3557524728283e-07
"Capnia vidua","Pinnularia","plant",9.08246441156078e-07,1.10277736070371e-06,8.57548351946136e-07,1.15769901467711e-06
"Capnia vidua","Rhoicosphenia","plant",7.44458599650526e-09,9.03908952982844e-09,7.02903106793158e-09,9.48926357681379e-09
"Capnia vidua","Rhopalodia","plant",8.80431584429343e-07,1.06900503537489e-06,8.31286113565914e-07,1.12224472521693e-06
"Capnia vidua","Surirella","plant",8.17460591940509e-07,9.92546728740256e-07,7.71830146129943e-07,1.04197856324357e-06
"Capnia vidua","Synedra","plant",3.09088842673869e-06,3.75290408749621e-06,2.91835580773133e-06,3.93981008233572e-06
"Eukiefferiella minor","Achnanthes","plant",5.13306985301943e-05,6.23248599533767e-05,5.06730735383382e-05,6.37158978156183e-05
"Eukiefferiella minor","Amphora","plant",1.5774220438936e-07,1.91527898096316e-07,1.55721284767238e-07,1.95802637873138e-07
"Eukiefferiella minor","Caloneis","plant",1.30841851652074e-06,1.58865947936772e-06,1.29165566814911e-06,1.62411700767445e-06
"Eukiefferiella minor","CPOM","detritus",1.16045963885801e-05,1.40901032996517e-05,1.14559237068506e-05,1.44045824206216e-05
"Eukiefferiella minor","Cymbella","plant",3.39945914103883e-06,4.12756539359857e-06,3.35590685451333e-06,4.21968914238307e-06
