Scenario,Foodweb,Version,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,SourceColumn,ReferenceColumn,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW01,WLNM_dir_neg,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,100,100,0,1,99,100,25,1,0.120798898072,0.121349862259,0.000550964187,0.119972451792,0.12217630854,0.12108953168,0.121100815316,0.000423257035439,4.25389326191e-05,0.124380165289,-0.0032793499733,-0.0263655379914
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW02,WLNM_dir_neg,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,100,100,0,0,100,100,25,1,0.136222910217,0.136781905745,0.000558995528,0.135384416925,0.137620399037,0.136527777778,0.136527777778,0.00041384389313,4.1384389313e-05,0.141554867561,-0.00502708978296,-0.0355133657329
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW03,WLNM_dir_neg,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,100,100,0,0,100,100,25,1,0.119021812762,0.119512938627,0.0004911258645,0.118285123965,0.120249627423,0.119250779027,0.119250779027,0.000390486575395,3.90486575395e-05,0.122679853678,-0.00342907465082,-0.0279514080594
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW04,WLNM_dir_neg,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,100,100,0,2,98,100,25,1,0.112322580645,0.112967741935,0.00064516129,0.11135483871,0.11393548387,0.112671612903,0.112670836076,0.000457488482773,4.62133154977e-05,0.116,-0.00332916392374,-0.0286996889978
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW05,WLNM_dir_neg,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,100,100,0,0,100,100,25,1,0.111920634921,0.112634920635,0.000714285714,0.11084920635,0.113706349206,0.112300952381,0.112300952381,0.000487367726755,4.87367726755e-05,0.116761904762,-0.00446095238114,-0.0382055464942
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW06,WLNM_dir_neg,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,100,100,0,0,100,100,25,1,0.115196078431,0.115826330532,0.000630252101,0.11425070028,0.116771708684,0.115490196078,0.115490196078,0.000470762851824,4.70762851824e-05,0.119677871148,-0.00418767506957,-0.0349912229337
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW07,WLNM_dir_neg,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,100,100,0,3,97,100,25,1,0.111736918605,0.112281976744,0.000545058139,0.110919331396,0.113099563953,0.112002785853,0.112014754655,0.000376564814123,3.82343639944e-05,0.116279069767,-0.00426431511176,-0.0366731099613
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW08,WLNM_dir_neg,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,100,100,0,0,100,100,25,1,0.118899782135,0.119716775599,0.000816993464,0.117674291939,0.120942265795,0.119302287582,0.119302287582,0.000487830472727,4.87830472727e-05,0.123148148148,-0.00384586056635,-0.0312295444486
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW09,WLNM_dir_neg,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,100,100,0,0,100,100,25,1,0.125014027606,0.125743463135,0.000729435529,0.123919874312,0.126837616429,0.125400628437,0.125400628437,0.00052131722113,5.2131722113e-05,0.130625070138,-0.00522444170129,-0.0399957044675
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW11,WLNM_dir_neg,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,100,100,0,4,96,100,25,1,0.124719887955,0.125210084034,0.000490196079,0.123984593836,0.125945378153,0.125011904762,0.124989787582,0.000367051308755,3.74620173279e-05,0.128361344538,-0.00337155695627,-0.0262661392992
