Prey,Predator,PreyMass,PredatorMass
Athous subfuscus (juv) {m},root exudates,0.000471002,-999
Julidae sp.,leaf litter,0.00617,-999
Leptogamasus suecicus,leaf litter,1.44e-05,-999
Linyphiidae (juv),root exudates,0.000519895,-999
Megalothorax minimus,algae,1.52e-05,-999
Mesaphorura sp.,root exudates,1.46e-05,-999
Nothrus silvestris,leaf litter,8.43e-05,-999
Tachypodoiulus niger,roots,0.063822,-999
bacteria,mykorrhiza,9.5e-16,-999
leaf litter,roots,-999,-999
mykorrhiza,dead organic matter,-999,-999
plants,leaf litter,-999,-999
plants,saphrophytes,-999,-999
predacious nematodes,algae,3.56e-06,-999
saphrophytes,root exudates,-999,-999
algae,amoebae,-999,2.8e-08
roots,flagellates,-999,3.63e-07
Atheta sp. (juv),Oribatida sp. (juv),0.000175231,7.36e-07
Desoria violacea,Oribatida sp. (juv),8.34e-06,7.36e-07
Parisotoma notabilis,Oribatida sp. (juv),2.41e-06,7.36e-07
Tachypodoiulus niger,Oribatida sp. (juv),0.063822,7.36e-07
Tenuiphantes mengei,Parisotoma notabilis,0.001776666,2.41e-06
Veigaia nemorensis,Parisotoma notabilis,4.83e-05,2.41e-06
Julidae sp.,Isotomiella minor,0.00617,3.27e-06
Lepidocyrtus lanuginosus,predacious nematodes,8.99e-06,3.56e-06
Tenuiphantes tenuis,Micraphorura absoloni,0.001997645,3.88e-06
predacious nematodes,Folsomia quadrioculata,3.56e-06,5.41e-06
Coleoptera sp.,Veigaia sp. (juv),0.001535648,6.03e-06
bacterivorous nematodes,Brachychthoniidae spp.,8.52e-07,7.11e-06
root feeding nematodes,Brachychthoniidae spp.,2.35e-07,7.11e-06
Dendrobaena octaedra,Desoria violacea,0.146111111,8.34e-06
Erigonella hiemalis,Desoria violacea,0.001322539,8.34e-06
Amaurobius sp. (juv),Protaphorura armata,0.012068147,8.73e-06
Trachytes aegrota (juv) {s},Lepidocyrtus lanuginosus,2.42e-05,8.99e-06
Zercon sp. (juv),Oppiella nova,7.12e-06,8.99e-06
plants,Lepidocyrtus lanuginosus,-999,8.99e-06
Aegopinella nitidula,Zercon cf gurensis,0.024608643,1.22e-05
Aegopinella pura,Zercon cf gurensis,0.00244117,1.22e-05
Atheta sp. (juv),Zercon cf gurensis,0.000175231,1.22e-05
Athous haemorrhoidalis (juv),Zercon cf gurensis,0.011601014,1.22e-05
Dicymbium brevisetosum,Zercon cf gurensis,0.001076934,1.22e-05
Erigonella hiemalis,Zercon cf gurensis,0.001322539,1.22e-05
Neobisium sp.,Zercon cf gurensis,0.001603525,1.22e-05
Nesovitrea hammonis,Zercon cf gurensis,0.002188587,1.22e-05
Oppiella nova,Zercon cf gurensis,8.99e-06,1.22e-05
Oribatella calcarata,Zercon cf gurensis,6.23e-05,1.22e-05
Pulmonata sp. (juv),Zercon cf gurensis,0.000232019,1.22e-05
Saloca diceros,Zercon cf gurensis,0.001156146,1.22e-05
Tapinocyba pallens,Zercon cf gurensis,0.000732341,1.22e-05
Veigaia nemorensis (juv),Zercon cf gurensis,1.79e-05,1.22e-05
bacteria,Zercon cf gurensis,9.5e-16,1.22e-05
ciliates,Tectocepheus velatus alatus,2.63e-09,1.35e-05
flagellates,Tectocepheus velatus alatus,3.63e-07,1.35e-05
roots,Tectocepheus velatus alatus,-999,1.35e-05
Veigaia nemorensis,Leptogamasus suecicus,4.83e-05,1.44e-05
amoebae,Leptogamasus suecicus,2.8e-08,1.44e-05
Parasitidae (juv) {s},Mesaphorura sp.,2.7e-05,1.46e-05
plants,Orchesella bifasciata,-999,1.46e-05
Carabidae sp. (juv),Oppiella subpectinata,0.623319917,1.52e-05
Oribatella calcarata,Megalothorax minimus,6.23e-05,1.52e-05
amoebae,Oppiella obsoleta,2.8e-08,1.58e-05
Athous haemorrhoidalis (juv),Veigaia exigua,0.011601014,1.59e-05
Brachychthoniidae spp.,Veigaia exigua,7.11e-06,1.59e-05
Scutigerella immaculata {s},Veigaia exigua,7.15e-05,1.59e-05
Tenuiphantes tenuis,Veigaia exigua,0.001997645,1.59e-05
Trachytes aegrota (juv) {s},Veigaia exigua,2.42e-05,1.59e-05
Oppiella obsoleta,Pergamasinae (juv) {s},1.58e-05,1.87e-05
Veigaia nemorensis,Pergamasinae (juv) {s},4.83e-05,1.87e-05
amoebae,Pergamasinae (juv) {s},2.8e-08,1.87e-05
Coleoptera sp.,Chamobates borealis,0.001535648,1.99e-05
Erigonella hiemalis,Chamobates borealis,0.001322539,1.99e-05
bacteria,Chamobates borealis,9.5e-16,1.99e-05
Tenuiphantes tenuis,Scolopendrella cf. subnuda {s},0.001997645,2.33e-05
Dalopius marginatus (juv) {m},Parasitidae (juv) {s},0.000184087,2.7e-05
Trachytes aegrota,Parasitidae (juv) {s},3.7e-05,2.7e-05
algae,Parasitidae (juv) {s},-999,2.7e-05
saphrophytes,Veigaia cerva (juv),-999,3.3e-05
Aegopinella nitidula (juv),Veigaia nemorensis,0.006715285,4.83e-05
Athous subfuscus (juv) {m},Veigaia nemorensis,0.000471002,4.83e-05
Chamobates cuspidatus,Veigaia nemorensis,1.55e-05,4.83e-05
Diplocephalus picinus,Veigaia nemorensis,0.001612679,4.83e-05
Eulohmannia ribagai,Veigaia nemorensis,8.7e-05,4.83e-05
Malthodes sp. (juv),Veigaia nemorensis,0.004000437,4.83e-05
Neobisium sp.,Veigaia nemorensis,0.001603525,4.83e-05
flagellates,Veigaia nemorensis,3.63e-07,4.83e-05
Linyphiidae (juv),Achipteria coleoptrata,0.000519895,5e-05
Brachychthoniidae spp.,Lysigamasus lapponicus,7.11e-06,5.21e-05
Dissorhina ornata,Lysigamasus lapponicus,1.17e-05,5.21e-05
Limacidae sp.,Lysigamasus lapponicus,0.184894,5.21e-05
Quadroppia quadricarinata,Lysigamasus lapponicus,4.77e-06,5.21e-05
Athous subfuscus (juv) {m},omnivorous nematodes,0.000471002,6.02e-05
Diplocephalus picinus,omnivorous nematodes,0.001612679,6.02e-05
Euophrys frontalis,omnivorous nematodes,0.00313298,6.02e-05
Julidae sp.,omnivorous nematodes,0.00617,6.02e-05
Parasitidae (juv) {s},omnivorous nematodes,2.7e-05,6.02e-05
Lithobius sp.,Oribatella calcarata,0.00359344,6.23e-05
Protaphorura armata,Oribatella calcarata,8.73e-06,6.23e-05
amoebae,Oribatella calcarata,2.8e-08,6.23e-05
root feeding nematodes,Oribatella calcarata,2.35e-07,6.23e-05
Lumbricus terrestris (juv) {xl},Phthiracarus longulus,0.073333333,6.8e-05
Folsomia quadrioculata,Scutigerella immaculata {s},5.41e-06,7.15e-05
Notiophilus sp.,Scutigerella immaculata {s},0.011241152,7.15e-05
Orchesella bifasciata,Scutigerella immaculata {s},1.46e-05,7.15e-05
Porcellio spinicornis,Scutigerella immaculata {s},0.010511452,7.15e-05
Pulmonata sp. (juv),Scutigerella immaculata {s},0.000232019,7.15e-05
Tachypodoiulus niger,Scutigerella immaculata {s},0.063822,7.15e-05
Diplocephalus picinus,Nothrus silvestris,0.001612679,8.43e-05
Achipteria coleoptrata,Hahnia pusilla (juv),5e-05,0.000174151
Cepea nemoralis,Hahnia pusilla (juv),0.435109646,0.000174151
Linyphiidae (juv),Hahnia pusilla (juv),0.000519895,0.000174151
Salticidae sp. (juv),Hahnia pusilla (juv),0.001820737,0.000174151
dead organic matter,Hahnia pusilla (juv),-999,0.000174151
Tenuiphantes mengei,Atheta sp. (juv),0.001776666,0.000175231
Atheta sp.,Dalopius marginatus (juv) {m},0.000743498,0.000184087
Salticidae sp. (juv),Dalopius marginatus (juv) {m},0.001820737,0.000184087
Limacidae sp.,Pulmonata sp. (juv),0.184894,0.000232019
Veigaia nemorensis,Pulmonata sp. (juv),4.83e-05,0.000232019
Zercon cf gurensis,Pulmonata sp. (juv),1.22e-05,0.000232019
Zercon sp. (juv),Pulmonata sp. (juv),7.12e-06,0.000232019
Arion silvaticus,Xantholinus sp. (juv) {s},0.192352467,0.000392277
Carabidae sp. (juv),Xantholinus sp. (juv) {s},0.623319917,0.000392277
Harpalus sp.,Xantholinus sp. (juv) {s},0.038172623,0.000392277
Lithobius sp.,Xantholinus sp. (juv) {s},0.00359344,0.000392277
Micraphorura absoloni,Xantholinus sp. (juv) {s},3.88e-06,0.000392277
Oppiella nova,Xantholinus sp. (juv) {s},8.99e-06,0.000392277
Oribatida sp. (juv),Xantholinus sp. (juv) {s},7.36e-07,0.000392277
Saloca diceros,Xantholinus sp. (juv) {s},0.001156146,0.000392277
Tectocepheus velatus alatus,Xantholinus sp. (juv) {s},1.35e-05,0.000392277
Trichoniscus sp.,Xantholinus sp. (juv) {s},0.001742812,0.000392277
leaf litter,Xantholinus sp. (juv) {s},-999,0.000392277
Athous haemorrhoidalis (juv),Athous subfuscus (juv) {m},0.011601014,0.000471002
Euophrys frontalis,Athous subfuscus (juv) {m},0.00313298,0.000471002
Lithobius sp.,Athous subfuscus (juv) {m},0.00359344,0.000471002
saphrophytes,Linyphiidae (juv),-999,0.000519895
Coleoptera sp.,Atheta fungi,0.001535648,0.00069019
saphrophytes,Atheta fungi,-999,0.00069019
Brachychthoniidae spp.,Tapinocyba pallens,7.11e-06,0.000732341
Elateridae sp1 (juv) {l},Tapinocyba pallens,0.01092301,0.000732341
Folsomia quadrioculata,Tapinocyba pallens,5.41e-06,0.000732341
Oribatida sp. (juv),Tapinocyba pallens,7.36e-07,0.000732341
Robertus lividus,Tapinocyba pallens,0.008396656,0.000732341
Staphylinidae spec,Tapinocyba pallens,0.004003596,0.000732341
algae,Tapinocyba pallens,-999,0.000732341
Aegopinella nitidula,Hahnia pusilla,0.024608643,0.001021355
Arion silvaticus,Hahnia pusilla,0.192352467,0.001021355
Deuteraphorura inermis,Hahnia pusilla,8.45e-06,0.001021355
Veigaia sp. (juv),Hahnia pusilla,6.03e-06,0.001021355
Zercon sp. (juv),Hahnia pusilla,7.12e-06,0.001021355
flagellates,Hahnia pusilla,3.63e-07,0.001021355
saphrophytes,Hahnia pusilla,-999,0.001021355
Aegopinella nitidula,Geostiba circellaris,0.024608643,0.001056938
Desoria violacea,Geostiba circellaris,8.34e-06,0.001056938
Discus rotundatus (juv),Geostiba circellaris,0.003997226,0.001056938
Zercon sp. (juv),Geostiba circellaris,7.12e-06,0.001056938
Julidae sp.,Dicymbium brevisetosum,0.00617,0.001076934
Parisotoma notabilis,Dicymbium brevisetosum,2.41e-06,0.001076934
Tachypodoiulus niger,Dicymbium brevisetosum,0.063822,0.001076934
Tapinocyba pallens,Saloca diceros,0.000732341,0.001156146
Micraphorura absoloni,Erigonella hiemalis,3.88e-06,0.001322539
mykorrhiza,Erigonella hiemalis,-999,0.001322539
plants,Erigonella hiemalis,-999,0.001322539
Amaurobius sp. (juv),Neobisium sp.,0.012068147,0.001603525
Cylisticus sp.,Neobisium sp.,0.003154401,0.001603525
Diplocephalus picinus,Neobisium sp.,0.001612679,0.001603525
Leptogamasus suecicus,Neobisium sp.,1.44e-05,0.001603525
Trachelipus ratzeburgii,Neobisium sp.,0.010365996,0.001603525
bacterivorous nematodes,Neobisium sp.,8.52e-07,0.001603525
Aegopinella pura,Diplocephalus picinus,0.00244117,0.001612679
Arion silvaticus,Diplocephalus picinus,0.192352467,0.001612679
Cepea nemoralis,Diplocephalus picinus,0.435109646,0.001612679
Folsomia quadrioculata,Diplocephalus picinus,5.41e-06,0.001612679
Julidae sp.,Diplocephalus picinus,0.00617,0.001612679
Lumbricus terrestris (juv) {xl},Diplocephalus picinus,0.073333333,0.001612679
Nothrus silvestris,Diplocephalus picinus,8.43e-05,0.001612679
Phthiracarus longulus,Diplocephalus picinus,6.8e-05,0.001612679
Protaphorura armata,Diplocephalus picinus,8.73e-06,0.001612679
Staphylinidae spec,Diplocephalus picinus,0.004003596,0.001612679
Tachypodoiulus niger,Diplocephalus picinus,0.063822,0.001612679
Tectocepheus velatus alatus,Diplocephalus picinus,1.35e-05,0.001612679
Trachelipus ratzeburgii,Diplocephalus picinus,0.010365996,0.001612679
root feeding nematodes,Diplocephalus picinus,2.35e-07,0.001612679
Amaurobius sp. (juv),Trichoniscus sp.,0.012068147,0.001742812
Dendrobaena octaedra,Tenuiphantes mengei,0.146111111,0.001776666
Desoria violacea,Tenuiphantes mengei,8.34e-06,0.001776666
Isotomiella minor,Tenuiphantes mengei,3.27e-06,0.001776666
Limacidae sp.,Tenuiphantes mengei,0.184894,0.001776666
Orchesella bifasciata,Tenuiphantes mengei,1.46e-05,0.001776666
Tenuiphantes tenuis,Tenuiphantes mengei,0.001997645,0.001776666
root feeding nematodes,Tenuiphantes mengei,2.35e-07,0.001776666
Desoria violacea,Tenuiphantes tenuis,8.34e-06,0.001997645
Oribatella calcarata,Tenuiphantes tenuis,6.23e-05,0.001997645
Parisotoma notabilis,Tenuiphantes tenuis,2.41e-06,0.001997645
Glomeris sp.,Campodea sp. {l},0.05522,0.002292383
Tachypodoiulus niger,Campodea sp. {l},0.063822,0.002292383
Phalangiidae sp. (juv),Euophrys frontalis,0.005966949,0.00313298
Scolopendrella cf. subnuda {s},Euophrys frontalis,2.33e-05,0.00313298
Sminthurinus aureus,Euophrys frontalis,5.1e-06,0.00313298
Oribatida sp. (juv),Cylisticus sp.,7.36e-07,0.003154401
Orchesella bifasciata,Lithobius sp.,1.46e-05,0.00359344
mykorrhiza,Lithobius sp.,-999,0.00359344
Trachytes aegrota (juv) {s},Notiophilus rufipes (juv),2.42e-05,0.003606752
Veigaia exigua,Notiophilus rufipes (juv),1.59e-05,0.003606752
Micranurida pygmaea,Theridiidae sp. (juv),5.04e-06,0.003831577
roots,Theridiidae sp. (juv),-999,0.003831577
Atheta fungi,Discus rotundatus (juv),0.00069019,0.003997226
Athous haemorrhoidalis (juv),Discus rotundatus (juv),0.011601014,0.003997226
Limacidae sp.,Discus rotundatus (juv),0.184894,0.003997226
omnivorous nematodes,Discus rotundatus (juv),6.02e-05,0.003997226
roots,Discus rotundatus (juv),-999,0.003997226
Desoria violacea,Malthodes sp. (juv),8.34e-06,0.004000437
Leptogamasus suecicus,Malthodes sp. (juv),1.44e-05,0.004000437
Trachytes aegrota (juv) {s},Malthodes sp. (juv),2.42e-05,0.004000437
Veigaia cerva (juv),Malthodes sp. (juv),3.3e-05,0.004000437
Aegopinella nitidula,Staphylinidae spec,0.024608643,0.004003596
Cepea nemoralis,Staphylinidae spec,0.435109646,0.004003596
Glomeris sp.,Staphylinidae spec,0.05522,0.004003596
Orchesella bifasciata,Staphylinidae spec,1.46e-05,0.004003596
dead organic matter,Staphylinidae spec,-999,0.004003596
Phalangiidae sp. (juv),Walckenaeria atrotibialis,0.005966949,0.004654898
Veigaia cerva (juv),Walckenaeria atrotibialis,3.3e-05,0.004654898
Aegopinella nitidula (juv),Geophilus insculptus,0.006715285,0.005906476
Dissorhina ornata,Geophilus insculptus,1.17e-05,0.005906476
ciliates,Geophilus insculptus,2.63e-09,0.005906476
Lysigamasus lapponicus,Phalangiidae sp. (juv),5.21e-05,0.005966949
Notiophilus sp.,Phalangiidae sp. (juv),0.011241152,0.005966949
Oniscus asellus,Phalangiidae sp. (juv),0.008617633,0.005966949
Trachelipus ratzeburgii,Phalangiidae sp. (juv),0.010365996,0.005966949
Carabidae sp. (juv),Aegopinella nitidula (juv),0.623319917,0.006715285
Harpalus sp.,Robertus lividus,0.038172623,0.008396656
Nesovitrea hammonis,Robertus lividus,0.002188587,0.008396656
Parisotoma notabilis,Robertus lividus,2.41e-06,0.008396656
Scutigerella immaculata {s},Robertus lividus,7.15e-05,0.008396656
Carabidae sp. (juv),Trachelipus ratzeburgii,0.623319917,0.010365996
Liodidae sp. {l},Trachelipus ratzeburgii,0.016502896,0.010365996
Athous haemorrhoidalis (juv),Porcellio spinicornis,0.011601014,0.010511452
Harpalus sp.,Porcellio spinicornis,0.038172623,0.010511452
amoebae,Elateridae sp1 (juv) {l},2.8e-08,0.01092301
Veigaia nemorensis,Notiophilus sp.,4.83e-05,0.011241152
Enchytraeidae,Athous haemorrhoidalis (juv),-999,0.011601014
ciliates,Athous haemorrhoidalis (juv),2.63e-09,0.011601014
Glomeris sp.,Enoplognatha ovata,0.05522,0.011622672
Leptogamasus suecicus,Enoplognatha ovata,1.44e-05,0.011622672
Sminthurinus aureus,Enoplognatha ovata,5.1e-06,0.011622672
Carabidae sp. (juv),Amaurobius sp. (juv),0.623319917,0.012068147
Pterostichus sp.,Amaurobius sp. (juv),0.14115915,0.012068147
Pulmonata sp. (juv),Amaurobius sp. (juv),0.000232019,0.012068147
Trachytes aegrota,Amaurobius sp. (juv),3.7e-05,0.012068147
flagellates,Liodidae sp. {l},3.63e-07,0.016502896
plants,Aegopinella nitidula,-999,0.024608643
Chamobates voigtsi,Harpalus sp.,1.17e-05,0.038172623
Eulohmannia ribagai,Harpalus sp.,8.7e-05,0.038172623
Hahnia pusilla (juv),Harpalus sp.,0.000174151,0.038172623
Oribatida sp. (juv),Harpalus sp.,7.36e-07,0.038172623
Quadroppia quadricarinata,Harpalus sp.,4.77e-06,0.038172623
Veigaia cerva (juv),Harpalus sp.,3.3e-05,0.038172623
dead organic matter,Harpalus sp.,-999,0.038172623
omnivorous nematodes,Harpalus sp.,6.02e-05,0.038172623
Enchytraeidae,Glomeris sp.,-999,0.05522
Pulmonata sp. (juv),Tachypodoiulus niger,0.000232019,0.063822
Erigonella hiemalis,Lumbricus terrestris (juv) {xl},0.001322539,0.073333333
Tenuiphantes mengei,Lumbricus terrestris (juv) {xl},0.001776666,0.073333333
Veigaia nemorensis,Lumbricus terrestris (juv) {xl},4.83e-05,0.073333333
bacteria,Lumbricus terrestris (juv) {xl},9.5e-16,0.073333333
plants,Lumbricus terrestris (juv) {xl},-999,0.073333333
Atheta sp.,Pterostichus sp.,0.000743498,0.14115915
Phthiracarus longulus,Pterostichus sp.,6.8e-05,0.14115915
Veigaia cerva (juv),Dendrobaena octaedra,3.3e-05,0.146111111
Veigaia nemorensis,Dendrobaena octaedra,4.83e-05,0.146111111
mykorrhiza,Arion silvaticus,-999,0.192352467
Geostiba circellaris,Carabidae sp. (juv),0.001056938,0.623319917
Julidae sp.,Carabidae sp. (juv),0.00617,0.623319917
Protaphorura armata,Carabidae sp. (juv),8.73e-06,0.623319917
Staphylinidae spec,Carabidae sp. (juv),0.004003596,0.623319917
Suctobelbella sp.,Carabidae sp. (juv),6.17e-06,0.623319917
Tenuiphantes mengei,Carabidae sp. (juv),0.001776666,0.623319917
Veigaia cerva (juv),Carabidae sp. (juv),3.3e-05,0.623319917
Veigaia exigua,Carabidae sp. (juv),1.59e-05,0.623319917
Zercon sp. (juv),Carabidae sp. (juv),7.12e-06,0.623319917
dead organic matter,Carabidae sp. (juv),-999,0.623319917
