Prey,Predator,PreyMass,PredatorMass
Achnanthes grana,CPOM,7.56e-11,-999
Achnanthes lanceolata,Fungi,2.09e-10,-999
Achnanthes minutissima,FPOM,9.83e-11,-999
Amphora ovalis,CPOM,4.46e-10,-999
Amphora pediculus,terrestrial detritus,1.89e-11,-999
Cocconeis placentula var. euglypta,Bacteria,3.58e-09,-999
Cymbella sinuata,CPOM,6.19e-11,-999
Navicula placentula,Bacteria,4.47e-10,-999
Navicula placentula,CPOM,4.47e-10,-999
Stauroneis pseudosubobtusoides,Nitzschia inconspicua,1.35e-10,1.52e-11
Rhoicosphenia abbreviata,Amphora pediculus,3.06e-11,1.89e-11
Diatoma mesodon,Amphora inariensis,5.52e-10,2.26e-11
Amphora inariensis,Nitzschia paleacea,2.26e-11,2.96e-11
FPOM,Nitzschia paleacea,-999,2.96e-11
FPOM,Rhoicosphenia abbreviata,-999,3.06e-11
Fragilaria capucina var. capucina,Rhoicosphenia abbreviata,1.77e-10,3.06e-11
Cocconeis placentula var. euglypta,Navicula minima,3.58e-09,3.52e-11
Gomphonema type D,Navicula minima,1.12e-11,3.52e-11
Gomphonema clevei,Fragilaria pinnata,1.12e-10,6.27e-11
Navicula elginensis,Fragilaria pinnata,2.47e-10,6.27e-11
Nitzschia dissipata,Nitzschia fonticola,1.66e-10,6.5e-11
Nitzschia frustulum,Nitzschia fonticola,4.28e-11,6.5e-11
Nitzschia frustulum,Achnanthes grana,4.28e-11,7.56e-11
Achnanthes grana,Achnanthes minutissima,7.56e-11,9.83e-11
Navicula placentula,Achnanthes minutissima,4.47e-10,9.83e-11
Amphora pediculus,Gomphonema clevei,1.89e-11,1.12e-10
Cocconeis pediculus,Gomphonema clevei,2.15e-09,1.12e-10
Rhopalodia gibba,Gomphonema clevei,1.19e-09,1.12e-10
Nitzschia fonticola,Achnanthes lutheri,6.5e-11,1.32e-10
Nitzschia fonticola,Stauroneis pseudosubobtusoides,6.5e-11,1.35e-10
Rhopalodia gibba,Stauroneis pseudosubobtusoides,1.19e-09,1.35e-10
Synedra ulna,Stauroneis pseudosubobtusoides,5e-09,1.35e-10
Cocconeis placentula var. euglypta,Navicula viridula,3.58e-09,1.45e-10
Nitzschia inconspicua,Navicula viridula,1.52e-11,1.45e-10
CPOM,Nitzschia dissipata,-999,1.66e-10
Fragilaria pinnata,Nitzschia dissipata,6.27e-11,1.66e-10
Gomphonema clavatum,Nitzschia dissipata,6.95e-11,1.66e-10
Navicula cryptotenella,Fragilaria capucina var. capucina,3.2e-09,1.77e-10
Nitzschia dissipata,Fragilaria capucina var. capucina,1.66e-10,1.77e-10
Amphora pediculus,Achnanthes lanceolata,1.89e-11,2.09e-10
Fragilaria pinnata,Achnanthes lanceolata,6.27e-11,2.09e-10
Gomphonema type D,Achnanthes lanceolata,1.12e-11,2.09e-10
Nitzschia dissipata,Achnanthes lanceolata,1.66e-10,2.09e-10
Achnanthes minutissima,Navicula elginensis,9.83e-11,2.47e-10
Cocconeis pediculus,Navicula elginensis,2.15e-09,2.47e-10
Fragilaria pinnata,Navicula elginensis,6.27e-11,2.47e-10
terrestrial detritus,Navicula elginensis,-999,2.47e-10
Amphora inariensis,Achnanthes exigua,2.26e-11,3.72e-10
Nitzschia paleacea,Achnanthes exigua,2.96e-11,3.72e-10
Achnanthes grana,Meridion circulare,7.56e-11,4.31e-10
Nitzschia inconspicua,Meridion circulare,1.52e-11,4.31e-10
Rhopalodia gibba,Meridion circulare,1.19e-09,4.31e-10
Achnanthes lanceolata,Amphora ovalis,2.09e-10,4.46e-10
Achnanthes lanceolata,Navicula placentula,2.09e-10,4.47e-10
CPOM,Navicula placentula,-999,4.47e-10
Gomphonema clevei,Navicula placentula,1.12e-10,4.47e-10
Gomphonema type D,Navicula placentula,1.12e-11,4.47e-10
Synedra ulna,Navicula placentula,5e-09,4.47e-10
Achnanthes minutissima,Diatoma mesodon,9.83e-11,5.52e-10
Achnanthes exigua,Cocconeis placentula,3.72e-10,9.43e-10
Cymbella sinuata,Cocconeis placentula,6.19e-11,9.43e-10
Rhoicosphenia abbreviata,Cocconeis placentula,3.06e-11,9.43e-10
Fragilaria capucina var. capucina,Rhopalodia gibba,1.77e-10,1.19e-09
Gomphonema clavatum,Cocconeis pediculus,6.95e-11,2.15e-09
Gomphonema type D,Cocconeis pediculus,1.12e-11,2.15e-09
Achnanthes grana,Navicula cryptotenella,7.56e-11,3.2e-09
Synedra ulna,Navicula cryptotenella,5e-09,3.2e-09
Achnanthes grana,Cocconeis placentula var. euglypta,7.56e-11,3.58e-09
Cocconeis placentula,Cocconeis placentula var. euglypta,9.43e-10,3.58e-09
FPOM,Cocconeis placentula var. euglypta,-999,3.58e-09
Cocconeis pediculus,Synedra ulna,2.15e-09,5e-09
Fragilaria pinnata,Synedra ulna,6.27e-11,5e-09
Navicula placentula,Synedra ulna,4.47e-10,5e-09
Mesoveliidae indet. sp. A,Potamophylax cingulatus,0.000661888,0.00036488
