Prey,Predator,PreyMass,PredatorMass
Sphacelaria cirrosa,PhytoP,0.000228,0.0001
Nucella sp.,Dictyopteris polypodioides,0.0038,0.000228
Petricolinae,Gammaridae,0.32,0.0023
Marthasterias glacialis,Rissoidae,40,0.0031
Ectoprocta,Tricolia pullus,0.01,0.004
Marthasterias glacialis,Ophiuroidea,40,0.0044
Anemonia sulcata,Tanaidacea,91,0.01
Marthasterias glacialis,Nematoda,40,0.01
Nassariidae,Insecta,0.06,0.01
Petricolinae,Insecta,0.32,0.01
Petricolinae,Tanaidacea,0.32,0.01
Gammaridae,Polychaeta,0.0023,0.013
Balanus sp.,Sphaeromatidae,0.01,0.04
Lithophyllum sp.,Sphaeromatidae,0.000228,0.04
PhytoP,Sphaeromatidae,0.0001,0.04
Dictyota dichotoma,Nassariidae,0.000228,0.06
Chthamalus sp.,Onchidella celtica,0.01,0.1
Mytilus galloprovincialis,Onchidella celtica,0.018,0.1
Polychaeta,Onchidella celtica,0.013,0.1
Anemonia sulcata,Chiton olivaceus,91,0.2
Mytilus galloprovincialis,Paracentrotus lividus,0.018,0.2
Botryllus schlosseri,Gibbula umbilicalis,0.01,0.24
Chiton olivaceus,Felimida purpureaÃ¡,0.2,0.33
Dictyota dichotoma,Felimida purpureaÃ¡,0.000228,0.33
Leptochiton algesirensis,Felimida purpureaÃ¡,0.09,0.33
Pantopoda,Diplodus sargus sargus,0.0015,0.46
Leptochiton algesirensis,Palaemon elegans,0.09,0.55
Zooplankton,Palaemon elegans,0.001,0.55
Lithophyllum sp.,Lipophrys pholis,0.000228,0.995
Gelidium corneum,Epitonium clathrus,0.000228,9.28
Paracentrotus lividus,Epitonium clathrus,0.2,9.28
