Score,Label
0.0004886301,1
0.0004886301,1
0.0004886301,1
0.0004886301,1
0.1430042,1
0.09073655,1
0.9999999,1
1,1
1,1
0.9999999,1
2.748102e-05,1
0.997436,1
0.8952491,1
0.9999717,1
0.01319927,1
0.9988648,1
4.325972e-05,1
0.09073655,1
0.003067096,1
0.09073655,1
3.867007e-05,1
3.867007e-05,1
0.09073655,1
0.09073655,1
0.02199277,1
0.9998767,1
0.9999992,1
0.9998767,1
0.9998767,1
0.9998767,1
4.325972e-05,1
0.09073655,1
4.325972e-05,1
0.09073655,1
0.9963766,1
1,1
5.992214e-06,1
1.508827e-05,1
0.1264614,1
0.9999999,1
0.09073655,1
0.9999948,1
0.04157512,1
0.09073655,1
0.999922,1
0.09073655,1
0.09073655,1
0.09073655,1
0.330122,1
0.0001807651,1
0.000741035,1
0.0008297383,1
0.9999444,1
0.9999418,1
1,1
0.9999444,1
0.0004655016,1
0.9999444,1
1,1
0.9997889,1
1,1
0.5256191,1
0.000136373,1
0.9959996,1
0.999984,1
0.999626,1
0.9999043,1
1,1
0.9802877,1
0.9999883,1
0.999318,1
0.999318,1
0.02986008,1
1,1
0.9974574,1
0.9997659,1
0.17588,1
0.01096766,1
0.330122,1
0.9998517,1
0.01319927,0
0.9999176,0
0.9618894,0
0.9999043,0
0.09073655,0
0.999922,0
1.219034e-05,0
0.09073655,0
0.9618894,0
0.09073655,0
0.09073655,0
5.992214e-06,0
0.09073655,0
0.330122,0
6.13243e-05,0
0.09073655,0
1.096111e-06,0
3.867007e-05,0
5.992214e-06,0
0.9999955,0
0.7664893,0
0.09073655,0
0.04157512,0
0.3006819,0
0.09073655,0
0.09073655,0
1.869374e-05,0
0.9998767,0
7.483331e-06,0
0.09073655,0
0.999922,0
0.999984,0
0.09073655,0
0.999318,0
4.325972e-05,0
0.09073655,0
3.867007e-05,0
0.09073655,0
1.243562e-05,0
0.09073655,0
0.9999399,0
0.330122,0
0.09073655,0
0.0008297383,0
0.09073655,0
1.69138e-05,0
1,0
0.3278381,0
0.09073655,0
0.6963062,0
0.09073655,0
0.09073655,0
1,0
4.325972e-05,0
0.003067096,0
0.9999948,0
1,0
3.867007e-05,0
1.266528e-05,0
0.1606747,0
1.80505e-05,0
0.09073655,0
4.325972e-05,0
0.999922,0
0.002504523,0
0.9999948,0
3.867007e-05,0
0.09073655,0
0.330122,0
0.0001807651,0
0.09073655,0
0.09073655,0
2.152432e-06,0
0.09073655,0
0.0001807651,0
0.003067096,0
1,0
0.000696931,0
1,0
0.04157512,0
