Scenario,Foodweb,Version,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,SourceColumn,ReferenceColumn,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW01,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,2,98,100,25,1,0.52014942835,0.569647101456,0.049497673107,0.445902918689,0.643893611117,0.542184079275,0.544819782082,0.0361800131339,0.00365473323292,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW02,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.477893895105,0.528656982559,0.050763087454,0.401749263924,0.60480161374,0.501592487286,0.501592487286,0.036646399697,0.0036646399697,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW03,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.498390839706,0.539417880989,0.0410270412827,0.436850277782,0.600958442913,0.51864061045,0.51864061045,0.032160424604,0.0032160424604,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW04,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,3,97,100,25,1,0.553846123262,0.589556188821,0.0357100655588,0.500281024924,0.643121287159,0.57141135361,0.57209873759,0.0299601194318,0.00304198923721,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW05,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.494512616137,0.548183485667,0.0536708695292,0.414006311844,0.628689789961,0.522074052944,0.522074052944,0.0368299929059,0.00368299929059,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW06,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.483555832091,0.538271317554,0.0547154854633,0.401482603896,0.620344545749,0.511667987892,0.511667987892,0.0411849730541,0.00411849730541,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW07,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,2,98,100,25,1,0.519322260913,0.565579544005,0.0462572830918,0.449936336275,0.634965468642,0.545094625447,0.545209670086,0.0345360640355,0.00348866929643,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW08,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.502044839184,0.55179967519,0.0497548360057,0.427412585175,0.626431929198,0.528186420332,0.528186420332,0.0332614714549,0.00332614714549,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW09,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,2,98,100,25,1,0.518353464651,0.555865201943,0.0375117372922,0.462085858713,0.612132807882,0.537064263536,0.538708059664,0.0283720813483,0.00286601301683,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW11,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,1,99,100,25,1,0.472395048249,0.515221558237,0.0428265099875,0.408155283268,0.579461323218,0.493786152114,0.494672244322,0.0342838385113,0.00344565541561,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW17,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.514015938844,0.556403534825,0.0423875959808,0.450434544873,0.619984928796,0.535253014193,0.535253014193,0.0322858500218,0.00322858500218,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW18,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,1,99,100,25,1,0.463405686245,0.513509515231,0.0501038289857,0.388249942767,0.58866525871,0.486733636547,0.487807412547,0.03592679982,0.00361077924003,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW25,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.483445736759,0.526443314934,0.0429975781748,0.418949369497,0.590939682196,0.503118757636,0.503118757636,0.0330778377262,0.00330778377262,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW27,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,1,99,100,25,1,0.48711100135,0.540839357397,0.0537283560473,0.406518467279,0.621431891468,0.511387509192,0.512936701278,0.0402514042016,0.00404541833399,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW30,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.548919795838,0.59207886854,0.0431590727023,0.484181186785,0.656817477594,0.569686598493,0.569686598493,0.032340229374,0.0032340229374,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW49,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,2,98,100,25,1,0.510576991673,0.553615577807,0.0430385861345,0.446019112471,0.618173457009,0.52864574014,0.530808882496,0.0303059524858,0.00306136350186,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP1,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0,0,0,0,0,0,0,0,0,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP2,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,3,97,100,25,1,0,0.164115646258,0.164115646258,-0.246173469387,0.410289115646,0.091938369575,0.0808133555937,0.11756317921,0.0119367323172,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP3,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0,0.270458054555,0.270458054555,-0.405687081833,0.676145136387,0.15313469898,0.15313469898,0.142798434216,0.0142798434216,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP4,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,12,88,100,25,1,0,0,0,0,0,0.0146540184453,0,0,0,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Afon Hafren 2005,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,1,99,100,25,1,0.427062374245,0.575951293759,0.148888919514,0.203728994974,0.79928467303,0.495505284176,0.499879074925,0.111039597416,0.0111598994394,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Alert,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0,0.158961593172,0.158961593172,-0.238442389758,0.39740398293,0.0868064956226,0.0868064956226,0.11046487155,0.011046487155,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Alford lake,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.606517117097,0.776902173913,0.170385056816,0.350939531873,1.03247975914,0.687092914539,0.687092914539,0.125179184591,0.0125179184591,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Allt a Mharcaidh,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.531403508772,0.637281835811,0.105878327039,0.372586018213,0.79609932637,0.590029591385,0.590029591385,0.0741498638815,0.00741498638815,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,BP1,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.262768379961,0.437900583962,0.175132204002,7.0073958125e-05,0.700598889965,0.346091215419,0.346091215419,0.129077543446,0.0129077543446,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,BP2,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0,0.324324324324,0.324324324324,-0.486486486486,0.81081081081,0.159218204451,0.159218204451,0.197095158868,0.0197095158868,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,BP3,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0,0.295385549484,0.295385549484,-0.443078324226,0.738463873709,0.17388223325,0.17388223325,0.140432610567,0.0140432610567,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Balsam lake,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.527888854291,0.662087096267,0.134198241976,0.326591491328,0.86338445923,0.594222007431,0.594222007431,0.0879859261096,0.00879859261096,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Beaver lake,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,1,99,100,25,1,0.628395346628,0.752631578947,0.124236232319,0.442040998149,0.938985927426,0.686759612713,0.689506066567,0.0900650169944,0.00905187479113,,,
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Big hope lake,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,2,98,100,25,1,0.646766486142,0.751336085327,0.104569599185,0.489912087364,0.908190484105,0.696474752969,0.701072325239,0.0862300666945,0.00871055212884,,,
