Scenario,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,FoodwebGroups,RetainedFoodwebGroups,TotalRunUnits,ValidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,F1Score,F1,predictive,290,290,5800,5800,162,5638
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,PR_AUC,PR-AUC,predictive,290,290,5800,5800,123,5677
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,Precision,Precision,predictive,290,290,5800,5800,158,5642
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,5800,5800,160,5640
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,5800,5800,196,5604
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,0,5800,0,0,0
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,5800,5800,174,5626
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,ROC_AUC,ROC-AUC,predictive,290,290,5800,5800,155,5645
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,Recall,Recall,predictive,290,290,5800,5800,219,5581
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,TestMCC,MCC,predictive,290,290,5800,5800,168,5632
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,TestTPR,TPR,predictive,290,290,5800,5800,219,5581
kfold_cvK3-5-10_roleonly_5_role_constraints_thresh0p50,90,0.5,10,10,TestTSS,TSS,predictive,290,290,5800,5800,197,5603
