Score,Label
0.9999956,1
0.7951698,1
0.9794465,1
0.1507108,1
0.02307174,1
0.9954832,1
0.9954832,1
0.999975,1
0.9953681,1
0.04538625,1
0.007271164,1
0.1995592,1
0.7159356,1
0.9831784,1
0.9983707,1
0.9999934,1
0.9609665,1
0.5182631,1
1,1
0.9999992,1
0.9981763,1
0.9349178,1
0.9999986,1
0.0001145725,1
0.009756902,1
0.9982381,1
0.002190551,1
0.9999949,1
0.9932858,0
0.000549641,0
0.07962148,0
3.147068e-05,0
0.162974,0
0.002610666,0
0.9998054,0
0.0002286876,0
6.616852e-05,0
0.1329778,0
0.07959949,0
4.251483e-06,0
0.04647615,0
0.001655933,0
0.005343449,0
0.03447531,0
0.0001537955,0
0.0789471,0
5.775802e-05,0
0.9999961,0
0.7215971,0
0.0002915493,0
0.9979272,0
0.5583301,0
0.0001293504,0
0.000857508,0
0.5015221,0
0.003866293,0
