Prey,Predator,PreyMass,PredatorMass
POM (detritus),Calanoid copepods,-999,6.82e-06
POM (detritus),Nematodes,-999,0.000130435
POM (detritus),Hydrobia ulvae,-999,0.001343284
POM (detritus),Diptera larvae/pupae,-999,0.010526316
POM (detritus),Littorina saxatilis,-999,0.016
POM (detritus),Nototropis spp.,-999,0.022727273
POM (detritus),Macoma balthica,-999,0.07
Enteromorpha,Littorina littorea,0.0025,0.09
POM (detritus),Cerastoderma edule,-999,0.5
POM (detritus),Nereis virens,-999,1.25
Pygospio elegans,Phyllodoce,0.000416667,1.25
Pygospio elegans,Zoarces viviparus,0.000416667,1.5
Gammarus spp.,Ammodytes tobianus,0.029545455,2
Harpacticoid copepods,Syngnathus rostellatus,6.82e-06,2
Jaera marina,Ammodytes tobianus,0.013636364,2
Neomysis integer,Gasterosteus aculeatus,0.15625,2
Pygospio elegans,Ammodytes tobianus,0.000416667,2
Semibalanus balanoides,Ammodytes tobianus,3.92e-06,2
Semibalanus balanoides,Gasterosteus aculeatus,3.92e-06,2
Mytilus edulis,Crangon crangon,0.4,2.263157895
Neomysis integer,Crangon crangon,0.15625,2.263157895
Nereis diversicolor,Crangon crangon,0.125,2.263157895
Pygospio elegans,Crangon crangon,0.000416667,2.263157895
Calanoid copepods,Sprattus sprattus,6.82e-06,3
Calanoid copepods,Clupea harengus,6.82e-06,5
Cerastoderma edule,Carcinus maenas,0.5,10
Semibalanus balanoides,Carcinus maenas,3.92e-06,10
Carcinus maenas,Platichthys flesus (juvenile),10,27
Corophium volutator,Pleuronectes platessa,0.009090909,27
Harpacticoid copepods,Platichthys flesus (juvenile),6.82e-06,27
Harpacticoid copepods,Pleuronectes platessa,6.82e-06,27
Hydrobia ulvae,Pleuronectes platessa,0.001343284,27
Mytilus edulis,Pleuronectes platessa,0.4,27
Nereis diversicolor,Platichthys flesus (juvenile),0.125,27
Semibalanus balanoides,Platichthys flesus (juvenile),3.92e-06,27
Semibalanus balanoides,Pleuronectes platessa,3.92e-06,27
Corophium volutator,Calidris alpina,0.009090909,48
Enteromorpha,Pholis gunnellus,0.0025,85
Harpacticoid copepods,Pholis gunnellus,6.82e-06,85
Nematodes,Pholis gunnellus,0.000130435,85
Neomysis integer,Anguilla anguilla,0.15625,90
Littorina saxatilis,Tringa totanus,0.016,117
Alderia modesta,Platichthys flesus,0.001,125
Capitellidae,Platichthys flesus,0.000416667,125
Carcinus maenas,Pollachius virens,10,125
Corophium volutator,Pollachius virens,0.009090909,125
Eteone,Platichthys flesus,0.625,125
Idotea emarginata,Platichthys flesus,0.022727273,125
Nereis virens,Platichthys flesus,1.25,125
Tubifex costatus,Platichthys flesus,0.000555556,125
Hydrobia ulvae,Pluvialis apricaria,0.001343284,180
Nereis diversicolor,Pluvialis apricaria,0.125,180
Clupea harengus,Larus canus,5,386
Carcinus maenas,Corvus frugilegus,10,446
Calanoid copepods,Salmo trutta,6.82e-06,480
Corophium volutator,Salmo trutta,0.009090909,480
Crangon crangon,Salmo trutta,2.263157895,480
Nereis diversicolor,Salmo trutta,0.125,480
Hydrobia ulvae,Corvus corone,0.001343284,487
Hydrobia ulvae,Haematopus ostralegus,0.001343284,540
Macoma balthica,Somateria mollissima (juvenile),0.07,700
Carcinus maenas,Numenius arquata,10,725
Hydrobia ulvae,Numenius arquata,0.001343284,725
Mytilus edulis,Larus argentatus,0.4,885
Ammodytes tobianus,Ardea cinerea,2,1097
Corophium volutator,Tadorna tadorna,0.009090909,1112
Enteromorpha,Tadorna tadorna,0.0025,1112
Nereis diversicolor,Tadorna tadorna,0.125,1112
Ostracods,Tadorna tadorna,6.82e-06,1112
Crangon crangon,Somateria mollissima,2.263157895,2150
Corophium volutator,Pomatoschistus microps,0.009090909,6204
Crangon crangon,Pomatoschistus microps,2.263157895,6204
Foraminifera,Pomatoschistus microps,1.25e-05,6204
Jaera marina,Pomatoschistus microps,0.013636364,6204
Jaera marina,Pomatoschistus minutus,0.013636364,6204
Manayunkia aestuarina,Pomatoschistus microps,0.000208333,6204
Nototropis spp.,Pomatoschistus microps,0.022727273,6204
Anguilla anguilla,Lutra lutra,90,12000
Salmo trutta,Lutra lutra,480,12000
Zoarces viviparus,Lutra lutra,1.5,12000
