Prey,Predator,PreyMass,PredatorMass
Asparagopsis armata,Stenothoidae,0.000228,0.0004
Ceramium virgatum,Stenothoidae,0.000228,0.0004
Colpomenia peregrina,Omalogyra atomus,0.000228,0.0004
Ellisolandia elongata,Stenothoidae,0.000228,0.0004
Leathesia marina,Insecta,0.000228,0.0008
Sphacelaria cirrosa,Insecta,0.000228,0.0008
Zooplankton,Insecta,0.001,0.0008
Colpomenia peregrina,Tanaidacea,0.000228,0.0012
Ellisolandia elongata,Tanaidacea,0.000228,0.0012
Leathesia marina,Tanaidacea,0.000228,0.0012
Ulva lactuca,Tanaidacea,0.000228,0.0012
Bifurcaria bifurcata,Gammaridae,0.000228,0.0018
Codium sp.,Gammaridae,0.000228,0.0018
Colpomenia peregrina,Gammaridae,0.000228,0.0018
Leathesia marina,Gammaridae,0.000228,0.0018
Sphacelaria cirrosa,Gammaridae,0.000228,0.0018
Bifurcaria bifurcata,Barleeia sp.,0.000228,0.0023
Ceramium virgatum,Barleeia sp.,0.000228,0.0023
Cystoseira sp.,Barleeia sp.,0.000228,0.0023
Ellisolandia elongata,Barleeia sp.,0.000228,0.0023
Leathesia marina,Barleeia sp.,0.000228,0.0023
Ulva lactuca,Barleeia sp.,0.000228,0.0023
Cystoseira sp.,Rissoidae,0.000228,0.0024
Ellisolandia elongata,Rissoidae,0.000228,0.0024
Leathesia marina,Rissoidae,0.000228,0.0024
Zooplankton,Angulus tenuis,0.001,0.0024
Zooplankton,Polychaeta,0.001,0.0025
Asparagopsis armata,Ophiuroidea,0.000228,0.003
Ceramium virgatum,Ophiuroidea,0.000228,0.003
Cystoseira sp.,Ophiuroidea,0.000228,0.003
Polychaeta,Ophiuroidea,0.0025,0.003
Sphacelaria cirrosa,Ophiuroidea,0.000228,0.003
Ulva lactuca,Ophiuroidea,0.000228,0.003
Zooplankton,Ophiuroidea,0.001,0.003
Acanthochitona crinita,Carcinus maenas,0.0118,0.01
Asparagopsis armata,Actinia equina,0.000228,0.01
Asparagopsis armata,Carcinus maenas,0.000228,0.01
Bifurcaria bifurcata,Actinia equina,0.000228,0.01
Ceramium virgatum,Actinia equina,0.000228,0.01
Cystoseira sp.,Carcinus maenas,0.000228,0.01
Leathesia marina,Carcinus maenas,0.000228,0.01
Lysianassidae,Actinia equina,0.0002,0.01
Musculus costulatus,Actinia equina,0.0078,0.01
Ulva lactuca,Actinia equina,0.000228,0.01
Ceramium virgatum,Lepidochitona cinerea,0.000228,0.143
Codium sp.,Lepidochitona cinerea,0.000228,0.143
Colpomenia peregrina,Lepidochitona cinerea,0.000228,0.143
Cystoseira sp.,Lepidochitona cinerea,0.000228,0.143
Ellisolandia elongata,Lepidochitona cinerea,0.000228,0.143
Ulva lactuca,Lepidochitona cinerea,0.000228,0.143
Ceramium virgatum,Pantopoda,0.000228,0.16
Colpomenia peregrina,Pantopoda,0.000228,0.16
Cystoseira sp.,Pantopoda,0.000228,0.16
Ulva lactuca,Pantopoda,0.000228,0.16
Polychaeta,Palaemon longirostris,0.0025,0.167
Sphacelaria cirrosa,Palaemon longirostris,0.000228,0.167
Ampithoidae,Lipophrys trigloides,0.0009,0.26
Cardiidae,Lipophrys trigloides,0.0029,0.26
Ellisolandia elongata,Lipophrys trigloides,0.000228,0.26
Acanthochitona crinita,Gobius paganellus,0.0118,0.31
Asparagopsis armata,Gobius paganellus,0.000228,0.31
Bifurcaria bifurcata,Gobius paganellus,0.000228,0.31
Carcinus maenas,Gobius paganellus,0.01,0.31
Ceramium virgatum,Gobius paganellus,0.000228,0.31
Insecta,Gobius paganellus,0.0008,0.31
Ophiuroidea,Gobius paganellus,0.003,0.31
Palaemon longirostris,Gobius paganellus,0.167,0.31
Ulva lactuca,Gobius paganellus,0.000228,0.31
Zooplankton,Gobius paganellus,0.001,0.31
Asparagopsis armata,Gibbula umbilicalis,0.000228,0.347
Ceramium virgatum,Gibbula umbilicalis,0.000228,0.347
Codium sp.,Gibbula umbilicalis,0.000228,0.347
Colpomenia peregrina,Gibbula umbilicalis,0.000228,0.347
Ellisolandia elongata,Gibbula umbilicalis,0.000228,0.347
Codium sp.,Palaemon elegans,0.000228,0.45
Gammaridae,Palaemon elegans,0.0018,0.45
Leathesia marina,Palaemon elegans,0.000228,0.45
Ophiuroidea,Palaemon elegans,0.003,0.45
Sphacelaria cirrosa,Palaemon elegans,0.000228,0.45
Tanaidacea,Palaemon elegans,0.0012,0.45
Asparagopsis armata,Lipophrys pholis,0.000228,0.455
Cardiidae,Lipophrys pholis,0.0029,0.455
Codium sp.,Lipophrys pholis,0.000228,0.455
Colpomenia peregrina,Lipophrys pholis,0.000228,0.455
Copepoda,Lipophrys pholis,0.001,0.455
Coryphoblennius galerita,Lipophrys pholis,1.62,0.455
Ellisolandia elongata,Lipophrys pholis,0.000228,0.455
Gibbula umbilicalis,Lipophrys pholis,0.347,0.455
Gobius paganellus,Lipophrys pholis,0.31,0.455
Leathesia marina,Lipophrys pholis,0.000228,0.455
Musculus costulatus,Lipophrys pholis,0.0078,0.455
Rissoidae,Lipophrys pholis,0.0024,0.455
Ceramium virgatum,Coryphoblennius galerita,0.000228,1.62
Ellisolandia elongata,Coryphoblennius galerita,0.000228,1.62
Leathesia marina,Coryphoblennius galerita,0.000228,1.62
Lepidochitona cinerea,Coryphoblennius galerita,0.143,1.62
Ulva lactuca,Coryphoblennius galerita,0.000228,1.62
Ceramium virgatum,Paracentrotus lividus,0.000228,3.81
Colpomenia peregrina,Paracentrotus lividus,0.000228,3.81
Sphacelaria cirrosa,Paracentrotus lividus,0.000228,3.81
