Scenario,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,FoodwebGroups,RetainedFoodwebGroups,TotalRunUnits,ValidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey
tau0p80_checkconntrue,20,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,478,13422
tau0p80_checkconntrue,20,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,405,13495
tau0p80_checkconntrue,20,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,466,13434
tau0p80_checkconntrue,20,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,478,13422
tau0p80_checkconntrue,20,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,498,13402
tau0p80_checkconntrue,20,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,222,14500,10882,1025,9857
tau0p80_checkconntrue,20,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,509,13391
tau0p80_checkconntrue,20,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,449,13451
tau0p80_checkconntrue,20,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,472,13428
tau0p80_checkconntrue,20,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,421,13479
tau0p80_checkconntrue,20,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,472,13428
tau0p80_checkconntrue,20,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,533,13367
tau0p80_checkconntrue,20,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,178,13722
tau0p80_checkconntrue,20,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,178,13722
tau0p80_checkconntrue,20,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,454,13446
tau0p80_checkconntrue,20,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,179,13721
tau0p80_checkconntrue,30,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,469,13431
tau0p80_checkconntrue,30,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,393,13507
tau0p80_checkconntrue,30,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,461,13439
tau0p80_checkconntrue,30,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,487,13413
tau0p80_checkconntrue,30,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,570,13330
tau0p80_checkconntrue,30,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,222,14500,11221,992,10229
tau0p80_checkconntrue,30,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,522,13378
tau0p80_checkconntrue,30,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,423,13477
tau0p80_checkconntrue,30,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,468,13432
tau0p80_checkconntrue,30,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,439,13461
tau0p80_checkconntrue,30,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,468,13432
tau0p80_checkconntrue,30,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,471,13429
tau0p80_checkconntrue,30,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,106,13794
tau0p80_checkconntrue,30,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,106,13794
tau0p80_checkconntrue,30,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,425,13475
tau0p80_checkconntrue,30,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,105,13795
tau0p80_checkconntrue,40,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,506,13394
tau0p80_checkconntrue,40,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,415,13485
tau0p80_checkconntrue,40,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,511,13389
tau0p80_checkconntrue,40,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,548,13352
tau0p80_checkconntrue,40,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,548,13352
tau0p80_checkconntrue,40,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,238,14500,11907,1103,10804
tau0p80_checkconntrue,40,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,554,13346
tau0p80_checkconntrue,40,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,409,13491
tau0p80_checkconntrue,40,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,497,13403
tau0p80_checkconntrue,40,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,420,13480
tau0p80_checkconntrue,40,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,497,13403
tau0p80_checkconntrue,40,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,517,13383
tau0p80_checkconntrue,40,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,85,13815
tau0p80_checkconntrue,40,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,85,13815
tau0p80_checkconntrue,40,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,349,13551
tau0p80_checkconntrue,40,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,85,13815
tau0p80_checkconntrue,50,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,537,13363
tau0p80_checkconntrue,50,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,376,13524
tau0p80_checkconntrue,50,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,516,13384
tau0p80_checkconntrue,50,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,491,13409
tau0p80_checkconntrue,50,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,593,13307
tau0p80_checkconntrue,50,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,270,14500,12585,1173,11412
tau0p80_checkconntrue,50,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,563,13337
tau0p80_checkconntrue,50,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,424,13476
tau0p80_checkconntrue,50,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,525,13375
tau0p80_checkconntrue,50,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,486,13414
tau0p80_checkconntrue,50,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,525,13375
tau0p80_checkconntrue,50,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,510,13390
tau0p80_checkconntrue,50,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,38,13862
tau0p80_checkconntrue,50,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,38,13862
tau0p80_checkconntrue,50,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,310,13590
tau0p80_checkconntrue,50,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,38,13862
tau0p80_checkconntrue,60,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,457,13443
tau0p80_checkconntrue,60,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,411,13489
tau0p80_checkconntrue,60,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,419,13481
tau0p80_checkconntrue,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,411,13489
tau0p80_checkconntrue,60,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,465,13435
tau0p80_checkconntrue,60,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,273,14500,12904,1140,11764
tau0p80_checkconntrue,60,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,449,13451
tau0p80_checkconntrue,60,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,412,13488
tau0p80_checkconntrue,60,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,430,13470
tau0p80_checkconntrue,60,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,418,13482
tau0p80_checkconntrue,60,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,430,13470
tau0p80_checkconntrue,60,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,460,13440
tau0p80_checkconntrue,60,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,46,13854
tau0p80_checkconntrue,60,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,46,13854
tau0p80_checkconntrue,60,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,324,13576
tau0p80_checkconntrue,60,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,46,13854
tau0p80_checkconntrue,70,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,442,13458
tau0p80_checkconntrue,70,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,384,13516
tau0p80_checkconntrue,70,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,411,13489
tau0p80_checkconntrue,70,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,405,13495
tau0p80_checkconntrue,70,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,522,13378
tau0p80_checkconntrue,70,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,277,14500,13227,1279,11948
tau0p80_checkconntrue,70,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,496,13404
tau0p80_checkconntrue,70,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,390,13510
tau0p80_checkconntrue,70,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,390,13510
tau0p80_checkconntrue,70,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,447,13453
tau0p80_checkconntrue,70,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,390,13510
tau0p80_checkconntrue,70,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,431,13469
tau0p80_checkconntrue,70,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,0,13900
tau0p80_checkconntrue,70,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,0,13900
tau0p80_checkconntrue,70,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,227,13673
tau0p80_checkconntrue,70,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,0,13900
tau0p80_checkconntrue,80,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,442,13458
tau0p80_checkconntrue,80,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,399,13501
tau0p80_checkconntrue,80,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,460,13440
tau0p80_checkconntrue,80,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,374,13526
tau0p80_checkconntrue,80,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,455,13445
tau0p80_checkconntrue,80,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,278,14500,13489,1400,12089
tau0p80_checkconntrue,80,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,428,13472
tau0p80_checkconntrue,80,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,521,13379
tau0p80_checkconntrue,80,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,372,13528
tau0p80_checkconntrue,80,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,392,13508
tau0p80_checkconntrue,80,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,372,13528
tau0p80_checkconntrue,80,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,392,13508
tau0p80_checkconntrue,80,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,0,13900
tau0p80_checkconntrue,80,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,0,13900
tau0p80_checkconntrue,80,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,204,13696
tau0p80_checkconntrue,80,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,0,13900
tau0p80_checkconntrue,90,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,435,13465
tau0p80_checkconntrue,90,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,401,13499
tau0p80_checkconntrue,90,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,694,13206
tau0p80_checkconntrue,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,542,13358
tau0p80_checkconntrue,90,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,605,13295
tau0p80_checkconntrue,90,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,278,14500,13681,1442,12239
tau0p80_checkconntrue,90,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,544,13356
tau0p80_checkconntrue,90,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,630,13270
tau0p80_checkconntrue,90,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,396,13504
tau0p80_checkconntrue,90,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,402,13498
tau0p80_checkconntrue,90,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,396,13504
tau0p80_checkconntrue,90,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,363,13537
tau0p80_checkconntrue,90,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,0,13900
tau0p80_checkconntrue,90,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,0,13900
tau0p80_checkconntrue,90,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,203,13697
tau0p80_checkconntrue,90,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,0,13900
