autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
107062,"Sutherland (1989), Havens (1992)",,detritivorous,2D,nibi,Ilyocryptus spinifer,species,cladocera,,invertebrate,swimming,,,-999,-999.0,-999,-999,1.14e-05,-999,benthic detritus,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,USA,-74.8,43.63,lakes,Adirondack lakes,593.0,-999.0,,,,,Balsam lake,-1.141141141141141e-08
107063,"Sutherland (1989), Havens (1992)",,detritivorous,2D,nibi,fish fry,,,larvae,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,0.016,-999,benthic detritus,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,USA,-74.8,43.63,lakes,Adirondack lakes,593.0,-999.0,,,,,Balsam lake,-1.6016016016016015e-05
107064,"Sutherland (1989), Havens (1992)",,detritivorous,2D,nibi,Chrosomus eos,species,northern redbelly dace,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,2.4,-999,benthic detritus,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,USA,-74.8,43.63,lakes,Adirondack lakes,593.0,-999.0,,,,,Balsam lake,-0.0024024024024024
107065,"Sutherland (1989), Havens (1992)",,detritivorous,2D,nibi,Acantholeberis curvirostris,species,water flea,,invertebrate,swimming,,,-999,-999.0,-999,-999,4.01e-05,-999,benthic detritus,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,USA,-74.8,43.63,lakes,Adirondack lakes,593.0,-999.0,,,,,Balsam lake,-4.0140140140140144e-08
107066,"Sutherland (1989), Havens (1992)",,detritivorous,2D,nibi,Chydorus bicornutus,species,water flea,,invertebrate,swimming,,,-999,-999.0,-999,-999,2.18e-06,-999,benthic detritus,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,USA,-74.8,43.63,lakes,Adirondack lakes,593.0,-999.0,,,,,Balsam lake,-2.182182182182182e-09
107067,"Sutherland (1989), Havens (1992)",,detritivorous,2D,nibi,Chydorus sphaericus,species,water flea,,invertebrate,swimming,,,-999,-999.0,-999,-999,2.18e-06,-999,benthic detritus,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,USA,-74.8,43.63,lakes,Adirondack lakes,593.0,-999.0,,,,,Balsam lake,-2.182182182182182e-09
107068,"Sutherland (1989), Havens (1992)",,detritivorous,2D,nibi,Catostomus commersoni,species,white sucker,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,60.0,-999,benthic detritus,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,USA,-74.8,43.63,lakes,Adirondack lakes,593.0,-999.0,,,,,Balsam lake,-0.06006006006006
107069,"Sutherland (1989), Havens (1992)",,predacious,3D  ,ibi,fish fry,,,larvae,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,0.016,-999,fish eggs,,,larvae,ectotherm vertebrate,floating,,,-999,-999.0,-999,-999,0.0201,-999,USA,-74.8,43.63,lakes,Adirondack lakes,593.0,-999.0,,,,,Balsam lake,0.7960199004975125
107070,"Sutherland (1989), Havens (1992)",,predacious,3D  ,ibi,Semotilus atromaculatus,species,creek chub,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,9.0,-999,fish eggs,,,larvae,ectotherm vertebrate,floating,,,-999,-999.0,-999,-999,0.0201,-999,USA,-74.8,43.63,lakes,Adirondack lakes,593.0,-999.0,,,,,Balsam lake,447.76119402985074
107071,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,ibi,Daphnia catawba,species,daphnia,,invertebrate,swimming,,,-999,-999.0,-999,-999,1e-05,-999,Micrasterias sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,2.94e-07,-999,USA,-74.8,43.63,lakes,Adirondack lakes,593.0,-999.0,,,,,Balsam lake,34.013605442176875
