autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
115030,"Sutherland (1989), Havens (1992)",,detritivorous,2D,nibi,Acantholeberis curvirostris,species,water flea,,invertebrate,swimming,,,-999,-999.0,-999,-999,4.01e-05,-999,benthic detritus,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,USA,-74.64,43.62,lakes,Adirondack lakes,810.0,-999.0,,,,,Twin Lake West,-4.0140140140140144e-08
115031,"Sutherland (1989), Havens (1992)",,detritivorous,2D,nibi,Chydorus sphaericus,species,water flea,,invertebrate,swimming,,,-999,-999.0,-999,-999,2.18e-06,-999,benthic detritus,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,USA,-74.64,43.62,lakes,Adirondack lakes,810.0,-999.0,,,,,Twin Lake West,-2.182182182182182e-09
115032,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Diaptomus leptopus,species,copepod,,invertebrate,swimming,,,-999,-999.0,-999,-999,1.01e-05,-999,Oocyctis sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,8.61e-08,-999,USA,-74.64,43.62,lakes,Adirondack lakes,810.0,-999.0,,,,,Twin Lake West,117.3054587688734
115033,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Diaptomus minutus,species,copepod,,invertebrate,swimming,,,-999,-999.0,-999,-999,1.44e-05,-999,Oocyctis sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,8.61e-08,-999,USA,-74.64,43.62,lakes,Adirondack lakes,810.0,-999.0,,,,,Twin Lake West,167.24738675958187
115034,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Keratella taurocephala,species,rotifer,,invertebrate,swimming,,,-999,-999.0,-999,-999,1e-08,-999,Cryptomonas erosa,species,phytoplankton,,primary producer,floating,,,-999,-999.0,-999,-999,4.75e-11,-999,USA,-74.64,43.62,lakes,Adirondack lakes,810.0,-999.0,,,,,Twin Lake West,210.5263157894737
115035,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Keratella taurocephala,species,rotifer,,invertebrate,swimming,,,-999,-999.0,-999,-999,1e-08,-999,Cryptomonas ovata,species,phytoplankton,,primary producer,floating,,,-999,-999.0,-999,-999,4.75e-11,-999,USA,-74.64,43.62,lakes,Adirondack lakes,810.0,-999.0,,,,,Twin Lake West,210.5263157894737
115036,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Holopedium gibberum,species,cladocera,,invertebrate,swimming,,,-999,-999.0,-999,-999,6.82e-05,-999,Oocyctis sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,8.61e-08,-999,USA,-74.64,43.62,lakes,Adirondack lakes,810.0,-999.0,,,,,Twin Lake West,792.1022067363532
115037,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Acantholeberis curvirostris,species,water flea,,invertebrate,swimming,,,-999,-999.0,-999,-999,4.01e-05,-999,Zygnema sp.,genus,filamentous algae,,primary producer,floating,,,-999,-999.0,-999,-999,2.57e-08,-999,USA,-74.64,43.62,lakes,Adirondack lakes,810.0,-999.0,,,,,Twin Lake West,1560.311284046693
115038,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Lepadella triptera,species,rotifer,,invertebrate,swimming,,,-999,-999.0,-999,-999,7.43e-08,-999,Cryptomonas erosa,species,phytoplankton,,primary producer,floating,,,-999,-999.0,-999,-999,4.75e-11,-999,USA,-74.64,43.62,lakes,Adirondack lakes,810.0,-999.0,,,,,Twin Lake West,1564.2105263157896
115039,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Lepadella triptera,species,rotifer,,invertebrate,swimming,,,-999,-999.0,-999,-999,7.43e-08,-999,Cryptomonas ovata,species,phytoplankton,,primary producer,floating,,,-999,-999.0,-999,-999,4.75e-11,-999,USA,-74.64,43.62,lakes,Adirondack lakes,810.0,-999.0,,,,,Twin Lake West,1564.2105263157896
