autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
220169,Mendonca et al. (2018),,herbivorous,,ibi,Mytilus sp.,genus,,,invertebrate,sessile,,,-999,-999.0,-999,-999,2.4841,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Canada,-68.231071,48.612273,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF1I2,24841.0
220170,Mendonca et al. (2018),,herbivorous,,ibi,Polydora sp.,genus,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0002,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Canada,-68.231071,48.612273,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF1I2,2.0
220171,Mendonca et al. (2018),,herbivorous,,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Canada,-68.231071,48.612273,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF1I2,10.0
220172,Mendonca et al. (2018),,herbivorous,,ibi,Fabricia stellaris,species,,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.0002,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Canada,-68.231071,48.612273,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF1I2,2.0
220173,Mendonca et al. (2018),,predacious,3D  ,ibi,Hediste diversicolor,species,Ragworm (Nereidae),,invertebrate,walking,,,-999,-999.0,-999,-999,0.0645,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.231071,48.612273,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF1I2,64.5
220174,Mendonca et al. (2018),,predacious,3D  ,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.231071,48.612273,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF1I2,1.0
220175,Mendonca et al. (2018),,predacious,3D  ,ibi,Polydora sp.,genus,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0002,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.231071,48.612273,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF1I2,0.2
220176,Mendonca et al. (2018),,predacious,3D  ,ibi,Oligochaeta,,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0002,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.231071,48.612273,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF1I2,0.2
220177,Mendonca et al. (2018),,predacious,3D  ,ibi,Mytilus sp.,genus,,,invertebrate,sessile,,,-999,-999.0,-999,-999,2.4841,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.231071,48.612273,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF1I2,2484.1000000000004
220178,Mendonca et al. (2018),,predacious,3D  ,ibi,Gammarus oceanicus,species,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.1238,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.231071,48.612273,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF1I2,123.8
