Scenario,Foodweb,Version,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,SourceColumn,ReferenceColumn,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
kfold_cvK3-5-10_roleonly_thresh0p50_trophicv2,AEW01,WLNM_dir_neg_kfold,66.6666666667,0.5,10,3,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.731084905007,0.73718145737,0.00609655236267,0.721940076463,0.746326285914,0.73436418923,0.73436418923,0.00446770190623,0.000999008516554,,,
kfold_cvK3-5-10_roleonly_thresh0p50_trophicv2,AEW02,WLNM_dir_neg_kfold,66.6666666667,0.5,10,3,F1Score,F1,predictive,F1Score,,20,20,0,3,17,20,10,1,0.664619458151,0.66848935584,0.00386989768892,0.658814611617,0.674294202373,0.666067316822,0.666691637862,0.00254397894523,0.00061700552356,,,
kfold_cvK3-5-10_roleonly_thresh0p50_trophicv2,AEW03,WLNM_dir_neg_kfold,66.6666666667,0.5,10,3,F1Score,F1,predictive,F1Score,,20,20,0,2,18,20,10,1,0.692321502314,0.697300501645,0.0049789993315,0.684853003316,0.704769000642,0.693444866869,0.69472034365,0.00369188842181,0.00087018644615,,,
kfold_cvK3-5-10_roleonly_thresh0p50_trophicv2,AEW04,WLNM_dir_neg_kfold,66.6666666667,0.5,10,3,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.706349079596,0.715051738359,0.00870265876308,0.693295091451,0.728105726504,0.711088096372,0.711088096372,0.00621150190653,0.00138893405054,,,
kfold_cvK3-5-10_roleonly_thresh0p50_trophicv2,AEW05,WLNM_dir_neg_kfold,66.6666666667,0.5,10,3,F1Score,F1,predictive,F1Score,,20,20,0,3,17,20,10,1,0.654124626979,0.65916805468,0.00504342770133,0.646559485427,0.666733196232,0.655952067737,0.656599032451,0.00332399341137,0.000806186819643,,,
kfold_cvK3-5-10_roleonly_thresh0p50_trophicv2,AEW06,WLNM_dir_neg_kfold,66.6666666667,0.5,10,3,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.636126571367,0.643898482788,0.00777191142033,0.624468704237,0.655556349918,0.64005516707,0.64005516707,0.00682663007893,0.00152648089137,,,
kfold_cvK3-5-10_roleonly_thresh0p50_trophicv2,AEW07,WLNM_dir_neg_kfold,66.6666666667,0.5,10,3,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.62160832467,0.628460973622,0.00685264895183,0.611329351242,0.638739947049,0.627414683894,0.625321528408,0.00464433494889,0.00106548351064,,,
kfold_cvK3-5-10_roleonly_thresh0p50_trophicv2,AEW08,WLNM_dir_neg_kfold,66.6666666667,0.5,10,3,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.661491100431,0.667346306957,0.00585520652658,0.652708290641,0.676129116747,0.664375266073,0.664375266073,0.00483425899146,0.00108097317257,,,
kfold_cvK3-5-10_roleonly_thresh0p50_trophicv2,AEW09,WLNM_dir_neg_kfold,66.6666666667,0.5,10,3,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.617075675167,0.623903936801,0.00682826163442,0.606833282715,0.634146329253,0.619108711562,0.619897678154,0.00373843830694,0.000857656567715,,,
kfold_cvK3-5-10_roleonly_thresh0p50_trophicv2,AEW11,WLNM_dir_neg_kfold,66.6666666667,0.5,10,3,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.698309008908,0.706610523271,0.00830151436308,0.685856737364,0.719062794816,0.70259632596,0.70259632596,0.00530263548027,0.00118570533938,,,
