"consumer","resource","res_group","flux.mte","flux.mte.2","flux.new","flux.new.2"
"Capnia vidua","Achnanthes","plant",4.41961953301257e-06,5.44582811321959e-06,4.74180490413451e-06,5.63744137097076e-06
"Capnia vidua","Amphora","plant",5.38727462416584e-09,6.63816678851514e-09,5.7800009801695e-09,6.87173287569209e-09
"Capnia vidua","Cocconeis","plant",2.75348671548743e-07,3.39282946248475e-07,2.95421284873989e-07,3.51220728579921e-07
"Capnia vidua","CPOM","detritus",1.02667474788007e-07,1.26506233474963e-07,1.10151820039821e-07,1.30957397011161e-07
"Capnia vidua","Cymbella","plant",3.03925502127194e-08,3.74495141820603e-08,3.26081334765015e-08,3.87671876863349e-08
"Capnia vidua","Diatoma","plant",3.37420153022179e-06,4.15767045459344e-06,3.62017708629272e-06,4.30395946039707e-06
"Capnia vidua","FPOM","detritus",1.02667474788007e-07,1.26506233474963e-07,1.10151820039821e-07,1.30957397011161e-07
"Capnia vidua","Fragilaria","plant",2.60269048517055e-06,3.20701927129224e-06,2.79242374017511e-06,3.31985930176462e-06
"Capnia vidua","Gomphonema","plant",7.60436498185419e-09,9.3700519449773e-09,8.15871477045586e-09,9.69974031213607e-09
"Capnia vidua","Melosira","plant",6.34024031938282e-09,7.81240528012779e-09,6.80243681956668e-09,8.0872873357997e-09
"Capnia vidua","Meridion","plant",5.70960556109938e-06,7.03534099434922e-06,6.12582948556211e-06,7.28288178691393e-06
"Capnia vidua","Navicula","plant",1.52271718205326e-07,1.87628278329554e-07,1.6337215788682e-07,1.94230041166999e-07
"Capnia vidua","Nitzschia","plant",9.96839567599616e-08,1.22829960838355e-07,1.06950806850498e-07,1.27151773509701e-07
"Diamesa bertrami","Achnanthes","plant",0.000323338008324317,0.000398415113032307,0.000326027883139751,0.00039810092146588
"Diamesa bertrami","Amphora","plant",3.94131357747567e-07,4.85646244499256e-07,3.97410168112833e-07,4.85263262154216e-07
"Diamesa bertrami","Cocconeis","plant",2.01444242854612e-05,2.4821836196296e-05,2.0312007366206e-05,2.48022616085331e-05
"Diamesa bertrami","CPOM","detritus",7.51112093918489e-06,9.25515720682943e-06,7.57360655649508e-06,9.24785855714164e-06
"Diamesa bertrami","Cymbella","plant",2.22350964382198e-06,2.73979496151037e-06,2.24200719882267e-06,2.73763434951929e-06
"Diamesa bertrami","Diatoma","plant",0.000246855548156904,0.000304173894158883,0.000248909159254091,0.000303934021550777
"Diamesa bertrami","FPOM","detritus",7.51112093918489e-06,9.25515720682943e-06,7.57360655649508e-06,9.24785855714164e-06
"Diamesa bertrami","Fragilaria","plant",0.000190412036935239,0.000234624545414322,0.000191996089937118,0.000234439519668474
"Diamesa bertrami","Gomphonema","plant",5.56333007725649e-07,6.85510123926709e-07,5.6096118662188e-07,6.84969528219887e-07
"Diamesa bertrami","Melosira","plant",4.63850035473391e-07,5.71553172084261e-07,4.67708841108473e-07,5.7110244323247e-07
"Diamesa bertrami","Meridion","plant",0.000417712990146218,0.000514703387475689,0.000421187978002106,0.000514297490564989
"Diamesa bertrami","Navicula","plant",1.11401521603538e-05,1.37268272454768e-05,1.12328279793567e-05,1.37160022209904e-05
"Diamesa bertrami","Nitzschia","plant",7.29284767611728e-06,8.98620222925752e-06,7.35351746065158e-06,8.97911567841573e-06
"Diamesa zernyi","Achnanthes","plant",0.000159707139882813,0.000196790159369866,0.000165670575099718,0.000199824894575487
"Diamesa zernyi","Amphora","plant",1.94674273557279e-07,2.39876447268796e-07,2.01943375111591e-07,2.43575623598836e-07
"Diamesa zernyi","Cocconeis","plant",9.94998516843075e-06,1.22603107691994e-05,1.03215157838099e-05,1.24493791496625e-05
"Diamesa zernyi","CPOM","detritus",3.7099864897662e-06,4.57142262466695e-06,3.84851670265179e-06,4.64191932644955e-06
"Diamesa zernyi","Cymbella","plant",1.09826360209554e-06,1.35327368234814e-06,1.13927256291587e-06,1.37414275069898e-06
"Diamesa zernyi","Diatoma","plant",0.000121929969707734,0.000150241361709654,0.00012648281234135,0.000152558259826819
"Diamesa zernyi","FPOM","detritus",3.7099864897662e-06,4.57142262466695e-06,3.84851670265179e-06,4.64191932644955e-06
"Diamesa zernyi","Fragilaria","plant",9.40506870064142e-05,0.000115888680358425,9.75625223537864e-05,0.000117675819813685
"Diamesa zernyi","Gomphonema","plant",2.7479093456018e-07,3.38595706147961e-07,2.85051577494772e-07,3.43817249304436e-07
"Diamesa zernyi","Melosira","plant",2.2911059198983e-07,2.82308667878504e-07,2.37665539338086e-07,2.86662198847767e-07
"Diamesa zernyi","Meridion","plant",0.00020632200740606,0.000254228713561219,0.000214026033199087,0.000258149218680958
"Diamesa zernyi","Navicula","plant",5.50248283092316e-06,6.78012563509598e-06,5.70794452736592e-06,6.88468312937945e-06
"Diamesa zernyi","Nitzschia","plant",3.60217423862358e-06,4.43857702928563e-06,3.7366787618891e-06,4.5070250960831e-06
"Dicranota exclusa","Achnanthes","plant",6.65557291730246e-05,8.20095617550199e-05,7.99393662893141e-05,9.04896201050607e-05
"Dicranota exclusa","Amphora","plant",8.11277957725664e-08,9.9965172947959e-08,9.74417178369129e-08,1.1030190053715e-07
"Dicranota exclusa","Cocconeis","plant",4.14651792419303e-06,5.10931398390014e-06,4.98033782043845e-06,5.63763385032719e-06
"Dicranota exclusa","CPOM","detritus",1.54608526725631e-06,1.90507679472578e-06,1.85698628847428e-06,2.10206799959092e-06
"Dicranota exclusa","Cymbella","plant",4.57686080379975e-07,5.63957984379616e-07,5.49721799755209e-07,6.22273094376139e-07
