"consumer","resource","res_group","flux.mte","flux.mte.2","flux.new","flux.new.2"
"Eukiefferiella minor","Filamentous algae","plant",2.30064944266329e-05,2.76107432995387e-05,3.04669210837531e-05,4.04361357942385e-05
"Eukiefferiella minor","FPOM","detritus",2.30064944266329e-05,2.76107432995387e-05,3.04669210837531e-05,4.04361357942385e-05
"Eukiefferiella minor","Fragilaria","plant",4.96582458473331e-05,5.95962624018405e-05,6.57611641883561e-05,8.72791627942212e-05
"Eukiefferiella minor","Gomphonema","plant",7.28583589069113e-06,8.74393728874931e-06,9.64844895508706e-06,1.28055602034473e-05
"Eukiefferiella minor","Macrophytes","plant",2.30064944266329e-05,2.76107432995387e-05,3.04669210837531e-05,4.04361357942385e-05
"Eukiefferiella minor","Melosira","plant",6.44669674159228e-07,7.73686271194892e-07,8.5371981160941e-07,1.13306921095085e-06
"Eukiefferiella minor","Meridion","plant",2.34188871446649e-06,2.81056674398717e-06,3.10130423729334e-06,4.11609558227774e-06
"Eukiefferiella minor","Navicula","plant",1.57027805687224e-05,1.88453501577395e-05,2.0794796786986e-05,2.75991533368484e-05
"Eukiefferiella minor","Nitzschia","plant",3.06789376349209e-07,3.68186589417885e-07,4.06273443717045e-07,5.39211956947493e-07
"Eukiefferiella minor","Rhoicosphenia","plant",5.52316112235999e-05,6.62850154932502e-05,7.31418315747387e-05,9.70748906876783e-05
"Eukiefferiella minor","Rhopalodia","plant",0.000183214714528437,0.000219881149980279,0.000242626631654859,0.000322017554643102
"Eukiefferiella minor","Synedra","plant",0.00327681139111666,0.00393259383560799,0.00433939878923594,0.00575931247612905
"Hebridae indet.","Terrestrial","detritus",0.00234039770459679,0.00280877734096011,0.00236665733344576,0.00299930924450509
"Limnophora riparia","Cricotopus sp. A","invertebrate",5.22380865811387e-06,6.26924020802236e-06,6.83405284578209e-06,9.04712293912167e-06
"Limnophora riparia","Diatoma","plant",4.6696355315467e-07,5.60416139777842e-07,6.10905530461263e-07,8.08734957571121e-07
"Limnophora riparia","Eukiefferiella minor","invertebrate",1.6692220852376e-06,2.00328053682367e-06,2.18376144465812e-06,2.89092851714333e-06
"Limnophora riparia","Micropsectra atrofasciata","invertebrate",2.47763983722391e-06,2.97348549786479e-06,3.24137476859974e-06,4.29102857192391e-06
"Limnophora riparia","Oligochaeta indet.","invertebrate",0.000142035371989113,0.000170460658747993,0.000185817915944569,0.000245991297957179
"Limnophora riparia","Orthocladius sp.","invertebrate",3.06512425805048e-06,3.67854213253152e-06,4.00995184344461e-06,5.30849382149447e-06
"Limnophora riparia","Simulium aureum","invertebrate",0.000834258194253463,0.00100121680512976,0.00109141910810597,0.00144485315989845
"Limnophora riparia","Simulium vittatum","invertebrate",0.000498768895352335,0.000598586628627161,0.000652514900861806,0.000863818682840454
"Limnophora riparia","Synedra","plant",0.000155116240092939,0.00018615937775543,0.000202930974584533,0.000268646075272182
"Micropsectra atrofasciata","Achnanthes","plant",4.55638273231942e-06,5.46824351696479e-06,6.13720633055037e-06,8.17306173102818e-06
"Micropsectra atrofasciata","Amphora","plant",2.29634120587962e-06,2.75590389339357e-06,3.09305003854538e-06,4.11908734049738e-06
"Micropsectra atrofasciata","Cocconeis","plant",0.000434536700158069,0.000521499758277124,0.000585297931218571,0.000779454993891899
"Micropsectra atrofasciata","CPOM","detritus",3.50490036030272e-05,4.20632984513939e-05,4.72091523976266e-05,6.28695364036616e-05
"Micropsectra atrofasciata","Cymbella","plant",6.56223545820234e-06,7.87552398673164e-06,8.83898376468042e-06,1.1771082159757e-05
"Micropsectra atrofasciata","Diatoma","plant",1.50280415644966e-05,1.80355768348511e-05,2.02419764194069e-05,2.69567151442003e-05
"Micropsectra atrofasciata","Filamentous algae","plant",3.50490036030272e-05,4.20632984513939e-05,4.72091523976266e-05,6.28695364036616e-05
"Micropsectra atrofasciata","FPOM","detritus",3.50490036030272e-05,4.20632984513939e-05,4.72091523976266e-05,6.28695364036616e-05
"Micropsectra atrofasciata","Fragilaria","plant",7.56513358944582e-05,9.0791303399575e-05,0.000101898344551428,0.00013570041733202
"Micropsectra atrofasciata","Gomphonema","plant",1.1099530578126e-05,1.33208599213292e-05,1.49504800918109e-05,1.99099052757317e-05
"Micropsectra atrofasciata","Macrophytes","plant",3.50490036030272e-05,4.20632984513939e-05,4.72091523976266e-05,6.28695364036616e-05
"Micropsectra atrofasciata","Melosira","plant",9.82115280727538e-07,1.17866426774394e-06,1.32285729103864e-06,1.7616801063343e-06
"Micropsectra atrofasciata","Meridion","plant",3.5677258981362e-06,4.28172854628908e-06,4.80553791330958e-06,6.39964764110405e-06
"Micropsectra atrofasciata","Navicula","plant",2.39222370224983e-05,2.87097518348687e-05,3.22219868524229e-05,4.29107762485172e-05
"Micropsectra atrofasciata","Nitzschia","plant",4.67375070605555e-07,5.60910013485369e-07,6.29529477784168e-07,8.38359182714739e-07
"Micropsectra atrofasciata","Rhoicosphenia","plant",8.41420211562524e-05,0.000100981214424402,0.000113334848111538,0.000150930677575775
"Micropsectra atrofasciata","Rhopalodia","plant",0.000279116542944547,0.000334975641007488,0.000375955207223914,0.000500668374378573
"Micropsectra atrofasciata","Synedra","plant",0.00499202408345776,0.00599106899806114,0.00672399216816036,0.00895449820478764
"Naucoridae indet.","Terrestrial","detritus",0.0022449597974639,0.00269423961495866,0.00228741714123205,0.00290258323878054
"Oligochaeta indet.","Achnanthes","plant",4.90013148370792e-05,5.88078609551329e-05,8.62152069487593e-05,0.000119930793572625
"Oligochaeta indet.","Amphora","plant",2.46958486618145e-05,2.96381849977224e-05,4.34510320841931e-05,6.04431276550088e-05
"Oligochaeta indet.","Cocconeis","plant",0.00467319602053535,0.00560843444110538,0.0082222398187099,0.01143765446145
"Oligochaeta indet.","CPOM","detritus",0.000376932176503882,0.000452366943602552,0.000663192114558073,0.000922542082829175
"Oligochaeta indet.","Cyclotella","plant",0.000219153604807517,0.000263012426547875,0.00038558911030994,0.000536378785472474
"Oligochaeta indet.","Cymbella","plant",7.05731244747145e-05,8.4696798546675e-05,0.000124169658545651,0.000172727830901948
"Oligochaeta indet.","Diatoma","plant",0.000161618072789015,0.000193962410682518,0.000284358402187623,0.000395560482197463
"Oligochaeta indet.","Filamentous algae","plant",0.000376932176503882,0.000452366943602552,0.000663192114558073,0.000922542082829175
"Oligochaeta indet.","FPOM","detritus",0.000376932176503882,0.000452366943602552,0.000663192114558073,0.000922542082829175
"Oligochaeta indet.","Fragilaria","plant",0.000813587256776152,0.000976409029644148,0.00143146350148041,0.00199125606466185
"Oligochaeta indet.","Gomphonema","plant",0.000119369162854692,0.000143258301431892,0.000210023692487327,0.000292156210029494
"Oligochaeta indet.","Macrophytes","plant",0.000376932176503882,0.000452366943602552,0.000663192114558073,0.000922542082829175
"Oligochaeta indet.","Melosira","plant",1.05620934202643e-05,1.26758664194866e-05,1.85834415478001e-05,2.58507399218187e-05
"Oligochaeta indet.","Meridion","plant",3.836887071556e-05,4.60475646734833e-05,6.75079870842373e-05,9.39078702010771e-05
"Oligochaeta indet.","Navicula","plant",0.000257270105874085,0.000308757115282692,0.000452653066420974,0.000629668980568754
"Oligochaeta indet.","Nitzschia","plant",5.02635408990033e-06,6.03226940772721e-06,8.84360265636353e-06,1.23020093804219e-05
"Oligochaeta indet.","Rhoicosphenia","plant",0.000904899766312403,0.00108599574955414,0.00159212300486013,0.00221474357246039
"Oligochaeta indet.","Rhopalodia","plant",0.00300174028403023,0.00360247323635271,0.00528140235939675,0.00734676397071388
"Oligochaeta indet.","Synedra","plant",0.05368639075306,0.064430552794062,0.094458348811583,0.131397524096484
"Orthocladius sp.","Achnanthes","plant",5.41813186858275e-06,6.50245297750833e-06,7.12091679603897e-06,9.4366481026969e-06
"Orthocladius sp.","Amphora","plant",2.7306484550701e-06,3.27712828108844e-06,3.58882377162828e-06,4.75591388096093e-06
"Orthocladius sp.","Cocconeis","plant",0.00051672067109181,0.000620131061365238,0.000679113206338529,0.000899961695055286
"Orthocladius sp.","CPOM","detritus",4.167782527061e-05,5.00187344273404e-05,5.47761356110175e-05,7.25894054083465e-05
"Orthocladius sp.","Cymbella","plant",7.80335172746355e-06,9.36502265089069e-06,1.02557523015825e-05,1.35909361491615e-05
"Orthocladius sp.","Diatoma","plant",1.78702966160914e-05,2.14466473424272e-05,2.34864891461215e-05,3.112432564344e-05
"Orthocladius sp.","Filamentous algae","plant",4.167782527061e-05,5.00187344273404e-05,5.47761356110175e-05,7.25894054083465e-05
"Orthocladius sp.","FPOM","detritus",4.167782527061e-05,5.00187344273404e-05,5.47761356110175e-05,7.25894054083465e-05
"Orthocladius sp.","Fragilaria","plant",8.99592808574202e-05,0.000107962671978829,0.000118231259326059,0.000156680217021962
"Orthocladius sp.","Gomphonema","plant",1.31987859415488e-05,1.58402355326152e-05,1.73468381313286e-05,2.29880522169349e-05
"Orthocladius sp.","Macrophytes","plant",4.167782527061e-05,5.00187344273404e-05,5.47761356110175e-05,7.25894054083465e-05
"Orthocladius sp.","Melosira","plant",1.1678628451002e-06,1.40158516230974e-06,1.53489327149197e-06,2.0340425387815e-06
"Orthocladius sp.","Meridion","plant",4.24249026534689e-06,5.09153230801135e-06,5.57580009499525e-06,7.38905746191591e-06
"Orthocladius sp.","Navicula","plant",2.84466521787138e-05,3.41396301614943e-05,3.73867318484937e-05,4.954494516217e-05
"Orthocladius sp.","Nitzschia","plant",5.55769765930091e-07,6.66994982207129e-07,7.30434466516121e-07,9.67972695092848e-07
"Orthocladius sp.","Rhoicosphenia","plant",0.000100055810298795,0.000120079801927115,0.000131500878417037,0.000174265133319263
"Orthocladius sp.","Rhopalodia","plant",0.000331905883509191,0.000398329618551976,0.000436215699047387,0.000578073605785128
"Orthocladius sp.","Synedra","plant",0.0059361661134087,0.00712416049578638,0.00780175639986895,0.0103388976219297
"Radix balthica","Achnanthes","plant",0.000315359989387409,0.000378472424023068,0.000378417511634635,0.000493760932037174
"Radix balthica","Amphora","plant",0.000158936195851007,0.000190743814475589,0.000190716139544031,0.000248847307327343
"Radix balthica","Cocconeis","plant",0.0300755000624214,0.0360944564795354,0.0360892195515885,0.0470893817923822
"Radix balthica","Diatoma","plant",0.00104013277784517,0.00124829270352781,0.00124811158931852,0.00162854181606512
"Radix balthica","Filamentous algae","plant",0.00242583954282159,0.00291131850253466,0.00291089610068366,0.00379815079256863
"Radix balthica","FPOM","detritus",0.00242583954282159,0.00291131850253466,0.00291089610068366,0.00379815079256863
"Radix balthica","Fragilaria","plant",0.00523604049229531,0.00628391997745631,0.00628300824642181,0.00819809842929727
"Radix balthica","Gomphonema","plant",0.000768229547639691,0.000921973962727904,0.000921840193953344,0.00120282137945878
"Radix balthica","Macrophytes","plant",0.00242583954282159,0.00291131850253466,0.00291089610068366,0.00379815079256863
"Radix balthica","Melosira","plant",6.79749447539904e-05,8.15786497324891e-05,8.15668135240427e-05,0.000106428758264811
"Radix balthica","Meridion","plant",0.000246932285427365,0.000296350405188663,0.000296307407845848,0.000386623286104009
"Radix balthica","Navicula","plant",0.00165572491529872,0.00198708220223423,0.00198679389739929,0.00259237793279717
"Radix balthica","Nitzschia","plant",3.23483355032113e-05,3.88221504408152e-05,3.88165177530169e-05,5.06479731907125e-05
"Radix balthica","Rhoicosphenia","plant",0.00582370456078067,0.00698919221234873,0.00698817815369285,0.00911820740933541
"Radix balthica","Rhopalodia","plant",0.0193184363983478,0.0231846007675889,0.0231812369246186,0.0302469859289319
"Radix balthica","Synedra","plant",0.345511945432982,0.414658637485887,0.414598474856529,0.540970021397958
"Salmo trutta","Cricotopus sp. A","invertebrate",2.82015397767744e-06,3.38454638498442e-06,1.07674130530975e-06,1.15840928052485e-06
"Salmo trutta","Eukiefferiella minor","invertebrate",9.01155385160976e-07,1.08150201205243e-06,3.44063208387028e-07,3.701594911584e-07
"Salmo trutta","Limnophora riparia","invertebrate",7.09879930642827e-06,8.5194694050318e-06,2.7103379786484e-06,2.91590993337259e-06
"Salmo trutta","Micropsectra atrofasciata","invertebrate",1.33759222427606e-06,1.60528218072163e-06,5.10695802051668e-07,5.49430725564622e-07
"Salmo trutta","Radix balthica","invertebrate",0.00148957262852734,0.00178767815337727,0.000568722271581461,0.000611858349068921
"Salmo trutta","Simulium vittatum","invertebrate",0.000269268109961276,0.000323156258620876,0.000102807186590843,0.000110604839309311
"Salmo trutta","Terrestrial","detritus",5.87951947907759e-07,7.05617727112402e-07,2.24481412313161e-07,2.41507732680585e-07
"Simulium aureum","Achnanthes","plant",0.000104908673601667,0.000125903860144704,0.000135582091008159,0.000179063391241413
"Simulium aureum","Amphora","plant",5.28722287390133e-05,6.34534539819955e-05,6.83311215611748e-05,9.0244974561846e-05
"Simulium aureum","Cocconeis","plant",0.0100050130823015,0.0120072985827933,0.0129302997330134,0.0170770586494494
"Simulium aureum","CPOM","detritus",0.000806987624848162,0.000968488625098544,0.00104293635443393,0.00137740699442862
"Simulium aureum","Cricotopus sp. A","invertebrate",0.00387077442000253,0.00464542563065972,0.00500251954073413,0.0066068321196004
"Simulium aureum","Cyclotella","plant",0.000469193817999004,0.000563092743564798,0.000606377687834916,0.00080084356532245
"Simulium aureum","Cymbella","plant",0.000151092535071431,0.000181330415793571,0.000195269286489032,0.000257892324745994
"Simulium aureum","Diatoma","plant",0.000346013932538872,0.000415261086379812,0.000447182209830465,0.00059059395234031
"Simulium aureum","Eukiefferiella minor","invertebrate",0.00123687190165458,0.00148440487880078,0.00159851109520559,0.00211115506123382
"Simulium aureum","Filamentous algae","plant",0.000806987624848162,0.000968488625098544,0.00104293635443393,0.00137740699442862
"Simulium aureum","FPOM","detritus",0.000806987624848162,0.000968488625098544,0.00104293635443393,0.00137740699442862
"Simulium aureum","Fragilaria","plant",0.00174183815784099,0.00209042913508,0.00225112044152401,0.00297305682007735
"Simulium aureum","Gomphonema","plant",0.000255561724938675,0.000306706839104552,0.000330283396589308,0.000436205583084384
"Simulium aureum","Green algae","plant",0.000806987624848162,0.000968488625098544,0.00104293635443393,0.00137740699442862
"Simulium aureum","Macrophytes","plant",0.000806987624848162,0.000968488625098544,0.00104293635443393,0.00137740699442862
"Simulium aureum","Melosira","plant",2.26127648790834e-05,2.71382173568532e-05,2.92243323695333e-05,3.85966024121867e-05
"Simulium aureum","Meridion","plant",8.21452923813657e-05,9.85848838657417e-05,0.000106163104776546,0.000140209709296058
"Simulium aureum","Micropsectra atrofasciata","invertebrate",0.0018358989640651,0.00220331416341334,0.00237268294300219,0.00313360452664107
"Simulium aureum","Navicula","plant",0.000550798803141247,0.000661029189463171,0.0007118425092117,0.000940131051095629
"Simulium aureum","Nitzschia","plant",1.07611018679185e-05,1.29147020743555e-05,1.39074553391458e-05,1.8367588949606e-05
"Simulium aureum","Orthocladius sp.","invertebrate",0.00227121729540431,0.00272575197933181,0.0029352805585364,0.00387662771054981
"Simulium aureum","Rhoicosphenia","plant",0.00193733238673134,0.00232504727682453,0.00250377368193786,0.00330673618510436
"Simulium aureum","Rhopalodia","plant",0.00642653350713787,0.00771266424519056,0.00830553681519339,0.0109691300462348
"Simulium aureum","Synedra","plant",0.114939120778499,0.137941682902199,0.148545261309458,0.196183862080375
"Simulium vittatum","Achnanthes","plant",5.82249413314958e-05,6.98773954398543e-05,7.29492530743101e-05,9.58754797642316e-05
"Simulium vittatum","Amphora","plant",2.93444031909442e-05,3.52170464895074e-05,3.67652117071835e-05,4.83196491055107e-05
"Simulium vittatum","Cocconeis","plant",0.00555284210292976,0.00666412253182645,0.00695708187221802,0.00914352833165385
"Simulium vittatum","CPOM","detritus",0.000447882958566744,0.000537516979679818,0.000561146590189562,0.000737501705434641
"Simulium vittatum","Cricotopus sp. A","invertebrate",0.00214830295508112,0.00257823901036045,0.00269158014360639,0.00353748018954042
"Simulium vittatum","Cyclotella","plant",0.000260405375344089,0.000312519840663875,0.000326258424542385,0.000428793738960697
"Simulium vittatum","Cymbella","plant",8.38572606833651e-05,0.000100639465343776,0.000105063644407661,0.000138082665536029
"Simulium vittatum","Diatoma","plant",0.000192039802146883,0.000230472386711537,0.000240604108940087,0.000316220295694843
"Simulium vittatum","Eukiefferiella minor","invertebrate",0.000686471303429668,0.000823853586296688,0.000860070747981221,0.00113037066342384
"Simulium vittatum","Filamentous algae","plant",0.000447882958566744,0.000537516979679818,0.000561146590189562,0.000737501705434641
"Simulium vittatum","FPOM","detritus",0.000447882958566744,0.000537516979679818,0.000561146590189562,0.000737501705434641
"Simulium vittatum","Fragilaria","plant",0.000966730595930834,0.00116020067330018,0.00121120388075152,0.00159185664370079
"Simulium vittatum","Gomphonema","plant",0.000141838285913605,0.000170224130186194,0.000177707298249193,0.000233556503448927
"Simulium vittatum","Green algae","plant",0.000447882958566744,0.000537516979679818,0.000561146590189562,0.000737501705434641
"Simulium vittatum","Macrophytes","plant",0.000447882958566744,0.000537516979679818,0.000561146590189562,0.000737501705434641
"Simulium vittatum","Melosira","plant",1.25502197599668e-05,1.50618729528867e-05,1.57240030899401e-05,2.06656857545423e-05
"Simulium vittatum","Meridion","plant",4.55911286012828e-05,5.47152002040367e-05,5.7120517465929e-05,7.50721465351879e-05
"Simulium vittatum","Micropsectra atrofasciata","invertebrate",0.00101893490598423,0.00122285253921614,0.00127660996512991,0.00167781831506828
"Simulium vittatum","Navicula","plant",0.000305696630195958,0.000366875153917568,0.000383003234183866,0.000503372101578955
"Simulium vittatum","Nitzschia","plant",5.97247590128574e-06,7.16773689702955e-06,7.48283546603478e-06,9.83451385817603e-06
"Simulium vittatum","Orthocladius sp.","invertebrate",0.00126053918361516,0.00151280865186996,0.00157931274489555,0.00207565342664145
"Simulium vittatum","Rhoicosphenia","plant",0.0010752310622603,0.00129041514527271,0.00134714266911174,0.00177051778145539
"Simulium vittatum","Rhopalodia","plant",0.003566764535016,0.0042805747872749,0.00446875175433812,0.005873174848795
"Simulium vittatum","Synedra","plant",0.0637918995090174,0.0765584590712121,0.0799240207882699,0.105042252179828
