"consumer","resource","res_group","flux.mte","flux.mte.2","flux.new","flux.new.2"
"Capnia vidua","Achnanthes","plant",2.66817202937078e-07,3.24401587734992e-07,2.64599367483533e-07,3.59428136383575e-07
"Capnia vidua","Cocconeis","plant",2.25578512489425e-06,2.74262779179663e-06,2.23703460892115e-06,3.03875700141319e-06
"Capnia vidua","CPOM","detritus",7.51918348975715e-08,9.14197074138129e-08,7.45668260322614e-08,1.01290549451075e-07
"Capnia vidua","Diatoma","plant",1.58065511098387e-06,1.92179148128436e-06,1.56751640438483e-06,2.12929269384509e-06
"Capnia vidua","Epithemia","plant",2.54965103342788e-07,3.09991572623307e-07,2.52845784800408e-07,3.4346223155242e-07
"Capnia vidua","FPOM","detritus",7.51918348975715e-08,9.14197074138129e-08,7.45668260322614e-08,1.01290549451075e-07
"Capnia vidua","Fragilaria","plant",6.1010820223324e-07,7.41781516768538e-07,6.05036866552794e-07,8.21873746171983e-07
"Capnia vidua","Gomphonema","plant",1.47489106293859e-08,1.79320147759087e-08,1.46263148726846e-08,1.98681846704548e-08
"Capnia vidua","Meridion","plant",3.08825448806895e-07,3.75476036863912e-07,3.06258432805747e-07,4.16017236934531e-07
"Capnia vidua","Rhopalodia","plant",2.91148659118583e-07,3.5398424931115e-07,2.88728575963009e-07,3.92204920843306e-07
"Capnia vidua","Synedra","plant",1.06925101987963e-06,1.30001635845801e-06,1.0603632015736e-06,1.44038276831874e-06
"Diamesa bertrami","Achnanthes","plant",2.37673126064948e-06,2.88967647545539e-06,2.39619446591276e-06,2.96061417452356e-06
"Diamesa bertrami","Cocconeis","plant",2.00938881175087e-05,2.44305432233555e-05,2.02584382605744e-05,2.50302804389126e-05
"Diamesa bertrami","CPOM","detritus",6.69787339719609e-07,8.14340582458912e-07,6.75272271353046e-07,8.34331556420234e-07
"Diamesa bertrami","Diatoma","plant",1.40800232264884e-05,1.71187683542862e-05,1.41953254429006e-05,1.75390112597633e-05
"Diamesa bertrami","Epithemia","plant",2.27115615042421e-06,2.76131618606861e-06,2.28975479431489e-06,2.8291028114238e-06
"Diamesa bertrami","FPOM","detritus",6.69787339719609e-07,8.14340582458912e-07,6.75272271353046e-07,8.34331556420234e-07
"Diamesa bertrami","Fragilaria","plant",5.4346692067241e-06,6.60757739781693e-06,5.47917406264106e-06,6.76978460024853e-06
"Diamesa bertrami","Gomphonema","plant",1.31379073641116e-07,1.59733254134971e-07,1.32454945330908e-07,1.63654492242161e-07
"Diamesa bertrami","Meridion","plant",2.75092868894419e-06,3.3446330469542e-06,2.77345622103167e-06,3.42673932237761e-06
"Diamesa bertrami","Rhopalodia","plant",2.59346890682495e-06,3.15319035599722e-06,2.61470699062231e-06,3.2305969689791e-06
"Diamesa bertrami","Synedra","plant",9.52458198517492e-06,1.15801735588672e-05,9.60257940006727e-06,1.18644513574559e-05
"Diamesa zernyi","Achnanthes","plant",2.05551438588328e-06,2.49913469990878e-06,2.07172868091762e-06,2.56474709417316e-06
"Diamesa zernyi","Cocconeis","plant",1.73781852318388e-05,2.11287383988159e-05,1.75152677180746e-05,2.16834532423906e-05
"Diamesa zernyi","CPOM","detritus",5.79265117209731e-07,7.04281889150333e-07,5.83834472490357e-07,7.22772137389405e-07
"Diamesa zernyi","Diatoma","plant",1.21770983429186e-05,1.48051549636382e-05,1.22731536498288e-05,1.51938501646832e-05
"Diamesa zernyi","Epithemia","plant",1.96420782487144e-06,2.38812239246828e-06,1.97970187609284e-06,2.45082026464457e-06
"Diamesa zernyi","FPOM","detritus",5.79265117209731e-07,7.04281889150333e-07,5.83834472490357e-07,7.22772137389405e-07
"Diamesa zernyi","Fragilaria","plant",4.70016990220663e-06,5.71455873952635e-06,4.73724575145841e-06,5.86458902043854e-06
"Diamesa zernyi","Gomphonema","plant",1.13623100913621e-07,1.38145194290356e-07,1.14519381909552e-07,1.41772064404175e-07
"Diamesa zernyi","Meridion","plant",2.37913877276921e-06,2.89260357590295e-06,2.39790587955973e-06,2.96854611964803e-06
"Diamesa zernyi","Rhopalodia","plant",2.24295978917824e-06,2.72703449712257e-06,2.26065268980771e-06,2.79863018286303e-06
"Diamesa zernyi","Synedra","plant",8.23732813810084e-06,1.00151050879737e-05,8.30230577564163e-06,1.02780421051962e-05
"Eukiefferiella minor","Achnanthes","plant",0.00041825410650329,0.000508521544835867,0.00042007420753502,0.000530662751228444
"Eukiefferiella minor","Cocconeis","plant",0.00353609655408372,0.0042992555348821,0.00355148445556828,0.00448644662855146
"Eukiefferiella minor","CPOM","detritus",0.000117868313494176,0.000143306606996303,0.000118381236704405,0.000149546226920271
"Eukiefferiella minor","Diatoma","plant",0.00247778435519513,0.00301253880950015,0.00248856683835829,0.00314370580571527
"Eukiefferiella minor","Epithemia","plant",0.000399675134565087,0.000485932866411491,0.000401414386167087,0.000507090553823981
"Eukiefferiella minor","FPOM","detritus",0.000117868313494176,0.000143306606996303,0.000118381236704405,0.000149546226920271
"Eukiefferiella minor","Fragilaria","plant",0.000956386088252226,0.00116279296125387,0.000960547958461972,0.00121342137455988
"Eukiefferiella minor","Gomphonema","plant",2.31199201898742e-05,2.81096523587731e-05,2.32205302973108e-05,2.93335564800824e-05
"Eukiefferiella minor","Meridion","plant",0.000484104888044517,0.000588584216396823,0.000486211549503413,0.000614211379585871
"Eukiefferiella minor","Rhopalodia","plant",0.000456395318363304,0.00055489437818141,0.000458381397105661,0.000579054674000068
"Eukiefferiella minor","Synedra","plant",0.00167612367202932,0.00203786402998439,0.00168341759784459,0.00212659334449644
"Limnophora riparia","Diamesa bertrami","invertebrate",8.02678672725562e-07,9.75912471185731e-07,8.11062405275204e-07,9.89510625341355e-07
"Limnophora riparia","Diamesa zernyi","invertebrate",6.43280193405912e-07,7.82112674153782e-07,6.49999057727651e-07,7.93010463683297e-07
"Limnophora riparia","Diatoma","plant",3.68695163213653e-05,4.48266809711392e-05,3.7254607111212e-05,4.54512862878332e-05
"Limnophora riparia","Eukiefferiella minor","invertebrate",9.87776013660333e-05,0.000120095744813546,9.98093031165432e-05,0.000121769133052375
"Limnophora riparia","Metriocnemus sp. B","invertebrate",1.14323969002565e-07,1.38997323457228e-07,1.15518047794862e-07,1.40934082221356e-07
"Limnophora riparia","Micropsectra atrofasciata","invertebrate",2.03597801805649e-05,2.47538200078809e-05,2.05724318400686e-05,2.50987344037373e-05
"Limnophora riparia","Oligochaeta indet.","invertebrate",5.8046143711437e-05,7.05736398350759e-05,5.86524178793582e-05,7.1556997730518e-05
"Limnophora riparia","Orthocladius sp.","invertebrate",9.21357754556817e-06,1.12020482622578e-05,9.3098105371651e-06,1.13581351897503e-05
"Limnophora riparia","Rheocricotopus effesus","invertebrate",9.13463800801835e-07,1.11060720244653e-06,9.23004650035686e-07,1.12608216397342e-06
"Limnophora riparia","Simulium aureum","invertebrate",2.50793124759335e-05,3.04919199247188e-05,2.53412582027499e-05,3.09167877687925e-05
"Limnophora riparia","Simulium vittatum","invertebrate",3.87097546839238e-05,4.70640788602311e-05,3.91140661990538e-05,4.77198595971616e-05
"Limnophora riparia","Synedra","plant",2.49407778174647e-05,3.03234867702261e-05,2.52012765922629e-05,3.07460077030066e-05
"Limnophora riparia","Thienemanniella sp.","invertebrate",3.12893603098284e-05,3.804221786297e-05,3.16161680816062e-05,3.85722899321321e-05
"Metriocnemus sp. B","Achnanthes","plant",5.63537795911741e-07,6.85160303496468e-07,5.63467664485284e-07,7.30014562910798e-07
"Metriocnemus sp. B","Cocconeis","plant",4.7643861165623e-06,5.79263407224851e-06,4.76379319591532e-06,6.17185089208323e-06
"Metriocnemus sp. B","CPOM","detritus",1.58810752988553e-07,1.93085227833026e-07,1.58790989230515e-07,2.05725619948712e-07
"Metriocnemus sp. B","Diatoma","plant",3.33846126687169e-06,4.05896667697378e-06,3.33804580041581e-06,4.32468835313338e-06
"Metriocnemus sp. B","Epithemia","plant",5.38505279234517e-07,6.54725278821506e-07,5.38438263066904e-07,6.97587098678136e-07
"Metriocnemus sp. B","FPOM","detritus",1.58810752988553e-07,1.93085227833026e-07,1.58790989230515e-07,2.05725619948712e-07
"Metriocnemus sp. B","Fragilaria","plant",1.28859394285486e-06,1.56669778562363e-06,1.28843357928743e-06,1.66926220528076e-06
"Metriocnemus sp. B","Gomphonema","plant",3.1150797237551e-08,3.78737501624116e-08,3.11469205679445e-08,4.03531684913911e-08
"Metriocnemus sp. B","Meridion","plant",6.52262338508711e-07,7.93033342313629e-07,6.52181165447107e-07,8.44949548023192e-07
"Metriocnemus sp. B","Rhopalodia","plant",6.14927642731633e-07,7.47641087037858e-07,6.14851115916456e-07,7.96585672845989e-07
"Metriocnemus sp. B","Synedra","plant",2.25833775478655e-06,2.74573132927791e-06,2.25805670806828e-06,2.92548159311688e-06
"Micropsectra atrofasciata","Achnanthes","plant",9.4714847200097e-05,0.000115156168626183,9.50152850781816e-05,0.000120842912178721
"Micropsectra atrofasciata","Cocconeis","plant",0.000800759250410838,0.000973578799894763,0.000803299278898048,0.00102165692744311
"Micropsectra atrofasciata","CPOM","detritus",2.66916191108484e-05,3.24521939494989e-05,2.67762855981559e-05,3.40547768324627e-05
"Micropsectra atrofasciata","Diatoma","plant",0.0005611014045005,0.00068219809103996,0.000562881232271349,0.000715886999259618
"Micropsectra atrofasciata","Epithemia","plant",9.05075854878969e-05,0.000110040897330216,9.07946778259872e-05,0.000115475034041028
"Micropsectra atrofasciata","FPOM","detritus",2.66916191108484e-05,3.24521939494989e-05,2.67762855981559e-05,3.40547768324627e-05
"Micropsectra atrofasciata","Fragilaria","plant",0.000216576384558212,0.00026331781550516,0.000217263370298499,0.000276321208266976
"Micropsectra atrofasciata","Gomphonema","plant",5.23557252400854e-06,6.3655117465968e-06,5.25217989176735e-06,6.67985906568024e-06
"Micropsectra atrofasciata","Meridion","plant",0.000109626946363516,0.000133286591221969,0.000109974685795295,0.000139868667304508
"Micropsectra atrofasciata","Rhopalodia","plant",0.000103352034491692,0.000125657430314391,0.000103679869745154,0.00013186275643972
"Micropsectra atrofasciata","Synedra","plant",0.00037956303361118,0.000461480179664481,0.00038076701710256,0.000484269401185473
"Oligochaeta indet.","Achnanthes","plant",0.000260552051866897,0.000316784294201466,0.000260913630841686,0.000335186377670215
"Oligochaeta indet.","Cocconeis","plant",0.00220281689633269,0.00267822798078095,0.00220587383742878,0.00283380695282218
"Oligochaeta indet.","CPOM","detritus",7.3426250820939e-05,8.92730756695535e-05,7.35281474987973e-05,9.44589722561384e-05
"Oligochaeta indet.","Diatoma","plant",0.00154353965159386,0.00187666577790731,0.00154568168609625,0.00198568178949668
"Oligochaeta indet.","Epithemia","plant",0.000248978252148476,0.000302712641536446,0.000249323769677551,0.000320297298978638
"Oligochaeta indet.","FPOM","detritus",7.3426250820939e-05,8.92730756695535e-05,7.35281474987973e-05,9.44589722561384e-05
"Oligochaeta indet.","Fragilaria","plant",0.000595782214200718,0.000724363699579598,0.000596609006086118,0.000766442178549008
"Oligochaeta indet.","Gomphonema","plant",1.44025905563302e-05,1.75109520395968e-05,1.44225776333474e-05,1.85281678768346e-05
"Oligochaeta indet.","Meridion","plant",0.000301573899544729,0.000366659461064863,0.000301992406252464,0.000387958806173277
"Oligochaeta indet.","Rhopalodia","plant",0.000284312179636829,0.000345672323490828,0.000284706731534219,0.000365752520224537
"Oligochaeta indet.","Synedra","plant",0.00104414387124848,0.00126949059478989,0.00104559287334918,0.00134323563933828
"Orthocladius sp.","Achnanthes","plant",4.14374949233681e-05,5.03805189355476e-05,4.15864814370596e-05,5.27625774867033e-05
"Orthocladius sp.","Cocconeis","plant",0.000350330052305729,0.000425938147721541,0.000351589647105823,0.000446077074998997
"Orthocladius sp.","CPOM","detritus",1.16775127036379e-05,1.4197748946304e-05,1.1719498637139e-05,1.48690375713372e-05
"Orthocladius sp.","Diatoma","plant",0.000245480379135958,0.000298459858932981,0.000246362991995031,0.000312571441627426
"Orthocladius sp.","Epithemia","plant",3.95968290616341e-05,4.81426012845746e-05,3.97391975500295e-05,5.04188480856746e-05
"Orthocladius sp.","FPOM","detritus",1.16775127036379e-05,1.4197748946304e-05,1.1719498637139e-05,1.48690375713372e-05
"Orthocladius sp.","Fragilaria","plant",9.47515949288588e-05,0.000115200847235451,9.50922697167838e-05,0.000120647697904231
"Orthocladius sp.","Gomphonema","plant",2.29054911978264e-06,2.78489453851935e-06,2.29878467862679e-06,2.91656808991793e-06
"Orthocladius sp.","Meridion","plant",4.79614988324438e-05,5.83125308268219e-05,4.81339420874157e-05,6.10696255457799e-05
"Orthocladius sp.","Rhopalodia","plant",4.5216241499304e-05,5.49747931254724e-05,4.53788143139896e-05,5.75740751263203e-05
"Orthocladius sp.","Synedra","plant",0.000166057822435524,0.000201896356984909,0.000166654875324016,0.000211442287709012
"Potamophylax cingulatus","Achnanthes","plant",5.64873547947942e-07,6.86784337016771e-07,5.69185893865866e-07,7.05592834294694e-07
"Potamophylax cingulatus","Cocconeis","plant",4.77567912743506e-06,5.80636433632858e-06,4.81213751792851e-06,5.96537930205834e-06
"Potamophylax cingulatus","CPOM","detritus",1.59187181665057e-07,1.93542897199853e-07,1.60402445143995e-07,1.98843325382239e-07
"Potamophylax cingulatus","Diamesa bertrami","invertebrate",7.28532305158301e-08,8.8576386345419e-08,7.34094051364401e-08,9.10021678195607e-08
"Potamophylax cingulatus","Diamesa zernyi","invertebrate",5.83858046923491e-08,7.09866063165718e-08,5.88315323909543e-08,7.29306684037676e-08
"Potamophylax cingulatus","Diatoma","plant",3.34637441212539e-06,4.06858763415352e-06,3.37192123422106e-06,4.18001128684538e-06
"Potamophylax cingulatus","Epithemia","plant",5.39781696767574e-07,6.56277172289313e-07,5.43902486995904e-07,6.74250190518272e-07
"Potamophylax cingulatus","Eukiefferiella minor","invertebrate",8.9653152707856e-06,1.09002061200435e-05,9.03375809458453e-06,1.11987226791546e-05
"Potamophylax cingulatus","FPOM","detritus",1.59187181665057e-07,1.93542897199853e-07,1.60402445143995e-07,1.98843325382239e-07
"Potamophylax cingulatus","Fragilaria","plant",1.29164829341571e-06,1.57041132493269e-06,1.30150896801402e-06,1.61341911578959e-06
"Potamophylax cingulatus","Gomphonema","plant",3.12246338837195e-08,3.79635222047927e-08,3.14630083357651e-08,3.90032034636152e-08
"Potamophylax cingulatus","Meridion","plant",6.53808394076094e-07,7.9491306699129e-07,6.58799684550822e-07,8.16682812529802e-07
"Potamophylax cingulatus","Micropsectra atrofasciata","invertebrate",1.84790727491206e-06,2.24672190312213e-06,1.86201453028385e-06,2.30825135352089e-06
"Potamophylax cingulatus","Orthocladius sp.","invertebrate",8.36248565722455e-07,1.01672740541189e-06,8.42632637169708e-07,1.04457182993699e-06
"Potamophylax cingulatus","Rheocricotopus effesus","invertebrate",8.29083805375201e-08,1.00801634927756e-07,8.35413179757689e-08,1.03562221001085e-07
"Potamophylax cingulatus","Rhopalodia","plant",6.16385203975712e-07,7.49413218581834e-07,6.21090799109153e-07,7.69936890602314e-07
"Potamophylax cingulatus","Simulium aureum","invertebrate",2.27626445683877e-06,2.7675269651836e-06,2.29364186771989e-06,2.84331935092341e-06
"Potamophylax cingulatus","Simulium vittatum","invertebrate",3.51339929292396e-06,4.27165975966068e-06,3.54022121289865e-06,4.38864481105364e-06
"Potamophylax cingulatus","Synedra","plant",2.26369068634903e-06,2.75223952844493e-06,2.28097210681239e-06,2.82761324751343e-06
