Scenario,Foodweb,Version,TrainRatio,Threshold,K,Metric,MetricLabel,MetricFamily,Formula,ReferenceFormula,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW17,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.705742439688,0.770357142857,0.0646147031689,0.608820384935,0.86727919761,0.740046187304,0.740046187304,0.0467282044555,0.00467282044555,1,-0.259953812696,-0.259953812696
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW18,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.73076923077,0.84,0.10923076923,0.566923076924,1.00384615385,0.783453273035,0.783453273035,0.0653200429879,0.00653200429879,0.93693693694,-0.153483663905,-0.163814295129
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW25,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.755813953487,0.829268292683,0.0734543391965,0.645632444692,0.939449801478,0.788462541604,0.788462541604,0.0487092142328,0.00487092142328,0.966942148759,-0.178479607156,-0.184581474067
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW27,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,2,98,100,25,1,0.702702702703,0.782608695652,0.079905992949,0.582843713279,0.902467685075,0.747253692189,0.743190528086,0.0678667936549,0.00685558143011,0.949579831929,-0.206389303844,-0.217348027942
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW30,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.791511194031,0.881876332622,0.0903651385908,0.655963486145,1.01742404051,0.840386266449,0.840386266449,0.062533354504,0.0062533354504,1.00943396226,-0.169047695814,-0.167467810807
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AEW49,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.705498721227,0.762277388019,0.056778666792,0.620330721039,0.847445388207,0.736118380224,0.734727794087,0.040947033728,0.00411533173193,0.973684210529,-0.238956416441,-0.245414697966
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP1,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,1,1,0,1,1,1,1,0,0,2.19999999999,-1.19999999999,-0.545454545453
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP2,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,4,96,100,25,1,1,1.5,0.5,0.25,2.25,1.18,1.10416666667,0.281235785866,0.0287035071992,1.36363636364,-0.259469696969,-0.190277777778
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP3,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.750000000002,1.33333333333,0.583333333328,-0.12499999999,2.20833333332,1.07166666667,1.04208754209,0.285062186737,0.0286498277371,0.937499999999,0.104587542088,0.111560044894
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,AP4,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,18,82,100,25,1,1,1,0,1,1,1,1,0,0,0.900000000001,0.0999999999987,0.11111111111
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Afon Hafren 2005,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,3,97,100,25,1,0.777777777778,1,0.222222222222,0.444444444444,1.33333333333,0.921404761905,0.905228276877,0.175010207255,0.0177695942796,0.571428571429,0.333799705449,0.584149484535
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Alert,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,38,62,100,25,1,1,1,0,1,1,1.02833333333,1,0,0,0.916666666666,0.0833333333341,0.09090909091
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Alford lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.500000000002,0.666666666667,0.166666666665,0.250000000005,0.916666666665,0.588738390093,0.588738390093,0.112839608785,0.0112839608785,0.581818181818,0.0069202082759,0.0118941079742
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Allt a Mharcaidh,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,5,95,100,25,1,0.866666666667,1,0.133333333333,0.666666666668,1.2,0.944347207101,0.928237083241,0.112126639371,0.0115039504687,0.676470588234,0.251766495007,0.372176557838
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,BP1,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.851190476193,1.16666666666,0.315476190468,0.377976190492,1.63988095236,1.00929761905,1.00181577682,0.228034548718,0.0229183344647,1.05555555555,-0.0537397787384,-0.0509113693312
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,BP2,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.666666666667,1,0.333333333333,0.166666666667,1.5,0.881666666667,0.881666666667,0.296154743123,0.0296154743123,0.899999999999,-0.0183333333325,-0.0203703703695
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,BP3,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.750000000002,1.33333333333,0.583333333328,-0.12499999999,2.20833333332,1.06666666667,1.06666666667,0.346134660417,0.0346134660417,1.5,-0.433333333332,-0.288888888888
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Balsam lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,3,97,100,25,1,0.545454545454,0.666666666669,0.121212121215,0.363636363631,0.848484848491,0.61265365819,0.602692774766,0.0942141850816,0.00956600115238,0.521739130434,0.0809536443319,0.155161151636
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Beaver lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.57142857143,0.71428571429,0.14285714286,0.35714285714,0.92857142858,0.645056682628,0.645056682628,0.0991968512753,0.00991968512753,0.464285714287,0.180770968341,0.389352854888
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Big hope lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.555555555559,0.684440559443,0.128885003884,0.362228049732,0.877768065269,0.616213275459,0.616213275459,0.102215930858,0.0102215930858,0.557377049181,0.058836226278,0.105559111852
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Blackrock Stream,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,3,97,100,25,1,0.8,0.958333333338,0.158333333338,0.562499999993,1.19583333334,0.882244606868,0.879060877642,0.113993385695,0.0115742747016,0.521126760566,0.357934117076,0.686846548981
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Brandy lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,5,95,100,25,1,0.555555555555,0.777777777776,0.222222222221,0.222222222223,1.11111111111,0.689305555556,0.662802840434,0.165759305584,0.0170065459186,0.92,-0.257197159565,-0.279562129963
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Bridge brook lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.5,0.61111111111,0.11111111111,0.333333333335,0.777777777775,0.561678870502,0.561678870502,0.0840693714717,0.00840693714717,0.486486486487,0.0751923840143,0.154562122696
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Broad Stream,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.810987903224,0.915966386556,0.104978483331,0.653520178227,1.07343411155,0.867204769109,0.86511518017,0.0862076589115,0.0086641957171,0.569444444443,0.295670735727,0.519226657863
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Broadstone Stream,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.819444444445,1.14285714285,0.323412698408,0.334325396833,1.62797619047,0.95076984127,0.957006573673,0.197912116846,0.0198909161528,0.681818181818,0.275188391855,0.403609641387
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Brook trout lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,1,1,0,1,1,1,1,0,0,0.499999999998,0.500000000002,1.00000000001
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Buck pond,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,2,98,100,25,1,0.615384615387,0.818181818182,0.202797202796,0.311188811193,1.12237762238,0.736997002997,0.725960660655,0.148485101378,0.0149992602985,0.555555555555,0.1704051051,0.30672918918
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Bure Stream,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.805596285435,0.868852459018,0.0632561735828,0.710712025061,0.963736719393,0.837486430808,0.836031935346,0.0421412705514,0.00423535704872,0.599999999999,0.236031935347,0.393386558912
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Burntbridge lake,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,3,97,100,25,1,0.529411764705,0.688701923079,0.159290158374,0.290476527145,0.927637160639,0.619914262208,0.606362719552,0.115838146802,0.0117615818132,0.423076923077,0.183285796475,0.433220973487
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Bylot,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,41,59,100,25,1,1,1,0,1,1,1.07,1,0,0,1.1,-0.1,-0.0909090909094
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CGP1,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,1,2,1,-0.5,3.5,1.32,1.32,0.5001009999,0.05001009999,2.66666666667,-1.34666666667,-0.505
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CGP2,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,1,1.5,0.5,0.25,2.25,1.05166666667,1.05166666667,0.309497075843,0.0309497075843,1.33333333333,-0.281666666667,-0.21125
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CGP3,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,7,93,100,25,1,0.8373015873,1,0.1626984127,0.59325396825,1.24404761905,0.937619047619,0.91884280594,0.150842186135,0.0156416060549,0.821428571427,0.097414234513,0.118591242016
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR1P1,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,1.03925925926,1.26708074534,0.227821486086,0.697527030129,1.60881297447,1.15391146655,1.1490865425,0.15228742379,0.0153054619697,0.910714285715,0.23837225679,0.261742085887
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR1P2,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,1,1.21739130435,0.217391304349,0.673913043476,1.54347826087,1.1177141442,1.1177141442,0.161428036164,0.0161428036164,0.888888888889,0.228825255315,0.257428412229
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR1P3,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,0.9375,1.20357142857,0.266071428571,0.538392857144,1.60267857143,1.08704565971,1.08149699328,0.195967206025,0.0196954452606,0.885714285714,0.195782707562,0.221044992409
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR1P4,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,1,99,100,25,1,1,1.25,0.25,0.625,1.625,1.13793974245,1.13147673199,0.1947308967,0.0195711914983,0.828571428572,0.302905303418,0.365575366194
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR2P1,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,3,97,100,25,1,0.903571428571,1.07068452381,0.167113095241,0.65290178571,1.32135416667,0.998373845007,0.995114535988,0.119349923532,0.0121181487167,0.79069767442,0.204416861568,0.258527207276
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR2P2,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,1,1.26944444444,0.269444444443,0.595833333336,1.67361111111,1.15652698332,1.15652698332,0.193905474944,0.0193905474944,0.874999999999,0.281526983317,0.321745123792
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR2P3,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,2,98,100,25,1,1,1.27272727273,0.272727272726,0.590909090911,1.68181818182,1.14975857476,1.13671509896,0.213110933583,0.0215274551831,0.935483870968,0.201231227991,0.215109243715
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,CR2P4,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,3,97,100,25,1,0.888888888886,1.125,0.236111111117,0.53472222221,1.47916666668,1.04162085137,1.01605487868,0.195947229774,0.019895426832,1,0.0160548786833,0.0160548786833
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Canton Creek,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,4,96,100,25,1,0.868421052633,0.980769230768,0.112348178134,0.699898785432,1.14929149797,0.93249383322,0.927132287144,0.0850372698864,0.00867908001421,0.701298701298,0.225833585846,0.322021965003
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,Caribbean Reef,WLNM_dir_neg,10,0.5,10,ConsumerToResourceRatio,Consumer-to-resource ratio,training_ratio,TrainMeanVulnerability/TrainMeanGenerality,EmpiricalMeanVulnerability/EmpiricalMeanGenerality,100,100,0,0,100,100,25,1,0.776166496685,0.846813221932,0.0706467252465,0.670196408815,0.952783309802,0.809893877665,0.809893877665,0.0504198123437,0.00504198123437,0.983739837393,-0.173845959727,-0.176719446666
