Prey,Predator,PreyMass,PredatorMass
Nkhono,Chaoborus edulis,10,-999
Ndunduma,Phytoplankton,292.0476727,-999
Ndunduma,Chaoborus edulis,292.0476727,-999
Phytoplankton,Usipa,-999,64.59629942
Detritus,Mbuna,-999,64.63104755
Usipa larvae,Mbuna,-999,64.63104755
Chilunguni,Mbuna,969.1059022,64.63104755
Matemba,Mbuna,99.24646921,64.63104755
Usipa larvae,Matemba,-999,99.24646921
Nkhono,Chisawasawa,10,107.2847952
Phytoplankton,Chisawasawa,-999,107.2847952
Zooplankton,Chisawasawa,-999,107.2847952
Chaoborus edulis,Utaka,-999,114.634014
Zooplankton,Utaka,-999,114.634014
Chilunguni,Nkholokolo,969.1059022,182.7283282
Nkhono,Kambuzi,10,206.0480424
Zooplankton,Kambuzi,-999,206.0480424
Usipa,Kambuzi,64.59629942,206.0480424
Ndunduma,Kambuzi,292.0476727,206.0480424
Chaoborus edulis,Ndunduma,-999,292.0476727
Phytoplankton,Ndunduma,-999,292.0476727
Nkhono,Phalacrocorax spec,10,500
Detritus,Phalacrocorax spec,-999,500
Usipa larvae,Phalacrocorax spec,-999,500
Usipa larvae,Sanjika,-999,656.1390128
Usipa larvae,Nkunga,-999,656.1390128
Chilunguni,Nkunga,969.1059022,656.1390128
Mbuna,Sanjika,64.63104755,656.1390128
Chaoborus edulis,Mcheni,-999,915.3082204
Phytoplankton,Mcheni,-999,915.3082204
Zooplankton,Mcheni,-999,915.3082204
Chisawasawa,Chilunguni,107.2847952,969.1059022
Zooplankton,Nchila,-999,1219.910159
Matemba,Nchila,99.24646921,1219.910159
Phytoplankton,Samwamowa,-999,1663.562007
Zooplankton,Samwamowa,-999,1663.562007
Usipa larvae,Samwamowa,-999,1663.562007
Zooplankton,Mpasa,-999,3789.673107
Mcheni,Mpasa,915.3082204,3789.673107
Chilunguni,Mlamba,969.1059022,6552.913821
Mbuna,Mlamba,64.63104755,6552.913821
Ndunduma,Mlamba,292.0476727,6552.913821
Phytoplankton,Mlamba,-999,6552.913821
Zooplankton,Mlamba,-999,6552.913821
Chisawasawa,Bombe,107.2847952,12250.01088
Utaka,Bombe,114.634014,12250.01088
Zooplankton,Bombe,-999,12250.01088
Mbuna,Crocodylus africanus,64.63104755,50000
Nkhono,Crocodylus africanus,10,50000
Utaka,Crocodylus africanus,114.634014,50000
Usipa,Crocodylus africanus,64.59629942,50000
