Prey,Predator,PreyMass,PredatorMass
Mononchidae,Dendrolaelaps,1.48e-07,2.69e-06
Stigmaeidae,Dendrolaelaps,1.2e-05,2.69e-06
Mesaphorura,Eupodidae,3.39e-06,2.97e-06
Pygmephorus,Eupodidae,1.51e-06,2.97e-06
Achipteria coleoptrata,Bdellidae,1.38e-05,4.37e-06
Brachystomella parvula,Bdellidae,1.82e-06,4.37e-06
Eupodidae,Bdellidae,2.97e-06,4.37e-06
Friesea truncata,Bdellidae,4.47e-07,4.37e-06
Sphaeridia pumilis,Cheiroseius,3.68e-07,4.68e-06
Mononchidae,Lysigamasus,1.48e-07,1.62e-05
Stigmaeidae,Lysigamasus,1.2e-05,1.62e-05
Mononchidae,Parasitus,1.48e-07,2.93e-05
Mesaphorura,Hypoaspis,3.39e-06,3.41e-05
Pygmephorus,Hypoaspis,1.51e-06,3.41e-05
Mononchidae,Pergamasus,1.48e-07,0.000104713
Stigmaeidae,Pergamasus,1.2e-05,0.000104713
