Prey,Predator,PreyMass,PredatorMass
Thalassiosira gravida,Sediment,5.2e-12,-999
Mycale acerata,Fragilariopsis cylindrus,12,1.53e-14
Phytodetritus,Pseudo-Nitzschia prolongatoides,-999,3.74e-12
Fragilariopsis kerguelensis,Vibilia antarctica,3.29e-13,0.00011
Yolida eightsi,Pentanymphon antarcticum,0.023,0.00034
Bodo saltans,Conchoecia antipoda,2.28e-13,0.00044
Sediment,Lissarca notorcadensis,-999,0.00056
Fragilariopsis linearis,Gnathia calva,4.53e-13,0.016
Dictyocha speculum,Euchaetomera antarcticus,6.98e-12,0.084
Dissostichus mawsoni,Beroe cucumis,24000,0.085
Protomyctophum bolini,Serolis polita,5.6,0.1
Barrukia cristata,Luidiaster gerlachei,3.9,0.11
Cassidulinoides parkerianus,Luidiaster gerlachei,1.2e-09,0.11
Iophon radiatus,Luidiaster gerlachei,2.3,0.11
Stellarima microtrias,Luidiaster gerlachei,1.01e-10,0.11
Bargmannia,Euphausia frigida,0.012,0.17
Primno macropa,Ammothea carolinensis,0.24,0.17
Homaxinella balfourensis,Rhachotropis antarctica,2.3,0.18
Latrunculia brevis,Rhachotropis antarctica,1,0.18
Odontella weissflogii,Lyrocteis flavopallidus,5.73e-12,0.19
Harmotoe hartmanae,Chorismus antarcticus,5.8,0.21
Vanadis antarctica,Chorismus antarcticus,0.0039,0.21
Eusirus antarcticus,Abyssorchomene nodimanus,0.14,0.24
Harmotoe hartmanae,Parschisturella ceruviata,5.8,0.32
Phytodetritus,Cyllopus lucasii,-999,0.32
Latrunculia brevis,Pseudosagitta maxima,1,0.35
Bargmannia,Notocrangon antarcticus,0.012,0.37
Gerlachea australis,Odontaster validus,260,0.57
Polymastia invaginata,Odontaster validus,0.92,0.57
Nematoflustra flagellata,Pontiothauma ergata,5.6,0.69
Harmothoe crosetensis,Epimeriella walkeri,5.8,0.73
Pagetopsis macropterus,Epimeriella walkeri,610,0.73
Trematomus hansoni,Epimeriella walkeri,300,0.73
Epimeria macrodonta,Solaster dawsoni,1.3,0.75
Cinachyra barbata,Oediceroides calmani,0.18,0.81
Dissostichus mawsoni,Oediceroides calmani,24000,0.81
Sterechinus antarcticus,Austrocidaris canaliculata,8.5,0.89
Conchoecia hettacra,Tryphosella murrayi,0.00044,1.3
Muraenolepis marmoratus,Waldeckia obesa,1000,1.3
Thalassiosira gravida,Ophioperla ludwigi,5.2e-12,1.6
Cyclocardia astartoides,Notasterias stylophora,3e-05,1.9
Ophionotus victoriae,Notasterias stylophora,1.9,1.9
Nitzschia lecointei,Ophioperla koehleri,4.63e-11,1.9
Trophon longstaffi,Urticinopsis antarctica,0.00026,2.3
Bodo saltans,Monocaulus parvula,2.28e-13,2.8
Boroecia antipoda,Solmundella bitentaculata,0.00044,3.3
Limacina helicina antarctica,Pareledone charcoti,9.4e-05,3.3
