Prey,Predator,PreyMass,PredatorMass
Gammaridae,Idotea,0.001,0.0002
Idoteidae,Idotea,0.001,0.0002
Tanaidacea,Idotea,0.0004,0.0002
Ulva lactuca,Tanaidacea,0.000228,0.0004
Corallina sp.,Aplysia dactylomela,0.000228,0.0005
Hypnea musciformis,Aplysia dactylomela,0.000228,0.0005
Idoteidae,Gammaridae,0.001,0.001
PhytoP,Zooplankton,0.0001,0.001
Bryopsis pennata,Eulithidium affine,0.000228,0.0014
Zooplankton,Eulithidium affine,0.001,0.0014
Fissurella rosea,Polychaeta,0.0009,0.0095
Zooplankton,Phallusia nigra,0.001,0.01
Plocamium brasiliense,Tegula viridula,0.000228,0.043
Ulva lactuca,Engina turbinella,0.000228,0.114
Zooplankton,Engina turbinella,0.001,0.114
Hypnea musciformis,Bathygobius soporator,0.000228,2.43
