"node","mass","abundance","biomass","group","mode","efficiency","growth","mte","mte.2","mte.3","new","new.2","new.3"
"Achnanthes",2.34333e-07,9259091.057,2.16971058465998,"plant","basal",0.559281819926388,4.04572088851824,0.0116616378449871,0.0140282874454599,0.0253023790667399,0.0169994319172724,0.028936716419663,0.0368838473641127
"Amphora",4.3175e-07,298857.003,0.12903151104525,"plant","basal",0.559281819926388,3.85582248009036,0.00942652562609741,0.0113395744965389,0.00121631884544212,0.0135386465673903,0.0227483950589412,0.00174691202409795
"Cocconeis",2.125e-06,2596394.769,5.517338884125,"plant","basal",0.559281819926388,3.40504542685529,0.00541207240919929,0.0065104154700299,0.0298602375469753,0.0074776155184214,0.0121459639787819,0.0412565388603229
"Cymbella",1.98e-07,239085.6024,0.0473389492752,"plant","basal",0.559281819926388,4.09985159656318,0.0123661820899264,0.0148758141237388,0.000585402066682913,0.0181004367412503,0.0309213616116448,0.000856855656753013
"Epithemia",8.995e-07,12742078.2,11.4614993409,"plant","basal",0.559281819926388,3.64053226654358,0.00730064363435944,0.00878225930191151,0.0836763222033565,0.0102999753058324,0.0170387736842181,0.118053160179084
"Eukiefferiella minor",0.041873497,28,1.172457916,"invertebrate","collector gatherer",0.910946582453165,NA,0.000173003710858143,0.000208113630118647,0.000202839570293005,0.00018795903494548,0.00024744499119204,0.000220374058405549
"FPOM",1,1,1,"detritus","basal",0.166484216753511,0,5.73106605238616e-05,6.89414669023956e-05,5.73106605238616e-05,5.76428696944358e-05,7.09380633143755e-05,5.76428696944358e-05
"Fragilaria",2.275e-07,1359560.031,0.3092999070525,"plant","basal",0.559281819926388,4.05517234123978,0.0117824184068159,0.0141735795958149,0.00364430091808184,0.0171878559086056,0.0292758579184407,0.00531620223496346
"Gomphonema",1.17533e-07,1215745.227,0.142890183764991,"plant","basal",0.559281819926388,4.27247751066035,0.0148286425050463,0.0178380140295794,0.00211886745253142,0.0219816686146616,0.0379702198538102,0.00314096466781012
"Limnophora riparia",0.120358479,36,4.332905244,"invertebrate","predator",0.910946582453165,NA,0.000119784212322602,0.000144093598534428,0.000519013641721011,0.000126841490926632,0.00016328021548323,0.00054959216119278
"Meridion",3.63e-07,2396578.318,0.869957929434,"plant","basal",0.559281819926388,3.90871010986304,0.0100133393405936,0.012045478038847,0.00871118395946284,0.0144422059611449,0.0243562040493915,0.012564111594417
"Micropsectra atrofasciata",0.028482694,232,6.607985008,"invertebrate","collector gatherer",0.910946582453165,NA,0.000197845880592457,0.000237997348206469,0.00130736261284952,0.0002169716075648,0.000287988057000458,0.00143374512994986
"Navicula",1.269e-07,1676475.4,0.21274472826,"plant","basal",0.559281819926388,4.24660969957182,0.0144379724827966,0.017368060199655,0.00307160253247792,0.0213626919434687,0.0368409499420381,0.00454480009241535
"Nitzschia",2.65025e-07,11675508.78,3.0943017144195,"plant","basal",0.559281819926388,4.00666785344861,0.011172436233152,0.0134398057140919,0.0345708885904849,0.0162376587200283,0.0275678212738517,0.0502442152155424
"Oligochaeta indet.",0.004192389,6112,25.623881568,"invertebrate","collector gatherer",0.910946582453165,NA,0.000385530273691485,0.000463771004567409,0.00987878207394924,0.000442956791616555,0.000612370453913985,0.0113502723681239
"Orthocladius sp.",0.050146897,476,23.869922972,"invertebrate","collector gatherer",0.910946582453165,NA,0.000162476612250378,0.000195450128884992,0.00387830421916803,0.000175749956328873,0.000230487207440917,0.00419513791990255
"Pisidium sp.",0.322268984,4,1.289075936,"invertebrate","filter feeder",0.910946582453165,NA,8.50092769155426e-05,0.000102261327950135,0.000109583413208586,8.78882104759477e-05,0.000110793421809764,0.000113294577182647
"Radix balthica",0.396905241,3276,1300.261569516,"invertebrate","scraper",0.910946582453165,NA,7.90617848167756e-05,9.51068330283973e-05,0.102801000414597,8.13264526077076e-05,0.000102068766571482,0.105745660910867
"Rhoicosphenia",4.63e-08,2865575.206,0.1326761320378,"plant","basal",0.559281819926388,4.60074026650288,0.0205101884471216,0.0246725908419848,0.00272121247053046,0.0311002104658116,0.0547951950868586,0.00412625563016538
"Rhopalodia",1.16e-06,6243602.501,7.24257890116,"plant","basal",0.559281819926388,3.56904344550621,0.00668192732959686,0.00803797875695073,0.0483943858964226,0.00936896940773135,0.0154151207105413,0.0678555001580486
"Salmo trutta",7428.152956,0.5,3714.076478,"fish","predator",0.910946582453165,NA,2.57307831440548e-06,3.09526695083194e-06,0.00955660964358528,2.08387006530749e-06,2.12204188435078e-06,0.00773965279276688
"Simulium aureum",0.21607722,976,210.89136672,"invertebrate","filter feeder",0.910946582453165,NA,9.77044950176853e-05,0.000117532953693188,0.0206050344889671,0.000101999703074112,0.000129679463075976,0.0215108567863338
"Simulium vittatum",0.179134976,888,159.071858688,"invertebrate","filter feeder",0.910946582453165,NA,0.000104295784322879,0.000125461900058915,0.0165905242655631,0.000109378123028931,0.000139615294980897,0.0173989813300168
"Synedra",7.12e-06,5340110.285,38.0215852292,"plant","basal",0.559281819926388,3.10193644980112,0.00355242039200536,0.00427335980147818,0.13506865470458,0.00476605835889121,0.00754518995509958,0.181213094099923
"Thienemanniella sp.",0.013329585,4,0.05331834,"invertebrate","collector gatherer",0.910946582453165,NA,0.000257718753488235,0.000310021010948534,1.37411361228619e-05,0.000287897411750019,0.000388343760464602,1.53502120848075e-05
