Prey,Predator,PreyMass,PredatorMass
Bacteria,Cephalobidae,1.04e-13,2.22e-08
Cephalobidae,Dorylaimoidea,2.22e-08,2.1e-07
Acrobeles ciliatus,Aporcelaimellus obtusicaudatus,4.74e-08,1.91e-06
Acrobeloides,Aporcelaimellus obtusicaudatus,2.16e-08,1.91e-06
Fungal mycelium,Isotomurus,-999,2.24e-06
Alaimus,Dendrolaelaps,7.29e-08,2.69e-06
Cephalobidae,Dendrolaelaps,2.22e-08,2.69e-06
Fungal mycelium,Parisotoma notabilis,-999,2.69e-06
Achipteria coleoptrata,Bdellidae,1.38e-05,4.37e-06
Fungal mycelium,Lepidocyrtus,-999,8.61e-06
Parasitus,Stigmaeidae,2.93e-05,1.2e-05
Dorylaimoidea,Parasitus,2.1e-07,2.93e-05
Aphelenchoides,Pergamasus,1.02e-08,0.000104713
