Prey,Predator,PreyMass,PredatorMass
Cryptomonas sp. 1,Keratella cochlearis,2.03e-10,1e-08
Cryptomonas sp. 1,Kellicottia sp.,2.03e-10,2e-08
Cryptomonas sp. 1,Ploesoma sp.,2.03e-10,1.05e-07
Chromulina sp.,Gastropus stylifer,3.03e-11,1.35e-07
Chromulina sp.,Trichocerca multicrinis,3.03e-11,2.5e-07
Conochiloides dossuarius,Tropocyclops prasinus,1.6e-07,6.85e-06
Chromulina sp.,Leptodiaptomus siciloides,3.03e-11,8.8e-06
Chroococcus dispersus,Leptodiaptomus siciloides,2.39e-10,8.8e-06
Cryptomonas sp. 1,Leptodiaptomus siciloides,2.03e-10,8.8e-06
Cryptomonas sp. 2,Leptodiaptomus siciloides,1.51e-09,8.8e-06
Kellicottia sp.,Orthocyclops modestus,2e-08,2.29e-05
Arthrodesmus sp.,Daphnia pulex,1.52e-09,5.8e-05
Arthrodesmus sp.,Holopedium gibberum,1.52e-09,8.75e-05
Dictyosphaerium pulchellum,Holopedium gibberum,5.07e-10,8.75e-05
Holopedium gibberum,Phoxinus eos,8.75e-05,1.01
