Prey,Predator,PreyMass,PredatorMass
Banquisia belgicae,Cibicides refulgens,4.01e-12,1.2e-09
Chaetoceros socialis,Cibicides refulgens,1.71e-13,1.2e-09
Fragilariopsis rhombica,Neogloboquadriana pachyderma,4.53e-13,1.2e-09
Bargmannia,Vibilia antarctica,0.012,0.00011
Propeleda longicaudata,Trophon longstaffi,0.012,0.00026
Actinocyclus spiritus,Boroecia antipoda,1.64e-11,0.00044
Cadulus dalli antarcticum,Nacella concinna,0.0017,0.00048
Fissidentalium majorinum,Nacella concinna,0.13,0.00048
Phyllocomus crocea,Probuccinum tenuistriatum,0.47,0.00048
Austroflustra vulgaris,Callochiton gaussi,0.15,0.00066
Conchoecia hettacra,Pelagobia longicirrata,0.00044,0.0019
Metridia gerlachei,Silicularia rosea,0.0023,0.0022
Manguinea fusiformis,Metridia gerlachei,1.97e-10,0.0023
Conchoecia hettacra,Vanadis antarctica,0.00044,0.0039
Calanoides acutus,Eukrohnia hamata,0.0055,0.0052
Calanus propinquus,Eukrohnia hamata,0.0057,0.0052
Porosira pseudodenticulata,Salpa gerlachei,9.81e-11,0.0074
Pseudo-Nitzschia liniola,Salpa gerlachei,8.13e-10,0.0074
Cnemidocarpa verrucosa,Marseniopsis conica,15,0.01
Alacia belgicae,Gnathia calva,0.00044,0.016
Conchoecia hettacra,Tubularia ralphii,0.00044,0.029
Limacina helicina antarctica,Tubularia ralphii,9.4e-05,0.029
Chaetoceros bulbosum ,Heterophoxus videns,6.04e-13,0.031
Chaetoceros criophilum,Oradarea edentata,4.01e-12,0.031
Chaetoceros pelagicus,Ophioceres incipiens,6.04e-13,0.041
Sediment,Trachythyone parva,-999,0.043
Banquisia belgicae,Camylaspis maculata,4.01e-12,0.053
Calanoides acutus,Euchaetomera antarcticus,0.0055,0.084
Conchoecia hettacra,Euchaetomera antarcticus,0.00044,0.084
Isodyctia toxophila,Odontaster meridionalis,5.6,0.084
Actinocyclus utricularis,Clavularia frankiliana,4.01e-12,0.085
Eunoe spica spicoides,Serolis polita,7.1,0.1
Harmothoe crosetensis,Serolella bouveri,5.8,0.1
Latrunculia brevis,Peraeospinosus pushkini,1,0.1
Astrochlamys bruneus,Luidiaster gerlachei,1.6,0.11
Astrotoma agassizii,Luidiaster gerlachei,4.2,0.11
Gorgonocephalus chiliensis,Luidiaster gerlachei,2.7,0.11
Clione antarctica,Themisto gaudichaudii,0.1,0.12
Paraeuchaeta antarctica,Themisto gaudichaudii,0.0081,0.12
Actinocyclus spiritus,Salpa thompsoni,1.64e-11,0.14
Bargmannia,Dimophyes arctica,0.012,0.15
Bargmannia,Diphyes antarctica,0.012,0.15
Bargmannia,Rhodalia miranda,0.012,0.15
Clio pyramidata,Rhodalia miranda,0.017,0.15
Clione antarctica,Diphyes antarctica,0.1,0.15
Clione antarctica,Rhodalia miranda,0.1,0.15
Laternula elliptica,Neobuccinum eatoni,0.55,0.15
Calanoides acutus,Euphausia frigida,0.0055,0.17
Chaetoceros bulbosum ,Rhachotropis antarctica,6.04e-13,0.18
Chaetoceros concavicornis,Rhachotropis antarctica,4.01e-12,0.18
Eunoe spica spicoides,Rhachotropis antarctica,7.1,0.18
Eurythenes gryllus,Rhachotropis antarctica,50,0.18
Fragilariopsis cylindrus,Rhachotropis antarctica,1.53e-14,0.18
Cephalodiscus,Tritonia antarctica,0.2,0.19
Conchoecia antipoda,Lyrocteis flavopallidus,0.00044,0.19
Sediment,Tritonia antarctica,-999,0.19
Actinocyclus utricularis,Chorismus antarcticus,4.01e-12,0.21
Bathydoris clavigera,Chorismus antarcticus,3.4,0.21
Clione antarctica,Primno macropa,0.1,0.24
Sediment,Terebella ehlersi,-999,0.24
Epimeria georgiana,Ophiurolepis gelida,1.9,0.28
Eusirus perdentatus,Ophiurolepis gelida,19,0.28
Ascidia challengeri,Harpovoluta charcoti,0.69,0.29
Cephalodiscus,Harpovoluta charcoti,0.2,0.29
Chondriovelum adeliense,Harpovoluta charcoti,0.69,0.29
Laternula elliptica,Pteraster affinis aculeatus,0.55,0.31
Limopsis marionensis,Pteraster affinis aculeatus,0.35,0.31
Lissarca notorcadensis,Pteraster affinis aculeatus,0.00056,0.31
Propeleda longicaudata,Pteraster affinis aculeatus,0.012,0.31
Calanus propinquus,Cyllopus lucasii,0.0057,0.32
Armadillogorgia cyathella,Ophiurolepis brevirima,0.13,0.42
Desmonema glaciale,Hyperia macrocephala,80,0.42
Eulagisca gigantea,Ophiurolepis brevirima,200,0.42
Djerboa furcipes,Odontaster validus,0.031,0.57
Eucranta mollis,Odontaster validus,4.7,0.57
Clathria pauper,Uristes gigas,2.3,0.59
Epimeria similis,Liljeborgia georgiana,3.7,0.59
Phyllocomus crocea,Pontiothauma ergata,0.47,0.69
Epimeria macrodonta,Epimeriella walkeri,1.3,0.73
Ophioperla ludwigi,Paramoera walkeri,1.6,0.73
Phyllocomus crocea,Solaster dawsoni,0.47,0.75
Eusirus perdentatus,Oediceroides calmani,19,0.81
Heterophoxus videns,Oediceroides calmani,0.031,0.81
Aegires albus,Austrocidaris canaliculata,0.018,0.89
Amauropsis rossiana,Austrocidaris canaliculata,0.01,0.89
Laternula elliptica,Notasterias armata,0.55,1.1
Limopsis marionensis,Notasterias armata,0.35,1.1
Lissarca notorcadensis,Notasterias armata,0.00056,1.1
Cyllopus lucasii,Waldeckia obesa,0.32,1.3
Frontoserolis bouvieri,Waldeckia obesa,15,1.3
Rhachotropis antarctica,Tryphosella murrayi,0.18,1.3
Clio pyramidata,Primnoisis antarctica,0.017,1.5
Clione antarctica,Primnoisis antarctica,0.1,1.5
Actinocyclus spiritus,Epimeria georgiana,1.64e-11,1.9
Azpeitia tabularis,Ophionotus victoriae,1.14e-11,1.9
Chaetoceros socialis,Epimeria georgiana,1.71e-13,1.9
Corethron criophilum,Ophionotus victoriae,4.01e-12,1.9
Limopsis marionensis,Notasterias stylophora,0.35,1.9
Lissarca notorcadensis,Notasterias stylophora,0.00056,1.9
Callianira antarctica,Dipulmaris antarctica,5.6,2.2
Clio pyramidata,Dipulmaris antarctica,0.017,2.2
Diplasterias brucei,Urticinopsis antarctica,2.8,2.3
Lyrocteis flavopallidus,Urticinopsis antarctica,0.19,2.3
Perknaster fuscus antarcticus,Urticinopsis antarctica,9.8,2.3
Lyrocteis flavopallidus,Periphylla periphylla,0.19,2.7
Aegires albus,Diplasterias brucei,0.018,2.8
Amauropsis rossiana,Diplasterias brucei,0.01,2.8
Austrodoris kerguelenensis,Diplasterias brucei,3.4,2.8
Bathydoris clavigera,Diplasterias brucei,3.4,2.8
Clio pyramidata,Solmundella bitentaculata,0.017,3.3
Clione antarctica,Solmundella bitentaculata,0.1,3.3
Eukrohnia hamata,Solmundella bitentaculata,0.0052,3.3
Gymnodraco acuticeps,Pareledone charcoti,1400,3.3
Limacina helicina antarctica,Solmundella bitentaculata,9.4e-05,3.3
Isodyctia toxophila,Notocidaris mortenseni,5.6,3.5
Aegires albus,Colossendeis scotti,0.018,3.7
Aethotaxis mitopteryx,Colossendeis scotti,49,3.7
Beroe cucumis,Colossendeis scotti,0.085,3.7
Camptoplites tricornis,Colossendeis scotti,0.69,3.7
Chionodraco hamatus,Colossendeis scotti,1100,3.7
Cinachyra antarctica,Colossendeis scotti,0.18,3.7
Laternula elliptica,Lophaster gaini,0.55,5.3
Limopsis marionensis,Lophaster gaini,0.35,5.3
Lissarca notorcadensis,Lophaster gaini,0.00056,5.3
Bargmannia,Callianira antarctica,0.012,5.6
Eunoe spica spicoides,Harmotoe hartmanae,7.1,5.8
Glyptonotus antarcticus,Harmotoe hartmanae,50,5.8
Arcturidae,Harmothoe spinosa,1.3,6.1
Barrukia cristata,Harmothoe spinosa,3.9,6.1
Eusirus perdentatus,Harmothoe spinosa,19,6.1
Actinocyclus utricularis,Oediceroides emarginatus,4.01e-12,6.4
Epimeria similis,Oediceroides emarginatus,3.7,6.4
Fragilariopsis pseudonana,Oediceroides emarginatus,9.11e-14,6.4
Oediceroides calmani,Paraceradocus gibber,0.81,6.4
Oradarea edentata,Paraceradocus gibber,0.031,6.4
Haplocheira plumosa,Ophiosparte gigas,0.031,7.5
Abyssorchomene rossi,Frontoserolis bouvieri,1.9,15
Aegires albus,Macroptychaster accrescens,0.018,15
Ascidia challengeri,Psilaster charcoti,0.69,15
Austroflustra vulgaris,Ctenocidaris perrieri,0.15,15
Calyx arcuarius,Ctenocidaris perrieri,2.3,15
Camptoplites tricornis,Ctenocidaris perrieri,0.69,15
Cassidulinoides parkerianus,Ctenocidaris perrieri,1.2e-09,15
Caulastraea curvata,Ctenocidaris perrieri,0.69,15
Chondriovelum adeliense,Ctenocidaris perrieri,0.69,15
Cibicides refulgens,Ctenocidaris perrieri,1.2e-09,15
Cinachyra antarctica,Ctenocidaris perrieri,0.18,15
Dissostichus mawsoni,Psilaster charcoti,24000,15
Liljeborgia georgiana,Polyeunoa laevis,0.59,15
Macrourus holotrachys,Psilaster charcoti,3800,15
Epimeria rubrieques,Eusirus perdentatus,10,19
Gymnodraco acuticeps,Pareledone antarctica,1400,29
Harmothoe crosetensis,Pareledone antarctica,5.8,29
Macrourus holotrachys,Pareledone antarctica,3800,29
Austrodoris kerguelenensis,Harpagifer antarcticus,3.4,36
Calanus propinquus,Gymnoscopelus opisthopterus,0.0057,36
Eunoe hartmanae,Harpagifer antarcticus,57,36
