Prey,Predator,PreyMass,PredatorMass
Daphnia ambigua,Mesocyclops edax,1e-05,1e-05
Keratella taurocephala,Mesocyclops edax,1e-08,1e-05
Daphnia ambigua,fish fry,1e-05,0.016
Diaptomus minutus,fish fry,1.44e-05,0.016
Gastropus stylifer,fish fry,8.55e-07,0.016
Holopedium gibberum,fish fry,6.82e-05,0.016
Keratella taurocephala,fish fry,1e-08,0.016
Tropocyclops prasinus,fish fry,6.85e-06,0.016
Bosmina longirostris,Chrosomus eos,1.55e-06,1.9
Diaptomus minutus,Lepomis gibbosus,1.44e-05,2
Bosmina longirostris,Notemigonus crysoleucas,1.55e-06,8
Diaptomus minutus,Notemigonus crysoleucas,1.44e-05,8
Gastropus stylifer,Notemigonus crysoleucas,8.55e-07,8
Keratella taurocephala,Notemigonus crysoleucas,1e-08,8
Bosmina longirostris,Semotilus atromaculatus,1.55e-06,11
Ceriodaphnia quadrangula,Semotilus atromaculatus,5.85e-06,11
Diaptomus minutus,Semotilus atromaculatus,1.44e-05,11
Polyarthra remata,Semotilus atromaculatus,1.99e-07,11
Notemigonus crysoleucas,Salvelinus fontinalis,8,300
