Score,Label
0.9948595,1
0.9622721,1
0.9999506,1
0.9707224,1
0.9994677,1
0.9996949,1
0.9964902,1
0.9999526,1
0.9955438,1
0.9954602,1
0.9999766,1
0.9999526,1
0.9997299,1
0.9964448,1
0.9999926,1
0.162918,1
0.834462,1
0.8493739,1
0.9506987,1
0.9997713,1
0.9999506,1
0.9948095,1
1.121932e-05,1
0.0001094574,1
0.00197403,1
0.9997755,1
0.9999071,1
0.9955438,1
0.9999765,1
0.9995832,1
0.9985108,1
0.1889986,1
0.9971437,1
0.9985859,1
0.834462,1
0.834462,1
0.8493739,1
0.8493739,1
0.9948095,1
0.8493739,1
0.8493739,1
0.8493739,1
0.9985108,1
0.9980643,1
0.9976776,1
0.9964448,1
0.1889986,1
0.162918,1
0.9997807,1
0.9984984,1
0.8493739,1
0.1189038,1
0.9624349,1
0.9948095,1
0.8493739,1
0.9984984,1
0.834462,1
0.9998795,1
0.9999498,1
0.9997807,1
0.9997755,1
0.9997341,1
0.9984984,1
0.6744291,1
0.834462,1
0.8493739,1
0.8493739,1
0.8493739,1
0.834462,1
0.9998795,1
0.6706463,1
0.9998795,1
0.6706463,1
0.6706463,1
0.8493739,1
0.834462,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
1.380047e-05,1
0.999446,1
0.997141,1
0.997141,1
0.834462,1
0.834462,1
0.834462,1
0.8493739,1
0.6706463,1
0.8592821,1
0.834462,1
0.9976776,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.834462,1
0.834462,1
0.6706463,1
0.9997807,1
0.834462,1
0.9998795,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.6706463,1
0.9976776,1
0.834462,1
0.9989966,1
0.999994,1
0.834462,1
0.9948095,1
0.9976776,1
0.1189038,1
0.8493739,1
0.6706463,1
0.9984984,1
0.834462,1
0.9948095,1
0.8493739,1
0.9948095,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.9948095,1
0.834462,1
0.6706463,1
0.834462,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.9996949,1
0.8493739,1
0.9997807,1
0.9999057,1
0.8493739,1
0.6706463,1
0.8493739,1
0.834462,1
0.834462,1
0.999994,1
0.834462,1
0.834462,1
0.8493739,1
0.834462,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
0.8493739,1
3.373616e-07,0
0.8493739,0
4.367103e-07,0
5.738998e-06,0
2.269572e-08,0
3.373616e-07,0
0.6706463,0
5.459967e-08,0
6.34171e-08,0
4.924641e-08,0
4.51333e-05,0
0.007094788,0
4.924641e-08,0
1.80567e-06,0
1.693223e-05,0
4.51333e-05,0
0.1189038,0
1.411209e-06,0
1.411209e-06,0
5.459967e-08,0
3.948127e-05,0
1.425606e-07,0
0.9976776,0
0.0005978374,0
3.886316e-08,0
0.1189038,0
0.8493739,0
0.000172695,0
1.411209e-06,0
0.9996885,0
1.333365e-08,0
4.924641e-08,0
0.0008627672,0
2.269572e-08,0
0.0001288582,0
2.269572e-08,0
4.924641e-08,0
4.924641e-08,0
3.354339e-05,0
5.084539e-07,0
3.354339e-05,0
1.411209e-06,0
1.917615e-05,0
0.0001288582,0
2.269572e-08,0
3.373616e-07,0
3.373616e-07,0
1.411209e-06,0
7.652521e-05,0
0.6706463,0
7.536888e-07,0
3.354339e-05,0
4.924641e-08,0
1.639035e-07,0
0.0005978374,0
2.269572e-08,0
1.529577e-08,0
1.411209e-06,0
4.924641e-08,0
2.269572e-08,0
2.269572e-08,0
1.758376e-05,0
0.8493739,0
4.924641e-08,0
0.8493739,0
1.121932e-05,0
2.269572e-08,0
3.373616e-07,0
0.8053162,0
1.411209e-06,0
2.440331e-07,0
9.11525e-07,0
6.34171e-08,0
0.1189038,0
4.966601e-05,0
1.639035e-07,0
1.451795e-05,0
5.738998e-06,0
1.917615e-05,0
7.536888e-07,0
3.373616e-07,0
5.885474e-05,0
7.652521e-05,0
4.924641e-08,0
3.373616e-07,0
0.9976776,0
0.8493739,0
3.354339e-05,0
4.51333e-05,0
1.411209e-06,0
4.924641e-08,0
1.411209e-06,0
5.738998e-06,0
1.411209e-06,0
1.333365e-08,0
2.269572e-08,0
1.529577e-08,0
1.758376e-05,0
1.121932e-05,0
1.411209e-06,0
7.1424e-08,0
1.411209e-06,0
4.924641e-08,0
3.373616e-07,0
3.886316e-08,0
0.8493739,0
6.34171e-08,0
4.924641e-08,0
5.738998e-06,0
3.354339e-05,0
0.0001094574,0
0.6706463,0
4.266963e-06,0
1.917615e-05,0
3.373616e-07,0
0.000172695,0
4.924641e-08,0
1.529577e-08,0
6.34171e-08,0
5.459967e-08,0
0.3850312,0
1.127864e-06,0
6.34171e-08,0
3.373616e-07,0
4.924641e-08,0
3.373616e-07,0
1.467707e-08,0
3.373616e-07,0
1.829338e-08,0
9.596583e-07,0
4.924641e-08,0
3.373616e-07,0
4.924641e-08,0
1.80567e-06,0
0.1189038,0
9.596583e-07,0
1.516435e-07,0
0.8493739,0
1.278678e-05,0
8.174677e-07,0
0.0001288582,0
2.269572e-08,0
2.440331e-07,0
6.34171e-08,0
1.529577e-08,0
2.269572e-08,0
3.948127e-05,0
3.948127e-05,0
1.758376e-05,0
8.174677e-07,0
5.738998e-06,0
6.34171e-08,0
0.1189038,0
1.516435e-07,0
3.373616e-07,0
1.917615e-05,0
1.177066e-07,0
1.569306e-06,0
4.337134e-09,0
4.924641e-08,0
4.367103e-07,0
4.337134e-09,0
1.758376e-05,0
2.269572e-08,0
1.411209e-06,0
3.373616e-07,0
1.529577e-08,0
8.174677e-07,0
1.411209e-06,0
5.738998e-06,0
0.9976776,0
2.269572e-08,0
5.738998e-06,0
1.917615e-05,0
5.738998e-06,0
2.804008e-07,0
1.10719e-08,0
0.00197403,0
6.34171e-08,0
2.269572e-08,0
0.1189038,0
1.903786e-08,0
0.1189038,0
0.00197403,0
4.924641e-08,0
0.000172695,0
0.0005978374,0
3.373616e-07,0
1.333365e-08,0
1.693223e-05,0
0.8493739,0
4.924641e-08,0
1.917615e-05,0
4.367103e-07,0
2.269572e-08,0
0.1189038,0
2.536046e-06,0
4.739026e-08,0
2.281708e-07,0
2.269572e-08,0
1.693223e-05,0
2.269572e-08,0
1.718425e-08,0
7.154491e-06,0
0.0005978374,0
4.51333e-05,0
1.411209e-06,0
4.924641e-08,0
2.269572e-08,0
0.000172695,0
4.949171e-08,0
5.738998e-06,0
3.373616e-07,0
4.924641e-08,0
0.0001094574,0
0.8493739,0
0.0005978374,0
1.639035e-07,0
1.054807e-07,0
1.525761e-07,0
1.639035e-07,0
4.924641e-08,0
3.948127e-05,0
8.142388e-07,0
0.007094788,0
3.373616e-07,0
3.373616e-07,0
3.373616e-07,0
0.8493739,0
2.269572e-08,0
0.0001094574,0
2.536046e-06,0
3.354339e-05,0
1.917615e-05,0
1.693223e-05,0
4.924641e-08,0
3.982317e-09,0
0.0008627672,0
2.269572e-08,0
1.639035e-07,0
1.411209e-06,0
1.639035e-07,0
6.34171e-08,0
7.154491e-06,0
2.281708e-07,0
2.269572e-08,0
9.11525e-07,0
1.211676e-08,0
1.411209e-06,0
2.269572e-08,0
1.639035e-07,0
5.738998e-06,0
4.924641e-08,0
5.459967e-08,0
5.738998e-06,0
3.354339e-05,0
4.924641e-08,0
1.639035e-07,0
0.00197403,0
1.529577e-08,0
1.411209e-06,0
0.1189038,0
0.9976776,0
1.758376e-05,0
4.807801e-07,0
2.269572e-08,0
2.607135e-07,0
2.704525e-08,0
0.0005978374,0
0.9996505,0
5.885474e-05,0
0.8493739,0
1.917615e-05,0
0.01019565,0
0.0001094574,0
0.8493739,0
9.11525e-07,0
0.9976776,0
9.11525e-07,0
1.758376e-05,0
3.373616e-07,0
8.142388e-07,0
3.373616e-07,0
2.269572e-08,0
2.269572e-08,0
1.693223e-05,0
5.459967e-08,0
0.9968861,0
4.924641e-08,0
2.269572e-08,0
4.51333e-05,0
2.269572e-08,0
0.1189038,0
0.0001094574,0
6.93232e-09,0
4.924641e-08,0
9.596583e-07,0
2.689447e-08,0
3.373616e-07,0
4.924641e-08,0
1.569306e-06,0
0.0005978374,0
3.373616e-07,0
1.569306e-06,0
1.198118e-07,0
4.924641e-08,0
3.417241e-06,0
1.411209e-06,0
1.121932e-05,0
2.269572e-08,0
9.293489e-09,0
0.8493739,0
0.1189038,0
0.0005978374,0
4.924641e-08,0
7.536888e-07,0
5.459967e-08,0
2.269572e-08,0
0.1189038,0
4.924641e-08,0
1.121932e-05,0
5.678138e-07,0
2.269572e-08,0
4.51333e-05,0
0.00197403,0
4.367103e-07,0
7.536888e-07,0
0.000172695,0
3.948127e-05,0
1.411209e-06,0
2.689447e-08,0
2.269572e-08,0
1.278678e-05,0
1.693223e-05,0
5.738998e-06,0
5.459967e-08,0
4.924641e-08,0
0.9996505,0
5.738998e-06,0
4.51333e-05,0
2.269572e-08,0
8.174677e-07,0
8.800493e-09,0
3.354339e-05,0
1.639035e-07,0
6.513172e-08,0
0.0001094574,0
8.96153e-07,0
2.291963e-07,0
0.3850312,0
0.0005978374,0
0.0001094574,0
0.9984984,0
0.007094788,0
4.367103e-07,0
0.4137729,0
4.924641e-08,0
8.142388e-07,0
0.0001094574,0
0.0005978374,0
5.459967e-08,0
5.738998e-06,0
0.0001094574,0
1.121932e-05,0
2.269572e-08,0
4.51333e-05,0
1.411209e-06,0
4.51333e-05,0
0.0001288582,0
1.639035e-07,0
2.704525e-08,0
1.411209e-06,0
4.924641e-08,0
3.373616e-07,0
3.373616e-07,0
4.966601e-05,0
2.291963e-07,0
2.269572e-08,0
1.411209e-06,0
1.961386e-06,0
2.945927e-07,0
0.8493739,0
9.596583e-07,0
2.269572e-08,0
4.924641e-08,0
3.373616e-07,0
9.596583e-07,0
0.0005978374,0
0.0001094574,0
0.0005978374,0
4.924641e-08,0
2.269572e-08,0
1.411209e-06,0
0.0005978374,0
0.0001094574,0
3.233252e-08,0
4.337134e-09,0
