Prey,Predator,PreyMass,PredatorMass
Cylindrotheca closterium,Phytodetritus,2.57e-12,-999
Devaleraea ramentacea,Phytodetritus,0.318878,-999
Dinobryon balticum,Phytodetritus,5.73e-12,-999
Laminaria digitata,Sediment,0.07287438,-999
Brada inhabilisa,Dinophysis acuta,0.001726663,3.44e-14
Devaleraea ramentacea,Fragilariopsis,0.318878,1.5e-13
Fucus distichus,Navicula pelagica,27,1.5e-13
Laminaria solidungula,Navicula pelagica,0.2816134,1.5e-13
Brada inhabilisa,Nitzschia frigida,0.001726663,4.01e-12
Fimbrifolium dichotomum,Nitzschia frigida,0.2816134,4.01e-12
Fragilariopsis,Nitzschia frigida,1.5e-13,4.01e-12
Globigerinita bradyi,Nitzschia frigida,1.77e-10,4.01e-12
Acrosiphonia,Thalassiosira antarctica,0.02035868,1.92e-11
Alaria esculenta,Thalassiosira antarctica,0.2816134,1.92e-11
Fucus distichus,Thalassiosira antarctica,27,1.92e-11
Laminaria solidungula,Thalassiosira antarctica,0.2816134,1.92e-11
Sediment,Thalassiosira antarctica,-999,1.92e-11
Desmarestia viridis,Phaeocystis pouchetii,1.008042,4.06e-11
Fucus distichus,Phaeocystis pouchetii,27,4.06e-11
Laminaria saccharina,Phaeocystis pouchetii,0.02035868,4.06e-11
Laminaria solidungula,Phaeocystis pouchetii,0.2816134,4.06e-11
Alaria esculenta,Thalassiosira nordenskioeldii,0.2816134,6.35e-11
Laminaria digitata,Thalassiosira nordenskioeldii,0.07287438,6.35e-11
Laminaria saccharina,Thalassiosira nordenskioeldii,0.02035868,6.35e-11
POM,Thalassiosira nordenskioeldii,-999,6.35e-11
Phytodetritus,Thalassiosira nordenskioeldii,-999,6.35e-11
Brada inhabilisa,Desmarestia aculeata,0.001726663,0.02035868
Laminaria digitata,Laminaria saccharina,0.07287438,0.02035868
Alle alle,Trophon clathratus,78.06014,0.07008626
Calidris maritima,Trophon clathratus,40.84459,0.07008626
Eumicrotremus derjugini,Trophon clathratus,23,0.07008626
Acrosiphonia,Turnerella pennyi,0.02035868,0.2816134
Dinophysis acuta,Fimbrifolium dichotomum,3.44e-14,0.2816134
Fucus distichus,Turnerella pennyi,27,0.2816134
Laminaria solidungula,Turnerella pennyi,0.2816134,0.2816134
POM,Turnerella pennyi,-999,0.2816134
Desmarestia aculeata,Pylaiella littoralis,0.02035868,0.505105
Coccolithus pelagicus,Phycodrys rubens,5.2e-12,0.8378594
Cylindrotheca closterium,Phycodrys rubens,2.57e-12,0.8378594
Alle alle,Somateria mollissima,78.06014,1106.171
Arctinula groenlandica,Somateria mollissima,0.50933,1106.171
Eumicrotremus derjugini,Somateria mollissima,23,1106.171
Sterna paradisaea,Ursus maritimus,40.84459,500000
