Prey,Predator,PreyMass,PredatorMass
ciliates,dead organic matter,2.63e-09,-999
roots,saphrophytes,-999,-999
saphrophytes,roots,-999,-999
Dissorhina ornata,Oribatida sp. (juv),1.17e-05,7.36e-07
dead organic matter,Proisotoma minuta,-999,3.11e-06
root exudates,Proisotoma minuta,-999,3.11e-06
Chamobates cuspidatus,Sminthurides sp.,1.55e-05,5.1e-06
Arion silvaticus,Gamasina sp. (juv),0.192352467,5.62e-06
Oppiella obsoleta,Gamasina sp. (juv),1.58e-05,5.62e-06
Strigamia acuminata,Gamasina sp. (juv),0.006997365,5.62e-06
bacterivorous nematodes,Brachychthoniidae spp.,8.52e-07,7.11e-06
Campodea sp. {l},Oppiella nova,0.002292383,8.99e-06
Zercon cf gurensis,Veigaia cf agilis (juv),1.22e-05,9.5e-06
Cantharidae sp.,Zercon cf gurensis,0.004843955,1.22e-05
Chamobates cuspidatus,Zercon cf gurensis,1.55e-05,1.22e-05
Scolopendrella cf. subnuda {s},Zercon cf gurensis,2.33e-05,1.22e-05
Veigaia cerva (juv),Zercon cf gurensis,3.3e-05,1.22e-05
Aporrectodea rosea,Pergamasinae (juv) {s},0.219642857,1.87e-05
Epicrius schusteri,Pergamasinae (juv) {s},2.57e-05,1.87e-05
Eupelops plicatus,Pergamasinae (juv) {s},7.89e-05,1.87e-05
Strigamia acuminata,Pergamasinae (juv) {s},0.006997365,1.87e-05
Uroseius cylindricus (juv),Pergamasinae (juv) {s},2.39e-05,1.87e-05
Coleoptera sp.,Uroseius cylindricus (juv),0.001535648,2.39e-05
Glomeris sp.,Uroseius cylindricus (juv),0.165825,2.39e-05
Oribatida sp. (juv),Uroseius cylindricus (juv),7.36e-07,2.39e-05
Phalangiidae sp. (juv),Uroseius cylindricus (juv),0.005966949,2.39e-05
Allosuctobelba grandis,Epicrius schusteri,3.25e-05,2.57e-05
Aporrectodea caliginosa (juv) {xxxl},Epicrius schusteri,0.207777778,2.57e-05
Lumbricus rubellus (juv) {xxl},Epicrius schusteri,0.32269697,2.57e-05
Veigaia cf agilis (juv),Allosuctobelba grandis,9.5e-06,3.25e-05
dead organic matter,Allosuctobelba grandis,-999,3.25e-05
Brachysomus sp.,Lithobius sp1 {s},0.005330532,4.11e-05
Steganacarus magnus,Lithobius sp1 {s},0.0004634,4.11e-05
Eupelops plicatus,omnivorous nematodes,7.89e-05,6.02e-05
Strigamia acuminata,Lithobius sp2 {l},0.006997365,0.000157031
roots,Lithobius sp3 {m},-999,0.000204057
Isotomiella minor,Robertus sp. (juv) {m},3.27e-06,0.00037098
dead organic matter,Trichoniscus pusillus {m},-999,0.000404192
Protaphorura armata,Lithobius sp. (juv) {m},8.73e-06,0.000467176
bacteria,Lithobius sp. (juv) {m},9.5e-16,0.000467176
leaf litter,Linyphiidae (juv),-999,0.000519895
Helicodonta obvoluta,Aegopinella pura (juv),0.071694192,0.000519993
root feeding nematodes,Hahniidae sp. (juv),2.35e-07,0.00062287
Aporrectodea caliginosa (juv) {xxxl},Lithobius cf. crassipes (juv),0.207777778,0.000951286
Ceratophysella denticulata,Lithobius cf. crassipes (juv),5.96e-06,0.000951286
Anelasmocephalus cambridgei,Hahnia pusilla,0.008190923,0.001021355
Lithobius muticus,Hahnia pusilla,0.003677257,0.001021355
predacious nematodes,Hahnia pusilla,3.56e-06,0.001021355
Arion silvaticus,Diplocephalus picinus,0.192352467,0.001612679
Athous haemorrhoidalis (juv),Diplocephalus picinus,0.011601014,0.001612679
Hahnia pusilla,Diplocephalus picinus,0.001021355,0.001612679
Strigamia acuminata,Microneta viaria,0.006997365,0.001863227
Phalangiidae sp. (juv),Quedius sp. (juv),0.005966949,0.002088641
Veigaia agilis,Quedius sp. (juv),1.09e-05,0.002088641
Clubionidae (juv),Campodea sp. {l},0.003435355,0.002292383
Pergamasinae (juv) {s},Campodea sp. {l},1.87e-05,0.002292383
roots,Cylisticus sp.,-999,0.003154401
Oppiella falcata,Lithobius crassipes,6.68e-06,0.003348347
leaf litter,Lithobius crassipes,-999,0.003348347
Glomeris sp. (juv) {m},Clubionidae (juv),0.000269864,0.003435355
Aegopinella pura (juv),Lithobius sp.,0.000519993,0.00359344
Oppiella subpectinata,Lithobius sp.,1.52e-05,0.00359344
dead organic matter,Lithobius sp.,-999,0.00359344
Veigaia cf agilis (juv),Lithobius muticus,9.5e-06,0.003677257
Aegopinella pura (juv),Trechinae sp.,0.000519993,0.003922111
Metellina segmentata,Trechinae sp.,0.004189325,0.003922111
Carabidae sp.,Staphylinidae spec,0.065971077,0.004003596
Phalangiidae sp. (juv),Cantharidae sp.,0.005966949,0.004843955
Hypogastrura burkilli,Harpactea lepida (juv) large,9.91e-06,0.004962887
Schendyla nemorensis,Harpactea lepida (juv) large,0.005111424,0.004962887
Dissorhina ornata,Schendyla nemorensis,1.17e-05,0.005111424
dead organic matter,Schendyla nemorensis,-999,0.005111424
Proisotoma minuta,Lithobius aulacopus,3.11e-06,0.005282779
Veigaia nemorensis,Lithobius aulacopus,4.83e-05,0.005282779
Robertus lividus,Phalangiidae sp. (juv),0.008396656,0.005966949
Oppiella nova,Strigamia acuminata,8.99e-06,0.006997365
dead organic matter,Strigamia acuminata,-999,0.006997365
Abax ovalis,Lithobius piceus,0.178420123,0.007029912
Suctobelbella sp.,Lithobius piceus,6.17e-06,0.007029912
Pergamasinae (male),Geophilus flavus,9.62e-05,0.007949148
Abax parallelepipedus,Anelasmocephalus cambridgei,0.427211499,0.008190923
Cepea hortensis (juv),Anelasmocephalus cambridgei,0.14195807,0.008190923
Geophilus flavus,Robertus lividus,0.007949148,0.008396656
Pergamasinae (male),Notiophilus sp.,9.62e-05,0.011241152
Hypogastrura burkilli,Amaurobius sp. (juv),9.91e-06,0.012068147
Scolopendrella cf. subnuda {s},Amaurobius sp. (juv),2.33e-05,0.012068147
Veigaia cerva,Amaurobius sp. (juv),8.03e-05,0.012068147
Protaphorura armata,Coelotes terrestris,8.73e-06,0.03574029
Aleocharinae sp1 (juv),Abax ovalis,0.000349987,0.178420123
Lithobius sp. (juv) {m},Abax ovalis,0.000467176,0.178420123
roots,Arion silvaticus,-999,0.192352467
Geophilus flavus,Abax parallelus (juv),0.007949148,0.543691567
