autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
220699,Mendonca et al. (2018),,predacious,2D,ibi,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0007,-999,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0007,-999,Canada,-68.229598,48.612451,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2M2,1.0
220700,Mendonca et al. (2018),,predacious,2D,ibi,Eteone longa,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0007,-999,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0007,-999,Canada,-68.229598,48.612451,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2M2,1.0
220701,Mendonca et al. (2018),,predacious,2D,ibi,Eteone sp.,genus,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.007,-999,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0007,-999,Canada,-68.229598,48.612451,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2M2,10.0
220702,Mendonca et al. (2018),,predacious,2D,ibi,Alitta virens,species,Sandworm,,invertebrate,walking,,,-999,-999.0,-999,-999,0.223,-999,Alitta virens,species,Sandworm,,invertebrate,walking,,,-999,-999.0,-999,-999,0.223,-999,Canada,-68.229598,48.612451,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2M2,1.0
220703,Mendonca et al. (2018),,herbivorous,,ibi,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0007,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Canada,-68.229598,48.612451,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2M2,7.0
220704,Mendonca et al. (2018),,herbivorous,,ibi,Mytilus sp.,genus,,,invertebrate,sessile,,,-999,-999.0,-999,-999,1.414,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Canada,-68.229598,48.612451,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2M2,14139.999999999998
220705,Mendonca et al. (2018),,herbivorous,,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Canada,-68.229598,48.612451,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2M2,10.0
220706,Mendonca et al. (2018),,predacious,3D  ,ibi,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0007,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.229598,48.612451,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2M2,0.7
220707,Mendonca et al. (2018),,predacious,3D  ,ibi,Alitta virens,species,Sandworm,,invertebrate,walking,,,-999,-999.0,-999,-999,0.223,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.229598,48.612451,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2M2,223.0
220708,Mendonca et al. (2018),,predacious,3D  ,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.229598,48.612451,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2M2,1.0
