autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
108611,"Sutherland (1989), Havens (1992)",,detritivorous,2D,nibi,Ictalurus nebulosus,species,brown bullhead,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,12.0,-999,benthic detritus,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,-0.012012012012012
108612,"Sutherland (1989), Havens (1992)",,detritivorous,2D,nibi,Chydorus sphaericus,species,water flea,,invertebrate,swimming,,,-999,-999.0,-999,-999,2.18e-06,-999,benthic detritus,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,-2.182182182182182e-09
108613,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Daphnia catawba,species,daphnia,,invertebrate,swimming,,,-999,-999.0,-999,-999,1e-05,-999,Oocyctis sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,8.61e-08,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,116.144018583043
108614,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Daphnia longiremis,species,daphnia,,invertebrate,swimming,,,-999,-999.0,-999,-999,1e-05,-999,Oocyctis sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,8.61e-08,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,116.144018583043
108615,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Diaptomus leptopus,species,copepod,,invertebrate,swimming,,,-999,-999.0,-999,-999,1.01e-05,-999,Oocyctis sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,8.61e-08,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,117.3054587688734
108616,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Diaptomus minutus,species,copepod,,invertebrate,swimming,,,-999,-999.0,-999,-999,1.44e-05,-999,Oocyctis sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,8.61e-08,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,167.24738675958187
108617,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Daphnia catawba,species,daphnia,,invertebrate,swimming,,,-999,-999.0,-999,-999,1e-05,-999,Xanthidium sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,4.95e-08,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,202.02020202020205
108618,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Daphnia longiremis,species,daphnia,,invertebrate,swimming,,,-999,-999.0,-999,-999,1e-05,-999,Xanthidium sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,4.95e-08,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,202.02020202020205
108619,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Diaptomus leptopus,species,copepod,,invertebrate,swimming,,,-999,-999.0,-999,-999,1.01e-05,-999,Xanthidium sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,4.95e-08,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,204.04040404040404
108620,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Keratella taurocephala,species,rotifer,,invertebrate,swimming,,,-999,-999.0,-999,-999,1e-08,-999,Cryptomonas erosa,species,phytoplankton,,primary producer,floating,,,-999,-999.0,-999,-999,4.75e-11,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,210.5263157894737
108621,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Keratella taurocephala,species,rotifer,,invertebrate,swimming,,,-999,-999.0,-999,-999,1e-08,-999,Cryptomonas ovata,species,phytoplankton,,primary producer,floating,,,-999,-999.0,-999,-999,4.75e-11,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,210.5263157894737
108622,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Diaptomus minutus,species,copepod,,invertebrate,swimming,,,-999,-999.0,-999,-999,1.44e-05,-999,Xanthidium sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,4.95e-08,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,290.9090909090909
108623,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Kelicottia bostoniensis,species,rotifer,,invertebrate,swimming,,,-999,-999.0,-999,-999,2e-08,-999,Cryptomonas erosa,species,phytoplankton,,primary producer,floating,,,-999,-999.0,-999,-999,4.75e-11,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,421.0526315789474
108624,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Kelicottia longispina,species,rotifer,,invertebrate,swimming,,,-999,-999.0,-999,-999,2e-08,-999,Cryptomonas erosa,species,phytoplankton,,primary producer,floating,,,-999,-999.0,-999,-999,4.75e-11,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,421.0526315789474
108625,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Kelicottia bostoniensis,species,rotifer,,invertebrate,swimming,,,-999,-999.0,-999,-999,2e-08,-999,Cryptomonas ovata,species,phytoplankton,,primary producer,floating,,,-999,-999.0,-999,-999,4.75e-11,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,421.0526315789474
108626,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Kelicottia longispina,species,rotifer,,invertebrate,swimming,,,-999,-999.0,-999,-999,2e-08,-999,Cryptomonas ovata,species,phytoplankton,,primary producer,floating,,,-999,-999.0,-999,-999,4.75e-11,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,421.0526315789474
108627,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Holopedium gibberum,species,cladocera,,invertebrate,swimming,,,-999,-999.0,-999,-999,6.82e-05,-999,Oocyctis sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,8.61e-08,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,792.1022067363532
108628,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Holopedium gibberum,species,cladocera,,invertebrate,swimming,,,-999,-999.0,-999,-999,6.82e-05,-999,Xanthidium sp.,genus,green algae,,primary producer,floating,,,-999,-999.0,-999,-999,4.95e-08,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,1377.7777777777778
108629,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Daphnia catawba,species,daphnia,,invertebrate,swimming,,,-999,-999.0,-999,-999,1e-05,-999,Mallomonas sp.,genus,golden-brown algae,,primary producer,floating,,,-999,-999.0,-999,-999,5.65e-09,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,1769.911504424779
108630,"Sutherland (1989), Havens (1992)",,herbivorous,3D  ,nibi,Daphnia longiremis,species,daphnia,,invertebrate,swimming,,,-999,-999.0,-999,-999,1e-05,-999,Mallomonas sp.,genus,golden-brown algae,,primary producer,floating,,,-999,-999.0,-999,-999,5.65e-09,-999,USA,-75.06,43.53,lakes,Adirondack lakes,533.0,-999.0,,,,,Buck pond,1769.911504424779
