autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
201666,Mendonca et al. (2018),,predacious,3D  ,ibi,Lipophrys pholis,species,Shanny,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,0.2,-999,Insecta,class,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.0005,-999,Portugal,-9.486042,38.709936,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CR1P3,400.0
201667,Mendonca et al. (2018),,predacious,3D  ,ibi,Insecta,class,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.0005,-999,Insecta,class,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.0005,-999,Portugal,-9.486042,38.709936,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CR1P3,1.0
201668,Mendonca et al. (2018),,predacious,3D  ,ibi,Gobius paganellus,species,Rock goby,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,0.16,-999,Insecta,class,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.0005,-999,Portugal,-9.486042,38.709936,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CR1P3,320.0
201669,Mendonca et al. (2018),,predacious,3D  ,ibi,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0039,-999,Insecta,class,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.0005,-999,Portugal,-9.486042,38.709936,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CR1P3,7.8
201670,Mendonca et al. (2018),,herbivorous,,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Portugal,-9.486042,38.709936,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CR1P3,10.0
201671,Mendonca et al. (2018),,herbivorous,,ibi,Caprella sp.,genus,skeleton shrimps,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0017,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Portugal,-9.486042,38.709936,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CR1P3,17.0
201672,Mendonca et al. (2018),,herbivorous,,ibi,Copepoda,,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Portugal,-9.486042,38.709936,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CR1P3,10.0
201673,Mendonca et al. (2018),,herbivorous,3D  ,ibi,Gammaridae,family,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.0011,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Portugal,-9.486042,38.709936,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CR1P3,11.0
201674,Mendonca et al. (2018),,herbivorous,,ibi,Ophiuroidea,class,Brittle stars,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0016,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Portugal,-9.486042,38.709936,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CR1P3,16.0
201675,Mendonca et al. (2018),,predacious,3D  ,ibi,Insecta,class,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.0005,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Portugal,-9.486042,38.709936,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CR1P3,0.5
