"consumer","resource","res_group","flux.mte","flux.mte.2","flux.new","flux.new.2"
"Metriocnemus sp. B","Filamentous algae","plant",1.4755025948947e-08,1.8098340197129e-08,1.43976021729347e-08,1.81912636320226e-08
"Metriocnemus sp. B","FPOM","detritus",1.4755025948947e-08,1.8098340197129e-08,1.43976021729347e-08,1.81912636320226e-08
"Metriocnemus sp. B","Fragilaria","plant",1.37788474668259e-07,1.69009712244363e-07,1.34450705078608e-07,1.69877469332641e-07
"Metriocnemus sp. B","Gomphonema","plant",2.69836379169647e-07,3.3097810906407e-07,2.6329989879462e-07,3.32677470576441e-07
"Metriocnemus sp. B","Macrophytes","plant",1.4755025948947e-08,1.8098340197129e-08,1.43976021729347e-08,1.81912636320226e-08
"Metriocnemus sp. B","Meridion","plant",3.73907758142719e-07,4.58630830784524e-07,3.6485026659658e-07,4.60985607613802e-07
"Metriocnemus sp. B","Navicula","plant",7.92089997854432e-08,9.71568216654731e-08,7.72902515639607e-08,9.76556599840238e-08
"Metriocnemus sp. B","Nitzschia","plant",3.84185670605429e-08,4.71237596567928e-08,3.74879208281829e-08,4.73657101099676e-08
"Metriocnemus sp. B","Rhoicosphenia","plant",1.04377535413012e-10,1.28028249586195e-10,1.01849107949227e-10,1.28685592999203e-10
"Metriocnemus sp. B","Rhopalodia","plant",5.22772688439328e-08,6.41226792408176e-08,5.10109112723189e-08,6.44519083051812e-08
"Metriocnemus sp. B","Synedra","plant",1.72982562768402e-06,2.12178364171375e-06,1.68792256293653e-06,2.13267764756961e-06
"Micropsectra atrofasciata","Achnanthes","plant",5.7650647604209e-06,7.07136020320071e-06,5.88534261589384e-06,7.17629807969701e-06
"Micropsectra atrofasciata","Amphora","plant",2.74437092022051e-06,3.36621288997485e-06,2.80162735403763e-06,3.41616696137806e-06
"Micropsectra atrofasciata","Cocconeis","plant",2.7713637426211e-05,3.39932196646017e-05,2.82918333382264e-05,3.4497673713663e-05
"Micropsectra atrofasciata","CPOM","detritus",2.53122725924753e-07,3.10477339806899e-07,2.58403682845603e-07,3.15084774841082e-07
"Micropsectra atrofasciata","Cymbella","plant",2.23609542348852e-08,2.74276818133462e-08,2.28274759017648e-08,2.78347043102918e-08
"Micropsectra atrofasciata","Diatoma","plant",3.58363523448806e-05,4.39564456481432e-05,3.6584014303096e-05,4.46087524083834e-05
"Micropsectra atrofasciata","Filamentous algae","plant",2.53122725924753e-07,3.10477339806899e-07,2.58403682845603e-07,3.15084774841082e-07
"Micropsectra atrofasciata","FPOM","detritus",2.53122725924753e-07,3.10477339806899e-07,2.58403682845603e-07,3.15084774841082e-07
"Micropsectra atrofasciata","Fragilaria","plant",2.36376367142428e-06,2.89936454324598e-06,2.41307940976527e-06,2.94239065839412e-06
"Micropsectra atrofasciata","Gomphonema","plant",4.62904776212613e-06,5.6779351983245e-06,4.72562463694856e-06,5.76219486626308e-06
"Micropsectra atrofasciata","Macrophytes","plant",2.53122725924753e-07,3.10477339806899e-07,2.58403682845603e-07,3.15084774841082e-07
"Micropsectra atrofasciata","Meridion","plant",6.41439407243148e-06,7.86781985223127e-06,6.54821903281823e-06,7.98457706501968e-06
"Micropsectra atrofasciata","Navicula","plant",1.35883176436537e-06,1.66672695983328e-06,1.38718138008668e-06,1.6914609265438e-06
"Micropsectra atrofasciata","Nitzschia","plant",6.59071183889143e-07,8.08408913777718e-07,6.72821535688558e-07,8.20405575284809e-07
"Micropsectra atrofasciata","Rhoicosphenia","plant",1.79059842933956e-09,2.19632684095313e-09,1.82795609105618e-09,2.22891998684848e-09
"Micropsectra atrofasciata","Rhopalodia","plant",8.96817453216458e-07,1.10002567390894e-06,9.15527959430391e-07,1.11634988240551e-06
"Micropsectra atrofasciata","Synedra","plant",2.96751886285312e-05,3.6399235153596e-05,3.02943088287931e-05,3.69393940952065e-05
"Oligochaeta indet.","Achnanthes","plant",0.000556820089246473,0.000682988931273117,0.000547530359556047,0.000687622182375858
"Oligochaeta indet.","Amphora","plant",0.000265065688630885,0.000325126436512325,0.000260643454869671,0.000327332024848425
"Oligochaeta indet.","Cocconeis","plant",0.00267672796513054,0.00328324284184391,0.00263207066965738,0.00330551566036409
"Oligochaeta indet.","CPOM","detritus",2.44479159726631e-05,2.99875243808472e-05,2.4040038212384e-05,3.01909533443987e-05
"Oligochaeta indet.","Cymbella","plant",2.1597378433952e-06,2.64910887731577e-06,2.12370577279502e-06,2.66707986639787e-06
"Oligochaeta indet.","Diatoma","plant",0.00346126223038085,0.00424554328631165,0.00340351612687472,0.00427434414561163
"Oligochaeta indet.","Filamentous algae","plant",2.44479159726631e-05,2.99875243808472e-05,2.4040038212384e-05,3.01909533443987e-05
"Oligochaeta indet.","FPOM","detritus",2.44479159726631e-05,2.99875243808472e-05,2.4040038212384e-05,3.01909533443987e-05
"Oligochaeta indet.","Fragilaria","plant",0.000228304651062401,0.000280035782912943,0.000224495721506165,0.000281935485881145
"Oligochaeta indet.","Gomphonema","plant",0.000447097629454049,0.000548404660702531,0.0004396384587038,0.000552124920845271
"Oligochaeta indet.","Macrophytes","plant",2.44479159726631e-05,2.99875243808472e-05,2.4040038212384e-05,3.01909533443987e-05
"Oligochaeta indet.","Meridion","plant",0.000619535708322656,0.00075991516736661,0.000609199660153718,0.00076507026963251
"Oligochaeta indet.","Navicula","plant",0.000131243074579032,0.000160981201962441,0.00012905347562216,0.000162073264069689
"Oligochaeta indet.","Nitzschia","plant",6.36565399841473e-05,7.8080358543013e-05,6.25945236149448e-05,7.86100390264837e-05
"Oligochaeta indet.","Rhoicosphenia","plant",1.72945355978388e-07,2.12132726763101e-07,1.70060015382239e-07,2.13571789894579e-07
"Oligochaeta indet.","Rhopalodia","plant",8.66193174040469e-05,0.000106246229552271,8.51742006415721e-05,0.000106966981291714
"Oligochaeta indet.","Stauroneis","plant",1.44927177628588e-05,1.77765960805994e-05,1.42509279404428e-05,1.78971887133964e-05
"Oligochaeta indet.","Synedra","plant",0.00286618483351405,0.00351562839430254,0.00281836672698313,0.00353947766680007
"Potamophylax cingulatus","Achnanthes","plant",4.6613952994422e-06,5.71761230474988e-06,4.99059175780228e-06,5.86163907670563e-06
"Potamophylax cingulatus","Cocconeis","plant",2.24081124146043e-05,2.74855254784531e-05,2.39906152429538e-05,2.81778864324969e-05
"Potamophylax cingulatus","CPOM","detritus",2.04664671402841e-07,2.51039263651487e-07,2.19118473461916e-07,2.57362947883773e-07
"Potamophylax cingulatus","Cricotopus sp. B","invertebrate",3.18853800895743e-06,3.91102298411792e-06,3.41371852948117e-06,4.00954173380288e-06
"Potamophylax cingulatus","Diamesa bertrami","invertebrate",2.1646782651351e-06,2.65516874015e-06,2.31755189472339e-06,2.72205249551129e-06
"Potamophylax cingulatus","Diamesa zernyi","invertebrate",1.14639264468563e-06,1.40615164993917e-06,1.22735303836126e-06,1.44157263902105e-06
"Potamophylax cingulatus","Diatoma","plant",2.8975807091781e-05,3.55413820380887e-05,3.1022132807577e-05,3.64366701851251e-05
"Potamophylax cingulatus","Eukiefferiella minor","invertebrate",2.32274512721271e-05,2.84905168238754e-05,2.48678173437259e-05,2.92081935306513e-05
"Potamophylax cingulatus","FPOM","detritus",2.04664671402841e-07,2.51039263651487e-07,2.19118473461916e-07,2.57362947883773e-07
"Potamophylax cingulatus","Fragilaria","plant",1.91124251415433e-06,2.34430744751417e-06,2.04621803678424e-06,2.40336060049847e-06
"Potamophylax cingulatus","Gomphonema","plant",3.74285847184357e-06,4.59094590328156e-06,4.00718614069014e-06,4.70659192533238e-06
"Potamophylax cingulatus","Macrophytes","plant",2.04664671402841e-07,2.51039263651487e-07,2.19118473461916e-07,2.57362947883773e-07
"Potamophylax cingulatus","Meridion","plant",5.18641639262679e-06,6.36159696380779e-06,5.55269082299696e-06,6.52184572261566e-06
"Potamophylax cingulatus","Micropsectra atrofasciata","invertebrate",3.09232033731118e-07,3.79300352685266e-07,3.31070578582259e-07,3.88854936397344e-07
"Potamophylax cingulatus","Prosimulium ursinum","invertebrate",3.31596802783902e-06,4.06732713709097e-06,3.55014789474078e-06,4.16978319161509e-06
"Potamophylax cingulatus","Rheocricotopus effesus","invertebrate",3.68650388377079e-07,4.5218220325314e-07,3.94685168615803e-07,4.63572682285146e-07
"Potamophylax cingulatus","Rhopalodia","plant",7.25129870106736e-07,8.89435716460279e-07,7.76339898382777e-07,9.11840620513936e-07
"Potamophylax cingulatus","Simulium aureum","invertebrate",3.50274678099462e-08,4.29642774510765e-08,3.75011731294105e-08,4.40465484867586e-08
"Potamophylax cingulatus","Simulium vittatum","invertebrate",5.19281999150378e-08,6.36945154240105e-08,5.55954665600893e-08,6.52989815820579e-08
"Potamophylax cingulatus","Sperchon glandulosus","invertebrate",6.62948927233958e-06,8.13165307869769e-06,7.09767620972536e-06,8.33648958756975e-06
"Potamophylax cingulatus","Synedra","plant",2.39941423958951e-05,2.9430931082182e-05,2.56886536292722e-05,3.01722968435327e-05
"Potamophylax cingulatus","Terrestrial","detritus",2.04664671402841e-07,2.51039263651487e-07,2.19118473461916e-07,2.57362947883773e-07
"Potamophylax cingulatus","Thienemanniella sp.","invertebrate",7.82796488518343e-06,9.6016890809562e-06,8.38079041291282e-06,9.8435558270635e-06
"Prosimulium ursinum","Achnanthes","plant",1.27833811116784e-05,1.56799439749694e-05,1.41586678210784e-05,1.61911676292676e-05
"Prosimulium ursinum","Amphora","plant",6.08533309562078e-06,7.46419755264835e-06,6.7400173028399e-06,7.70755775567967e-06
"Prosimulium ursinum","Cocconeis","plant",6.14518663593059e-05,7.53761319680091e-05,6.80631012378913e-05,7.78336701896417e-05
"Prosimulium ursinum","CPOM","detritus",5.61271105875105e-07,6.88448495590169e-07,6.21654871761196e-07,7.10894440312517e-07
"Prosimulium ursinum","Cymbella","plant",4.95828948822541e-08,6.08177920284554e-08,5.4917218857219e-08,6.28006749990046e-08
"Prosimulium ursinum","Diamesa bertrami","invertebrate",5.93640004114222e-06,7.2815180307094e-06,6.5750614412006e-06,7.51892221164522e-06
"Prosimulium ursinum","Diamesa zernyi","invertebrate",3.14385996879411e-06,3.85622142883672e-06,3.48208886094122e-06,3.98194838384241e-06
"Prosimulium ursinum","Diatoma","plant",7.9463070878592e-05,9.74684622612926e-05,8.80120223893623e-05,0.000100646291438207
"Prosimulium ursinum","Eukiefferiella minor","invertebrate",6.36988160819725e-05,7.81322139042503e-05,7.05517867003653e-05,8.06796105004562e-05
"Prosimulium ursinum","Filamentous algae","plant",5.61271105875105e-07,6.88448495590169e-07,6.21654871761196e-07,7.10894440312517e-07
"Prosimulium ursinum","FPOM","detritus",5.61271105875105e-07,6.88448495590169e-07,6.21654871761196e-07,7.10894440312517e-07
