|====================================================================================|
|    Iteration   |      AUC       |  Time Elapsed  |Encoded subgraph|   Train ratio  |
|                |                |   (hh:mm:ss)   |      (K)       |       %        |
|====================================================================================|
|              1 |         0.8341 |       00:00:14 |              5 |            90% |
|              2 |         0.8346 |       00:00:13 |              5 |            90% |
|              3 |         0.8284 |       00:00:13 |              5 |            90% |
|              4 |         0.8659 |       00:00:13 |              5 |            90% |
|              5 |         0.8089 |       00:00:13 |              5 |            90% |
|              6 |         0.8249 |       00:00:13 |              5 |            90% |
|              7 |         0.8474 |       00:00:13 |              5 |            90% |
|              8 |         0.8014 |       00:00:14 |              5 |            90% |
|              9 |         0.8398 |       00:00:14 |              5 |            90% |
|             10 |         0.8735 |       00:00:14 |              5 |            90% |
|             11 |         0.8445 |       00:00:13 |              5 |            90% |
|             12 |         0.8643 |       00:00:14 |              5 |            90% |
|             13 |         0.8016 |       00:00:14 |              5 |            90% |
|             14 |         0.8897 |       00:00:14 |              5 |            90% |
|             15 |         0.8589 |       00:00:14 |              5 |            90% |
|             16 |         0.8349 |       00:00:13 |              5 |            90% |
|             17 |         0.7993 |       00:00:13 |              5 |            90% |
|             18 |         0.8152 |       00:00:13 |              5 |            90% |
|             19 |         0.8448 |       00:00:14 |              5 |            90% |
|             20 |         0.8187 |       00:00:14 |              5 |            90% |
|             21 |         0.7361 |       00:00:13 |              5 |            90% |
|             22 |         0.8045 |       00:00:13 |              5 |            90% |
|             23 |         0.7855 |       00:00:13 |              5 |            90% |
|             24 |         0.7913 |       00:00:13 |              5 |            90% |
|             25 |         0.8385 |       00:00:13 |              5 |            90% |
|             26 |         0.8670 |       00:00:13 |              5 |            90% |
|             27 |         0.8564 |       00:00:14 |              5 |            90% |
|             28 |         0.8933 |       00:00:14 |              5 |            90% |
|             29 |         0.9032 |       00:00:14 |              5 |            90% |
|             30 |         0.8847 |       00:00:14 |              5 |            90% |
|             31 |         0.8685 |       00:00:13 |              5 |            90% |
|             32 |         0.8037 |       00:00:14 |              5 |            90% |
|             33 |         0.7999 |       00:00:13 |              5 |            90% |
|             34 |         0.8324 |       00:00:13 |              5 |            90% |
|             35 |         0.8634 |       00:00:13 |              5 |            90% |
|             36 |         0.8681 |       00:00:13 |              5 |            90% |
|             37 |         0.8350 |       00:00:13 |              5 |            90% |
|             38 |         0.8427 |       00:00:13 |              5 |            90% |
|             39 |         0.8673 |       00:00:13 |              5 |            90% |
|             40 |         0.8054 |       00:00:13 |              5 |            90% |
|             41 |         0.7963 |       00:00:13 |              5 |            90% |
|             42 |         0.8147 |       00:00:13 |              5 |            90% |
|             43 |         0.8267 |       00:00:13 |              5 |            90% |
|             44 |         0.9032 |       00:00:14 |              5 |            90% |
|             45 |         0.8056 |       00:00:13 |              5 |            90% |
|             46 |         0.8687 |       00:00:13 |              5 |            90% |
|             47 |         0.8519 |       00:00:13 |              5 |            90% |
|             48 |         0.8693 |       00:00:13 |              5 |            90% |
|             49 |         0.8048 |       00:00:11 |              5 |            90% |
|             50 |         0.8527 |       00:00:11 |              5 |            90% |
|              1 |         0.9308 |       00:00:14 |              6 |            90% |
|              2 |         0.8955 |       00:00:14 |              6 |            90% |
|              3 |         0.9315 |       00:00:13 |              6 |            90% |
|              4 |         0.9203 |       00:00:13 |              6 |            90% |
|              5 |         0.9268 |       00:00:13 |              6 |            90% |
|              6 |         0.8930 |       00:00:14 |              6 |            90% |
|              7 |         0.9071 |       00:00:13 |              6 |            90% |
|              8 |         0.9326 |       00:00:14 |              6 |            90% |
|              9 |         0.9168 |       00:00:14 |              6 |            90% |
|             10 |         0.8875 |       00:00:14 |              6 |            90% |
|             11 |         0.8279 |       00:00:13 |              6 |            90% |
|             12 |         0.9026 |       00:00:14 |              6 |            90% |
|             13 |         0.8813 |       00:00:14 |              6 |            90% |
|             14 |         0.8797 |       00:00:14 |              6 |            90% |
|             15 |         0.9024 |       00:00:14 |              6 |            90% |
|             16 |         0.8860 |       00:00:14 |              6 |            90% |
|             17 |         0.8970 |       00:00:14 |              6 |            90% |
|             18 |         0.9268 |       00:00:14 |              6 |            90% |
|             19 |         0.8873 |       00:00:13 |              6 |            90% |
|             20 |         0.9218 |       00:00:13 |              6 |            90% |
|             21 |         0.9097 |       00:00:14 |              6 |            90% |
|             22 |         0.8789 |       00:00:14 |              6 |            90% |
|             23 |         0.9080 |       00:00:13 |              6 |            90% |
|             24 |         0.9269 |       00:00:14 |              6 |            90% |
|             25 |         0.8881 |       00:00:13 |              6 |            90% |
|             26 |         0.8984 |       00:00:13 |              6 |            90% |
|             27 |         0.9170 |       00:00:14 |              6 |            90% |
|             28 |         0.8883 |       00:00:14 |              6 |            90% |
|             29 |         0.8506 |       00:00:14 |              6 |            90% |
|             30 |         0.8826 |       00:00:14 |              6 |            90% |
|             31 |         0.8900 |       00:00:14 |              6 |            90% |
|             32 |         0.8480 |       00:00:14 |              6 |            90% |
|             33 |         0.9143 |       00:00:13 |              6 |            90% |
|             34 |         0.9012 |       00:00:13 |              6 |            90% |
|             35 |         0.8788 |       00:00:14 |              6 |            90% |
|             36 |         0.8439 |       00:00:14 |              6 |            90% |
|             37 |         0.9235 |       00:00:13 |              6 |            90% |
|             38 |         0.9298 |       00:00:13 |              6 |            90% |
|             39 |         0.9096 |       00:00:13 |              6 |            90% |
|             40 |         0.9239 |       00:00:14 |              6 |            90% |
|             41 |         0.8809 |       00:00:14 |              6 |            90% |
|             42 |         0.8452 |       00:00:13 |              6 |            90% |
|             43 |         0.9061 |       00:00:14 |              6 |            90% |
|             44 |         0.9352 |       00:00:14 |              6 |            90% |
|             45 |         0.8877 |       00:00:14 |              6 |            90% |
|             46 |         0.8883 |       00:00:14 |              6 |            90% |
|             47 |         0.8503 |       00:00:13 |              6 |            90% |
|             48 |         0.8933 |       00:00:14 |              6 |            90% |
|             49 |         0.9162 |       00:00:11 |              6 |            90% |
|             50 |         0.8915 |       00:00:11 |              6 |            90% |
|              1 |         0.8827 |       00:00:14 |              7 |            90% |
|              2 |         0.8999 |       00:00:14 |              7 |            90% |
|              3 |         0.9014 |       00:00:14 |              7 |            90% |
|              4 |         0.9226 |       00:00:13 |              7 |            90% |
|              5 |         0.9370 |       00:00:14 |              7 |            90% |
|              6 |         0.9213 |       00:00:14 |              7 |            90% |
|              7 |         0.9034 |       00:00:13 |              7 |            90% |
|              8 |         0.9255 |       00:00:14 |              7 |            90% |
|              9 |         0.9450 |       00:00:14 |              7 |            90% |
|             10 |         0.8879 |       00:00:14 |              7 |            90% |
|             11 |         0.8901 |       00:00:13 |              7 |            90% |
|             12 |         0.9462 |       00:00:14 |              7 |            90% |
|             13 |         0.9294 |       00:00:14 |              7 |            90% |
|             14 |         0.9197 |       00:00:14 |              7 |            90% |
|             15 |         0.9636 |       00:00:14 |              7 |            90% |
|             16 |         0.9456 |       00:00:14 |              7 |            90% |
|             17 |         0.9283 |       00:00:13 |              7 |            90% |
|             18 |         0.9283 |       00:00:13 |              7 |            90% |
|             19 |         0.9192 |       00:00:14 |              7 |            90% |
|             20 |         0.9435 |       00:00:14 |              7 |            90% |
|             21 |         0.9021 |       00:00:14 |              7 |            90% |
|             22 |         0.9228 |       00:00:14 |              7 |            90% |
|             23 |         0.9009 |       00:00:14 |              7 |            90% |
|             24 |         0.9349 |       00:00:14 |              7 |            90% |
|             25 |         0.9111 |       00:00:14 |              7 |            90% |
|             26 |         0.9481 |       00:00:14 |              7 |            90% |
|             27 |         0.9045 |       00:00:14 |              7 |            90% |
|             28 |         0.8949 |       00:00:14 |              7 |            90% |
|             29 |         0.8772 |       00:00:14 |              7 |            90% |
|             30 |         0.9213 |       00:00:14 |              7 |            90% |
|             31 |         0.9237 |       00:00:14 |              7 |            90% |
|             32 |         0.9181 |       00:00:13 |              7 |            90% |
|             33 |         0.9108 |       00:00:13 |              7 |            90% |
|             34 |         0.9374 |       00:00:13 |              7 |            90% |
|             35 |         0.9539 |       00:00:14 |              7 |            90% |
|             36 |         0.9019 |       00:00:14 |              7 |            90% |
|             37 |         0.9389 |       00:00:13 |              7 |            90% |
|             38 |         0.9334 |       00:00:13 |              7 |            90% |
|             39 |         0.9285 |       00:00:14 |              7 |            90% |
|             40 |         0.9242 |       00:00:14 |              7 |            90% |
|             41 |         0.8739 |       00:00:14 |              7 |            90% |
|             42 |         0.9589 |       00:00:14 |              7 |            90% |
|             43 |         0.9254 |       00:00:15 |              7 |            90% |
|             44 |         0.9134 |       00:00:15 |              7 |            90% |
|             45 |         0.9283 |       00:00:15 |              7 |            90% |
|             46 |         0.9271 |       00:00:14 |              7 |            90% |
|             47 |         0.8895 |       00:00:16 |              7 |            90% |
|             48 |         0.8962 |       00:00:14 |              7 |            90% |
|             49 |         0.8083 |       00:00:11 |              7 |            90% |
|             50 |         0.9247 |       00:00:12 |              7 |            90% |
|              1 |         0.9140 |       00:00:14 |              8 |            90% |
|              2 |         0.9287 |       00:00:14 |              8 |            90% |
|              3 |         0.9195 |       00:00:14 |              8 |            90% |
|              4 |         0.9189 |       00:00:15 |              8 |            90% |
|              5 |         0.9478 |       00:00:14 |              8 |            90% |
|              6 |         0.9328 |       00:00:15 |              8 |            90% |
|              7 |         0.9193 |       00:00:14 |              8 |            90% |
|              8 |         0.8977 |       00:00:14 |              8 |            90% |
|              9 |         0.9204 |       00:00:14 |              8 |            90% |
|             10 |         0.9483 |       00:00:14 |              8 |            90% |
|             11 |         0.9219 |       00:00:15 |              8 |            90% |
|             12 |         0.8849 |       00:00:15 |              8 |            90% |
|             13 |         0.9419 |       00:00:14 |              8 |            90% |
|             14 |         0.8937 |       00:00:14 |              8 |            90% |
|             15 |         0.9070 |       00:00:14 |              8 |            90% |
|             16 |         0.9350 |       00:00:14 |              8 |            90% |
|             17 |         0.8907 |       00:00:16 |              8 |            90% |
|             18 |         0.9438 |       00:00:15 |              8 |            90% |
|             19 |         0.8900 |       00:00:15 |              8 |            90% |
|             20 |         0.9406 |       00:00:14 |              8 |            90% |
|             21 |         0.9123 |       00:00:15 |              8 |            90% |
|             22 |         0.8821 |       00:00:14 |              8 |            90% |
|             23 |         0.9415 |       00:00:14 |              8 |            90% |
|             24 |         0.9172 |       00:00:14 |              8 |            90% |
|             25 |         0.9147 |       00:00:15 |              8 |            90% |
|             26 |         0.9356 |       00:00:14 |              8 |            90% |
|             27 |         0.9369 |       00:00:17 |              8 |            90% |
|             28 |         0.9384 |       00:00:14 |              8 |            90% |
|             29 |         0.8657 |       00:00:17 |              8 |            90% |
|             30 |         0.9303 |       00:00:14 |              8 |            90% |
|             31 |         0.9447 |       00:00:17 |              8 |            90% |
|             32 |         0.9414 |       00:00:15 |              8 |            90% |
|             33 |         0.9451 |       00:00:15 |              8 |            90% |
|             34 |         0.8860 |       00:00:14 |              8 |            90% |
|             35 |         0.9394 |       00:00:17 |              8 |            90% |
|             36 |         0.9286 |       00:00:15 |              8 |            90% |
|             37 |         0.9247 |       00:00:14 |              8 |            90% |
|             38 |         0.9441 |       00:00:15 |              8 |            90% |
|             39 |         0.9393 |       00:00:14 |              8 |            90% |
|             40 |         0.9115 |       00:00:16 |              8 |            90% |
|             41 |         0.8485 |       00:00:14 |              8 |            90% |
|             42 |         0.9409 |       00:00:16 |              8 |            90% |
|             43 |         0.9265 |       00:00:14 |              8 |            90% |
|             44 |         0.9356 |       00:00:15 |              8 |            90% |
|             45 |         0.9263 |       00:00:14 |              8 |            90% |
|             46 |         0.8953 |       00:00:14 |              8 |            90% |
|             47 |         0.9127 |       00:00:14 |              8 |            90% |
|             48 |         0.9472 |       00:00:14 |              8 |            90% |
|             49 |         0.8921 |       00:00:12 |              8 |            90% |
|             50 |         0.9518 |       00:00:12 |              8 |            90% |
|              1 |         0.9541 |       00:00:14 |              9 |            90% |
|              2 |         0.9434 |       00:00:14 |              9 |            90% |
|              3 |         0.9188 |       00:00:14 |              9 |            90% |
|              4 |         0.9238 |       00:00:14 |              9 |            90% |
|              5 |         0.9682 |       00:00:14 |              9 |            90% |
|              6 |         0.9374 |       00:00:14 |              9 |            90% |
|              7 |         0.9106 |       00:00:14 |              9 |            90% |
|              8 |         0.9081 |       00:00:14 |              9 |            90% |
|              9 |         0.9467 |       00:00:14 |              9 |            90% |
|             10 |         0.9468 |       00:00:15 |              9 |            90% |
|             11 |         0.9328 |       00:00:14 |              9 |            90% |
|             12 |         0.9232 |       00:00:14 |              9 |            90% |
|             13 |         0.9461 |       00:00:15 |              9 |            90% |
|             14 |         0.9461 |       00:00:15 |              9 |            90% |
|             15 |         0.9369 |       00:00:15 |              9 |            90% |
|             16 |         0.9194 |       00:00:14 |              9 |            90% |
|             17 |         0.9325 |       00:00:14 |              9 |            90% |
|             18 |         0.9216 |       00:00:14 |              9 |            90% |
|             19 |         0.8908 |       00:00:14 |              9 |            90% |
|             20 |         0.9380 |       00:00:14 |              9 |            90% |
|             21 |         0.9314 |       00:00:14 |              9 |            90% |
|             22 |         0.9620 |       00:00:14 |              9 |            90% |
|             23 |         0.9386 |       00:00:14 |              9 |            90% |
|             24 |         0.8979 |       00:00:14 |              9 |            90% |
|             25 |         0.8758 |       00:00:14 |              9 |            90% |
|             26 |         0.9265 |       00:00:14 |              9 |            90% |
|             27 |         0.9210 |       00:00:14 |              9 |            90% |
|             28 |         0.9509 |       00:00:14 |              9 |            90% |
|             29 |         0.9166 |       00:00:14 |              9 |            90% |
|             30 |         0.9338 |       00:00:14 |              9 |            90% |
|             31 |         0.9468 |       00:00:14 |              9 |            90% |
|             32 |         0.9274 |       00:00:14 |              9 |            90% |
|             33 |         0.8895 |       00:00:14 |              9 |            90% |
|             34 |         0.9094 |       00:00:14 |              9 |            90% |
|             35 |         0.8995 |       00:00:14 |              9 |            90% |
|             36 |         0.9450 |       00:00:14 |              9 |            90% |
|             37 |         0.9506 |       00:00:14 |              9 |            90% |
|             38 |         0.9421 |       00:00:14 |              9 |            90% |
|             39 |         0.9328 |       00:00:14 |              9 |            90% |
|             40 |         0.9202 |       00:00:14 |              9 |            90% |
|             41 |         0.9168 |       00:00:14 |              9 |            90% |
|             42 |         0.9511 |       00:00:14 |              9 |            90% |
|             43 |         0.9356 |       00:00:14 |              9 |            90% |
|             44 |         0.9375 |       00:00:14 |              9 |            90% |
|             45 |         0.9068 |       00:00:14 |              9 |            90% |
