|====================================================================================|
|    Iteration   |      AUC       |  Time Elapsed  |Encoded subgraph|   Train ratio  |
|                |                |   (hh:mm:ss)   |      (K)       |       %        |
|====================================================================================|
|              1 |         0.8606 |       00:00:01 |              5 |            90% |
|              2 |         0.7266 |       00:00:01 |              5 |            90% |
|              3 |         0.7809 |       00:00:01 |              5 |            90% |
|              4 |         0.9045 |       00:00:01 |              5 |            90% |
|              5 |         0.7102 |       00:00:01 |              5 |            90% |
|              6 |         0.8956 |       00:00:01 |              5 |            90% |
|              7 |         0.8585 |       00:00:01 |              5 |            90% |
|              8 |         0.6676 |       00:00:02 |              5 |            90% |
|              9 |         0.9313 |       00:00:01 |              5 |            90% |
|             10 |         0.8372 |       00:00:01 |              5 |            90% |
|             11 |         0.9190 |       00:00:01 |              5 |            90% |
|             12 |         0.8365 |       00:00:01 |              5 |            90% |
|             13 |         0.7788 |       00:00:01 |              5 |            90% |
|             14 |         0.8805 |       00:00:01 |              5 |            90% |
|             15 |         0.9815 |       00:00:01 |              5 |            90% |
|             16 |         0.8777 |       00:00:01 |              5 |            90% |
|             17 |         0.8551 |       00:00:01 |              5 |            90% |
|             18 |         0.7534 |       00:00:01 |              5 |            90% |
|             19 |         0.7967 |       00:00:01 |              5 |            90% |
|             20 |         0.8537 |       00:00:01 |              5 |            90% |
|             21 |         0.6854 |       00:00:01 |              5 |            90% |
|             22 |         0.9004 |       00:00:01 |              5 |            90% |
|             23 |         0.6518 |       00:00:01 |              5 |            90% |
|             24 |         0.7830 |       00:00:01 |              5 |            90% |
|             25 |         0.6449 |       00:00:01 |              5 |            90% |
|             26 |         0.8091 |       00:00:01 |              5 |            90% |
|             27 |         0.8146 |       00:00:01 |              5 |            90% |
|             28 |         0.9279 |       00:00:01 |              5 |            90% |
|             29 |         0.7624 |       00:00:01 |              5 |            90% |
|             30 |         0.9093 |       00:00:01 |              5 |            90% |
|             31 |         0.8070 |       00:00:01 |              5 |            90% |
|             32 |         0.8448 |       00:00:01 |              5 |            90% |
|             33 |         0.8633 |       00:00:01 |              5 |            90% |
|             34 |         0.8894 |       00:00:01 |              5 |            90% |
|             35 |         0.8970 |       00:00:01 |              5 |            90% |
|             36 |         0.7143 |       00:00:01 |              5 |            90% |
|             37 |         0.8544 |       00:00:01 |              5 |            90% |
|             38 |         0.9210 |       00:00:01 |              5 |            90% |
|             39 |         0.7823 |       00:00:01 |              5 |            90% |
|             40 |         0.8661 |       00:00:01 |              5 |            90% |
|             41 |         0.8482 |       00:00:01 |              5 |            90% |
|             42 |         0.8942 |       00:00:01 |              5 |            90% |
|             43 |         0.7294 |       00:00:01 |              5 |            90% |
|             44 |         0.9279 |       00:00:01 |              5 |            90% |
|             45 |         0.8839 |       00:00:01 |              5 |            90% |
|             46 |         0.8558 |       00:00:01 |              5 |            90% |
|             47 |         0.8462 |       00:00:01 |              5 |            90% |
|             48 |         0.8681 |       00:00:01 |              5 |            90% |
|             49 |         0.8633 |       00:00:01 |              5 |            90% |
|             50 |         0.8482 |       00:00:01 |              5 |            90% |
|              1 |         0.9492 |       00:00:01 |              6 |            90% |
|              2 |         0.8915 |       00:00:01 |              6 |            90% |
|              3 |         0.8929 |       00:00:01 |              6 |            90% |
|              4 |         0.9423 |       00:00:01 |              6 |            90% |
|              5 |         0.9478 |       00:00:01 |              6 |            90% |
|              6 |         0.8736 |       00:00:01 |              6 |            90% |
|              7 |         0.8221 |       00:00:01 |              6 |            90% |
|              8 |         0.9402 |       00:00:01 |              6 |            90% |
|              9 |         0.7541 |       00:00:01 |              6 |            90% |
|             10 |         0.7047 |       00:00:01 |              6 |            90% |
|             11 |         0.9437 |       00:00:01 |              6 |            90% |
|             12 |         0.9183 |       00:00:01 |              6 |            90% |
|             13 |         0.8503 |       00:00:01 |              6 |            90% |
|             14 |         0.9066 |       00:00:01 |              6 |            90% |
|             15 |         0.6168 |       00:00:01 |              6 |            90% |
|             16 |         0.8036 |       00:00:01 |              6 |            90% |
|             17 |         0.8867 |       00:00:01 |              6 |            90% |
|             18 |         0.8228 |       00:00:01 |              6 |            90% |
|             19 |         0.7843 |       00:00:01 |              6 |            90% |
|             20 |         0.6813 |       00:00:01 |              6 |            90% |
|             21 |         0.7473 |       00:00:01 |              6 |            90% |
|             22 |         0.7273 |       00:00:01 |              6 |            90% |
|             23 |         0.7768 |       00:00:01 |              6 |            90% |
|             24 |         0.8935 |       00:00:01 |              6 |            90% |
|             25 |         0.7933 |       00:00:01 |              6 |            90% |
|             26 |         0.8420 |       00:00:01 |              6 |            90% |
|             27 |         0.8180 |       00:00:01 |              6 |            90% |
|             28 |         0.8063 |       00:00:01 |              6 |            90% |
|             29 |         0.7218 |       00:00:01 |              6 |            90% |
|             30 |         0.7088 |       00:00:01 |              6 |            90% |
|             31 |         0.8942 |       00:00:01 |              6 |            90% |
|             32 |         0.8839 |       00:00:01 |              6 |            90% |
|             33 |         0.8935 |       00:00:01 |              6 |            90% |
|             34 |         0.9135 |       00:00:01 |              6 |            90% |
|             35 |         0.8008 |       00:00:01 |              6 |            90% |
|             36 |         0.9512 |       00:00:01 |              6 |            90% |
|             37 |         0.7926 |       00:00:01 |              6 |            90% |
|             38 |         0.9162 |       00:00:01 |              6 |            90% |
|             39 |         0.7843 |       00:00:01 |              6 |            90% |
|             40 |         0.8427 |       00:00:01 |              6 |            90% |
|             41 |         0.9004 |       00:00:01 |              6 |            90% |
|             42 |         0.8990 |       00:00:01 |              6 |            90% |
|             43 |         0.8207 |       00:00:01 |              6 |            90% |
|             44 |         0.6291 |       00:00:01 |              6 |            90% |
|             45 |         0.9203 |       00:00:01 |              6 |            90% |
|             46 |         0.8056 |       00:00:01 |              6 |            90% |
|             47 |         0.8427 |       00:00:01 |              6 |            90% |
|             48 |         0.8791 |       00:00:01 |              6 |            90% |
|             49 |         0.9341 |       00:00:01 |              6 |            90% |
|             50 |         0.9203 |       00:00:01 |              6 |            90% |
|              1 |         0.8565 |       00:00:01 |              7 |            90% |
|              2 |         0.6951 |       00:00:01 |              7 |            90% |
|              3 |         0.8338 |       00:00:01 |              7 |            90% |
|              4 |         0.8805 |       00:00:01 |              7 |            90% |
|              5 |         0.7184 |       00:00:01 |              7 |            90% |
|              6 |         0.8077 |       00:00:01 |              7 |            90% |
|              7 |         0.9622 |       00:00:01 |              7 |            90% |
|              8 |         0.8036 |       00:00:01 |              7 |            90% |
|              9 |         0.9444 |       00:00:01 |              7 |            90% |
|             10 |         0.9299 |       00:00:01 |              7 |            90% |
|             11 |         0.8262 |       00:00:01 |              7 |            90% |
|             12 |         0.7308 |       00:00:01 |              7 |            90% |
|             13 |         0.9499 |       00:00:01 |              7 |            90% |
|             14 |         0.6827 |       00:00:01 |              7 |            90% |
|             15 |         0.9224 |       00:00:01 |              7 |            90% |
|             16 |         0.9547 |       00:00:01 |              7 |            90% |
|             17 |         0.7761 |       00:00:01 |              7 |            90% |
|             18 |         0.8880 |       00:00:01 |              7 |            90% |
|             19 |         0.9444 |       00:00:01 |              7 |            90% |
|             20 |         0.9341 |       00:00:01 |              7 |            90% |
|             21 |         0.8963 |       00:00:01 |              7 |            90% |
|             22 |         0.7582 |       00:00:01 |              7 |            90% |
|             23 |         0.8784 |       00:00:01 |              7 |            90% |
|             24 |         0.8420 |       00:00:01 |              7 |            90% |
|             25 |         0.7527 |       00:00:01 |              7 |            90% |
|             26 |         0.7843 |       00:00:01 |              7 |            90% |
|             27 |         0.8063 |       00:00:01 |              7 |            90% |
|             28 |         0.9313 |       00:00:01 |              7 |            90% |
|             29 |         0.8819 |       00:00:01 |              7 |            90% |
|             30 |         0.7672 |       00:00:01 |              7 |            90% |
|             31 |         0.9258 |       00:00:01 |              7 |            90% |
|             32 |         0.8990 |       00:00:01 |              7 |            90% |
|             33 |         0.9272 |       00:00:01 |              7 |            90% |
|             34 |         0.8448 |       00:00:01 |              7 |            90% |
|             35 |         0.9203 |       00:00:01 |              7 |            90% |
|             36 |         0.9492 |       00:00:01 |              7 |            90% |
|             37 |         0.7569 |       00:00:01 |              7 |            90% |
|             38 |         0.6882 |       00:00:01 |              7 |            90% |
|             39 |         0.9279 |       00:00:01 |              7 |            90% |
|             40 |         0.8997 |       00:00:01 |              7 |            90% |
|             41 |         0.8908 |       00:00:01 |              7 |            90% |
|             42 |         0.8448 |       00:00:01 |              7 |            90% |
|             43 |         0.9595 |       00:00:01 |              7 |            90% |
|             44 |         0.7988 |       00:00:01 |              7 |            90% |
|             45 |         0.9080 |       00:00:01 |              7 |            90% |
|             46 |         0.9636 |       00:00:01 |              7 |            90% |
|             47 |         0.8970 |       00:00:01 |              7 |            90% |
|             48 |         0.7466 |       00:00:01 |              7 |            90% |
|             49 |         0.7679 |       00:00:01 |              7 |            90% |
|             50 |         0.6820 |       00:00:01 |              7 |            90% |
|              1 |         0.7788 |       00:00:01 |              8 |            90% |
|              2 |         0.8152 |       00:00:01 |              8 |            90% |
|              3 |         0.9437 |       00:00:01 |              8 |            90% |
|              4 |         0.9691 |       00:00:01 |              8 |            90% |
|              5 |         0.8784 |       00:00:01 |              8 |            90% |
|              6 |         0.6621 |       00:00:01 |              8 |            90% |
|              7 |         0.6635 |       00:00:01 |              8 |            90% |
|              8 |         0.9066 |       00:00:01 |              8 |            90% |
|              9 |         0.8571 |       00:00:01 |              8 |            90% |
|             10 |         0.9066 |       00:00:01 |              8 |            90% |
|             11 |         0.9402 |       00:00:01 |              8 |            90% |
|             12 |         0.8832 |       00:00:01 |              8 |            90% |
|             13 |         0.8784 |       00:00:01 |              8 |            90% |
|             14 |         0.8482 |       00:00:01 |              8 |            90% |
|             15 |         0.9210 |       00:00:01 |              8 |            90% |
|             16 |         0.6621 |       00:00:01 |              8 |            90% |
|             17 |         0.9499 |       00:00:01 |              8 |            90% |
|             18 |         0.8729 |       00:00:01 |              8 |            90% |
|             19 |         0.9444 |       00:00:01 |              8 |            90% |
|             20 |         0.9087 |       00:00:01 |              8 |            90% |
|             21 |         0.9258 |       00:00:01 |              8 |            90% |
|             22 |         0.8269 |       00:00:01 |              8 |            90% |
|             23 |         0.9451 |       00:00:01 |              8 |            90% |
|             24 |         0.8826 |       00:00:01 |              8 |            90% |
|             25 |         0.8510 |       00:00:01 |              8 |            90% |
|             26 |         0.7926 |       00:00:01 |              8 |            90% |
|             27 |         0.8393 |       00:00:01 |              8 |            90% |
|             28 |         0.8935 |       00:00:01 |              8 |            90% |
|             29 |         0.7637 |       00:00:01 |              8 |            90% |
|             30 |         0.9505 |       00:00:01 |              8 |            90% |
|             31 |         0.8853 |       00:00:01 |              8 |            90% |
|             32 |         0.9602 |       00:00:01 |              8 |            90% |
|             33 |         0.8530 |       00:00:01 |              8 |            90% |
|             34 |         0.7486 |       00:00:01 |              8 |            90% |
|             35 |         0.9416 |       00:00:01 |              8 |            90% |
|             36 |         0.9128 |       00:00:01 |              8 |            90% |
|             37 |         0.9245 |       00:00:01 |              8 |            90% |
|             38 |         0.9643 |       00:00:01 |              8 |            90% |
|             39 |         0.9533 |       00:00:01 |              8 |            90% |
|             40 |         0.7115 |       00:00:01 |              8 |            90% |
|             41 |         0.9444 |       00:00:01 |              8 |            90% |
|             42 |         0.9066 |       00:00:01 |              8 |            90% |
|             43 |         0.9602 |       00:00:01 |              8 |            90% |
|             44 |         0.8187 |       00:00:01 |              8 |            90% |
|             45 |         0.9657 |       00:00:01 |              8 |            90% |
|             46 |         0.9361 |       00:00:01 |              8 |            90% |
|             47 |         0.9547 |       00:00:01 |              8 |            90% |
|             48 |         0.8269 |       00:00:01 |              8 |            90% |
|             49 |         0.9121 |       00:00:01 |              8 |            90% |
|             50 |         0.8420 |       00:00:01 |              8 |            90% |
|              1 |         0.9128 |       00:00:01 |              9 |            90% |
|              2 |         0.9141 |       00:00:01 |              9 |            90% |
|              3 |         0.8942 |       00:00:01 |              9 |            90% |
|              4 |         0.8860 |       00:00:01 |              9 |            90% |
|              5 |         0.9526 |       00:00:01 |              9 |            90% |
|              6 |         0.9155 |       00:00:01 |              9 |            90% |
|              7 |         0.8949 |       00:00:01 |              9 |            90% |
|              8 |         0.9650 |       00:00:01 |              9 |            90% |
|              9 |         0.9821 |       00:00:01 |              9 |            90% |
|             10 |         0.9423 |       00:00:01 |              9 |            90% |
|             11 |         0.9677 |       00:00:01 |              9 |            90% |
|             12 |         0.8063 |       00:00:01 |              9 |            90% |
|             13 |         0.8379 |       00:00:01 |              9 |            90% |
|             14 |         0.9375 |       00:00:01 |              9 |            90% |
|             15 |         0.9691 |       00:00:01 |              9 |            90% |
|             16 |         0.8516 |       00:00:01 |              9 |            90% |
|             17 |         0.9196 |       00:00:01 |              9 |            90% |
|             18 |         0.9712 |       00:00:01 |              9 |            90% |
|             19 |         0.8091 |       00:00:01 |              9 |            90% |
|             20 |         0.8750 |       00:00:01 |              9 |            90% |
|             21 |         0.9684 |       00:00:01 |              9 |            90% |
|             22 |         0.9670 |       00:00:01 |              9 |            90% |
|             23 |         0.8187 |       00:00:01 |              9 |            90% |
|             24 |         0.9636 |       00:00:01 |              9 |            90% |
|             25 |         0.9059 |       00:00:01 |              9 |            90% |
|             26 |         0.9299 |       00:00:01 |              9 |            90% |
|             27 |         0.8709 |       00:00:01 |              9 |            90% |
|             28 |         0.9128 |       00:00:01 |              9 |            90% |
|             29 |         0.7960 |       00:00:01 |              9 |            90% |
|             30 |         0.9588 |       00:00:01 |              9 |            90% |
|             31 |         0.9512 |       00:00:01 |              9 |            90% |
|             32 |         0.8750 |       00:00:01 |              9 |            90% |
|             33 |         0.8324 |       00:00:01 |              9 |            90% |
|             34 |         0.9505 |       00:00:01 |              9 |            90% |
|             35 |         0.9780 |       00:00:01 |              9 |            90% |
|             36 |         0.8757 |       00:00:01 |              9 |            90% |
|             37 |         0.7170 |       00:00:01 |              9 |            90% |
|             38 |         0.7816 |       00:00:01 |              9 |            90% |
|             39 |         0.7486 |       00:00:01 |              9 |            90% |
|             40 |         0.8056 |       00:00:01 |              9 |            90% |
|             41 |         0.9327 |       00:00:01 |              9 |            90% |
|             42 |         0.8125 |       00:00:01 |              9 |            90% |
|             43 |         0.8990 |       00:00:01 |              9 |            90% |
|             44 |         0.9217 |       00:00:01 |              9 |            90% |
|             45 |         0.9148 |       00:00:01 |              9 |            90% |
