|====================================================================================|
|    Iteration   |      AUC       |  Time Elapsed  |Encoded subgraph|   Train ratio  |
|                |                |   (hh:mm:ss)   |      (K)       |       %        |
|====================================================================================|
|              1 |         0.8465 |       00:00:05 |              5 |            90% |
|              2 |         0.8174 |       00:00:06 |              5 |            90% |
|              3 |         0.6876 |       00:00:05 |              5 |            90% |
|              4 |         0.8292 |       00:00:05 |              5 |            90% |
|              5 |         0.8001 |       00:00:05 |              5 |            90% |
|              6 |         0.8002 |       00:00:06 |              5 |            90% |
|              7 |         0.8052 |       00:00:07 |              5 |            90% |
|              8 |         0.8134 |       00:00:06 |              5 |            90% |
|              9 |         0.7574 |       00:00:05 |              5 |            90% |
|             10 |         0.8639 |       00:00:05 |              5 |            90% |
|             11 |         0.6201 |       00:00:07 |              5 |            90% |
|             12 |         0.7709 |       00:00:05 |              5 |            90% |
|             13 |         0.8273 |       00:00:07 |              5 |            90% |
|             14 |         0.7115 |       00:00:05 |              5 |            90% |
|             15 |         0.7926 |       00:00:05 |              5 |            90% |
|             16 |         0.6997 |       00:00:05 |              5 |            90% |
|             17 |         0.7807 |       00:00:05 |              5 |            90% |
|             18 |         0.7886 |       00:00:06 |              5 |            90% |
|             19 |         0.7152 |       00:00:05 |              5 |            90% |
|             20 |         0.8307 |       00:00:06 |              5 |            90% |
|             21 |         0.7383 |       00:00:05 |              5 |            90% |
|             22 |         0.7044 |       00:00:05 |              5 |            90% |
|             23 |         0.7760 |       00:00:07 |              5 |            90% |
|             24 |         0.7836 |       00:00:05 |              5 |            90% |
|             25 |         0.7286 |       00:00:05 |              5 |            90% |
|             26 |         0.7326 |       00:00:05 |              5 |            90% |
|             27 |         0.8303 |       00:00:06 |              5 |            90% |
|             28 |         0.7828 |       00:00:05 |              5 |            90% |
|             29 |         0.8202 |       00:00:06 |              5 |            90% |
|             30 |         0.8456 |       00:00:05 |              5 |            90% |
|             31 |         0.7692 |       00:00:05 |              5 |            90% |
|             32 |         0.8019 |       00:00:06 |              5 |            90% |
|             33 |         0.7923 |       00:00:05 |              5 |            90% |
|             34 |         0.7383 |       00:00:05 |              5 |            90% |
|             35 |         0.7343 |       00:00:05 |              5 |            90% |
|             36 |         0.7632 |       00:00:05 |              5 |            90% |
|             37 |         0.7486 |       00:00:05 |              5 |            90% |
|             38 |         0.7679 |       00:00:05 |              5 |            90% |
|             39 |         0.7480 |       00:00:05 |              5 |            90% |
|             40 |         0.6490 |       00:00:05 |              5 |            90% |
|             41 |         0.8541 |       00:00:06 |              5 |            90% |
|             42 |         0.7568 |       00:00:05 |              5 |            90% |
|             43 |         0.7930 |       00:00:06 |              5 |            90% |
|             44 |         0.8151 |       00:00:05 |              5 |            90% |
|             45 |         0.7548 |       00:00:06 |              5 |            90% |
|             46 |         0.7751 |       00:00:06 |              5 |            90% |
|             47 |         0.7663 |       00:00:05 |              5 |            90% |
|             48 |         0.8543 |       00:00:06 |              5 |            90% |
|             49 |         0.7303 |       00:00:05 |              5 |            90% |
|             50 |         0.8105 |       00:00:05 |              5 |            90% |
|              1 |         0.8456 |       00:00:06 |              6 |            90% |
|              2 |         0.8715 |       00:00:07 |              6 |            90% |
|              3 |         0.9457 |       00:00:06 |              6 |            90% |
|              4 |         0.8914 |       00:00:06 |              6 |            90% |
|              5 |         0.8669 |       00:00:05 |              6 |            90% |
|              6 |         0.9267 |       00:00:06 |              6 |            90% |
|              7 |         0.9432 |       00:00:06 |              6 |            90% |
|              8 |         0.8838 |       00:00:06 |              6 |            90% |
|              9 |         0.9430 |       00:00:06 |              6 |            90% |
|             10 |         0.9029 |       00:00:05 |              6 |            90% |
|             11 |         0.9031 |       00:00:06 |              6 |            90% |
|             12 |         0.9157 |       00:00:06 |              6 |            90% |
|             13 |         0.9006 |       00:00:07 |              6 |            90% |
|             14 |         0.9224 |       00:00:06 |              6 |            90% |
|             15 |         0.9478 |       00:00:05 |              6 |            90% |
|             16 |         0.8932 |       00:00:06 |              6 |            90% |
|             17 |         0.8926 |       00:00:06 |              6 |            90% |
|             18 |         0.9110 |       00:00:06 |              6 |            90% |
|             19 |         0.8670 |       00:00:06 |              6 |            90% |
|             20 |         0.8874 |       00:00:06 |              6 |            90% |
|             21 |         0.8521 |       00:00:05 |              6 |            90% |
|             22 |         0.9259 |       00:00:06 |              6 |            90% |
|             23 |         0.8803 |       00:00:07 |              6 |            90% |
|             24 |         0.9150 |       00:00:06 |              6 |            90% |
|             25 |         0.9321 |       00:00:05 |              6 |            90% |
|             26 |         0.9621 |       00:00:05 |              6 |            90% |
|             27 |         0.9062 |       00:00:06 |              6 |            90% |
|             28 |         0.8634 |       00:00:05 |              6 |            90% |
|             29 |         0.9003 |       00:00:07 |              6 |            90% |
|             30 |         0.8483 |       00:00:05 |              6 |            90% |
|             31 |         0.9132 |       00:00:05 |              6 |            90% |
|             32 |         0.8296 |       00:00:06 |              6 |            90% |
|             33 |         0.8456 |       00:00:06 |              6 |            90% |
|             34 |         0.9269 |       00:00:05 |              6 |            90% |
|             35 |         0.8669 |       00:00:05 |              6 |            90% |
|             36 |         0.8712 |       00:00:05 |              6 |            90% |
|             37 |         0.9193 |       00:00:05 |              6 |            90% |
|             38 |         0.8589 |       00:00:06 |              6 |            90% |
|             39 |         0.8435 |       00:00:06 |              6 |            90% |
|             40 |         0.9241 |       00:00:06 |              6 |            90% |
|             41 |         0.8779 |       00:00:06 |              6 |            90% |
|             42 |         0.8818 |       00:00:06 |              6 |            90% |
|             43 |         0.8733 |       00:00:06 |              6 |            90% |
|             44 |         0.8849 |       00:00:06 |              6 |            90% |
|             45 |         0.9027 |       00:00:06 |              6 |            90% |
|             46 |         0.8929 |       00:00:07 |              6 |            90% |
|             47 |         0.9228 |       00:00:06 |              6 |            90% |
|             48 |         0.9301 |       00:00:06 |              6 |            90% |
|             49 |         0.8743 |       00:00:05 |              6 |            90% |
|             50 |         0.8969 |       00:00:05 |              6 |            90% |
|              1 |         0.9361 |       00:00:06 |              7 |            90% |
|              2 |         0.9508 |       00:00:06 |              7 |            90% |
|              3 |         0.8751 |       00:00:06 |              7 |            90% |
|              4 |         0.9319 |       00:00:06 |              7 |            90% |
|              5 |         0.9277 |       00:00:05 |              7 |            90% |
|              6 |         0.9122 |       00:00:06 |              7 |            90% |
|              7 |         0.9408 |       00:00:07 |              7 |            90% |
|              8 |         0.9277 |       00:00:06 |              7 |            90% |
|              9 |         0.9110 |       00:00:05 |              7 |            90% |
|             10 |         0.9306 |       00:00:06 |              7 |            90% |
|             11 |         0.9641 |       00:00:06 |              7 |            90% |
|             12 |         0.9283 |       00:00:06 |              7 |            90% |
|             13 |         0.9326 |       00:00:06 |              7 |            90% |
|             14 |         0.9438 |       00:00:06 |              7 |            90% |
|             15 |         0.8682 |       00:00:06 |              7 |            90% |
|             16 |         0.8953 |       00:00:06 |              7 |            90% |
|             17 |         0.9029 |       00:00:05 |              7 |            90% |
|             18 |         0.8966 |       00:00:07 |              7 |            90% |
|             19 |         0.9387 |       00:00:06 |              7 |            90% |
|             20 |         0.9725 |       00:00:06 |              7 |            90% |
|             21 |         0.9420 |       00:00:06 |              7 |            90% |
|             22 |         0.9571 |       00:00:06 |              7 |            90% |
|             23 |         0.9167 |       00:00:07 |              7 |            90% |
|             24 |         0.9216 |       00:00:06 |              7 |            90% |
|             25 |         0.9332 |       00:00:06 |              7 |            90% |
|             26 |         0.9560 |       00:00:06 |              7 |            90% |
|             27 |         0.9403 |       00:00:06 |              7 |            90% |
|             28 |         0.9170 |       00:00:06 |              7 |            90% |
|             29 |         0.8830 |       00:00:06 |              7 |            90% |
|             30 |         0.9385 |       00:00:05 |              7 |            90% |
|             31 |         0.9043 |       00:00:06 |              7 |            90% |
|             32 |         0.9444 |       00:00:06 |              7 |            90% |
|             33 |         0.9501 |       00:00:06 |              7 |            90% |
|             34 |         0.8879 |       00:00:05 |              7 |            90% |
|             35 |         0.9431 |       00:00:06 |              7 |            90% |
|             36 |         0.9403 |       00:00:06 |              7 |            90% |
|             37 |         0.9436 |       00:00:06 |              7 |            90% |
|             38 |         0.9161 |       00:00:05 |              7 |            90% |
|             39 |         0.9181 |       00:00:06 |              7 |            90% |
|             40 |         0.9675 |       00:00:06 |              7 |            90% |
|             41 |         0.9608 |       00:00:06 |              7 |            90% |
|             42 |         0.9505 |       00:00:06 |              7 |            90% |
|             43 |         0.9471 |       00:00:06 |              7 |            90% |
|             44 |         0.9445 |       00:00:06 |              7 |            90% |
|             45 |         0.9364 |       00:00:06 |              7 |            90% |
|             46 |         0.9177 |       00:00:06 |              7 |            90% |
|             47 |         0.9417 |       00:00:06 |              7 |            90% |
|             48 |         0.9454 |       00:00:07 |              7 |            90% |
|             49 |         0.9131 |       00:00:05 |              7 |            90% |
|             50 |         0.9090 |       00:00:05 |              7 |            90% |
|              1 |         0.9075 |       00:00:06 |              8 |            90% |
|              2 |         0.9608 |       00:00:06 |              8 |            90% |
|              3 |         0.9019 |       00:00:06 |              8 |            90% |
|              4 |         0.9039 |       00:00:06 |              8 |            90% |
|              5 |         0.9386 |       00:00:06 |              8 |            90% |
|              6 |         0.9342 |       00:00:06 |              8 |            90% |
|              7 |         0.9516 |       00:00:08 |              8 |            90% |
|              8 |         0.9632 |       00:00:07 |              8 |            90% |
|              9 |         0.9385 |       00:00:06 |              8 |            90% |
|             10 |         0.9628 |       00:00:06 |              8 |            90% |
|             11 |         0.9460 |       00:00:06 |              8 |            90% |
|             12 |         0.9474 |       00:00:06 |              8 |            90% |
|             13 |         0.9553 |       00:00:06 |              8 |            90% |
|             14 |         0.9428 |       00:00:05 |              8 |            90% |
|             15 |         0.9168 |       00:00:06 |              8 |            90% |
|             16 |         0.9481 |       00:00:06 |              8 |            90% |
|             17 |         0.9250 |       00:00:06 |              8 |            90% |
|             18 |         0.9404 |       00:00:07 |              8 |            90% |
|             19 |         0.9147 |       00:00:06 |              8 |            90% |
|             20 |         0.9738 |       00:00:06 |              8 |            90% |
|             21 |         0.9426 |       00:00:06 |              8 |            90% |
|             22 |         0.9653 |       00:00:06 |              8 |            90% |
|             23 |         0.9013 |       00:00:07 |              8 |            90% |
|             24 |         0.9445 |       00:00:07 |              8 |            90% |
|             25 |         0.9479 |       00:00:06 |              8 |            90% |
|             26 |         0.9324 |       00:00:06 |              8 |            90% |
|             27 |         0.9365 |       00:00:06 |              8 |            90% |
|             28 |         0.9358 |       00:00:06 |              8 |            90% |
|             29 |         0.9544 |       00:00:06 |              8 |            90% |
|             30 |         0.9422 |       00:00:06 |              8 |            90% |
|             31 |         0.9363 |       00:00:06 |              8 |            90% |
|             32 |         0.9349 |       00:00:07 |              8 |            90% |
|             33 |         0.9693 |       00:00:06 |              8 |            90% |
|             34 |         0.9578 |       00:00:06 |              8 |            90% |
|             35 |         0.9391 |       00:00:06 |              8 |            90% |
|             36 |         0.9256 |       00:00:06 |              8 |            90% |
|             37 |         0.9567 |       00:00:06 |              8 |            90% |
|             38 |         0.9316 |       00:00:06 |              8 |            90% |
|             39 |         0.9081 |       00:00:06 |              8 |            90% |
|             40 |         0.9464 |       00:00:06 |              8 |            90% |
|             41 |         0.9243 |       00:00:06 |              8 |            90% |
|             42 |         0.9219 |       00:00:06 |              8 |            90% |
|             43 |         0.9517 |       00:00:06 |              8 |            90% |
|             44 |         0.8925 |       00:00:06 |              8 |            90% |
|             45 |         0.9212 |       00:00:06 |              8 |            90% |
|             46 |         0.9338 |       00:00:06 |              8 |            90% |
|             47 |         0.9432 |       00:00:06 |              8 |            90% |
|             48 |         0.8904 |       00:00:06 |              8 |            90% |
|             49 |         0.9345 |       00:00:05 |              8 |            90% |
|             50 |         0.9178 |       00:00:05 |              8 |            90% |
|              1 |         0.8890 |       00:00:06 |              9 |            90% |
|              2 |         0.8718 |       00:00:06 |              9 |            90% |
|              3 |         0.9263 |       00:00:06 |              9 |            90% |
|              4 |         0.8839 |       00:00:06 |              9 |            90% |
|              5 |         0.8848 |       00:00:06 |              9 |            90% |
|              6 |         0.8964 |       00:00:06 |              9 |            90% |
|              7 |         0.9033 |       00:00:08 |              9 |            90% |
|              8 |         0.9612 |       00:00:07 |              9 |            90% |
|              9 |         0.9142 |       00:00:06 |              9 |            90% |
|             10 |         0.9451 |       00:00:06 |              9 |            90% |
|             11 |         0.9663 |       00:00:07 |              9 |            90% |
|             12 |         0.9122 |       00:00:06 |              9 |            90% |
|             13 |         0.9392 |       00:00:08 |              9 |            90% |
|             14 |         0.9538 |       00:00:06 |              9 |            90% |
|             15 |         0.9260 |       00:00:06 |              9 |            90% |
|             16 |         0.9476 |       00:00:06 |              9 |            90% |
|             17 |         0.9523 |       00:00:06 |              9 |            90% |
|             18 |         0.9308 |       00:00:07 |              9 |            90% |
|             19 |         0.9517 |       00:00:06 |              9 |            90% |
|             20 |         0.9165 |       00:00:06 |              9 |            90% |
|             21 |         0.9192 |       00:00:06 |              9 |            90% |
|             22 |         0.9026 |       00:00:06 |              9 |            90% |
|             23 |         0.9216 |       00:00:07 |              9 |            90% |
|             24 |         0.9279 |       00:00:07 |              9 |            90% |
|             25 |         0.9146 |       00:00:06 |              9 |            90% |
|             26 |         0.9323 |       00:00:06 |              9 |            90% |
|             27 |         0.8642 |       00:00:06 |              9 |            90% |
|             28 |         0.9072 |       00:00:06 |              9 |            90% |
|             29 |         0.9078 |       00:00:06 |              9 |            90% |
|             30 |         0.9218 |       00:00:06 |              9 |            90% |
|             31 |         0.9700 |       00:00:06 |              9 |            90% |
|             32 |         0.8867 |       00:00:06 |              9 |            90% |
|             33 |         0.9030 |       00:00:06 |              9 |            90% |
|             34 |         0.9703 |       00:00:06 |              9 |            90% |
|             35 |         0.8743 |       00:00:06 |              9 |            90% |
|             36 |         0.9168 |       00:00:06 |              9 |            90% |
|             37 |         0.9240 |       00:00:06 |              9 |            90% |
|             38 |         0.9619 |       00:00:06 |              9 |            90% |
|             39 |         0.8786 |       00:00:06 |              9 |            90% |
|             40 |         0.9058 |       00:00:06 |              9 |            90% |
|             41 |         0.9462 |       00:00:06 |              9 |            90% |
|             42 |         0.9142 |       00:00:07 |              9 |            90% |
|             43 |         0.9394 |       00:00:06 |              9 |            90% |
|             44 |         0.9242 |       00:00:06 |              9 |            90% |
|             45 |         0.9241 |       00:00:06 |              9 |            90% |
