|====================================================================================|
|    Iteration   |      AUC       |  Time Elapsed  |Encoded subgraph|   Train ratio  |
|                |                |   (hh:mm:ss)   |      (K)       |       %        |
|====================================================================================|
|              1 |         0.9477 |       00:00:01 |              5 |            90% |
|              2 |         0.9717 |       00:00:01 |              5 |            90% |
|              3 |         0.5817 |       00:00:01 |              5 |            90% |
|              4 |         0.9575 |       00:00:01 |              5 |            90% |
|              5 |         0.9717 |       00:00:01 |              5 |            90% |
|              6 |         0.9695 |       00:00:01 |              5 |            90% |
|              7 |         0.9651 |       00:00:01 |              5 |            90% |
|              8 |         0.9510 |       00:00:01 |              5 |            90% |
|              9 |         0.9717 |       00:00:01 |              5 |            90% |
|             10 |         0.9477 |       00:00:01 |              5 |            90% |
|             11 |         0.9248 |       00:00:01 |              5 |            90% |
|             12 |         0.9608 |       00:00:01 |              5 |            90% |
|             13 |         0.9477 |       00:00:01 |              5 |            90% |
|             14 |         0.9510 |       00:00:01 |              5 |            90% |
|             15 |         0.9760 |       00:00:01 |              5 |            90% |
|             16 |         0.9717 |       00:00:01 |              5 |            90% |
|             17 |         0.9739 |       00:00:01 |              5 |            90% |
|             18 |         0.9673 |       00:00:01 |              5 |            90% |
|             19 |         0.9804 |       00:00:01 |              5 |            90% |
|             20 |         0.9695 |       00:00:01 |              5 |            90% |
|             21 |         0.9641 |       00:00:01 |              5 |            90% |
|             22 |         0.6525 |       00:00:01 |              5 |            90% |
|             23 |         0.9542 |       00:00:01 |              5 |            90% |
|             24 |         0.9542 |       00:00:01 |              5 |            90% |
|             25 |         0.9542 |       00:00:01 |              5 |            90% |
|             26 |         0.8497 |       00:00:01 |              5 |            90% |
|             27 |         0.9673 |       00:00:01 |              5 |            90% |
|             28 |         0.9477 |       00:00:01 |              5 |            90% |
|             29 |         0.9804 |       00:00:01 |              5 |            90% |
|             30 |         0.9641 |       00:00:01 |              5 |            90% |
|             31 |         0.9782 |       00:00:01 |              5 |            90% |
|             32 |         0.9608 |       00:00:01 |              5 |            90% |
|             33 |         0.9739 |       00:00:01 |              5 |            90% |
|             34 |         0.9717 |       00:00:01 |              5 |            90% |
|             35 |         0.9804 |       00:00:01 |              5 |            90% |
|             36 |         0.9804 |       00:00:01 |              5 |            90% |
|             37 |         0.9651 |       00:00:01 |              5 |            90% |
|             38 |         0.9608 |       00:00:01 |              5 |            90% |
|             39 |         0.9651 |       00:00:01 |              5 |            90% |
|             40 |         0.9575 |       00:00:01 |              5 |            90% |
|             41 |         0.9641 |       00:00:01 |              5 |            90% |
|             42 |         0.9477 |       00:00:01 |              5 |            90% |
|             43 |         0.9608 |       00:00:01 |              5 |            90% |
|             44 |         0.9444 |       00:00:01 |              5 |            90% |
|             45 |         0.9804 |       00:00:01 |              5 |            90% |
|             46 |         0.9575 |       00:00:01 |              5 |            90% |
|             47 |         0.9673 |       00:00:01 |              5 |            90% |
|             48 |         0.9575 |       00:00:01 |              5 |            90% |
|             49 |         0.9608 |       00:00:01 |              5 |            90% |
|             50 |         0.9608 |       00:00:01 |              5 |            90% |
|              1 |         0.9717 |       00:00:01 |              6 |            90% |
|              2 |         0.9575 |       00:00:01 |              6 |            90% |
|              3 |         0.9760 |       00:00:01 |              6 |            90% |
|              4 |         0.9651 |       00:00:01 |              6 |            90% |
|              5 |         0.9575 |       00:00:01 |              6 |            90% |
|              6 |         0.9575 |       00:00:01 |              6 |            90% |
|              7 |         0.9760 |       00:00:01 |              6 |            90% |
|              8 |         0.9575 |       00:00:01 |              6 |            90% |
|              9 |         0.9444 |       00:00:01 |              6 |            90% |
|             10 |         0.9542 |       00:00:01 |              6 |            90% |
|             11 |         0.9477 |       00:00:01 |              6 |            90% |
|             12 |         0.9782 |       00:00:01 |              6 |            90% |
|             13 |         0.9782 |       00:00:01 |              6 |            90% |
|             14 |         0.9542 |       00:00:01 |              6 |            90% |
|             15 |         0.9673 |       00:00:01 |              6 |            90% |
|             16 |         0.9673 |       00:00:01 |              6 |            90% |
|             17 |         0.9510 |       00:00:01 |              6 |            90% |
|             18 |         0.7702 |       00:00:01 |              6 |            90% |
|             19 |         0.9717 |       00:00:01 |              6 |            90% |
|             20 |         0.9651 |       00:00:01 |              6 |            90% |
|             21 |         0.9739 |       00:00:01 |              6 |            90% |
|             22 |         0.8758 |       00:00:01 |              6 |            90% |
|             23 |         0.9510 |       00:00:01 |              6 |            90% |
|             24 |         0.9739 |       00:00:01 |              6 |            90% |
|             25 |         0.9542 |       00:00:01 |              6 |            90% |
|             26 |         0.9739 |       00:00:01 |              6 |            90% |
|             27 |         0.9673 |       00:00:01 |              6 |            90% |
|             28 |         0.6645 |       00:00:01 |              6 |            90% |
|             29 |         0.9673 |       00:00:01 |              6 |            90% |
|             30 |         0.9739 |       00:00:01 |              6 |            90% |
|             31 |         0.9641 |       00:00:01 |              6 |            90% |
|             32 |         0.9608 |       00:00:01 |              6 |            90% |
|             33 |         0.9575 |       00:00:01 |              6 |            90% |
|             34 |         0.9739 |       00:00:01 |              6 |            90% |
|             35 |         0.9739 |       00:00:01 |              6 |            90% |
|             36 |         0.9760 |       00:00:01 |              6 |            90% |
|             37 |         0.9739 |       00:00:01 |              6 |            90% |
|             38 |         0.9826 |       00:00:01 |              6 |            90% |
|             39 |         0.9444 |       00:00:01 |              6 |            90% |
|             40 |         0.9695 |       00:00:01 |              6 |            90% |
|             41 |         0.9739 |       00:00:01 |              6 |            90% |
|             42 |         0.9717 |       00:00:01 |              6 |            90% |
|             43 |         0.9477 |       00:00:01 |              6 |            90% |
|             44 |         0.9575 |       00:00:01 |              6 |            90% |
|             45 |         0.9673 |       00:00:01 |              6 |            90% |
|             46 |         0.9913 |       00:00:01 |              6 |            90% |
|             47 |         0.9739 |       00:00:01 |              6 |            90% |
|             48 |         0.9477 |       00:00:01 |              6 |            90% |
|             49 |         0.9695 |       00:00:01 |              6 |            90% |
|             50 |         0.9542 |       00:00:01 |              6 |            90% |
|              1 |         0.9717 |       00:00:01 |              7 |            90% |
|              2 |         0.9717 |       00:00:01 |              7 |            90% |
|              3 |         0.9477 |       00:00:01 |              7 |            90% |
|              4 |         0.9869 |       00:00:01 |              7 |            90% |
|              5 |         0.9880 |       00:00:01 |              7 |            90% |
|              6 |         0.9847 |       00:00:01 |              7 |            90% |
|              7 |         0.9477 |       00:00:01 |              7 |            90% |
|              8 |         0.9510 |       00:00:01 |              7 |            90% |
|              9 |         0.9575 |       00:00:01 |              7 |            90% |
|             10 |         0.9739 |       00:00:01 |              7 |            90% |
|             11 |         0.9542 |       00:00:01 |              7 |            90% |
|             12 |         0.9575 |       00:00:01 |              7 |            90% |
|             13 |         0.9891 |       00:00:01 |              7 |            90% |
|             14 |         0.9542 |       00:00:01 |              7 |            90% |
|             15 |         0.9510 |       00:00:01 |              7 |            90% |
|             16 |         0.9695 |       00:00:01 |              7 |            90% |
|             17 |         0.9521 |       00:00:01 |              7 |            90% |
|             18 |         0.9575 |       00:00:01 |              7 |            90% |
|             19 |         0.9379 |       00:00:01 |              7 |            90% |
|             20 |         0.9673 |       00:00:01 |              7 |            90% |
|             21 |         0.9739 |       00:00:01 |              7 |            90% |
|             22 |         0.9510 |       00:00:01 |              7 |            90% |
|             23 |         0.9651 |       00:00:01 |              7 |            90% |
|             24 |         0.9902 |       00:00:01 |              7 |            90% |
|             25 |         0.9510 |       00:00:01 |              7 |            90% |
|             26 |         0.9717 |       00:00:01 |              7 |            90% |
|             27 |         0.9695 |       00:00:01 |              7 |            90% |
|             28 |         0.9575 |       00:00:01 |              7 |            90% |
|             29 |         0.9924 |       00:00:01 |              7 |            90% |
|             30 |         0.9782 |       00:00:01 |              7 |            90% |
|             31 |         0.9739 |       00:00:01 |              7 |            90% |
|             32 |         0.9477 |       00:00:01 |              7 |            90% |
|             33 |         0.1895 |       00:00:01 |              7 |            90% |
|             34 |         0.9717 |       00:00:01 |              7 |            90% |
|             35 |         0.9510 |       00:00:01 |              7 |            90% |
|             36 |         0.8824 |       00:00:01 |              7 |            90% |
|             37 |         0.9510 |       00:00:01 |              7 |            90% |
|             38 |         1.0000 |       00:00:01 |              7 |            90% |
|             39 |         0.9739 |       00:00:01 |              7 |            90% |
|             40 |         0.9739 |       00:00:01 |              7 |            90% |
|             41 |         0.9564 |       00:00:01 |              7 |            90% |
|             42 |         0.9739 |       00:00:01 |              7 |            90% |
|             43 |         0.9826 |       00:00:01 |              7 |            90% |
|             44 |         0.9782 |       00:00:01 |              7 |            90% |
|             45 |         0.9641 |       00:00:01 |              7 |            90% |
|             46 |         0.9891 |       00:00:01 |              7 |            90% |
|             47 |         0.9575 |       00:00:01 |              7 |            90% |
|             48 |         0.9739 |       00:00:01 |              7 |            90% |
|             49 |         0.9477 |       00:00:01 |              7 |            90% |
|             50 |         0.9542 |       00:00:01 |              7 |            90% |
|              1 |         1.0000 |       00:00:01 |              8 |            90% |
|              2 |         1.0000 |       00:00:01 |              8 |            90% |
|              3 |         0.9673 |       00:00:01 |              8 |            90% |
|              4 |         0.9837 |       00:00:01 |              8 |            90% |
|              5 |         0.9477 |       00:00:01 |              8 |            90% |
|              6 |         0.6460 |       00:00:01 |              8 |            90% |
|              7 |         0.9608 |       00:00:01 |              8 |            90% |
|              8 |         0.9717 |       00:00:01 |              8 |            90% |
|              9 |         0.9717 |       00:00:01 |              8 |            90% |
|             10 |         0.9847 |       00:00:01 |              8 |            90% |
|             11 |         0.9390 |       00:00:01 |              8 |            90% |
|             12 |         0.8170 |       00:00:01 |              8 |            90% |
|             13 |         0.9717 |       00:00:01 |              8 |            90% |
|             14 |         0.9717 |       00:00:01 |              8 |            90% |
|             15 |         0.9542 |       00:00:01 |              8 |            90% |
|             16 |         0.9717 |       00:00:01 |              8 |            90% |
|             17 |         0.9575 |       00:00:01 |              8 |            90% |
|             18 |         0.9739 |       00:00:01 |              8 |            90% |
|             19 |         0.9760 |       00:00:01 |              8 |            90% |
|             20 |         0.8453 |       00:00:01 |              8 |            90% |
|             21 |         0.6536 |       00:00:01 |              8 |            90% |
|             22 |         0.9782 |       00:00:01 |              8 |            90% |
|             23 |         0.6035 |       00:00:01 |              8 |            90% |
|             24 |         0.9477 |       00:00:01 |              8 |            90% |
|             25 |         0.9575 |       00:00:01 |              8 |            90% |
|             26 |         0.9630 |       00:00:01 |              8 |            90% |
|             27 |         0.9858 |       00:00:01 |              8 |            90% |
|             28 |         0.9913 |       00:00:01 |              8 |            90% |
|             29 |         0.1438 |       00:00:01 |              8 |            90% |
|             30 |         0.8725 |       00:00:01 |              8 |            90% |
|             31 |         0.6950 |       00:00:01 |              8 |            90% |
|             32 |         0.9717 |       00:00:01 |              8 |            90% |
|             33 |         0.9292 |       00:00:01 |              8 |            90% |
|             34 |         0.9510 |       00:00:01 |              8 |            90% |
|             35 |         0.9477 |       00:00:01 |              8 |            90% |
|             36 |         0.3137 |       00:00:01 |              8 |            90% |
|             37 |         0.9673 |       00:00:01 |              8 |            90% |
|             38 |         0.9412 |       00:00:01 |              8 |            90% |
|             39 |         0.8562 |       00:00:01 |              8 |            90% |
|             40 |         0.9695 |       00:00:01 |              8 |            90% |
|             41 |         0.9869 |       00:00:01 |              8 |            90% |
|             42 |         0.9717 |       00:00:01 |              8 |            90% |
|             43 |         0.9935 |       00:00:01 |              8 |            90% |
|             44 |         0.9575 |       00:00:01 |              8 |            90% |
|             45 |         0.9749 |       00:00:01 |              8 |            90% |
|             46 |         0.9717 |       00:00:01 |              8 |            90% |
|             47 |         0.9695 |       00:00:01 |              8 |            90% |
|             48 |         0.9739 |       00:00:01 |              8 |            90% |
|             49 |         0.9858 |       00:00:01 |              8 |            90% |
|             50 |         0.4662 |       00:00:01 |              8 |            90% |
|              1 |         0.9357 |       00:00:01 |              9 |            90% |
|              2 |         0.9935 |       00:00:01 |              9 |            90% |
|              3 |         0.8595 |       00:00:01 |              9 |            90% |
|              4 |         0.9303 |       00:00:01 |              9 |            90% |
|              5 |         0.9847 |       00:00:01 |              9 |            90% |
|              6 |         0.8431 |       00:00:01 |              9 |            90% |
|              7 |         0.9956 |       00:00:01 |              9 |            90% |
|              8 |         0.9913 |       00:00:01 |              9 |            90% |
|              9 |         0.9542 |       00:00:01 |              9 |            90% |
|             10 |         0.9847 |       00:00:01 |              9 |            90% |
|             11 |         0.5098 |       00:00:01 |              9 |            90% |
|             12 |         0.9194 |       00:00:01 |              9 |            90% |
|             13 |         0.9499 |       00:00:01 |              9 |            90% |
|             14 |         0.9259 |       00:00:01 |              9 |            90% |
|             15 |         0.9314 |       00:00:01 |              9 |            90% |
|             16 |         0.9826 |       00:00:01 |              9 |            90% |
|             17 |         0.9346 |       00:00:01 |              9 |            90% |
|             18 |         0.9390 |       00:00:01 |              9 |            90% |
|             19 |         0.7516 |       00:00:01 |              9 |            90% |
|             20 |         0.8246 |       00:00:01 |              9 |            90% |
|             21 |         1.0000 |       00:00:01 |              9 |            90% |
|             22 |         0.6471 |       00:00:01 |              9 |            90% |
|             23 |         0.9956 |       00:00:01 |              9 |            90% |
|             24 |         0.9651 |       00:00:01 |              9 |            90% |
|             25 |         0.9259 |       00:00:01 |              9 |            90% |
|             26 |         0.9575 |       00:00:01 |              9 |            90% |
|             27 |         0.9804 |       00:00:01 |              9 |            90% |
|             28 |         0.9630 |       00:00:01 |              9 |            90% |
|             29 |         0.9782 |       00:00:01 |              9 |            90% |
|             30 |         0.8911 |       00:00:01 |              9 |            90% |
|             31 |         0.9804 |       00:00:01 |              9 |            90% |
|             32 |         0.9597 |       00:00:01 |              9 |            90% |
|             33 |         0.9782 |       00:00:01 |              9 |            90% |
|             34 |         0.9978 |       00:00:01 |              9 |            90% |
|             35 |         0.8976 |       00:00:01 |              9 |            90% |
|             36 |         0.6427 |       00:00:01 |              9 |            90% |
|             37 |         0.9619 |       00:00:01 |              9 |            90% |
|             38 |         0.1634 |       00:00:01 |              9 |            90% |
|             39 |         0.9542 |       00:00:01 |              9 |            90% |
|             40 |         0.7908 |       00:00:01 |              9 |            90% |
|             41 |         0.9804 |       00:00:01 |              9 |            90% |
|             42 |         0.9695 |       00:00:01 |              9 |            90% |
|             43 |         0.9891 |       00:00:01 |              9 |            90% |
|             44 |         1.0000 |       00:00:01 |              9 |            90% |
|             45 |         1.0000 |       00:00:01 |              9 |            90% |
