|====================================================================================|
|    Iteration   |      AUC       |  Time Elapsed  |Encoded subgraph|   Train ratio  |
|                |                |   (hh:mm:ss)   |      (K)       |       %        |
|====================================================================================|
|              1 |         0.7608 |       00:00:02 |              5 |            90% |
|              2 |         0.7595 |       00:00:02 |              5 |            90% |
|              3 |         0.7419 |       00:00:02 |              5 |            90% |
|              4 |         0.8851 |       00:00:02 |              5 |            90% |
|              5 |         0.8743 |       00:00:03 |              5 |            90% |
|              6 |         0.7547 |       00:00:02 |              5 |            90% |
|              7 |         0.8041 |       00:00:02 |              5 |            90% |
|              8 |         0.8209 |       00:00:02 |              5 |            90% |
|              9 |         0.7986 |       00:00:02 |              5 |            90% |
|             10 |         0.8635 |       00:00:02 |              5 |            90% |
|             11 |         0.8365 |       00:00:02 |              5 |            90% |
|             12 |         0.8081 |       00:00:03 |              5 |            90% |
|             13 |         0.7926 |       00:00:02 |              5 |            90% |
|             14 |         0.9486 |       00:00:02 |              5 |            90% |
|             15 |         0.8216 |       00:00:02 |              5 |            90% |
|             16 |         0.8541 |       00:00:03 |              5 |            90% |
|             17 |         0.7689 |       00:00:02 |              5 |            90% |
|             18 |         0.8385 |       00:00:02 |              5 |            90% |
|             19 |         0.8730 |       00:00:02 |              5 |            90% |
|             20 |         0.8405 |       00:00:03 |              5 |            90% |
|             21 |         0.7851 |       00:00:02 |              5 |            90% |
|             22 |         0.8784 |       00:00:02 |              5 |            90% |
|             23 |         0.8581 |       00:00:02 |              5 |            90% |
|             24 |         0.8466 |       00:00:02 |              5 |            90% |
|             25 |         0.8189 |       00:00:02 |              5 |            90% |
|             26 |         0.6851 |       00:00:02 |              5 |            90% |
|             27 |         0.8986 |       00:00:02 |              5 |            90% |
|             28 |         0.8500 |       00:00:03 |              5 |            90% |
|             29 |         0.8291 |       00:00:02 |              5 |            90% |
|             30 |         0.8284 |       00:00:02 |              5 |            90% |
|             31 |         0.8405 |       00:00:02 |              5 |            90% |
|             32 |         0.8378 |       00:00:03 |              5 |            90% |
|             33 |         0.8493 |       00:00:02 |              5 |            90% |
|             34 |         0.8500 |       00:00:03 |              5 |            90% |
|             35 |         0.7439 |       00:00:02 |              5 |            90% |
|             36 |         0.7980 |       00:00:02 |              5 |            90% |
|             37 |         0.8297 |       00:00:02 |              5 |            90% |
|             38 |         0.6791 |       00:00:02 |              5 |            90% |
|             39 |         0.8635 |       00:00:02 |              5 |            90% |
|             40 |         0.8486 |       00:00:02 |              5 |            90% |
|             41 |         0.8453 |       00:00:02 |              5 |            90% |
|             42 |         0.8554 |       00:00:02 |              5 |            90% |
|             43 |         0.9642 |       00:00:02 |              5 |            90% |
|             44 |         0.7554 |       00:00:02 |              5 |            90% |
|             45 |         0.7858 |       00:00:02 |              5 |            90% |
|             46 |         0.8480 |       00:00:02 |              5 |            90% |
|             47 |         0.8412 |       00:00:02 |              5 |            90% |
|             48 |         0.8101 |       00:00:02 |              5 |            90% |
|             49 |         0.8486 |       00:00:02 |              5 |            90% |
|             50 |         0.7081 |       00:00:02 |              5 |            90% |
|              1 |         0.8284 |       00:00:02 |              6 |            90% |
|              2 |         0.8986 |       00:00:02 |              6 |            90% |
|              3 |         0.9108 |       00:00:02 |              6 |            90% |
|              4 |         0.8297 |       00:00:02 |              6 |            90% |
|              5 |         0.8041 |       00:00:02 |              6 |            90% |
|              6 |         0.9257 |       00:00:02 |              6 |            90% |
|              7 |         0.7459 |       00:00:02 |              6 |            90% |
|              8 |         0.9811 |       00:00:02 |              6 |            90% |
|              9 |         0.8345 |       00:00:02 |              6 |            90% |
|             10 |         0.8973 |       00:00:02 |              6 |            90% |
|             11 |         0.7946 |       00:00:02 |              6 |            90% |
|             12 |         0.8858 |       00:00:02 |              6 |            90% |
|             13 |         0.8689 |       00:00:02 |              6 |            90% |
|             14 |         0.8622 |       00:00:02 |              6 |            90% |
|             15 |         0.9189 |       00:00:02 |              6 |            90% |
|             16 |         0.8014 |       00:00:02 |              6 |            90% |
|             17 |         0.8912 |       00:00:02 |              6 |            90% |
|             18 |         0.9122 |       00:00:02 |              6 |            90% |
|             19 |         0.9203 |       00:00:02 |              6 |            90% |
|             20 |         0.9149 |       00:00:02 |              6 |            90% |
|             21 |         0.7223 |       00:00:02 |              6 |            90% |
|             22 |         0.8959 |       00:00:02 |              6 |            90% |
|             23 |         0.8568 |       00:00:03 |              6 |            90% |
|             24 |         0.9284 |       00:00:02 |              6 |            90% |
|             25 |         0.7736 |       00:00:02 |              6 |            90% |
|             26 |         0.8635 |       00:00:02 |              6 |            90% |
|             27 |         0.9459 |       00:00:03 |              6 |            90% |
|             28 |         0.8608 |       00:00:02 |              6 |            90% |
|             29 |         0.9122 |       00:00:02 |              6 |            90% |
|             30 |         0.7466 |       00:00:03 |              6 |            90% |
|             31 |         0.8932 |       00:00:02 |              6 |            90% |
|             32 |         0.8649 |       00:00:03 |              6 |            90% |
|             33 |         0.9378 |       00:00:03 |              6 |            90% |
|             34 |         0.8088 |       00:00:02 |              6 |            90% |
|             35 |         0.8095 |       00:00:03 |              6 |            90% |
|             36 |         0.9095 |       00:00:02 |              6 |            90% |
|             37 |         0.7365 |       00:00:02 |              6 |            90% |
|             38 |         0.9439 |       00:00:02 |              6 |            90% |
|             39 |         0.5554 |       00:00:02 |              6 |            90% |
|             40 |         0.8547 |       00:00:02 |              6 |            90% |
|             41 |         0.9568 |       00:00:03 |              6 |            90% |
|             42 |         0.8682 |       00:00:03 |              6 |            90% |
|             43 |         0.7628 |       00:00:02 |              6 |            90% |
|             44 |         0.8953 |       00:00:02 |              6 |            90% |
|             45 |         0.7939 |       00:00:02 |              6 |            90% |
|             46 |         0.8561 |       00:00:02 |              6 |            90% |
|             47 |         0.8919 |       00:00:02 |              6 |            90% |
|             48 |         0.8277 |       00:00:02 |              6 |            90% |
|             49 |         0.7088 |       00:00:02 |              6 |            90% |
|             50 |         0.8905 |       00:00:02 |              6 |            90% |
|              1 |         0.8480 |       00:00:02 |              7 |            90% |
|              2 |         0.7203 |       00:00:02 |              7 |            90% |
|              3 |         0.8419 |       00:00:02 |              7 |            90% |
|              4 |         0.8176 |       00:00:02 |              7 |            90% |
|              5 |         0.8176 |       00:00:02 |              7 |            90% |
|              6 |         0.9723 |       00:00:02 |              7 |            90% |
|              7 |         0.8811 |       00:00:02 |              7 |            90% |
|              8 |         0.9270 |       00:00:02 |              7 |            90% |
|              9 |         0.8635 |       00:00:02 |              7 |            90% |
|             10 |         0.8250 |       00:00:02 |              7 |            90% |
|             11 |         0.9662 |       00:00:02 |              7 |            90% |
|             12 |         0.9189 |       00:00:02 |              7 |            90% |
|             13 |         0.9243 |       00:00:02 |              7 |            90% |
|             14 |         0.9378 |       00:00:02 |              7 |            90% |
|             15 |         0.8216 |       00:00:02 |              7 |            90% |
|             16 |         0.9514 |       00:00:02 |              7 |            90% |
|             17 |         0.9095 |       00:00:02 |              7 |            90% |
|             18 |         0.7480 |       00:00:02 |              7 |            90% |
|             19 |         0.8878 |       00:00:02 |              7 |            90% |
|             20 |         0.9216 |       00:00:02 |              7 |            90% |
|             21 |         0.8608 |       00:00:02 |              7 |            90% |
|             22 |         0.7736 |       00:00:02 |              7 |            90% |
|             23 |         0.8311 |       00:00:02 |              7 |            90% |
|             24 |         0.8486 |       00:00:02 |              7 |            90% |
|             25 |         0.8392 |       00:00:02 |              7 |            90% |
|             26 |         0.8905 |       00:00:02 |              7 |            90% |
|             27 |         0.7405 |       00:00:02 |              7 |            90% |
|             28 |         0.9264 |       00:00:02 |              7 |            90% |
|             29 |         0.6770 |       00:00:02 |              7 |            90% |
|             30 |         0.8493 |       00:00:02 |              7 |            90% |
|             31 |         0.9365 |       00:00:02 |              7 |            90% |
|             32 |         0.9446 |       00:00:02 |              7 |            90% |
|             33 |         0.8257 |       00:00:02 |              7 |            90% |
|             34 |         0.9514 |       00:00:03 |              7 |            90% |
|             35 |         0.9196 |       00:00:02 |              7 |            90% |
|             36 |         0.8486 |       00:00:02 |              7 |            90% |
|             37 |         0.9027 |       00:00:02 |              7 |            90% |
|             38 |         0.8426 |       00:00:02 |              7 |            90% |
|             39 |         0.9108 |       00:00:02 |              7 |            90% |
|             40 |         0.8547 |       00:00:02 |              7 |            90% |
|             41 |         0.9676 |       00:00:02 |              7 |            90% |
|             42 |         0.8054 |       00:00:02 |              7 |            90% |
|             43 |         0.8230 |       00:00:02 |              7 |            90% |
|             44 |         0.9635 |       00:00:02 |              7 |            90% |
|             45 |         0.9020 |       00:00:02 |              7 |            90% |
|             46 |         0.7142 |       00:00:02 |              7 |            90% |
|             47 |         0.7912 |       00:00:02 |              7 |            90% |
|             48 |         0.8338 |       00:00:02 |              7 |            90% |
|             49 |         0.8905 |       00:00:02 |              7 |            90% |
|             50 |         0.8338 |       00:00:02 |              7 |            90% |
|              1 |         0.9662 |       00:00:03 |              8 |            90% |
|              2 |         0.8405 |       00:00:02 |              8 |            90% |
|              3 |         0.9851 |       00:00:02 |              8 |            90% |
|              4 |         0.8811 |       00:00:03 |              8 |            90% |
|              5 |         0.8176 |       00:00:02 |              8 |            90% |
|              6 |         0.9318 |       00:00:02 |              8 |            90% |
|              7 |         0.9608 |       00:00:02 |              8 |            90% |
|              8 |         0.9615 |       00:00:02 |              8 |            90% |
|              9 |         0.7784 |       00:00:02 |              8 |            90% |
|             10 |         0.9014 |       00:00:02 |              8 |            90% |
|             11 |         0.8703 |       00:00:02 |              8 |            90% |
|             12 |         0.7966 |       00:00:03 |              8 |            90% |
|             13 |         0.7959 |       00:00:02 |              8 |            90% |
|             14 |         0.8905 |       00:00:02 |              8 |            90% |
|             15 |         0.8514 |       00:00:02 |              8 |            90% |
|             16 |         0.9635 |       00:00:02 |              8 |            90% |
|             17 |         0.8311 |       00:00:02 |              8 |            90% |
|             18 |         0.8642 |       00:00:02 |              8 |            90% |
|             19 |         0.8777 |       00:00:03 |              8 |            90% |
|             20 |         0.9696 |       00:00:02 |              8 |            90% |
|             21 |         0.9473 |       00:00:02 |              8 |            90% |
|             22 |         0.9649 |       00:00:02 |              8 |            90% |
|             23 |         0.9493 |       00:00:02 |              8 |            90% |
|             24 |         0.7628 |       00:00:03 |              8 |            90% |
|             25 |         0.9095 |       00:00:02 |              8 |            90% |
|             26 |         0.9277 |       00:00:02 |              8 |            90% |
|             27 |         0.7622 |       00:00:02 |              8 |            90% |
|             28 |         0.9480 |       00:00:02 |              8 |            90% |
|             29 |         0.9007 |       00:00:02 |              8 |            90% |
|             30 |         0.8608 |       00:00:02 |              8 |            90% |
|             31 |         0.9014 |       00:00:02 |              8 |            90% |
|             32 |         0.8027 |       00:00:02 |              8 |            90% |
|             33 |         0.7439 |       00:00:02 |              8 |            90% |
|             34 |         0.8811 |       00:00:02 |              8 |            90% |
|             35 |         0.9716 |       00:00:02 |              8 |            90% |
|             36 |         0.7824 |       00:00:02 |              8 |            90% |
|             37 |         0.8264 |       00:00:02 |              8 |            90% |
|             38 |         0.6682 |       00:00:02 |              8 |            90% |
|             39 |         0.7108 |       00:00:02 |              8 |            90% |
|             40 |         0.8459 |       00:00:02 |              8 |            90% |
|             41 |         0.9595 |       00:00:02 |              8 |            90% |
|             42 |         0.9757 |       00:00:02 |              8 |            90% |
|             43 |         0.8446 |       00:00:03 |              8 |            90% |
|             44 |         0.9561 |       00:00:02 |              8 |            90% |
|             45 |         0.8757 |       00:00:02 |              8 |            90% |
|             46 |         0.9074 |       00:00:02 |              8 |            90% |
|             47 |         0.8162 |       00:00:03 |              8 |            90% |
|             48 |         0.7980 |       00:00:03 |              8 |            90% |
|             49 |         0.9473 |       00:00:02 |              8 |            90% |
|             50 |         0.8932 |       00:00:02 |              8 |            90% |
|              1 |         0.7912 |       00:00:02 |              9 |            90% |
|              2 |         0.9568 |       00:00:02 |              9 |            90% |
|              3 |         0.8507 |       00:00:02 |              9 |            90% |
|              4 |         0.8723 |       00:00:02 |              9 |            90% |
|              5 |         0.7459 |       00:00:02 |              9 |            90% |
|              6 |         0.8730 |       00:00:02 |              9 |            90% |
|              7 |         0.8534 |       00:00:02 |              9 |            90% |
|              8 |         0.9284 |       00:00:02 |              9 |            90% |
|              9 |         0.8791 |       00:00:02 |              9 |            90% |
|             10 |         0.9405 |       00:00:02 |              9 |            90% |
|             11 |         0.8047 |       00:00:02 |              9 |            90% |
|             12 |         0.8899 |       00:00:03 |              9 |            90% |
|             13 |         0.7966 |       00:00:02 |              9 |            90% |
|             14 |         0.7872 |       00:00:02 |              9 |            90% |
|             15 |         0.8351 |       00:00:02 |              9 |            90% |
|             16 |         0.9757 |       00:00:02 |              9 |            90% |
|             17 |         0.8459 |       00:00:02 |              9 |            90% |
|             18 |         0.9291 |       00:00:02 |              9 |            90% |
|             19 |         0.8932 |       00:00:02 |              9 |            90% |
|             20 |         0.9419 |       00:00:02 |              9 |            90% |
|             21 |         0.9736 |       00:00:02 |              9 |            90% |
|             22 |         0.8635 |       00:00:03 |              9 |            90% |
|             23 |         0.7757 |       00:00:02 |              9 |            90% |
|             24 |         0.8378 |       00:00:02 |              9 |            90% |
|             25 |         0.8797 |       00:00:02 |              9 |            90% |
|             26 |         0.9432 |       00:00:02 |              9 |            90% |
|             27 |         0.9662 |       00:00:02 |              9 |            90% |
|             28 |         0.9101 |       00:00:02 |              9 |            90% |
|             29 |         0.9892 |       00:00:02 |              9 |            90% |
|             30 |         0.9676 |       00:00:02 |              9 |            90% |
|             31 |         0.8736 |       00:00:02 |              9 |            90% |
|             32 |         0.8926 |       00:00:02 |              9 |            90% |
|             33 |         0.9676 |       00:00:03 |              9 |            90% |
|             34 |         0.8932 |       00:00:03 |              9 |            90% |
|             35 |         0.8554 |       00:00:02 |              9 |            90% |
|             36 |         0.8527 |       00:00:02 |              9 |            90% |
|             37 |         0.8993 |       00:00:02 |              9 |            90% |
|             38 |         0.8419 |       00:00:02 |              9 |            90% |
|             39 |         0.9122 |       00:00:02 |              9 |            90% |
|             40 |         0.8574 |       00:00:02 |              9 |            90% |
|             41 |         0.9500 |       00:00:02 |              9 |            90% |
|             42 |         0.9095 |       00:00:02 |              9 |            90% |
|             43 |         0.8953 |       00:00:02 |              9 |            90% |
|             44 |         0.9743 |       00:00:02 |              9 |            90% |
|             45 |         0.9493 |       00:00:02 |              9 |            90% |
