|====================================================================================|
|    Iteration   |      AUC       |  Time Elapsed  |Encoded subgraph|   Train ratio  |
|                |                |   (hh:mm:ss)   |      (K)       |       %        |
|====================================================================================|
|              1 |         0.7396 |       00:00:10 |              5 |            90% |
|              2 |         0.6855 |       00:00:11 |              5 |            90% |
|              3 |         0.6828 |       00:00:11 |              5 |            90% |
|              4 |         0.7237 |       00:00:11 |              5 |            90% |
|              5 |         0.7504 |       00:00:10 |              5 |            90% |
|              6 |         0.7271 |       00:00:11 |              5 |            90% |
|              7 |         0.7815 |       00:00:12 |              5 |            90% |
|              8 |         0.7822 |       00:00:11 |              5 |            90% |
|              9 |         0.7128 |       00:00:10 |              5 |            90% |
|             10 |         0.7746 |       00:00:11 |              5 |            90% |
|             11 |         0.7299 |       00:00:13 |              5 |            90% |
|             12 |         0.7296 |       00:00:11 |              5 |            90% |
|             13 |         0.7028 |       00:00:11 |              5 |            90% |
|             14 |         0.7573 |       00:00:10 |              5 |            90% |
|             15 |         0.6677 |       00:00:11 |              5 |            90% |
|             16 |         0.7108 |       00:00:11 |              5 |            90% |
|             17 |         0.7392 |       00:00:11 |              5 |            90% |
|             18 |         0.7892 |       00:00:12 |              5 |            90% |
|             19 |         0.7167 |       00:00:11 |              5 |            90% |
|             20 |         0.7759 |       00:00:11 |              5 |            90% |
|             21 |         0.7488 |       00:00:10 |              5 |            90% |
|             22 |         0.7186 |       00:00:12 |              5 |            90% |
|             23 |         0.7608 |       00:00:12 |              5 |            90% |
|             24 |         0.8112 |       00:00:11 |              5 |            90% |
|             25 |         0.7263 |       00:00:10 |              5 |            90% |
|             26 |         0.6816 |       00:00:10 |              5 |            90% |
|             27 |         0.8015 |       00:00:11 |              5 |            90% |
|             28 |         0.7134 |       00:00:11 |              5 |            90% |
|             29 |         0.7965 |       00:00:11 |              5 |            90% |
|             30 |         0.7867 |       00:00:10 |              5 |            90% |
|             31 |         0.7729 |       00:00:11 |              5 |            90% |
|             32 |         0.6601 |       00:00:11 |              5 |            90% |
|             33 |         0.7072 |       00:00:10 |              5 |            90% |
|             34 |         0.7808 |       00:00:11 |              5 |            90% |
|             35 |         0.6906 |       00:00:11 |              5 |            90% |
|             36 |         0.7817 |       00:00:11 |              5 |            90% |
|             37 |         0.7603 |       00:00:11 |              5 |            90% |
|             38 |         0.7628 |       00:00:11 |              5 |            90% |
|             39 |         0.7161 |       00:00:11 |              5 |            90% |
|             40 |         0.7410 |       00:00:11 |              5 |            90% |
|             41 |         0.7258 |       00:00:11 |              5 |            90% |
|             42 |         0.7057 |       00:00:11 |              5 |            90% |
|             43 |         0.7721 |       00:00:10 |              5 |            90% |
|             44 |         0.7753 |       00:00:11 |              5 |            90% |
|             45 |         0.7895 |       00:00:12 |              5 |            90% |
|             46 |         0.7150 |       00:00:11 |              5 |            90% |
|             47 |         0.7278 |       00:00:12 |              5 |            90% |
|             48 |         0.7565 |       00:00:10 |              5 |            90% |
|             49 |         0.7744 |       00:00:09 |              5 |            90% |
|             50 |         0.7999 |       00:00:09 |              5 |            90% |
|              1 |         0.8593 |       00:00:11 |              6 |            90% |
|              2 |         0.8289 |       00:00:11 |              6 |            90% |
|              3 |         0.8385 |       00:00:11 |              6 |            90% |
|              4 |         0.7950 |       00:00:11 |              6 |            90% |
|              5 |         0.7595 |       00:00:11 |              6 |            90% |
|              6 |         0.7885 |       00:00:10 |              6 |            90% |
|              7 |         0.7171 |       00:00:12 |              6 |            90% |
|              8 |         0.8212 |       00:00:11 |              6 |            90% |
|              9 |         0.7606 |       00:00:10 |              6 |            90% |
|             10 |         0.8005 |       00:00:11 |              6 |            90% |
|             11 |         0.7827 |       00:00:10 |              6 |            90% |
|             12 |         0.8341 |       00:00:11 |              6 |            90% |
|             13 |         0.7831 |       00:00:12 |              6 |            90% |
|             14 |         0.8422 |       00:00:11 |              6 |            90% |
|             15 |         0.8065 |       00:00:11 |              6 |            90% |
|             16 |         0.8401 |       00:00:11 |              6 |            90% |
|             17 |         0.8096 |       00:00:11 |              6 |            90% |
|             18 |         0.7894 |       00:00:10 |              6 |            90% |
|             19 |         0.8083 |       00:00:11 |              6 |            90% |
|             20 |         0.8207 |       00:00:11 |              6 |            90% |
|             21 |         0.8167 |       00:00:11 |              6 |            90% |
|             22 |         0.7867 |       00:00:11 |              6 |            90% |
|             23 |         0.8147 |       00:00:12 |              6 |            90% |
|             24 |         0.7937 |       00:00:12 |              6 |            90% |
|             25 |         0.8114 |       00:00:10 |              6 |            90% |
|             26 |         0.7837 |       00:00:10 |              6 |            90% |
|             27 |         0.7897 |       00:00:11 |              6 |            90% |
|             28 |         0.7389 |       00:00:11 |              6 |            90% |
|             29 |         0.8117 |       00:00:11 |              6 |            90% |
|             30 |         0.7189 |       00:00:11 |              6 |            90% |
|             31 |         0.8105 |       00:00:10 |              6 |            90% |
|             32 |         0.7929 |       00:00:11 |              6 |            90% |
|             33 |         0.8672 |       00:00:11 |              6 |            90% |
|             34 |         0.7484 |       00:00:11 |              6 |            90% |
|             35 |         0.7855 |       00:00:12 |              6 |            90% |
|             36 |         0.7947 |       00:00:11 |              6 |            90% |
|             37 |         0.7235 |       00:00:11 |              6 |            90% |
|             38 |         0.8209 |       00:00:11 |              6 |            90% |
|             39 |         0.7514 |       00:00:11 |              6 |            90% |
|             40 |         0.7999 |       00:00:11 |              6 |            90% |
|             41 |         0.8543 |       00:00:11 |              6 |            90% |
|             42 |         0.8139 |       00:00:11 |              6 |            90% |
|             43 |         0.8290 |       00:00:10 |              6 |            90% |
|             44 |         0.7828 |       00:00:12 |              6 |            90% |
|             45 |         0.8267 |       00:00:11 |              6 |            90% |
|             46 |         0.8314 |       00:00:12 |              6 |            90% |
|             47 |         0.7963 |       00:00:10 |              6 |            90% |
|             48 |         0.8637 |       00:00:12 |              6 |            90% |
|             49 |         0.8006 |       00:00:09 |              6 |            90% |
|             50 |         0.6926 |       00:00:11 |              6 |            90% |
|              1 |         0.8254 |       00:00:10 |              7 |            90% |
|              2 |         0.8844 |       00:00:11 |              7 |            90% |
|              3 |         0.8457 |       00:00:11 |              7 |            90% |
|              4 |         0.8303 |       00:00:11 |              7 |            90% |
|              5 |         0.8733 |       00:00:10 |              7 |            90% |
|              6 |         0.8652 |       00:00:11 |              7 |            90% |
|              7 |         0.8401 |       00:00:12 |              7 |            90% |
|              8 |         0.8470 |       00:00:10 |              7 |            90% |
|              9 |         0.9081 |       00:00:11 |              7 |            90% |
|             10 |         0.8469 |       00:00:11 |              7 |            90% |
|             11 |         0.7942 |       00:00:11 |              7 |            90% |
|             12 |         0.8605 |       00:00:11 |              7 |            90% |
|             13 |         0.8276 |       00:00:12 |              7 |            90% |
|             14 |         0.8649 |       00:00:11 |              7 |            90% |
|             15 |         0.8084 |       00:00:11 |              7 |            90% |
|             16 |         0.8886 |       00:00:11 |              7 |            90% |
|             17 |         0.7542 |       00:00:10 |              7 |            90% |
|             18 |         0.7992 |       00:00:11 |              7 |            90% |
|             19 |         0.8442 |       00:00:11 |              7 |            90% |
|             20 |         0.8329 |       00:00:11 |              7 |            90% |
|             21 |         0.8848 |       00:00:10 |              7 |            90% |
|             22 |         0.7264 |       00:00:11 |              7 |            90% |
|             23 |         0.9101 |       00:00:13 |              7 |            90% |
|             24 |         0.8733 |       00:00:12 |              7 |            90% |
|             25 |         0.8879 |       00:00:11 |              7 |            90% |
|             26 |         0.7054 |       00:00:11 |              7 |            90% |
|             27 |         0.8988 |       00:00:12 |              7 |            90% |
|             28 |         0.7931 |       00:00:11 |              7 |            90% |
|             29 |         0.8618 |       00:00:12 |              7 |            90% |
|             30 |         0.8353 |       00:00:10 |              7 |            90% |
|             31 |         0.7878 |       00:00:11 |              7 |            90% |
|             32 |         0.9006 |       00:00:11 |              7 |            90% |
|             33 |         0.8925 |       00:00:11 |              7 |            90% |
|             34 |         0.8905 |       00:00:10 |              7 |            90% |
|             35 |         0.8585 |       00:00:10 |              7 |            90% |
|             36 |         0.8466 |       00:00:11 |              7 |            90% |
|             37 |         0.8598 |       00:00:11 |              7 |            90% |
|             38 |         0.9010 |       00:00:10 |              7 |            90% |
|             39 |         0.9018 |       00:00:12 |              7 |            90% |
|             40 |         0.8382 |       00:00:11 |              7 |            90% |
|             41 |         0.8346 |       00:00:11 |              7 |            90% |
|             42 |         0.8569 |       00:00:11 |              7 |            90% |
|             43 |         0.8786 |       00:00:11 |              7 |            90% |
|             44 |         0.8899 |       00:00:11 |              7 |            90% |
|             45 |         0.8907 |       00:00:11 |              7 |            90% |
|             46 |         0.8666 |       00:00:12 |              7 |            90% |
|             47 |         0.8924 |       00:00:11 |              7 |            90% |
|             48 |         0.8306 |       00:00:11 |              7 |            90% |
|             49 |         0.8336 |       00:00:09 |              7 |            90% |
|             50 |         0.8599 |       00:00:09 |              7 |            90% |
|              1 |         0.9393 |       00:00:11 |              8 |            90% |
|              2 |         0.9016 |       00:00:12 |              8 |            90% |
|              3 |         0.9324 |       00:00:11 |              8 |            90% |
|              4 |         0.9076 |       00:00:11 |              8 |            90% |
|              5 |         0.9423 |       00:00:11 |              8 |            90% |
|              6 |         0.9205 |       00:00:11 |              8 |            90% |
|              7 |         0.9229 |       00:00:13 |              8 |            90% |
|              8 |         0.9424 |       00:00:12 |              8 |            90% |
|              9 |         0.9109 |       00:00:11 |              8 |            90% |
|             10 |         0.9498 |       00:00:11 |              8 |            90% |
|             11 |         0.9226 |       00:00:12 |              8 |            90% |
|             12 |         0.9324 |       00:00:11 |              8 |            90% |
|             13 |         0.9352 |       00:00:11 |              8 |            90% |
|             14 |         0.9372 |       00:00:11 |              8 |            90% |
|             15 |         0.8993 |       00:00:11 |              8 |            90% |
|             16 |         0.9485 |       00:00:11 |              8 |            90% |
|             17 |         0.8929 |       00:00:11 |              8 |            90% |
|             18 |         0.8729 |       00:00:12 |              8 |            90% |
|             19 |         0.9112 |       00:00:11 |              8 |            90% |
|             20 |         0.9226 |       00:00:11 |              8 |            90% |
|             21 |         0.9504 |       00:00:11 |              8 |            90% |
|             22 |         0.9508 |       00:00:12 |              8 |            90% |
|             23 |         0.9240 |       00:00:14 |              8 |            90% |
|             24 |         0.9292 |       00:00:12 |              8 |            90% |
|             25 |         0.9446 |       00:00:11 |              8 |            90% |
|             26 |         0.9126 |       00:00:12 |              8 |            90% |
|             27 |         0.9212 |       00:00:11 |              8 |            90% |
|             28 |         0.9316 |       00:00:12 |              8 |            90% |
|             29 |         0.9347 |       00:00:11 |              8 |            90% |
|             30 |         0.9391 |       00:00:12 |              8 |            90% |
|             31 |         0.8974 |       00:00:11 |              8 |            90% |
|             32 |         0.9150 |       00:00:11 |              8 |            90% |
|             33 |         0.9196 |       00:00:11 |              8 |            90% |
|             34 |         0.9350 |       00:00:11 |              8 |            90% |
|             35 |         0.9231 |       00:00:11 |              8 |            90% |
|             36 |         0.9468 |       00:00:11 |              8 |            90% |
|             37 |         0.9135 |       00:00:11 |              8 |            90% |
|             38 |         0.9069 |       00:00:11 |              8 |            90% |
|             39 |         0.9376 |       00:00:11 |              8 |            90% |
|             40 |         0.9391 |       00:00:11 |              8 |            90% |
|             41 |         0.9349 |       00:00:11 |              8 |            90% |
|             42 |         0.9326 |       00:00:12 |              8 |            90% |
|             43 |         0.9442 |       00:00:11 |              8 |            90% |
|             44 |         0.9371 |       00:00:10 |              8 |            90% |
|             45 |         0.9523 |       00:00:11 |              8 |            90% |
|             46 |         0.9513 |       00:00:11 |              8 |            90% |
|             47 |         0.9081 |       00:00:12 |              8 |            90% |
|             48 |         0.9064 |       00:00:10 |              8 |            90% |
|             49 |         0.9287 |       00:00:10 |              8 |            90% |
|             50 |         0.9355 |       00:00:10 |              8 |            90% |
|              1 |         0.9637 |       00:00:11 |              9 |            90% |
|              2 |         0.9515 |       00:00:12 |              9 |            90% |
|              3 |         0.9246 |       00:00:11 |              9 |            90% |
|              4 |         0.9033 |       00:00:11 |              9 |            90% |
|              5 |         0.9679 |       00:00:11 |              9 |            90% |
|              6 |         0.9460 |       00:00:13 |              9 |            90% |
|              7 |         0.9486 |       00:00:13 |              9 |            90% |
|              8 |         0.9462 |       00:00:12 |              9 |            90% |
|              9 |         0.9515 |       00:00:11 |              9 |            90% |
|             10 |         0.9397 |       00:00:11 |              9 |            90% |
|             11 |         0.9136 |       00:00:12 |              9 |            90% |
|             12 |         0.9181 |       00:00:11 |              9 |            90% |
|             13 |         0.9443 |       00:00:10 |              9 |            90% |
|             14 |         0.9516 |       00:00:11 |              9 |            90% |
|             15 |         0.9636 |       00:00:12 |              9 |            90% |
|             16 |         0.8989 |       00:00:12 |              9 |            90% |
|             17 |         0.9236 |       00:00:11 |              9 |            90% |
|             18 |         0.9299 |       00:00:12 |              9 |            90% |
|             19 |         0.9636 |       00:00:11 |              9 |            90% |
|             20 |         0.9084 |       00:00:11 |              9 |            90% |
|             21 |         0.9405 |       00:00:11 |              9 |            90% |
|             22 |         0.9489 |       00:00:11 |              9 |            90% |
|             23 |         0.9362 |       00:00:14 |              9 |            90% |
|             24 |         0.9408 |       00:00:12 |              9 |            90% |
|             25 |         0.9639 |       00:00:11 |              9 |            90% |
|             26 |         0.9492 |       00:00:11 |              9 |            90% |
|             27 |         0.9024 |       00:00:13 |              9 |            90% |
|             28 |         0.9450 |       00:00:11 |              9 |            90% |
|             29 |         0.9663 |       00:00:12 |              9 |            90% |
|             30 |         0.9498 |       00:00:11 |              9 |            90% |
|             31 |         0.9535 |       00:00:11 |              9 |            90% |
|             32 |         0.9163 |       00:00:11 |              9 |            90% |
|             33 |         0.9199 |       00:00:11 |              9 |            90% |
|             34 |         0.9536 |       00:00:11 |              9 |            90% |
|             35 |         0.9308 |       00:00:11 |              9 |            90% |
|             36 |         0.9160 |       00:00:11 |              9 |            90% |
|             37 |         0.9444 |       00:00:11 |              9 |            90% |
|             38 |         0.9375 |       00:00:12 |              9 |            90% |
|             39 |         0.9208 |       00:00:11 |              9 |            90% |
|             40 |         0.9410 |       00:00:11 |              9 |            90% |
|             41 |         0.9372 |       00:00:11 |              9 |            90% |
|             42 |         0.9538 |       00:00:11 |              9 |            90% |
|             43 |         0.9330 |       00:00:12 |              9 |            90% |
|             44 |         0.9440 |       00:00:12 |              9 |            90% |
|             45 |         0.9278 |       00:00:11 |              9 |            90% |
