|====================================================================================|
|    Iteration   |      AUC       |  Time Elapsed  |Encoded subgraph|   Train ratio  |
|                |                |   (hh:mm:ss)   |      (K)       |       %        |
|====================================================================================|
|              1 |         0.8604 |       00:00:01 |              5 |            90% |
|              2 |         0.4462 |       00:00:01 |              5 |            90% |
|              3 |         0.7345 |       00:00:01 |              5 |            90% |
|              4 |         0.9279 |       00:00:01 |              5 |            90% |
|              5 |         0.7527 |       00:00:01 |              5 |            90% |
|              6 |         0.9672 |       00:00:01 |              5 |            90% |
|              7 |         0.8805 |       00:00:01 |              5 |            90% |
|              8 |         0.9106 |       00:00:01 |              5 |            90% |
|              9 |         0.9215 |       00:00:01 |              5 |            90% |
|             10 |         0.8686 |       00:00:01 |              5 |            90% |
|             11 |         0.7263 |       00:00:01 |              5 |            90% |
|             12 |         0.5739 |       00:00:01 |              5 |            90% |
|             13 |         0.9307 |       00:00:01 |              5 |            90% |
|             14 |         0.6305 |       00:00:01 |              5 |            90% |
|             15 |         0.9370 |       00:00:01 |              5 |            90% |
|             16 |         0.9270 |       00:00:01 |              5 |            90% |
|             17 |         0.9325 |       00:00:01 |              5 |            90% |
|             18 |         0.9626 |       00:00:01 |              5 |            90% |
|             19 |         0.8695 |       00:00:01 |              5 |            90% |
|             20 |         0.9142 |       00:00:01 |              5 |            90% |
|             21 |         0.6870 |       00:00:01 |              5 |            90% |
|             22 |         0.9033 |       00:00:01 |              5 |            90% |
|             23 |         0.6807 |       00:00:01 |              5 |            90% |
|             24 |         0.9672 |       00:00:01 |              5 |            90% |
|             25 |         0.9361 |       00:00:01 |              5 |            90% |
|             26 |         0.8668 |       00:00:01 |              5 |            90% |
|             27 |         0.9672 |       00:00:01 |              5 |            90% |
|             28 |         0.7226 |       00:00:01 |              5 |            90% |
|             29 |         0.6168 |       00:00:01 |              5 |            90% |
|             30 |         0.8631 |       00:00:01 |              5 |            90% |
|             31 |         0.8896 |       00:00:01 |              5 |            90% |
|             32 |         0.8796 |       00:00:01 |              5 |            90% |
|             33 |         0.8932 |       00:00:01 |              5 |            90% |
|             34 |         0.8558 |       00:00:01 |              5 |            90% |
|             35 |         0.9015 |       00:00:01 |              5 |            90% |
|             36 |         0.8622 |       00:00:01 |              5 |            90% |
|             37 |         0.8969 |       00:00:01 |              5 |            90% |
|             38 |         0.7117 |       00:00:01 |              5 |            90% |
|             39 |         0.6095 |       00:00:01 |              5 |            90% |
|             40 |         0.9261 |       00:00:01 |              5 |            90% |
|             41 |         0.8266 |       00:00:01 |              5 |            90% |
|             42 |         0.9234 |       00:00:01 |              5 |            90% |
|             43 |         0.9297 |       00:00:01 |              5 |            90% |
|             44 |         0.8869 |       00:00:01 |              5 |            90% |
|             45 |         0.9106 |       00:00:01 |              5 |            90% |
|             46 |         0.9380 |       00:00:01 |              5 |            90% |
|             47 |         0.9343 |       00:00:01 |              5 |            90% |
|             48 |         0.8668 |       00:00:01 |              5 |            90% |
|             49 |         0.9380 |       00:00:01 |              5 |            90% |
|             50 |         0.8832 |       00:00:01 |              5 |            90% |
|              1 |         0.9726 |       00:00:01 |              6 |            90% |
|              2 |         0.8850 |       00:00:01 |              6 |            90% |
|              3 |         0.8613 |       00:00:01 |              6 |            90% |
|              4 |         0.8942 |       00:00:01 |              6 |            90% |
|              5 |         0.9288 |       00:00:01 |              6 |            90% |
|              6 |         0.9161 |       00:00:01 |              6 |            90% |
|              7 |         0.9453 |       00:00:01 |              6 |            90% |
|              8 |         0.5611 |       00:00:01 |              6 |            90% |
|              9 |         0.7263 |       00:00:01 |              6 |            90% |
|             10 |         0.5967 |       00:00:01 |              6 |            90% |
|             11 |         0.9033 |       00:00:01 |              6 |            90% |
|             12 |         0.9599 |       00:00:01 |              6 |            90% |
|             13 |         0.8513 |       00:00:01 |              6 |            90% |
|             14 |         0.9507 |       00:00:01 |              6 |            90% |
|             15 |         0.9498 |       00:00:01 |              6 |            90% |
|             16 |         0.8221 |       00:00:01 |              6 |            90% |
|             17 |         0.7172 |       00:00:01 |              6 |            90% |
|             18 |         0.9726 |       00:00:01 |              6 |            90% |
|             19 |         0.9352 |       00:00:01 |              6 |            90% |
|             20 |         0.9507 |       00:00:01 |              6 |            90% |
|             21 |         0.5830 |       00:00:01 |              6 |            90% |
|             22 |         0.9115 |       00:00:01 |              6 |            90% |
|             23 |         0.9060 |       00:00:01 |              6 |            90% |
|             24 |         0.4297 |       00:00:01 |              6 |            90% |
|             25 |         0.7600 |       00:00:01 |              6 |            90% |
|             26 |         0.8887 |       00:00:01 |              6 |            90% |
|             27 |         0.5885 |       00:00:01 |              6 |            90% |
|             28 |         0.6533 |       00:00:01 |              6 |            90% |
|             29 |         0.7445 |       00:00:01 |              6 |            90% |
|             30 |         0.7500 |       00:00:01 |              6 |            90% |
|             31 |         0.9471 |       00:00:01 |              6 |            90% |
|             32 |         0.8750 |       00:00:01 |              6 |            90% |
|             33 |         0.9288 |       00:00:01 |              6 |            90% |
|             34 |         0.6943 |       00:00:01 |              6 |            90% |
|             35 |         0.9261 |       00:00:01 |              6 |            90% |
|             36 |         0.9553 |       00:00:01 |              6 |            90% |
|             37 |         0.8942 |       00:00:01 |              6 |            90% |
|             38 |         0.9170 |       00:00:01 |              6 |            90% |
|             39 |         0.9124 |       00:00:01 |              6 |            90% |
|             40 |         0.9462 |       00:00:01 |              6 |            90% |
|             41 |         0.9644 |       00:00:01 |              6 |            90% |
|             42 |         0.8166 |       00:00:01 |              6 |            90% |
|             43 |         0.9243 |       00:00:01 |              6 |            90% |
|             44 |         0.9443 |       00:00:01 |              6 |            90% |
|             45 |         0.9234 |       00:00:01 |              6 |            90% |
|             46 |         0.9343 |       00:00:01 |              6 |            90% |
|             47 |         0.7637 |       00:00:01 |              6 |            90% |
|             48 |         0.9033 |       00:00:01 |              6 |            90% |
|             49 |         0.7245 |       00:00:01 |              6 |            90% |
|             50 |         0.9060 |       00:00:01 |              6 |            90% |
|              1 |         0.9681 |       00:00:01 |              7 |            90% |
|              2 |         0.8440 |       00:00:01 |              7 |            90% |
|              3 |         0.8358 |       00:00:01 |              7 |            90% |
|              4 |         0.6314 |       00:00:01 |              7 |            90% |
|              5 |         0.9288 |       00:00:01 |              7 |            90% |
|              6 |         0.8841 |       00:00:01 |              7 |            90% |
|              7 |         0.9407 |       00:00:01 |              7 |            90% |
|              8 |         0.6934 |       00:00:01 |              7 |            90% |
|              9 |         0.5821 |       00:00:01 |              7 |            90% |
|             10 |         0.7016 |       00:00:01 |              7 |            90% |
|             11 |         0.9124 |       00:00:01 |              7 |            90% |
|             12 |         0.9535 |       00:00:01 |              7 |            90% |
|             13 |         0.9553 |       00:00:01 |              7 |            90% |
|             14 |         0.9854 |       00:00:01 |              7 |            90% |
|             15 |         0.7810 |       00:00:01 |              7 |            90% |
|             16 |         0.9288 |       00:00:01 |              7 |            90% |
|             17 |         0.8011 |       00:00:01 |              7 |            90% |
|             18 |         0.9060 |       00:00:01 |              7 |            90% |
|             19 |         0.8823 |       00:00:01 |              7 |            90% |
|             20 |         0.8613 |       00:00:01 |              7 |            90% |
|             21 |         0.9288 |       00:00:01 |              7 |            90% |
|             22 |         0.9033 |       00:00:01 |              7 |            90% |
|             23 |         0.6907 |       00:00:01 |              7 |            90% |
|             24 |         0.7655 |       00:00:01 |              7 |            90% |
|             25 |         0.7920 |       00:00:01 |              7 |            90% |
|             26 |         0.8339 |       00:00:01 |              7 |            90% |
|             27 |         0.9151 |       00:00:01 |              7 |            90% |
|             28 |         0.8531 |       00:00:01 |              7 |            90% |
|             29 |         0.9599 |       00:00:01 |              7 |            90% |
|             30 |         0.6688 |       00:00:01 |              7 |            90% |
|             31 |         0.9662 |       00:00:01 |              7 |            90% |
|             32 |         0.7856 |       00:00:01 |              7 |            90% |
|             33 |         0.8367 |       00:00:01 |              7 |            90% |
|             34 |         0.9599 |       00:00:01 |              7 |            90% |
|             35 |         0.9115 |       00:00:01 |              7 |            90% |
|             36 |         0.7646 |       00:00:01 |              7 |            90% |
|             37 |         0.9215 |       00:00:01 |              7 |            90% |
|             38 |         0.9662 |       00:00:01 |              7 |            90% |
|             39 |         0.8641 |       00:00:01 |              7 |            90% |
|             40 |         0.9252 |       00:00:01 |              7 |            90% |
|             41 |         0.9489 |       00:00:01 |              7 |            90% |
|             42 |         0.7263 |       00:00:01 |              7 |            90% |
|             43 |         0.9927 |       00:00:01 |              7 |            90% |
|             44 |         0.8568 |       00:00:01 |              7 |            90% |
|             45 |         0.9161 |       00:00:01 |              7 |            90% |
|             46 |         0.6907 |       00:00:01 |              7 |            90% |
|             47 |         0.9681 |       00:00:01 |              7 |            90% |
|             48 |         0.8768 |       00:00:01 |              7 |            90% |
|             49 |         0.5885 |       00:00:01 |              7 |            90% |
|             50 |         0.8659 |       00:00:01 |              7 |            90% |
|              1 |         0.9754 |       00:00:01 |              8 |            90% |
|              2 |         0.9453 |       00:00:01 |              8 |            90% |
|              3 |         0.9745 |       00:00:01 |              8 |            90% |
|              4 |         0.9288 |       00:00:01 |              8 |            90% |
|              5 |         0.7208 |       00:00:01 |              8 |            90% |
|              6 |         0.5894 |       00:00:01 |              8 |            90% |
|              7 |         0.8467 |       00:00:01 |              8 |            90% |
|              8 |         0.9352 |       00:00:01 |              8 |            90% |
|              9 |         0.8577 |       00:00:01 |              8 |            90% |
|             10 |         0.8239 |       00:00:01 |              8 |            90% |
|             11 |         0.9763 |       00:00:01 |              8 |            90% |
|             12 |         0.9681 |       00:00:01 |              8 |            90% |
|             13 |         0.9051 |       00:00:01 |              8 |            90% |
|             14 |         0.7892 |       00:00:01 |              8 |            90% |
|             15 |         0.9808 |       00:00:01 |              8 |            90% |
|             16 |         0.8896 |       00:00:01 |              8 |            90% |
|             17 |         0.8805 |       00:00:01 |              8 |            90% |
|             18 |         0.9544 |       00:00:01 |              8 |            90% |
|             19 |         0.8732 |       00:00:01 |              8 |            90% |
|             20 |         0.8932 |       00:00:01 |              8 |            90% |
|             21 |         0.9526 |       00:00:01 |              8 |            90% |
|             22 |         0.9215 |       00:00:01 |              8 |            90% |
|             23 |         0.7737 |       00:00:01 |              8 |            90% |
|             24 |         0.8075 |       00:00:01 |              8 |            90% |
|             25 |         0.9589 |       00:00:01 |              8 |            90% |
|             26 |         0.8622 |       00:00:01 |              8 |            90% |
|             27 |         0.7308 |       00:00:01 |              8 |            90% |
|             28 |         0.7500 |       00:00:01 |              8 |            90% |
|             29 |         0.9352 |       00:00:01 |              8 |            90% |
|             30 |         0.7792 |       00:00:01 |              8 |            90% |
|             31 |         0.8047 |       00:00:01 |              8 |            90% |
|             32 |         0.7692 |       00:00:01 |              8 |            90% |
|             33 |         0.9489 |       00:00:01 |              8 |            90% |
|             34 |         0.8029 |       00:00:01 |              8 |            90% |
|             35 |         0.9188 |       00:00:01 |              8 |            90% |
|             36 |         0.8714 |       00:00:01 |              8 |            90% |
|             37 |         0.8102 |       00:00:01 |              8 |            90% |
|             38 |         0.8285 |       00:00:01 |              8 |            90% |
|             39 |         0.7673 |       00:00:01 |              8 |            90% |
|             40 |         0.9854 |       00:00:01 |              8 |            90% |
|             41 |         0.8558 |       00:00:01 |              8 |            90% |
|             42 |         0.7600 |       00:00:01 |              8 |            90% |
|             43 |         0.8586 |       00:00:01 |              8 |            90% |
|             44 |         0.8796 |       00:00:01 |              8 |            90% |
|             45 |         0.9179 |       00:00:01 |              8 |            90% |
|             46 |         0.8850 |       00:00:01 |              8 |            90% |
|             47 |         0.8695 |       00:00:01 |              8 |            90% |
|             48 |         0.6934 |       00:00:01 |              8 |            90% |
|             49 |         0.7354 |       00:00:01 |              8 |            90% |
|             50 |         0.9526 |       00:00:01 |              8 |            90% |
|              1 |         0.9909 |       00:00:01 |              9 |            90% |
|              2 |         0.9708 |       00:00:01 |              9 |            90% |
|              3 |         0.9690 |       00:00:01 |              9 |            90% |
|              4 |         0.9781 |       00:00:01 |              9 |            90% |
|              5 |         0.9681 |       00:00:01 |              9 |            90% |
|              6 |         0.9653 |       00:00:01 |              9 |            90% |
|              7 |         0.7737 |       00:00:01 |              9 |            90% |
|              8 |         0.5940 |       00:00:01 |              9 |            90% |
|              9 |         0.8595 |       00:00:01 |              9 |            90% |
|             10 |         0.9936 |       00:00:01 |              9 |            90% |
|             11 |         0.9015 |       00:00:01 |              9 |            90% |
|             12 |         0.9872 |       00:00:01 |              9 |            90% |
|             13 |         0.7801 |       00:00:01 |              9 |            90% |
|             14 |         0.9863 |       00:00:01 |              9 |            90% |
|             15 |         0.9489 |       00:00:01 |              9 |            90% |
|             16 |         0.8193 |       00:00:01 |              9 |            90% |
|             17 |         0.9142 |       00:00:01 |              9 |            90% |
|             18 |         0.7491 |       00:00:01 |              9 |            90% |
|             19 |         0.9818 |       00:00:01 |              9 |            90% |
|             20 |         0.5164 |       00:00:01 |              9 |            90% |
|             21 |         0.9745 |       00:00:01 |              9 |            90% |
|             22 |         0.9845 |       00:00:01 |              9 |            90% |
|             23 |         0.9535 |       00:00:01 |              9 |            90% |
|             24 |         0.8148 |       00:00:01 |              9 |            90% |
|             25 |         0.7637 |       00:00:01 |              9 |            90% |
|             26 |         0.9553 |       00:00:01 |              9 |            90% |
|             27 |         0.8668 |       00:00:01 |              9 |            90% |
|             28 |         0.8212 |       00:00:01 |              9 |            90% |
|             29 |         0.8093 |       00:00:01 |              9 |            90% |
|             30 |         0.9489 |       00:00:01 |              9 |            90% |
|             31 |         0.9015 |       00:00:01 |              9 |            90% |
|             32 |         0.8805 |       00:00:01 |              9 |            90% |
|             33 |         0.9516 |       00:00:01 |              9 |            90% |
|             34 |         0.9580 |       00:00:01 |              9 |            90% |
|             35 |         0.9808 |       00:00:01 |              9 |            90% |
|             36 |         0.9407 |       00:00:01 |              9 |            90% |
|             37 |         0.8349 |       00:00:01 |              9 |            90% |
|             38 |         0.9288 |       00:00:01 |              9 |            90% |
|             39 |         0.7418 |       00:00:01 |              9 |            90% |
|             40 |         0.9790 |       00:00:01 |              9 |            90% |
|             41 |         0.8522 |       00:00:01 |              9 |            90% |
|             42 |         0.8276 |       00:00:01 |              9 |            90% |
|             43 |         0.9735 |       00:00:01 |              9 |            90% |
|             44 |         0.4270 |       00:00:01 |              9 |            90% |
|             45 |         0.9161 |       00:00:01 |              9 |            90% |
