|====================================================================================|
|    Iteration   |      AUC       |  Time Elapsed  |Encoded subgraph|   Train ratio  |
|                |                |   (hh:mm:ss)   |      (K)       |       %        |
|====================================================================================|
|              1 |         0.7876 |       00:00:27 |              5 |            90% |
|              2 |         0.8084 |       00:00:28 |              5 |            90% |
|              3 |         0.7927 |       00:00:28 |              5 |            90% |
|              4 |         0.8003 |       00:00:27 |              5 |            90% |
|              5 |         0.7947 |       00:00:29 |              5 |            90% |
|              6 |         0.8145 |       00:00:24 |              5 |            90% |
|              7 |         0.8072 |       00:00:31 |              5 |            90% |
|              8 |         0.7916 |       00:00:27 |              5 |            90% |
|              9 |         0.8155 |       00:00:26 |              5 |            90% |
|             10 |         0.7750 |       00:00:24 |              5 |            90% |
|             11 |         0.7562 |       00:00:29 |              5 |            90% |
|             12 |         0.7919 |       00:00:27 |              5 |            90% |
|             13 |         0.8200 |       00:00:27 |              5 |            90% |
|             14 |         0.7898 |       00:00:28 |              5 |            90% |
|             15 |         0.7664 |       00:00:29 |              5 |            90% |
|             16 |         0.7923 |       00:00:29 |              5 |            90% |
|             17 |         0.7898 |       00:00:28 |              5 |            90% |
|             18 |         0.7827 |       00:00:28 |              5 |            90% |
|             19 |         0.8025 |       00:00:25 |              5 |            90% |
|             20 |         0.7952 |       00:00:28 |              5 |            90% |
|             21 |         0.7962 |       00:00:27 |              5 |            90% |
|             22 |         0.7930 |       00:00:28 |              5 |            90% |
|             23 |         0.8174 |       00:00:29 |              5 |            90% |
|             24 |         0.8277 |       00:00:28 |              5 |            90% |
|             25 |         0.8248 |       00:00:27 |              5 |            90% |
|             26 |         0.7839 |       00:00:27 |              5 |            90% |
|             27 |         0.7847 |       00:00:28 |              5 |            90% |
|             28 |         0.7992 |       00:00:27 |              5 |            90% |
|             29 |         0.7939 |       00:00:28 |              5 |            90% |
|             30 |         0.7773 |       00:00:27 |              5 |            90% |
|             31 |         0.7867 |       00:00:27 |              5 |            90% |
|             32 |         0.7721 |       00:00:27 |              5 |            90% |
|             33 |         0.7954 |       00:00:24 |              5 |            90% |
|             34 |         0.7982 |       00:00:28 |              5 |            90% |
|             35 |         0.7605 |       00:00:28 |              5 |            90% |
|             36 |         0.7779 |       00:00:27 |              5 |            90% |
|             37 |         0.8232 |       00:00:25 |              5 |            90% |
|             38 |         0.8153 |       00:00:28 |              5 |            90% |
|             39 |         0.8010 |       00:00:28 |              5 |            90% |
|             40 |         0.8160 |       00:00:27 |              5 |            90% |
|             41 |         0.7555 |       00:00:27 |              5 |            90% |
|             42 |         0.8069 |       00:00:27 |              5 |            90% |
|             43 |         0.8208 |       00:00:27 |              5 |            90% |
|             44 |         0.7875 |       00:00:28 |              5 |            90% |
|             45 |         0.7907 |       00:00:28 |              5 |            90% |
|             46 |         0.7749 |       00:00:27 |              5 |            90% |
|             47 |         0.7933 |       00:00:29 |              5 |            90% |
|             48 |         0.8211 |       00:00:28 |              5 |            90% |
|             49 |         0.7803 |       00:00:21 |              5 |            90% |
|             50 |         0.7937 |       00:00:21 |              5 |            90% |
|              1 |         0.8154 |       00:00:29 |              6 |            90% |
|              2 |         0.7943 |       00:00:28 |              6 |            90% |
|              3 |         0.8252 |       00:00:28 |              6 |            90% |
|              4 |         0.8197 |       00:00:28 |              6 |            90% |
|              5 |         0.8129 |       00:00:28 |              6 |            90% |
|              6 |         0.8332 |       00:00:23 |              6 |            90% |
|              7 |         0.8049 |       00:00:31 |              6 |            90% |
|              8 |         0.8264 |       00:00:27 |              6 |            90% |
|              9 |         0.8194 |       00:00:25 |              6 |            90% |
|             10 |         0.8428 |       00:00:30 |              6 |            90% |
|             11 |         0.7861 |       00:00:28 |              6 |            90% |
|             12 |         0.7938 |       00:00:27 |              6 |            90% |
|             13 |         0.8074 |       00:00:29 |              6 |            90% |
|             14 |         0.8446 |       00:00:28 |              6 |            90% |
|             15 |         0.8172 |       00:00:31 |              6 |            90% |
|             16 |         0.8489 |       00:00:28 |              6 |            90% |
|             17 |         0.7948 |       00:00:28 |              6 |            90% |
|             18 |         0.8192 |       00:00:28 |              6 |            90% |
|             19 |         0.8247 |       00:00:27 |              6 |            90% |
|             20 |         0.7705 |       00:00:28 |              6 |            90% |
|             21 |         0.8358 |       00:00:27 |              6 |            90% |
|             22 |         0.8030 |       00:00:29 |              6 |            90% |
|             23 |         0.8226 |       00:00:31 |              6 |            90% |
|             24 |         0.8112 |       00:00:28 |              6 |            90% |
|             25 |         0.7544 |       00:00:27 |              6 |            90% |
|             26 |         0.8213 |       00:00:28 |              6 |            90% |
|             27 |         0.8082 |       00:00:28 |              6 |            90% |
|             28 |         0.8328 |       00:00:27 |              6 |            90% |
|             29 |         0.8330 |       00:00:29 |              6 |            90% |
|             30 |         0.8376 |       00:00:23 |              6 |            90% |
|             31 |         0.8097 |       00:00:29 |              6 |            90% |
|             32 |         0.8130 |       00:00:28 |              6 |            90% |
|             33 |         0.8018 |       00:00:26 |              6 |            90% |
|             34 |         0.8301 |       00:00:26 |              6 |            90% |
|             35 |         0.8259 |       00:00:28 |              6 |            90% |
|             36 |         0.7972 |       00:00:27 |              6 |            90% |
|             37 |         0.8507 |       00:00:28 |              6 |            90% |
|             38 |         0.8403 |       00:00:27 |              6 |            90% |
|             39 |         0.7959 |       00:00:27 |              6 |            90% |
|             40 |         0.8047 |       00:00:28 |              6 |            90% |
|             41 |         0.8212 |       00:00:28 |              6 |            90% |
|             42 |         0.8029 |       00:00:28 |              6 |            90% |
|             43 |         0.8071 |       00:00:28 |              6 |            90% |
|             44 |         0.8265 |       00:00:28 |              6 |            90% |
|             45 |         0.8227 |       00:00:27 |              6 |            90% |
|             46 |         0.8168 |       00:00:28 |              6 |            90% |
|             47 |         0.8466 |       00:00:26 |              6 |            90% |
|             48 |         0.7999 |       00:00:28 |              6 |            90% |
|             49 |         0.8188 |       00:00:23 |              6 |            90% |
|             50 |         0.7988 |       00:00:22 |              6 |            90% |
|              1 |         0.8785 |       00:00:27 |              7 |            90% |
|              2 |         0.8228 |       00:00:28 |              7 |            90% |
|              3 |         0.8093 |       00:00:28 |              7 |            90% |
|              4 |         0.8019 |       00:00:27 |              7 |            90% |
|              5 |         0.8377 |       00:00:29 |              7 |            90% |
|              6 |         0.8130 |       00:00:25 |              7 |            90% |
|              7 |         0.8455 |       00:00:32 |              7 |            90% |
|              8 |         0.8182 |       00:00:27 |              7 |            90% |
|              9 |         0.8362 |       00:00:28 |              7 |            90% |
|             10 |         0.8403 |       00:00:24 |              7 |            90% |
|             11 |         0.8336 |       00:00:28 |              7 |            90% |
|             12 |         0.8417 |       00:00:27 |              7 |            90% |
|             13 |         0.8223 |       00:00:28 |              7 |            90% |
|             14 |         0.8542 |       00:00:29 |              7 |            90% |
|             15 |         0.8139 |       00:00:28 |              7 |            90% |
|             16 |         0.8563 |       00:00:28 |              7 |            90% |
|             17 |         0.8296 |       00:00:28 |              7 |            90% |
|             18 |         0.8426 |       00:00:28 |              7 |            90% |
|             19 |         0.8014 |       00:00:29 |              7 |            90% |
|             20 |         0.8512 |       00:00:28 |              7 |            90% |
|             21 |         0.8407 |       00:00:27 |              7 |            90% |
|             22 |         0.7641 |       00:00:28 |              7 |            90% |
|             23 |         0.7956 |       00:00:25 |              7 |            90% |
|             24 |         0.8301 |       00:00:28 |              7 |            90% |
|             25 |         0.8560 |       00:00:27 |              7 |            90% |
|             26 |         0.8272 |       00:00:28 |              7 |            90% |
|             27 |         0.8370 |       00:00:28 |              7 |            90% |
|             28 |         0.8340 |       00:00:27 |              7 |            90% |
|             29 |         0.8161 |       00:00:28 |              7 |            90% |
|             30 |         0.8453 |       00:00:28 |              7 |            90% |
|             31 |         0.8726 |       00:00:27 |              7 |            90% |
|             32 |         0.8373 |       00:00:28 |              7 |            90% |
|             33 |         0.8116 |       00:00:29 |              7 |            90% |
|             34 |         0.8414 |       00:00:23 |              7 |            90% |
|             35 |         0.8260 |       00:00:28 |              7 |            90% |
|             36 |         0.8439 |       00:00:28 |              7 |            90% |
|             37 |         0.8369 |       00:00:29 |              7 |            90% |
|             38 |         0.8504 |       00:00:28 |              7 |            90% |
|             39 |         0.8287 |       00:00:28 |              7 |            90% |
|             40 |         0.8621 |       00:00:28 |              7 |            90% |
|             41 |         0.8182 |       00:00:28 |              7 |            90% |
|             42 |         0.8649 |       00:00:28 |              7 |            90% |
|             43 |         0.8046 |       00:00:26 |              7 |            90% |
|             44 |         0.8453 |       00:00:27 |              7 |            90% |
|             45 |         0.8465 |       00:00:27 |              7 |            90% |
|             46 |         0.8133 |       00:00:28 |              7 |            90% |
|             47 |         0.8276 |       00:00:25 |              7 |            90% |
|             48 |         0.8211 |       00:00:28 |              7 |            90% |
|             49 |         0.8407 |       00:00:22 |              7 |            90% |
|             50 |         0.8096 |       00:00:20 |              7 |            90% |
|              1 |         0.8435 |       00:00:27 |              8 |            90% |
|              2 |         0.8503 |       00:00:28 |              8 |            90% |
|              3 |         0.8533 |       00:00:28 |              8 |            90% |
|              4 |         0.8162 |       00:00:28 |              8 |            90% |
|              5 |         0.8441 |       00:00:31 |              8 |            90% |
|              6 |         0.8354 |       00:00:28 |              8 |            90% |
|              7 |         0.8522 |       00:00:29 |              8 |            90% |
|              8 |         0.8068 |       00:00:27 |              8 |            90% |
|              9 |         0.8173 |       00:00:31 |              8 |            90% |
|             10 |         0.8275 |       00:00:29 |              8 |            90% |
|             11 |         0.8489 |       00:00:28 |              8 |            90% |
|             12 |         0.8667 |       00:00:27 |              8 |            90% |
|             13 |         0.8345 |       00:00:24 |              8 |            90% |
|             14 |         0.8030 |       00:00:28 |              8 |            90% |
|             15 |         0.8406 |       00:00:29 |              8 |            90% |
|             16 |         0.8062 |       00:00:28 |              8 |            90% |
|             17 |         0.8472 |       00:00:29 |              8 |            90% |
|             18 |         0.8256 |       00:00:29 |              8 |            90% |
|             19 |         0.8471 |       00:00:30 |              8 |            90% |
|             20 |         0.8541 |       00:00:28 |              8 |            90% |
|             21 |         0.8393 |       00:00:27 |              8 |            90% |
|             22 |         0.8280 |       00:00:32 |              8 |            90% |
|             23 |         0.8452 |       00:00:24 |              8 |            90% |
|             24 |         0.8344 |       00:00:28 |              8 |            90% |
|             25 |         0.8252 |       00:00:29 |              8 |            90% |
|             26 |         0.8309 |       00:00:28 |              8 |            90% |
|             27 |         0.8392 |       00:00:28 |              8 |            90% |
|             28 |         0.8251 |       00:00:28 |              8 |            90% |
|             29 |         0.8583 |       00:00:29 |              8 |            90% |
|             30 |         0.8335 |       00:00:26 |              8 |            90% |
|             31 |         0.8845 |       00:00:30 |              8 |            90% |
|             32 |         0.8476 |       00:00:27 |              8 |            90% |
|             33 |         0.8211 |       00:00:28 |              8 |            90% |
|             34 |         0.8431 |       00:00:26 |              8 |            90% |
|             35 |         0.8238 |       00:00:29 |              8 |            90% |
|             36 |         0.8321 |       00:00:27 |              8 |            90% |
|             37 |         0.8205 |       00:00:29 |              8 |            90% |
|             38 |         0.8582 |       00:00:29 |              8 |            90% |
|             39 |         0.8363 |       00:00:30 |              8 |            90% |
|             40 |         0.8715 |       00:00:30 |              8 |            90% |
|             41 |         0.8180 |       00:00:28 |              8 |            90% |
|             42 |         0.8244 |       00:00:28 |              8 |            90% |
|             43 |         0.8520 |       00:00:27 |              8 |            90% |
|             44 |         0.8636 |       00:00:28 |              8 |            90% |
|             45 |         0.8443 |       00:00:28 |              8 |            90% |
|             46 |         0.8415 |       00:00:29 |              8 |            90% |
|             47 |         0.8248 |       00:00:28 |              8 |            90% |
|             48 |         0.8590 |       00:00:29 |              8 |            90% |
|             49 |         0.8173 |       00:00:23 |              8 |            90% |
|             50 |         0.8315 |       00:00:22 |              8 |            90% |
|              1 |         0.8499 |       00:00:28 |              9 |            90% |
|              2 |         0.8076 |       00:00:31 |              9 |            90% |
|              3 |         0.8458 |       00:00:29 |              9 |            90% |
|              4 |         0.8388 |       00:00:28 |              9 |            90% |
|              5 |         0.8662 |       00:00:30 |              9 |            90% |
|              6 |         0.8705 |       00:00:26 |              9 |            90% |
|              7 |         0.8572 |       00:00:36 |              9 |            90% |
|              8 |         0.8225 |       00:00:28 |              9 |            90% |
|              9 |         0.8436 |       00:00:32 |              9 |            90% |
|             10 |         0.8404 |       00:00:25 |              9 |            90% |
|             11 |         0.8681 |       00:00:32 |              9 |            90% |
|             12 |         0.8144 |       00:00:28 |              9 |            90% |
|             13 |         0.8455 |       00:00:30 |              9 |            90% |
|             14 |         0.8458 |       00:00:33 |              9 |            90% |
|             15 |         0.8534 |       00:00:31 |              9 |            90% |
|             16 |         0.8446 |       00:00:33 |              9 |            90% |
|             17 |         0.8516 |       00:00:33 |              9 |            90% |
|             18 |         0.8357 |       00:00:31 |              9 |            90% |
|             19 |         0.8326 |       00:00:28 |              9 |            90% |
|             20 |         0.8556 |       00:00:29 |              9 |            90% |
|             21 |         0.8242 |       00:00:28 |              9 |            90% |
|             22 |         0.8477 |       00:00:30 |              9 |            90% |
|             23 |         0.8385 |       00:00:27 |              9 |            90% |
|             24 |         0.8338 |       00:00:33 |              9 |            90% |
|             25 |         0.8420 |       00:00:27 |              9 |            90% |
|             26 |         0.8547 |       00:00:28 |              9 |            90% |
|             27 |         0.8325 |       00:00:28 |              9 |            90% |
|             28 |         0.8276 |       00:00:28 |              9 |            90% |
|             29 |         0.8379 |       00:00:30 |              9 |            90% |
|             30 |         0.8336 |       00:00:32 |              9 |            90% |
|             31 |         0.8559 |       00:00:28 |              9 |            90% |
|             32 |         0.8236 |       00:00:27 |              9 |            90% |
|             33 |         0.8509 |       00:00:29 |              9 |            90% |
|             34 |         0.8374 |       00:00:29 |              9 |            90% |
|             35 |         0.8472 |       00:00:28 |              9 |            90% |
|             36 |         0.8271 |       00:00:27 |              9 |            90% |
|             37 |         0.8162 |       00:00:33 |              9 |            90% |
|             38 |         0.8570 |       00:00:29 |              9 |            90% |
|             39 |         0.8486 |       00:00:28 |              9 |            90% |
|             40 |         0.8238 |       00:00:29 |              9 |            90% |
|             41 |         0.8401 |       00:00:30 |              9 |            90% |
|             42 |         0.8460 |       00:00:30 |              9 |            90% |
|             43 |         0.8252 |       00:00:32 |              9 |            90% |
|             44 |         0.8171 |       00:00:30 |              9 |            90% |
|             45 |         0.8605 |       00:00:27 |              9 |            90% |
