|====================================================================================|
|    Iteration   |      AUC       |  Time Elapsed  |Encoded subgraph|   Train ratio  |
|                |                |   (hh:mm:ss)   |      (K)       |       %        |
|====================================================================================|
|              1 |         0.6562 |       00:00:02 |              5 |            90% |
|              2 |         0.9097 |       00:00:01 |              5 |            90% |
|              3 |         0.7049 |       00:00:01 |              5 |            90% |
|              4 |         0.4271 |       00:00:01 |              5 |            90% |
|              5 |         0.8264 |       00:00:01 |              5 |            90% |
|              6 |         0.8160 |       00:00:01 |              5 |            90% |
|              7 |         0.7639 |       00:00:01 |              5 |            90% |
|              8 |         0.9306 |       00:00:01 |              5 |            90% |
|              9 |         0.7812 |       00:00:01 |              5 |            90% |
|             10 |         0.8472 |       00:00:01 |              5 |            90% |
|             11 |         0.8229 |       00:00:01 |              5 |            90% |
|             12 |         0.7847 |       00:00:01 |              5 |            90% |
|             13 |         0.6424 |       00:00:01 |              5 |            90% |
|             14 |         0.6875 |       00:00:02 |              5 |            90% |
|             15 |         0.5278 |       00:00:01 |              5 |            90% |
|             16 |         0.7639 |       00:00:01 |              5 |            90% |
|             17 |         0.5903 |       00:00:01 |              5 |            90% |
|             18 |         0.8056 |       00:00:01 |              5 |            90% |
|             19 |         0.8194 |       00:00:01 |              5 |            90% |
|             20 |         0.5764 |       00:00:01 |              5 |            90% |
|             21 |         0.6146 |       00:00:02 |              5 |            90% |
|             22 |         0.7986 |       00:00:01 |              5 |            90% |
|             23 |         0.6840 |       00:00:01 |              5 |            90% |
|             24 |         0.6181 |       00:00:02 |              5 |            90% |
|             25 |         0.8056 |       00:00:02 |              5 |            90% |
|             26 |         0.9583 |       00:00:02 |              5 |            90% |
|             27 |         0.8160 |       00:00:02 |              5 |            90% |
|             28 |         0.7951 |       00:00:01 |              5 |            90% |
|             29 |         0.8125 |       00:00:02 |              5 |            90% |
|             30 |         0.9132 |       00:00:01 |              5 |            90% |
|             31 |         0.7500 |       00:00:01 |              5 |            90% |
|             32 |         0.8924 |       00:00:01 |              5 |            90% |
|             33 |         0.9028 |       00:00:01 |              5 |            90% |
|             34 |         0.8125 |       00:00:01 |              5 |            90% |
|             35 |         0.9062 |       00:00:01 |              5 |            90% |
|             36 |         0.6354 |       00:00:01 |              5 |            90% |
|             37 |         0.7604 |       00:00:01 |              5 |            90% |
|             38 |         0.8333 |       00:00:01 |              5 |            90% |
|             39 |         0.5938 |       00:00:01 |              5 |            90% |
|             40 |         0.7604 |       00:00:01 |              5 |            90% |
|             41 |         0.7465 |       00:00:01 |              5 |            90% |
|             42 |         0.6528 |       00:00:02 |              5 |            90% |
|             43 |         0.8924 |       00:00:01 |              5 |            90% |
|             44 |         0.5451 |       00:00:01 |              5 |            90% |
|             45 |         0.7812 |       00:00:01 |              5 |            90% |
|             46 |         0.6597 |       00:00:01 |              5 |            90% |
|             47 |         0.6215 |       00:00:01 |              5 |            90% |
|             48 |         0.8715 |       00:00:01 |              5 |            90% |
|             49 |         0.9097 |       00:00:01 |              5 |            90% |
|             50 |         0.6562 |       00:00:01 |              5 |            90% |
|              1 |         0.8993 |       00:00:02 |              6 |            90% |
|              2 |         0.9618 |       00:00:02 |              6 |            90% |
|              3 |         0.5347 |       00:00:01 |              6 |            90% |
|              4 |         0.8090 |       00:00:02 |              6 |            90% |
|              5 |         0.2917 |       00:00:02 |              6 |            90% |
|              6 |         0.8542 |       00:00:02 |              6 |            90% |
|              7 |         0.8750 |       00:00:01 |              6 |            90% |
|              8 |         0.5764 |       00:00:02 |              6 |            90% |
|              9 |         0.8785 |       00:00:01 |              6 |            90% |
|             10 |         0.8889 |       00:00:02 |              6 |            90% |
|             11 |         0.8403 |       00:00:01 |              6 |            90% |
|             12 |         0.8194 |       00:00:01 |              6 |            90% |
|             13 |         0.7396 |       00:00:01 |              6 |            90% |
|             14 |         0.7257 |       00:00:02 |              6 |            90% |
|             15 |         0.8403 |       00:00:01 |              6 |            90% |
|             16 |         0.9028 |       00:00:01 |              6 |            90% |
|             17 |         0.8715 |       00:00:01 |              6 |            90% |
|             18 |         0.8472 |       00:00:02 |              6 |            90% |
|             19 |         0.7083 |       00:00:01 |              6 |            90% |
|             20 |         0.9375 |       00:00:01 |              6 |            90% |
|             21 |         0.8229 |       00:00:01 |              6 |            90% |
|             22 |         0.8993 |       00:00:01 |              6 |            90% |
|             23 |         0.9167 |       00:00:01 |              6 |            90% |
|             24 |         0.8924 |       00:00:02 |              6 |            90% |
|             25 |         0.9931 |       00:00:02 |              6 |            90% |
|             26 |         0.4688 |       00:00:01 |              6 |            90% |
|             27 |         0.9965 |       00:00:01 |              6 |            90% |
|             28 |         0.8785 |       00:00:01 |              6 |            90% |
|             29 |         0.6250 |       00:00:01 |              6 |            90% |
|             30 |         0.5000 |       00:00:01 |              6 |            90% |
|             31 |         0.6146 |       00:00:01 |              6 |            90% |
|             32 |         0.6181 |       00:00:02 |              6 |            90% |
|             33 |         0.7882 |       00:00:01 |              6 |            90% |
|             34 |         0.8056 |       00:00:01 |              6 |            90% |
|             35 |         0.9965 |       00:00:01 |              6 |            90% |
|             36 |         0.7882 |       00:00:01 |              6 |            90% |
|             37 |         0.8507 |       00:00:01 |              6 |            90% |
|             38 |         0.9167 |       00:00:01 |              6 |            90% |
|             39 |         0.9062 |       00:00:01 |              6 |            90% |
|             40 |         0.7986 |       00:00:01 |              6 |            90% |
|             41 |         0.9410 |       00:00:01 |              6 |            90% |
|             42 |         0.9340 |       00:00:01 |              6 |            90% |
|             43 |         0.9201 |       00:00:01 |              6 |            90% |
|             44 |         0.8924 |       00:00:01 |              6 |            90% |
|             45 |         0.8333 |       00:00:01 |              6 |            90% |
|             46 |         0.8299 |       00:00:01 |              6 |            90% |
|             47 |         0.9375 |       00:00:01 |              6 |            90% |
|             48 |         0.9688 |       00:00:01 |              6 |            90% |
|             49 |         0.9132 |       00:00:01 |              6 |            90% |
|             50 |         0.9236 |       00:00:01 |              6 |            90% |
|              1 |         0.9340 |       00:00:01 |              7 |            90% |
|              2 |         0.8819 |       00:00:01 |              7 |            90% |
|              3 |         0.9826 |       00:00:01 |              7 |            90% |
|              4 |         0.9583 |       00:00:01 |              7 |            90% |
|              5 |         0.9861 |       00:00:01 |              7 |            90% |
|              6 |         0.7917 |       00:00:01 |              7 |            90% |
|              7 |         0.5764 |       00:00:01 |              7 |            90% |
|              8 |         0.9722 |       00:00:01 |              7 |            90% |
|              9 |         0.7708 |       00:00:01 |              7 |            90% |
|             10 |         0.7917 |       00:00:01 |              7 |            90% |
|             11 |         0.9514 |       00:00:01 |              7 |            90% |
|             12 |         0.5521 |       00:00:01 |              7 |            90% |
|             13 |         0.8125 |       00:00:02 |              7 |            90% |
|             14 |         0.9653 |       00:00:01 |              7 |            90% |
|             15 |         0.7500 |       00:00:01 |              7 |            90% |
|             16 |         0.8542 |       00:00:01 |              7 |            90% |
|             17 |         0.9340 |       00:00:02 |              7 |            90% |
|             18 |         0.5972 |       00:00:01 |              7 |            90% |
|             19 |         0.9931 |       00:00:01 |              7 |            90% |
|             20 |         0.7778 |       00:00:02 |              7 |            90% |
|             21 |         0.9201 |       00:00:01 |              7 |            90% |
|             22 |         0.9410 |       00:00:01 |              7 |            90% |
|             23 |         0.7396 |       00:00:01 |              7 |            90% |
|             24 |         0.8160 |       00:00:01 |              7 |            90% |
|             25 |         0.7882 |       00:00:01 |              7 |            90% |
|             26 |         0.8715 |       00:00:01 |              7 |            90% |
|             27 |         1.0000 |       00:00:01 |              7 |            90% |
|             28 |         0.9410 |       00:00:01 |              7 |            90% |
|             29 |         0.7535 |       00:00:02 |              7 |            90% |
|             30 |         0.9167 |       00:00:01 |              7 |            90% |
|             31 |         0.9653 |       00:00:01 |              7 |            90% |
|             32 |         0.7257 |       00:00:01 |              7 |            90% |
|             33 |         0.9792 |       00:00:01 |              7 |            90% |
|             34 |         0.4792 |       00:00:01 |              7 |            90% |
|             35 |         0.7847 |       00:00:01 |              7 |            90% |
|             36 |         0.5104 |       00:00:01 |              7 |            90% |
|             37 |         0.7951 |       00:00:02 |              7 |            90% |
|             38 |         0.9062 |       00:00:01 |              7 |            90% |
|             39 |         0.9444 |       00:00:02 |              7 |            90% |
|             40 |         0.9653 |       00:00:01 |              7 |            90% |
|             41 |         0.7674 |       00:00:01 |              7 |            90% |
|             42 |         0.7500 |       00:00:01 |              7 |            90% |
|             43 |         0.8056 |       00:00:02 |              7 |            90% |
|             44 |         0.9028 |       00:00:01 |              7 |            90% |
|             45 |         0.9410 |       00:00:01 |              7 |            90% |
|             46 |         0.9167 |       00:00:01 |              7 |            90% |
|             47 |         0.8368 |       00:00:01 |              7 |            90% |
|             48 |         0.8472 |       00:00:01 |              7 |            90% |
|             49 |         0.9167 |       00:00:01 |              7 |            90% |
|             50 |         0.9931 |       00:00:01 |              7 |            90% |
|              1 |         0.9375 |       00:00:02 |              8 |            90% |
|              2 |         0.4236 |       00:00:02 |              8 |            90% |
|              3 |         0.9583 |       00:00:02 |              8 |            90% |
|              4 |         0.5139 |       00:00:01 |              8 |            90% |
|              5 |         0.7569 |       00:00:02 |              8 |            90% |
|              6 |         0.8611 |       00:00:01 |              8 |            90% |
|              7 |         0.2431 |       00:00:02 |              8 |            90% |
|              8 |         0.8368 |       00:00:02 |              8 |            90% |
|              9 |         0.6389 |       00:00:02 |              8 |            90% |
|             10 |         0.8056 |       00:00:02 |              8 |            90% |
|             11 |         0.6319 |       00:00:02 |              8 |            90% |
|             12 |         0.5833 |       00:00:02 |              8 |            90% |
|             13 |         0.8438 |       00:00:01 |              8 |            90% |
|             14 |         0.8750 |       00:00:01 |              8 |            90% |
|             15 |         0.8542 |       00:00:01 |              8 |            90% |
|             16 |         0.7083 |       00:00:02 |              8 |            90% |
|             17 |         0.9167 |       00:00:01 |              8 |            90% |
|             18 |         0.8854 |       00:00:01 |              8 |            90% |
|             19 |         0.9861 |       00:00:01 |              8 |            90% |
|             20 |         0.5868 |       00:00:01 |              8 |            90% |
|             21 |         0.6736 |       00:00:01 |              8 |            90% |
|             22 |         0.9410 |       00:00:02 |              8 |            90% |
|             23 |         0.8681 |       00:00:01 |              8 |            90% |
|             24 |         0.5660 |       00:00:01 |              8 |            90% |
|             25 |         0.5069 |       00:00:01 |              8 |            90% |
|             26 |         0.7153 |       00:00:01 |              8 |            90% |
|             27 |         0.8229 |       00:00:01 |              8 |            90% |
|             28 |         0.7188 |       00:00:01 |              8 |            90% |
|             29 |         0.5035 |       00:00:01 |              8 |            90% |
|             30 |         0.5729 |       00:00:01 |              8 |            90% |
|             31 |         0.4340 |       00:00:01 |              8 |            90% |
|             32 |         0.6806 |       00:00:01 |              8 |            90% |
|             33 |         0.9549 |       00:00:01 |              8 |            90% |
|             34 |         0.6597 |       00:00:01 |              8 |            90% |
|             35 |         0.6458 |       00:00:01 |              8 |            90% |
|             36 |         0.7292 |       00:00:01 |              8 |            90% |
|             37 |         0.9618 |       00:00:01 |              8 |            90% |
|             38 |         0.6806 |       00:00:01 |              8 |            90% |
|             39 |         0.9340 |       00:00:01 |              8 |            90% |
|             40 |         0.3958 |       00:00:01 |              8 |            90% |
|             41 |         0.7500 |       00:00:01 |              8 |            90% |
|             42 |         0.3299 |       00:00:01 |              8 |            90% |
|             43 |         0.6875 |       00:00:01 |              8 |            90% |
|             44 |         0.7639 |       00:00:01 |              8 |            90% |
|             45 |         0.6424 |       00:00:01 |              8 |            90% |
|             46 |         0.6493 |       00:00:01 |              8 |            90% |
|             47 |         0.7153 |       00:00:01 |              8 |            90% |
|             48 |         0.9028 |       00:00:01 |              8 |            90% |
|             49 |         0.7222 |       00:00:01 |              8 |            90% |
|             50 |         0.9167 |       00:00:01 |              8 |            90% |
|              1 |         0.8229 |       00:00:01 |              9 |            90% |
|              2 |         0.6597 |       00:00:01 |              9 |            90% |
|              3 |         0.8333 |       00:00:01 |              9 |            90% |
|              4 |         0.7153 |       00:00:01 |              9 |            90% |
|              5 |         0.9097 |       00:00:01 |              9 |            90% |
|              6 |         0.8542 |       00:00:01 |              9 |            90% |
|              7 |         0.6597 |       00:00:01 |              9 |            90% |
|              8 |         0.1944 |       00:00:01 |              9 |            90% |
|              9 |         0.5382 |       00:00:01 |              9 |            90% |
|             10 |         0.7535 |       00:00:01 |              9 |            90% |
|             11 |         0.5660 |       00:00:01 |              9 |            90% |
|             12 |         0.6597 |       00:00:01 |              9 |            90% |
|             13 |         0.6944 |       00:00:01 |              9 |            90% |
|             14 |         0.7257 |       00:00:01 |              9 |            90% |
|             15 |         0.8785 |       00:00:01 |              9 |            90% |
|             16 |         0.8472 |       00:00:01 |              9 |            90% |
|             17 |         0.9097 |       00:00:01 |              9 |            90% |
|             18 |         0.8333 |       00:00:01 |              9 |            90% |
|             19 |         0.8681 |       00:00:01 |              9 |            90% |
|             20 |         0.7083 |       00:00:01 |              9 |            90% |
|             21 |         0.6528 |       00:00:01 |              9 |            90% |
|             22 |         0.5347 |       00:00:01 |              9 |            90% |
|             23 |         0.7431 |       00:00:01 |              9 |            90% |
|             24 |         0.9028 |       00:00:01 |              9 |            90% |
|             25 |         0.7292 |       00:00:01 |              9 |            90% |
|             26 |         0.9097 |       00:00:01 |              9 |            90% |
|             27 |         0.6528 |       00:00:01 |              9 |            90% |
|             28 |         0.6528 |       00:00:01 |              9 |            90% |
|             29 |         0.7812 |       00:00:01 |              9 |            90% |
|             30 |         0.7639 |       00:00:01 |              9 |            90% |
|             31 |         0.8681 |       00:00:01 |              9 |            90% |
|             32 |         0.8993 |       00:00:01 |              9 |            90% |
|             33 |         0.8819 |       00:00:01 |              9 |            90% |
|             34 |         0.8229 |       00:00:01 |              9 |            90% |
|             35 |         0.8681 |       00:00:01 |              9 |            90% |
|             36 |         0.7361 |       00:00:01 |              9 |            90% |
|             37 |         0.5486 |       00:00:01 |              9 |            90% |
|             38 |         0.9514 |       00:00:01 |              9 |            90% |
|             39 |         0.5417 |       00:00:01 |              9 |            90% |
|             40 |         0.8889 |       00:00:01 |              9 |            90% |
|             41 |         0.9479 |       00:00:01 |              9 |            90% |
|             42 |         0.8750 |       00:00:01 |              9 |            90% |
|             43 |         0.6424 |       00:00:01 |              9 |            90% |
|             44 |         0.9028 |       00:00:01 |              9 |            90% |
|             45 |         0.2882 |       00:00:01 |              9 |            90% |
