Prey,Predator,PreyMass,PredatorMass
shrubs,passerines,-999,29
mosses,passerines,-999,29
waterfowl,passerines,1275,29
shorebirds,Stercocarius spec.,95.66,314
Bubo scandiacus,Stercocarius spec.,1728.75,314
Larus spec.,Stercocarius spec.,1110,314
Falco spec.,Stercocarius spec.,763.5,314
lemmings,Falco spec.,44,763.5
waterfowl,Falco spec.,1275,763.5
waterfowl,Larus spec.,1275,1110
shrubs,Larus spec.,-999,1110
Bubo scandiacus,Larus spec.,1728.75,1110
forbs,waterfowl,-999,1275
shrubs,waterfowl,-999,1275
Mustela erminea,waterfowl,124,1275
lemmings,Vulpes lagopus,44,3300
shorebirds,Vulpes lagopus,95.66,3300
